,Concept_ID,lv,la
126,Geschmack::N,garša,sapor
127,Geschmack::N,garša,gustus
128,Geruch::N,зын,odor
129,Geruch::N,дук,odor
130,Geruch::N,smaka,odor
131,Schlaf::N,узьӧм,somnus
132,Schlaf::N,miegs,somnus
133,Traum::N,вӧт,somnium
134,Traum::N,вӧтасьӧм,somnium
135,Traum::N,sapnis,somnium
136,Himmel::N,енэж,caelum
137,Himmel::N,debess,caelum
138,Sonne::N,шонді,sol
139,Sonne::N,saule,sol
140,Mond::N,тӧлысь,luna
141,Mond::N,mēness,luna
142,Stern::N,кодзув,sidus
143,Stern::N,кодзув,stella
144,Stern::N,zvaigzne,sidus
145,Stern::N,zvaigzne,stella
146,Luft::N,сынӧд,aer
147,Luft::N,gaiss,aer
148,Wind::N,тӧв,ventus
149,Wind::N,vējš,ventus
150,Welle::N,гы,unda
151,Welle::N,vilnis,unda
152,Wasser::N,ва,aqua
153,Wasser::N,ūdens,aqua
154,Stein::N,из,lapis
155,Stein::N,akmens,lapis
156,Boden::N,му,solum
157,Boden::N,augsne,solum
158,Erde::N,му,terra
159,Erde::N,му-ва,terra
160,Erde::N,zeme,terra
161,Staub::N,бус,pulvis
162,Staub::N,putekļi,pulvis
163,Rauch::N,тшын,fumus
164,Rauch::N,dūmi,fumus
165,Funke::N,кинь,scintilla
166,Funke::N,би кинь,scintilla
167,Funke::N,dzirkstele,scintilla
168,Feuer::N,би,ignis
169,Feuer::N,uguns,ignis
170,Licht::N,югӧр,lux
171,Licht::N,югӧр,lumen
172,Licht::N,gaisma,lux
173,Licht::N,gaisma,lumen
174,Schatten::N,вуджӧр,umbra
175,Schatten::N,ēna,umbra
176,Wetter::N,поводдя,caelum
177,Wetter::N,поводдя,tempestas
178,Wetter::N,laiks,caelum
179,Wetter::N,laiks,tempestas
180,Nebel::N,ру,nebula
181,Nebel::N,онь,nebula
182,Nebel::N,migla,nebula
183,Wolke::N,кымӧр,nubes
184,Wolke::N,mākonis,nubes
185,Regen::N,зэр,imber
186,Regen::N,зэр,pluvia
187,Regen::N,lietus,imber
188,Regen::N,lietus,pluvia
189,Schnee::N,лым,nix
190,Schnee::N,sniegs,nix
191,Eis::N,йи,glacies
192,Eis::N,ledus,glacies
193,Frost::N,кӧдзыд,gelu
194,Frost::N,sals,gelu
195,Kälte::N,кӧдзыд,frigus
196,Kälte::N,saltums,frigus
197,Kälte::N,aukstums,frigus
198,Hitze::N,пӧсь,calor
199,Hitze::N,пӧсь,aestus
200,Hitze::N,гожӧд,calor
201,Hitze::N,гожӧд,aestus
202,Hitze::N,karstums,calor
203,Hitze::N,karstums,aestus
204,Raureif::N,пуж,pruina
205,Raureif::N,гыӧр,pruina
206,Raureif::N,sarma,pruina
207,Regenbogen::N,ӧшкамӧшка,arcus
208,Regenbogen::N,varavīksne,arcus
209,Donner::N,гым,tonitrus
210,Donner::N,pērkons,tonitrus
211,Strömung::N,ва ныр,fluctus
212,Strömung::N,визувтӧм,fluctus
213,Strömung::N,straume,fluctus
214,Strömung::N,strāvojums,fluctus
215,Tropfen::N,войт,gutta
216,Tropfen::N,lāse,gutta
217,Schaum::N,быг,spuma
218,Schaum::N,быгзьӧм,spuma
219,Schaum::N,putas,spuma
220,Schmutz::N,няйт,sordes
221,Schmutz::N,няйт,squalor
222,Schmutz::N,dubļi,sordes
223,Schmutz::N,dubļi,squalor
224,See::N,ты,lacus
225,See::N,ezers,lacus
226,Sumpf::N,гыбад,palus
227,Sumpf::N,кад,palus
228,Sumpf::N,dumbrājs,palus
229,Sumpf::N,staignājs,palus
230,Moor::N,нюр,palus
231,Moor::N,purvs,palus
232,Moor::N,muklājs,palus
233,Wiese::N,видз,pratum
234,Wiese::N,pļava,pratum
235,Wald::N,вӧр,silva
236,Wald::N,mežs,silva
237,Hügel::N,дзиб,collis
238,Hügel::N,мыльк,collis
239,Hügel::N,нӧрыс,collis
240,Hügel::N,paugurs,collis
241,Anhöhe::N,мыльк,specula
242,Anhöhe::N,нӧрыс,specula
243,Anhöhe::N,paugurs,specula
244,Berg::N,чой,mons
245,Berg::N,керӧс,mons
246,Berg::N,kalns,mons
247,Gipfel::N,чук,vertex
248,Gipfel::N,virsotne,vertex
249,Höhle::N,рудӧг,caverna
250,Höhle::N,рудӧг,spelunca
251,Höhle::N,ala,caverna
252,Höhle::N,ala,spelunca
253,Abhang::N,ньывк,declivum
254,Abhang::N,бокша,declivum
255,Abhang::N,nogāze,declivum
256,Quelle::N,ӧшмӧс,fons
257,Quelle::N,avots,fons
258,Bach::N,шор,rivus
259,Bach::N,urga,rivus
260,Bach::N,strauts,rivus
261,Fluss::N,ю,flumen
262,Fluss::N,upe,flumen
263,Ufer::N,вадор,ripa
264,Ufer::N,krasts,ripa
265,Küste::N,вадор,litus
266,Küste::N,piekraste,litus
267,Festland::N,му,continens
268,Festland::N,sauszeme,continens
269,Meer::N,саридз,mare
270,Meer::N,jūra,mare
271,Bucht::N,куръя,sinus
272,Bucht::N,līcis,sinus
273,Insel::N,ді,insula
274,Insel::N,sala,insula
275,Blume::N,дзоридз,flos
276,Blume::N,puķe,flos
277,Blume::N,zieds,flos
278,Gras::N,турун,herba
279,Gras::N,турун,gramen
280,Gras::N,zāle,herba
281,Gras::N,zāle,gramen
282,Wurzel::N,вуж,radix
283,Wurzel::N,sakne,radix
284,Baum::N,пу,arbor
285,Baum::N,koks,arbor
286,Stamm::N,пучер,truncus
287,Stamm::N,stumbrs,truncus
288,Rinde::N,кырсь,cortex
289,Rinde::N,miza,cortex
290,Ast::N,ув,ramus
291,Ast::N,zars,ramus
292,Zweig::N,вож,ramus
293,Zweig::N,nozare,ramus
294,Blatt::N,кор,folium
295,Blatt::N,lapa,folium
296,Birke::N,кыдз,betulla
297,Birke::N,bērzs,betulla
298,Kiefer[Baum]::N,пожӧм,pinus
299,Kiefer[Baum]::N,priede,pinus
300,Weide[Baum]::N,бадь,salix
301,Weide[Baum]::N,kārkls,salix
302,Tanne::N,коз,abies
303,Tanne::N,egle,abies
304,Horn::N,сюр,cornu
305,Horn::N,rags,cornu
306,Feder::N,гӧн,penna
307,Feder::N,тывборд,penna
308,Feder::N,spalva,penna
309,Fell::N,ку,pellis
310,Fell::N,āda,pellis
311,Flügel::N,борд,ala
312,Flügel::N,spārns,ala
313,Klaue::N,гыж,unguis
314,Klaue::N,nags,unguis
315,Kralle::N,гыж,unguis
316,Kralle::N,nags,unguis
317,Schwanz::N,бӧж,cauda
318,Schwanz::N,ļipa,cauda
319,Ei::N,кольк,ovum
320,Ei::N,ola,ovum
321,Nest::N,поз,nidus
322,Nest::N,ligzda,nidus
323,Bau::N,горс,cavum
324,Bau::N,горс,latibulum
325,Bau::N,пырмӧс,cavum
326,Bau::N,пырмӧс,latibulum
327,Bau::N,гу,cavum
328,Bau::N,гу,latibulum
329,Bau::N,ala,cavum
330,Bau::N,ala,latibulum
331,Tier::N,пемӧс,bestia
332,Tier::N,dzīvnieks,bestia
333,Herde::N,стада,grex
334,Herde::N,кельӧб,grex
335,Herde::N,ganāmpulks,grex
336,Kuh::N,мӧс,vacca
337,Kuh::N,govs,vacca
338,Bulle::N,ӧш,taurus
339,Bulle::N,bullis,taurus
340,Pferd::N,вӧв,equus
341,Pferd::N,zirgs,equus
342,Schaf::N,ыж,ovis
343,Schaf::N,aita,ovis
344,Schwein::N,порсь,sus
345,Schwein::N,порсь,porcus
346,Schwein::N,cūka,sus
347,Schwein::N,cūka,porcus
348,Hund::N,пон,canis
349,Hund::N,suns,canis
350,Katze::N,кань,felis
351,Katze::N,kaķis,felis
352,Bär::N,ош,ursus
353,Bär::N,lācis,ursus
354,Eichhörnchen::N,ур,sciurus
355,Eichhörnchen::N,vāvere,sciurus
356,Elch::N,йӧра,alces
357,Elch::N,alnis,alces
358,Fuchs::N,руч,vulpes
359,Fuchs::N,lapsa,vulpes
360,Hase::N,кӧч,lepus
361,Hase::N,zaķis,lepus
362,Maus::N,шыр,mus
363,Maus::N,pele,mus
364,Wolf::N,кӧин,lupus
365,Wolf::N,vilks,lupus
366,Vogel::N,кай,avis
367,Vogel::N,лэбач,avis
368,Vogel::N,putns,avis
369,Schwarm::N,чукӧр,examen
370,Schwarm::N,spiets,examen
371,Huhn::N,курӧг,gallina
372,Huhn::N,vista,gallina
373,Hahn::N,петук,gallus
374,Hahn::N,gailis,gallus
375,Gans::N,дзодзӧг,anser
376,Gans::N,zoss,anser
377,Adler::N,кутш,aquila
378,Adler::N,ērglis,aquila
379,Ente::N,утка,anas
380,Ente::N,pīle,anas
381,Eule::N,сюзь,ulula
382,Eule::N,сюзь,noctua
383,Eule::N,pūce,ulula
384,Eule::N,pūce,noctua
385,Kranich::N,тури,grus
386,Kranich::N,dzērve,grus
387,Krähe::N,рака,cornix
388,Krähe::N,vārna,cornix
389,Kuckuck::N,кӧк,cuculus
390,Kuckuck::N,dzeguze,cuculus
391,Schwan::N,юсь,olor
392,Schwan::N,юсь,cycnus
393,Schwan::N,gulbis,olor
394,Schwan::N,gulbis,cycnus
395,Fisch::N,чери,piscis
396,Fisch::N,zivs,piscis
397,Barsch::N,ёкыш,perca
398,Barsch::N,asaris,perca
399,Hecht::N,сир,esox
400,Hecht::N,līdaka,esox
401,Schlange[Tier]::N,кый,serpens
402,Schlange[Tier]::N,čūska,serpens
403,Wurm::N,номыр,vermis
404,Wurm::N,tārps,vermis
405,Spinne::N,черань,aranea
406,Spinne::N,zirneklis,aranea
407,Ameise::N,кодзувкот,formica
408,Ameise::N,skudra,formica
409,Laus::N,той,pediculus
410,Laus::N,uts,pediculus
411,Mücke::N,ном,culex
412,Mücke::N,ods,culex
413,Fliege::N,гут,musca
414,Fliege::N,muša,musca
415,Schmetterling::N,бобув,papilio
416,Schmetterling::N,tauriņš,papilio
417,Beere::N,тусь,baca
418,Beere::N,вотӧс,baca
419,Beere::N,oga,baca
420,Apfel::N,яблӧг,malum
421,Apfel::N,ābols,malum
422,Pilz::N,тшак,fungus
423,Pilz::N,sēne,fungus
424,Zwiebel::N,луккок,cepa
425,Zwiebel::N,йӧнгыль,cepa
426,Zwiebel::N,sīpols,cepa
427,Saat::N,тусь,seges
428,Saat::N,кӧйдыс,seges
429,Saat::N,sēkla,seges
430,Korn::N,тусь,granum
431,Korn::N,grauds,granum
432,Heu::N,турун,faenum
433,Heu::N,siens,faenum
434,Schale::N,кор,putamen
435,Schale::N,čaula,putamen
436,Schale::N,čaumala,putamen
437,Grube::N,гу,fovea
438,Grube::N,bedre,fovea
439,Falle::N,лэч,pedica
440,Falle::N,slazds,pedica
441,Falle::N,lamatas,pedica
442,Schlinge::N,лэч,laqueus
443,Schlinge::N,cilpa,laqueus
444,Spur::N,туй,vestigium
445,Spur::N,pēda,vestigium
446,Asche::N,пӧм,cinis
447,Asche::N,pelni,cinis
448,Dreck::N,няйт,lutum
449,Dreck::N,dubļi,lutum
450,Eisen::N,кӧрт,ferrum
451,Eisen::N,dzelzs,ferrum
452,Gold::N,зарни,aurum
453,Gold::N,zelts,aurum
454,Silber::N,эзысь,argentum
455,Silber::N,sudrabs,argentum
456,Kohle::N,шом,carbo
457,Kohle::N,ogle,carbo
458,Glas::N,стеклӧ,vitrum
459,Glas::N,stikls,vitrum
460,Lehm::N,сёй,lutum
461,Lehm::N,māls,lutum
462,Sand::N,лыа,arena
463,Sand::N,smiltis,arena
464,Mensch::N,морт,homo
465,Mensch::N,cilvēks,homo
466,Mann::N,аймӧрт,vir
467,Mann::N,мужичӧй,vir
468,Mann::N,vīrietis,vir
469,Frau::N,ань,mulier
470,Frau::N,нывбаба,mulier
471,Frau::N,sieviete,mulier
472,Kind::N,кага,puer
473,Kind::N,кага,infans
474,Kind::N,bērns,puer
475,Kind::N,bērns,infans
476,Junge::N,пи,puer
477,Junge::N,zēns,puer
478,Junge::N,puika,puer
479,Junge::N,puisis,puer
480,Mädchen::N,ныв,puella
481,Mädchen::N,meiča,puella
482,Mädchen::N,skuķis,puella
483,Mädchen::N,meitene,puella
484,Familie::N,семья,familia
485,Familie::N,ģimene,familia
486,Großvater::N,пӧль,avus
487,Großvater::N,vecaistēvs,avus
488,Großmutter::N,баб,avia
489,Großmutter::N,vecāmāte,avia
490,Eltern::N,ай-мам,parentes
491,Eltern::N,бать-мам,parentes
492,Eltern::N,vecāki,parentes
493,Vater::N,бать,pater
494,Vater::N,ай,pater
495,Vater::N,tēvs,pater
496,Mutter::N,мам,mater
497,Mutter::N,māte,mater
498,Sohn::N,пи,filius
499,Sohn::N,dēls,filius
500,Tochter::N,ныв,filia
501,Tochter::N,meita,filia
502,Bruder::N,вок,frater
503,Bruder::N,brālis,frater
504,Schwester::N,чой,soror
505,Schwester::N,māsa,soror
506,Onkel::N,дядь,patruus
507,Onkel::N,дядь,avunculus
508,Onkel::N,tēvocis,patruus
509,Onkel::N,tēvocis,avunculus
510,Tante::N,тьӧт,amita
511,Tante::N,tante,amita
512,Ehemann::N,верӧс,maritus
513,Ehemann::N,vīrs,maritus
514,Ehefrau::N,гӧтыр,uxor
515,Ehefrau::N,sieva,uxor
516,Freude::N,радлун,gaudium
517,Freude::N,радлун,laetitia
518,Freude::N,prieks,gaudium
519,Freude::N,prieks,laetitia
520,Gelächter::N,серам,risus
521,Gelächter::N,smiekli,risus
522,Glück::N,шуд,felicitas
523,Glück::N,laime,felicitas
524,Kummer::N,шог,aegritudo
525,Kummer::N,bēdas,aegritudo
526,Kummer::N,raizes,aegritudo
527,Wunsch::N,кӧсйӧм,voluntas
528,Wunsch::N,кӧсйӧм,desiderium
529,Wunsch::N,vēlme,voluntas
530,Wunsch::N,vēlme,desiderium
531,Wunsch::N,vēlējums,voluntas
532,Wunsch::N,vēlējums,desiderium
533,Lust::N,кыскӧм,libido
534,Lust::N,кыскӧм,voluptas
535,Lust::N,радейтӧм,libido
536,Lust::N,радейтӧм,voluptas
537,Lust::N,kāre,libido
538,Lust::N,kāre,voluptas
539,Geist::N,лов,mens
540,Geist::N,лов,animus
541,Geist::N,gars,mens
542,Geist::N,gars,animus
543,Gedanke::N,мӧвп,sententia
544,Gedanke::N,doma,sententia
545,Gedächtnis::N,паметь,memoria
546,Gedächtnis::N,atmiņa,memoria
547,Verstand::N,вежӧр,ratio
548,Verstand::N,вежӧр,ingenium
549,Verstand::N,prāts,ratio
550,Verstand::N,prāts,ingenium
551,Sinn::N,мог,sensus
552,Sinn::N,вежӧртас,sensus
553,Sinn::N,nozīme,sensus
554,Grund::N,помка,causa
555,Grund::N,pamats,causa
556,Grund::N,iemesls,causa
557,Wahrheit::N,збыль,veritas
558,Wahrheit::N,збыльтор,veritas
559,Wahrheit::N,taisnība,veritas
560,Wahrheit::N,patiesība,veritas
561,Gespräch::N,сёрни,sermo
562,Gespräch::N,saruna,sermo
563,Märchen::N,мойд,fabula
564,Märchen::N,pasaka,fabula
565,Erzählung::N,висьт,fabula
566,Erzählung::N,висьт,narratio
567,Erzählung::N,stāsts,fabula
568,Erzählung::N,stāsts,narratio
569,Erzählung::N,nostāsts,fabula
570,Erzählung::N,nostāsts,narratio
571,Nachricht::N,юӧртӧм,nuntius
572,Nachricht::N,ziņa,nuntius
573,Neuigkeit::N,выльтор,novitas
574,Neuigkeit::N,jaunums,novitas
575,Name::N,ним,nomen
576,Name::N,vārds,nomen
577,Rätsel::N,нӧдкыв,aenigma
578,Rätsel::N,mīkla,aenigma
579,Rede::N,сёрни,oratio
580,Rede::N,runa,oratio
581,Sprache::N,кыв,lingua
582,Sprache::N,valoda,lingua
583,Stimme::N,гӧлӧс,vox
584,Stimme::N,вом шы,vox
585,Stimme::N,balss,vox
586,Wort::N,кыв,verbum
587,Wort::N,кыв,vocabulum
588,Wort::N,vārds,verbum
589,Wort::N,vārds,vocabulum
590,Zeichen::N,пас,signum
591,Zeichen::N,zīme,signum
592,Ruf::N,чукӧстчӧм,clamor
593,Ruf::N,корӧм,clamor
594,Ruf::N,sauciens,clamor
595,Lärm::N,шы,strepitus
596,Lärm::N,зык,strepitus
597,Lärm::N,зычитӧм,strepitus
598,Lärm::N,troksnis,strepitus
599,Laut::N,шы,sonus
600,Laut::N,skaņa,sonus
601,Ton::N,шы,sonus
602,Ton::N,tonis,sonus
603,Lied::N,сьылан,carmen
604,Lied::N,сьыланкыв,carmen
605,Lied::N,dziesma,carmen
606,Ruhe::N,чӧв,quies
607,Ruhe::N,miers,quies
608,Leute::N,йӧз,homines
609,Leute::N,войтыр,homines
610,Leute::N,ļaudis,homines
611,Leute::N,cilvēki,homines
612,Volk::N,йӧз,populus
613,Volk::N,войтыр,populus
614,Volk::N,tauta,populus
615,Arbeit::N,удж,labor
616,Arbeit::N,darbs,labor
617,Gast::N,гӧсть,hospes
618,Gast::N,гӧсть,conviva
619,Gast::N,viešņa,hospes
620,Gast::N,viešņa,conviva
621,Gast::N,ciemiņš,hospes
622,Gast::N,ciemiņš,conviva
623,Geschenk::N,козин,munus
624,Geschenk::N,dāvana,munus
625,Spiel::N,ворсан,ludus
626,Spiel::N,rotaļa,ludus
627,Gesellschaft::N,котыр,societas
628,Gesellschaft::N,biedrība,societas
629,Gesellschaft::N,kompānija,societas
630,Hilfe::N,отсӧг,auxilium
631,Hilfe::N,отсӧг,subsidium
632,Hilfe::N,palīdzība,auxilium
633,Hilfe::N,palīdzība,subsidium
634,Freund::N,ёрт,amicus
635,Freund::N,draugs,amicus
636,Kamerad::N,ёрт,socius
637,Kamerad::N,biedrs,socius
638,Angelegenheit::N,мог,res
639,Angelegenheit::N,делӧ,res
640,Angelegenheit::N,darīšana,res
641,Anzahl::N,лыд,numerus
642,Anzahl::N,тшӧт,numerus
643,Anzahl::N,skaits,numerus
644,Anzahl::N,daudzums,numerus
645,Art::N,сикас,genus
646,Art::N,suga,genus
647,Art::N,šķira,genus
648,Stück::N,тор,frustum
649,Stück::N,тор,fragmentum
650,Stück::N,gabals,frustum
651,Stück::N,gabals,fragmentum
652,Teil::N,юкӧн,pars
653,Teil::N,daļa,pars
654,Hälfte::N,пӧв,dimidium
655,Hälfte::N,джын,dimidium
656,Hälfte::N,puse,dimidium
657,Kreis::N,кытш,orbis
658,Kreis::N,кытш,circus
659,Kreis::N,aplis,orbis
660,Kreis::N,aplis,circus
661,Kreis::N,riņķis,orbis
662,Kreis::N,riņķis,circus
663,Kreuz::N,перна,crux
664,Kreuz::N,крест,crux
665,Kreuz::N,krusts,crux
666,Linie::N,визь,linea
667,Linie::N,līnija,linea
668,Strich::N,визь,lineamentum
669,Strich::N,svītra,lineamentum
670,Abstand::N,кост,intervallum
671,Abstand::N,коласт,intervallum
672,Abstand::N,atstarpe,intervallum
673,Entfernung::N,ылна,spatium
674,Entfernung::N,attālums,spatium
675,Entfernung::N,atstatums,spatium
676,Gegend::N,му-ва,loca
677,Gegend::N,му-ва,regio
678,Gegend::N,apvidus,loca
679,Gegend::N,apvidus,regio
680,Gegend::N,apgabals,loca
681,Gegend::N,apgabals,regio
682,Platz::N,ылдӧс,locus
683,Platz::N,йир,locus
684,Platz::N,гӧгӧртас,locus
685,Platz::N,vieta,locus
686,Ort::N,ин,locus
687,Ort::N,места,locus
688,Ort::N,vieta,locus
689,Seite::N,бок,latus
690,Seite::N,ӧтарладор,latus
691,Seite::N,sāns,latus
692,Mitte::N,шӧр,medium
693,Mitte::N,vidus,medium
694,Gegenstand::N,кӧлуй,res
695,Gegenstand::N,priekšmets,res
696,Sache::N,добра,res
697,Sache::N,lieta,res
698,Rand::N,дор,margo
699,Rand::N,mala,margo
700,Rand::N,apmale,margo
701,Kante::N,дор,angulus
702,Kante::N,šķautne,angulus
703,Ecke::N,пельӧс,angulus
704,Ecke::N,kakts,angulus
705,Ecke::N,stūris,angulus
706,Spitze::N,йыв,cacumen
707,Spitze::N,smaile,cacumen
708,Spitze::N,galotne,cacumen
709,Ende::N,пом,caput
710,Ende::N,gals,caput
711,Ende::N,uzgalis,caput
712,Loch::N,розь,foramen
713,Loch::N,caurums,foramen
714,Winkel::N,пельӧс,angulus
715,Winkel::N,leņķis,angulus
716,Muster::N,сер,exemplum
717,Muster::N,piemērs,exemplum
718,Größe::N,ыджда,magnitudo
719,Größe::N,lielums,magnitudo
720,Länge::N,кузьта,longitudo
721,Länge::N,garums,longitudo
722,Höhe::N,джуджда,altitudo
723,Höhe::N,augstums,altitudo
724,Gewicht::N,сьӧкта,pondus
725,Gewicht::N,сьӧкталун,pondus
726,Gewicht::N,svars,pondus
727,Gewicht::N,smagums,pondus
728,Menge::N,лун,copia
729,Menge::N,числӧ,copia
730,Menge::N,masa,copia
731,Menge::N,daudzums,copia
732,Haufen::N,чукӧр,acervus
733,Haufen::N,čupa,acervus
734,Haufen::N,grēda,acervus
735,Haufen::N,kaudze,acervus
736,Reihe::N,рад,ordo
737,Reihe::N,rinda,ordo
738,Reihe::N,virkne,ordo
739,Boot::N,пыж,navicula
740,Boot::N,laiva,navicula
741,Ruder::N,пелыс,remus
742,Ruder::N,ӧпаснӧй,remus
743,Ruder::N,airis,remus
744,Ruder::N,irklis,remus
745,Schlitten::N,дадь,sclodia
746,Schlitten::N,ragavas,sclodia
747,Ski::N,лызь,narta
748,Ski::N,slēpe,narta
749,Lagerfeuer::N,бипур,ignis
750,Lagerfeuer::N,ugunskurs,ignis
751,Last::N,сьӧкыдтор,onus
752,Last::N,krava,onus
753,Gang::N,мунӧм,cursus
754,Gang::N,ветлӧм,cursus
755,Gang::N,eja,cursus
756,Gang::N,gājums,cursus
757,Schritt::N,воськов,gradus
758,Schritt::N,воськовтӧм,gradus
759,Schritt::N,solis,gradus
760,Norden::N,войвыв,septentriones
761,Norden::N,ziemeļi,septentriones
762,Süden::N,лунвыв,meridies
763,Süden::N,dienvidi,meridies
764,Westen::N,рытыв,occidens
765,Westen::N,rietumi,occidens
766,Osten::N,асыв,oriens
767,Osten::N,austrumi,oriens
768,Holz::N,пу,lignum
769,Holz::N,koks,lignum
770,Holz::N,koksne,lignum
771,Brett::N,пӧв,tabula
772,Brett::N,dēlis,tabula
773,Platte::N,плита,lamina
774,Platte::N,plate,lamina
775,Platte::N,plāksne,lamina
776,Stütze::N,пыкӧд,adminiculum
777,Stütze::N,мыджӧд,adminiculum
778,Stütze::N,balsts,adminiculum
779,Stütze::N,atspaids,adminiculum
780,Stange::N,потш,pertica
781,Stange::N,maikste,pertica
782,Stock::N,бедь,baculum
783,Stock::N,boze,baculum
784,Stock::N,spieķis,baculum
785,Stab::N,зир,scipio
786,Stab::N,zizlis,scipio
787,Rohr::N,труба,tubus
788,Rohr::N,caurule,tubus
789,Haus::N,керка,aedes
790,Haus::N,māja,aedes
791,Heim::N,горт,domicilium
792,Heim::N,mājas,domicilium
793,Ofen::N,пач,fornax
794,Ofen::N,krāsns,fornax
795,Fußboden::N,джодж,solum
796,Fußboden::N,grīda,solum
797,Tisch::N,пызан,mensa
798,Tisch::N,galds,mensa
799,Stuhl::N,улӧс,sella
800,Stuhl::N,krēsls,sella
801,Wiege::N,зыбка,cunae
802,Wiege::N,šūpulis,cunae
803,Bett::N,вольпась,lectus
804,Bett::N,gulta,lectus
805,Regal::N,джадж,foruli
806,Regal::N,plaukts,foruli
807,Kiste::N,куд,cista
808,Kiste::N,ящик,cista
809,Kiste::N,kaste,cista
810,Kiste::N,šķirsts,cista
811,Fenster::N,ӧшинь,fenestra
812,Fenster::N,logs,fenestra
