,Concept_ID,sah,lv
2524,schlagen::V,оҕус,sist
2525,schlagen::V,оҕус,triekt
2526,treten::V,тэп,лёгны
2527,treten::V,тэп,майкны
2528,treten::V,тэп,mīt
2529,treten::V,тэп,paspert
2530,stechen::V,кэй,бышткыны
2531,stechen::V,кэй,durt
2532,stoßen::V,кэп,тойлыны
2533,stoßen::V,кэп,йӧткавны
2534,stoßen::V,кэп,grūst
2535,stoßen::V,үтүрүй,тойлыны
2536,stoßen::V,үтүрүй,йӧткавны
2537,stoßen::V,үтүрүй,grūst
2538,stehlen::V,уор,гусявны
2539,stehlen::V,уор,zagt
2540,stören::V,мэһэйдээ,падмӧдны
2541,stören::V,мэһэйдээ,traucēt
2542,belästigen::V,батар,дӧзмӧдны
2543,belästigen::V,батар,apgrūtināt
2544,verbergen::V,кистээ,дзебны
2545,verbergen::V,кистээ,сайӧдны
2546,verbergen::V,кистээ,slēpt
2547,verbergen::V,кистээ,paslēpt
2548,täuschen::V,албыннаа,пӧръявны
2549,täuschen::V,албыннаа,ылӧдны
2550,täuschen::V,албыннаа,mānīt
2551,täuschen::V,албыннаа,maldināt
2552,betrügen::V,албыннаа,сӧрны
2553,betrügen::V,албыннаа,krāpt
2554,betrügen::V,албыннаа,apkrāpt
2555,töten::V,өлөр,вины
2556,töten::V,өлөр,nāvēt
2557,töten::V,өлөр,nogalināt
2558,wohnen::V,олор,овны
2559,wohnen::V,олор,dzīvot
2560,arbeiten::V,үлэлээ,уджавны
2561,arbeiten::V,үлэлээ,strādāt
2562,arbeiten::V,үлэлээ,darboties
2563,sammeln::V,мус,чукӧртны
2564,sammeln::V,мус,vākt
2565,sammeln::V,хомуй,чукӧртны
2566,sammeln::V,хомуй,vākt
2567,pflücken::V,үргээ,вотны
2568,pflücken::V,үргээ,ӧктыны
2569,pflücken::V,үргээ,raut
2570,pflücken::V,үргээ,plūkt
2571,jagen::V,бултаа,кыйсьыны
2572,jagen::V,бултаа,medīt
2573,fischen::V,балыктаа,чери кыйны
2574,fischen::V,балыктаа,zvejot
2575,fassen::V,тут,кутны
2576,fassen::V,тут,saķert
2577,hüten::V,манаа,видзны
2578,hüten::V,манаа,йирӧдны
2579,hüten::V,манаа,ganīt
2580,treiben::V,үүр,вӧтлыны
2581,treiben::V,үүр,dzīt
2582,anbinden::V,баай,домавны
2583,anbinden::V,баай,piesiet
2584,anbinden::V,баай,piesaistīt
2585,füttern::V,аһат,вердны
2586,füttern::V,аһат,barot
2587,melken::V,ыа,лысьтыны
2588,melken::V,ыа,slaukt
2589,hacken::V,кэрт,керавны
2590,hacken::V,кэрт,kapāt
2591,gießen::V,сиигирт,киськавны
2592,gießen::V,сиигирт,liet
2593,gießen::V,сиигирт,laistīt
2594,reifen::V,бус,кисьмыны
2595,reifen::V,бус,briest
2596,zubereiten::V,бэлэмнээ,дасьтыны
2597,zubereiten::V,бэлэмнээ,taisīt
2598,zubereiten::V,бэлэмнээ,gatavot
2599,kochen::V,буһар,пуны
2600,kochen::V,буһар,vārīt
2601,backen::V,буһар,пӧжавны
2602,backen::V,буһар,cept
2603,braten::V,хооруй,пражитны
2604,braten::V,хооруй,cept
2605,braten::V,хооруй,cepināt
2606,braten::V,ыһаарылаа,пражитны
2607,braten::V,ыһаарылаа,cept
2608,braten::V,ыһаарылаа,cepināt
2609,braten::V,соркуойдаа,пражитны
2610,braten::V,соркуойдаа,cept
2611,braten::V,соркуойдаа,cepināt
2612,umrühren::V,былаа,сорлавны
2613,umrühren::V,былаа,maisīt
2614,umrühren::V,былаа,apmaisīt
2615,stricken::V,өр,кӧртны
2616,stricken::V,өр,adīt
2617,nähen::V,иистэн,вурны
2618,nähen::V,иистэн,šūt
2619,färben::V,кырааскалаа,мичӧдны
2620,färben::V,кырааскалаа,краситны
2621,färben::V,кырааскалаа,krāsot
2622,färben::V,кырааскалаа,nokrāsot
2623,reinigen::V,ыраастаа,весавны
2624,reinigen::V,ыраастаа,tīrīt
2625,reinigen::V,ыраастаа,attīrīt
2626,waschen::V,сууй,мыськыны
2627,waschen::V,сууй,mazgāt
2628,abwischen::V,сот,чышкыны
2629,abwischen::V,сот,noslaucīt
2630,spülen::V,сайҕаа,пожъявны
2631,spülen::V,сайҕаа,skalot
2632,fegen::V,сиппий,чышкыны
2633,fegen::V,сиппий,slaucīt
2634,kehren::V,харбаа,чышкыны
2635,kehren::V,харбаа,mēzt
2636,baden::V,сөтүөлээ,купайтчыны
2637,baden::V,сөтүөлээ,peldēties
2638,sich waschen::V,суун,мыссьыны
2639,sich waschen::V,суун,mazgāties
2640,ausziehen::V,уһул,пӧрччӧдны
2641,ausziehen::V,уһул,noģērbt
2642,anziehen::V,кэтэрт,кӧмавны
2643,anziehen::V,кэтэрт,пасьтавны
2644,anziehen::V,кэтэрт,uzvilkt
2645,sich anziehen::V,таҥын,пасьтасьны
2646,sich anziehen::V,таҥын,apģērbties
2647,kämmen::V,тараа,сынавны
2648,kämmen::V,тараа,sukāt
2649,schmücken::V,симээ,мичмӧдны
2650,schmücken::V,симээ,rotāt
2651,schmücken::V,симээ,greznot
2652,sagen::V,диэ,шуны
2653,sagen::V,диэ,висьтавны
2654,sagen::V,диэ,teikt
2655,sprechen::V,эт,сёрнитны
2656,sprechen::V,эт,runāt
2657,sprechen::V,саҥар,сёрнитны
2658,sprechen::V,саҥар,runāt
2659,reden::V,кэпсэт,сёрнитны
2660,reden::V,кэпсэт,norunāt
2661,sich unterhalten::V,кэпсэт,сёрнитны
2662,sich unterhalten::V,кэпсэт,варовитны
2663,sich unterhalten::V,кэпсэт,sarunāties
2664,fragen::V,ыйыт,юавны
2665,fragen::V,ыйыт,jautāt
2666,bitten::V,көрдөс,корны
2667,bitten::V,көрдөс,lūgt
2668,bitten::V,көрдөс,prasīt
2669,erzählen::V,кэпсээ,висьтавны
2670,erzählen::V,кэпсээ,stāstīt
2671,erzählen::V,сэһэргээ,висьтавны
2672,erzählen::V,сэһэргээ,stāstīt
2673,mitteilen::V,биллэр,юӧртны
2674,mitteilen::V,биллэр,висьтавны
2675,mitteilen::V,биллэр,pavēstīt
2676,nennen::V,ааттаа,шуны
2677,nennen::V,ааттаа,ним сетны
2678,nennen::V,ааттаа,saukt
2679,rufen::V,ыҥыр,корны
2680,rufen::V,ыҥыр,saukt
2681,prahlen::V,чабылан,ошйысьны
2682,prahlen::V,чабылан,lielīties
2683,prahlen::V,киһиргээ,ошйысьны
2684,prahlen::V,киһиргээ,lielīties
2685,übersetzen::V,тылбаастаа,вуджӧдны
2686,übersetzen::V,тылбаастаа,tulkot
2687,übersetzen::V,тылбаастаа,pārtulkot
2688,denken::V,санаа,мӧвпавны
2689,denken::V,санаа,domāt
2690,denken::V,толкуйдаа,мӧвпавны
2691,denken::V,толкуйдаа,domāt
2692,glauben::V,итэҕэй,эскыны
2693,glauben::V,итэҕэй,ticēt
2694,bemerken::V,бэлиэтээ,казявны
2695,bemerken::V,бэлиэтээ,ievērot
2696,bemerken::V,бэлиэтээ,ieraudzīt
2697,erkennen::V,бил,тӧдмавны
2698,erkennen::V,бил,pazīt
2699,erkennen::V,бил,atpazīt
2700,begreifen::V,өйдөө,вежӧртны
2701,begreifen::V,өйдөө,гӧгӧрвоны
2702,begreifen::V,өйдөө,jēgt
2703,begreifen::V,өйдөө,apjēgt
2704,verstehen::V,өйдөө,вежӧртны
2705,verstehen::V,өйдөө,гӧгӧрвоны
2706,verstehen::V,өйдөө,saprast
2707,lernen::V,үөрэн,вeлöдчыны
2708,lernen::V,үөрэн,mācīties
2709,wissen::V,бил,тӧдны
2710,wissen::V,бил,zināt
2711,sich erinnern an::V,аҕын,казьтывны
2712,sich erinnern an::V,аҕын,дум вылӧ уськӧдны
2713,sich erinnern an::V,аҕын,atminēties
2714,vergessen::V,умун,вунӧдны
2715,vergessen::V,умун,mirst
2716,vergessen::V,умун,aizmirst
2717,messen::V,кэмнээ,муртавны
2718,messen::V,кэмнээ,mērīt
2719,messen::V,кээмэйдээ,муртавны
2720,messen::V,кээмэйдээ,mērīt
2721,zählen::V,аах,лыддьыны
2722,zählen::V,аах,skaitīt
2723,rechnen::V,аах,лыддьыны
2724,rechnen::V,аах,rēķināt
2725,lesen::V,аах,лыддьыны
2726,lesen::V,аах,lasīt
2727,malen::V,уруһуйдаа,серпасавны
2728,malen::V,уруһуйдаа,gleznot
2729,zeichnen::V,уруһуйдаа,серпасавны
2730,zeichnen::V,уруһуйдаа,zīmēt
2731,schreiben::V,суруй,гижны
2732,schreiben::V,суруй,rakstīt
2733,besitzen::V,баһылаа,лоны
2734,besitzen::V,баһылаа,piederēt
2735,kaufen::V,атыылас,ньӧбны
2736,kaufen::V,атыылас,pirkt
2737,verkaufen::V,атыылаа,вузавны
2738,verkaufen::V,атыылаа,pārdot
2739,bezahlen::V,төлөө,мынтыны
2740,bezahlen::V,төлөө,мынтысьны
2741,bezahlen::V,төлөө,apmaksāt
2742,zahlen::V,төлөө,мынтыны
2743,zahlen::V,төлөө,maksāt
2744,beherrschen::V,баһылаа,ас улын кутны
2745,beherrschen::V,баһылаа,valdīt
2746,ertragen::V,тулуй,пыкны
2747,ertragen::V,тулуй,лэптыны
2748,ertragen::V,тулуй,panest
2749,ertragen::V,тулуй,paciest
