,Concept_ID,ca,lv
150,Sonne::N,sol,шонді
151,Sonne::N,sol,saule
152,Mond::N,lluna,тӧлысь
153,Mond::N,lluna,mēness
154,Stern::N,estel,кодзув
155,Stern::N,estel,zvaigzne
156,Stern::N,estrella,кодзув
157,Stern::N,estrella,zvaigzne
158,Luft::N,aire,сынӧд
159,Luft::N,aire,gaiss
160,Wind::N,vent,тӧв
161,Wind::N,vent,vējš
162,Welle::N,ona,гы
163,Welle::N,ona,vilnis
164,Wasser::N,āigua,ва
165,Wasser::N,āigua,ūdens
166,Stein::N,pedra,из
167,Stein::N,pedra,akmens
168,Boden::N,sòl,му
169,Boden::N,sòl,augsne
170,Erde::N,terra,му
171,Erde::N,terra,му-ва
172,Erde::N,terra,zeme
173,Staub::N,pols,бус
174,Staub::N,pols,putekļi
175,Rauch::N,fum,тшын
176,Rauch::N,fum,dūmi
177,Funke::N,guspira,кинь
178,Funke::N,guspira,би кинь
179,Funke::N,guspira,dzirkstele
180,Funke::N,centella,кинь
181,Funke::N,centella,би кинь
182,Funke::N,centella,dzirkstele
183,Feuer::N,foc,би
184,Feuer::N,foc,uguns
185,Licht::N,llum,югӧр
186,Licht::N,llum,gaisma
187,Schatten::N,ombra,вуджӧр
188,Schatten::N,ombra,ēna
189,Wetter::N,temps,поводдя
190,Wetter::N,temps,laiks
191,Nebel::N,boira,ру
192,Nebel::N,boira,онь
193,Nebel::N,boira,migla
194,Wolke::N,núvol,кымӧр
195,Wolke::N,núvol,mākonis
196,Regen::N,pluja,зэр
197,Regen::N,pluja,lietus
198,Schnee::N,neu,лым
199,Schnee::N,neu,sniegs
200,Eis::N,gel,йи
201,Eis::N,gel,ledus
202,Eis::N,glaç,йи
203,Eis::N,glaç,ledus
204,Frost::N,glaçada,кӧдзыд
205,Frost::N,glaçada,sals
206,Kälte::N,fred,кӧдзыд
207,Kälte::N,fred,saltums
208,Kälte::N,fred,aukstums
209,Hitze::N,calor,пӧсь
210,Hitze::N,calor,гожӧд
211,Hitze::N,calor,karstums
212,Raureif::N,gebre,пуж
213,Raureif::N,gebre,гыӧр
214,Raureif::N,gebre,sarma
215,Regenbogen::N,arc iris,ӧшкамӧшка
216,Regenbogen::N,arc iris,varavīksne
217,Donner::N,tro,гым
218,Donner::N,tro,pērkons
219,Strömung::N,corrent,ва ныр
220,Strömung::N,corrent,визувтӧм
221,Strömung::N,corrent,straume
222,Strömung::N,corrent,strāvojums
223,Tropfen::N,gota,войт
224,Tropfen::N,gota,lāse
225,Schaum::N,escuma,быг
226,Schaum::N,escuma,быгзьӧм
227,Schaum::N,escuma,putas
228,Schmutz::N,brutícia,няйт
229,Schmutz::N,brutícia,dubļi
230,See::N,llac,ты
231,See::N,llac,ezers
232,Sumpf::N,pantà,гыбад
233,Sumpf::N,pantà,кад
234,Sumpf::N,pantà,dumbrājs
235,Sumpf::N,pantà,staignājs
236,Moor::N,pantà,нюр
237,Moor::N,pantà,purvs
238,Moor::N,pantà,muklājs
239,Wiese::N,prat,видз
240,Wiese::N,prat,pļava
241,Wiese::N,prada,видз
242,Wiese::N,prada,pļava
243,Wald::N,bosc,вӧр
244,Wald::N,bosc,mežs
245,Hügel::N,puig,дзиб
246,Hügel::N,puig,мыльк
247,Hügel::N,puig,нӧрыс
248,Hügel::N,puig,paugurs
249,Hügel::N,pujol,дзиб
250,Hügel::N,pujol,мыльк
251,Hügel::N,pujol,нӧрыс
252,Hügel::N,pujol,paugurs
253,Anhöhe::N,turó,мыльк
254,Anhöhe::N,turó,нӧрыс
255,Anhöhe::N,turó,paugurs
256,Berg::N,muntanya,чой
257,Berg::N,muntanya,керӧс
258,Berg::N,muntanya,kalns
259,Gipfel::N,cim,чук
260,Gipfel::N,cim,virsotne
261,Höhle::N,cova,рудӧг
262,Höhle::N,cova,ala
263,Abhang::N,coster,ньывк
264,Abhang::N,coster,бокша
265,Abhang::N,coster,nogāze
266,Quelle::N,font,ӧшмӧс
267,Quelle::N,font,avots
268,Bach::N,riera,шор
269,Bach::N,riera,urga
270,Bach::N,riera,strauts
271,Fluss::N,riu,ю
272,Fluss::N,riu,upe
273,Ufer::N,riba,вадор
274,Ufer::N,riba,krasts
275,Küste::N,costa,вадор
276,Küste::N,costa,piekraste
277,Festland::N,terra ferma,му
278,Festland::N,terra ferma,sauszeme
279,Meer::N,mar,саридз
280,Meer::N,mar,jūra
281,Bucht::N,cala,куръя
282,Bucht::N,cala,līcis
283,Bucht::N,badia,куръя
284,Bucht::N,badia,līcis
285,Insel::N,illa,ді
286,Insel::N,illa,sala
287,Blume::N,flor,дзоридз
288,Blume::N,flor,puķe
289,Blume::N,flor,zieds
290,Gras::N,herba,турун
291,Gras::N,herba,zāle
292,Wurzel::N,rel,вуж
293,Wurzel::N,rel,sakne
294,Wurzel::N,arrel,вуж
295,Wurzel::N,arrel,sakne
296,Baum::N,arbre,пу
297,Baum::N,arbre,koks
298,Stamm::N,tronc,пучер
299,Stamm::N,tronc,stumbrs
300,Rinde::N,escorça,кырсь
301,Rinde::N,escorça,miza
302,Ast::N,branca,ув
303,Ast::N,branca,zars
304,Zweig::N,ram,вож
305,Zweig::N,ram,nozare
306,Blatt::N,fulla,кор
307,Blatt::N,fulla,lapa
308,Birke::N,bedoll,кыдз
309,Birke::N,bedoll,bērzs
310,Kiefer[Baum]::N,pi,пожӧм
311,Kiefer[Baum]::N,pi,priede
312,Weide[Baum]::N,salze,бадь
313,Weide[Baum]::N,salze,kārkls
314,Tanne::N,avet,коз
315,Tanne::N,avet,egle
316,Horn::N,corn,сюр
317,Horn::N,corn,rags
318,Horn::N,banya,сюр
319,Horn::N,banya,rags
320,Feder::N,ploma,гӧн
321,Feder::N,ploma,тывборд
322,Feder::N,ploma,spalva
323,Fell::N,pell,ку
324,Fell::N,pell,āda
325,Flügel::N,ala,борд
326,Flügel::N,ala,spārns
327,Klaue::N,urpa,гыж
328,Klaue::N,urpa,nags
329,Kralle::N,grapa,гыж
330,Kralle::N,grapa,nags
331,Schwanz::N,cua,бӧж
332,Schwanz::N,cua,ļipa
333,Ei::N,ou,кольк
334,Ei::N,ou,ola
335,Nest::N,niu,поз
336,Nest::N,niu,ligzda
337,Bau::N,cau,горс
338,Bau::N,cau,пырмӧс
339,Bau::N,cau,гу
340,Bau::N,cau,ala
341,Tier::N,animāl,пемӧс
342,Tier::N,animāl,dzīvnieks
343,Herde::N,ramat,стада
344,Herde::N,ramat,кельӧб
345,Herde::N,ramat,ganāmpulks
346,Kuh::N,vaca,мӧс
347,Kuh::N,vaca,govs
348,Bulle::N,toro,ӧш
349,Bulle::N,toro,bullis
350,Pferd::N,cavāll,вӧв
351,Pferd::N,cavāll,zirgs
352,Schaf::N,be,ыж
353,Schaf::N,be,aita
354,Schaf::N,ovella,ыж
355,Schaf::N,ovella,aita
356,Schwein::N,bacó,порсь
357,Schwein::N,bacó,cūka
358,Hund::N,ca,пон
359,Hund::N,ca,suns
360,Hund::N,gos,пон
361,Hund::N,gos,suns
362,Katze::N,gat,кань
363,Katze::N,gat,kaķis
364,Bär::N,ós,ош
365,Bär::N,ós,lācis
366,Eichhörnchen::N,esquirol,ур
367,Eichhörnchen::N,esquirol,vāvere
368,Elch::N,ant,йӧра
369,Elch::N,ant,alnis
370,Fuchs::N,guilla,руч
371,Fuchs::N,guilla,lapsa
372,Hase::N,llebre,кӧч
373,Hase::N,llebre,zaķis
374,Maus::N,ratolí,шыр
375,Maus::N,ratolí,pele
376,Wolf::N,llop,кӧин
377,Wolf::N,llop,vilks
378,Vogel::N,au,кай
379,Vogel::N,au,лэбач
380,Vogel::N,au,putns
381,Vogel::N,ocēll,кай
382,Vogel::N,ocēll,лэбач
383,Vogel::N,ocēll,putns
384,Schwarm::N,bandada,чукӧр
385,Schwarm::N,bandada,spiets
386,Huhn::N,gallina,курӧг
387,Huhn::N,gallina,vista
388,Hahn::N,gall,петук
389,Hahn::N,gall,gailis
390,Gans::N,oca,дзодзӧг
391,Gans::N,oca,zoss
392,Adler::N,àguila,кутш
393,Adler::N,àguila,ērglis
394,Ente::N,ànec,утка
395,Ente::N,ànec,pīle
396,Eule::N,òliba,сюзь
397,Eule::N,òliba,pūce
398,Eule::N,mussol,сюзь
399,Eule::N,mussol,pūce
400,Kranich::N,grua,тури
401,Kranich::N,grua,dzērve
402,Krähe::N,cornella,рака
403,Krähe::N,cornella,vārna
404,Kuckuck::N,cucut,кӧк
405,Kuckuck::N,cucut,dzeguze
406,Schwan::N,cigne,юсь
407,Schwan::N,cigne,gulbis
408,Fisch::N,peix,чери
409,Fisch::N,peix,zivs
410,Barsch::N,perca,ёкыш
411,Barsch::N,perca,asaris
412,Hecht::N,lluç,сир
413,Hecht::N,lluç,līdaka
414,Schlange[Tier]::N,serp,кый
415,Schlange[Tier]::N,serp,čūska
416,Wurm::N,cuc,номыр
417,Wurm::N,cuc,tārps
418,Spinne::N,aranya,черань
419,Spinne::N,aranya,zirneklis
420,Ameise::N,formiga,кодзувкот
421,Ameise::N,formiga,skudra
422,Laus::N,poll,той
423,Laus::N,poll,uts
424,Mücke::N,mosquit,ном
425,Mücke::N,mosquit,ods
426,Fliege::N,mosca,гут
427,Fliege::N,mosca,muša
428,Schmetterling::N,papallona,бобув
429,Schmetterling::N,papallona,tauriņš
430,Beere::N,baia,тусь
431,Beere::N,baia,вотӧс
432,Beere::N,baia,oga
433,Apfel::N,poma,яблӧг
434,Apfel::N,poma,ābols
435,Pilz::N,bolet,тшак
436,Pilz::N,bolet,sēne
437,Zwiebel::N,ceba,луккок
438,Zwiebel::N,ceba,йӧнгыль
439,Zwiebel::N,ceba,sīpols
440,Saat::N,sembra,тусь
441,Saat::N,sembra,кӧйдыс
442,Saat::N,sembra,sēkla
443,Korn::N,gra,тусь
444,Korn::N,gra,grauds
445,Heu::N,fenc,турун
446,Heu::N,fenc,siens
447,Schale::N,closca,кор
448,Schale::N,closca,čaula
449,Schale::N,closca,čaumala
450,Grube::N,sot,гу
451,Grube::N,sot,bedre
452,Grube::N,clot,гу
453,Grube::N,clot,bedre
454,Falle::N,trampa,лэч
455,Falle::N,trampa,slazds
456,Falle::N,trampa,lamatas
457,Schlinge::N,baga,лэч
458,Schlinge::N,baga,cilpa
459,Spur::N,traça,туй
460,Spur::N,traça,pēda
461,Asche::N,cendra,пӧм
462,Asche::N,cendra,pelni
463,Dreck::N,llot,няйт
464,Dreck::N,llot,dubļi
465,Eisen::N,ferro,кӧрт
466,Eisen::N,ferro,dzelzs
467,Gold::N,or,зарни
468,Gold::N,or,zelts
469,Silber::N,plata,эзысь
470,Silber::N,plata,sudrabs
471,Kohle::N,carbó,шом
472,Kohle::N,carbó,ogle
473,Glas::N,vidre,стеклӧ
474,Glas::N,vidre,stikls
475,Lehm::N,fang,сёй
476,Lehm::N,fang,māls
477,Lehm::N,argila,сёй
478,Lehm::N,argila,māls
479,Sand::N,arena,лыа
480,Sand::N,arena,smiltis
481,Mensch::N,humà,морт
482,Mensch::N,humà,cilvēks
483,Mensch::N,persona,морт
484,Mensch::N,persona,cilvēks
485,Mann::N,home,аймӧрт
486,Mann::N,home,мужичӧй
487,Mann::N,home,vīrietis
488,Frau::N,dona,ань
489,Frau::N,dona,нывбаба
490,Frau::N,dona,sieviete
491,Kind::N,nen,кага
492,Kind::N,nen,bērns
493,Junge::N,noi,пи
494,Junge::N,noi,zēns
495,Junge::N,noi,puika
496,Junge::N,noi,puisis
497,Mädchen::N,noia,ныв
498,Mädchen::N,noia,meiča
499,Mädchen::N,noia,skuķis
500,Mädchen::N,noia,meitene
501,Familie::N,família,семья
502,Familie::N,família,ģimene
503,Großvater::N,avi,пӧль
504,Großvater::N,avi,vecaistēvs
505,Großmutter::N,àvia,баб
506,Großmutter::N,àvia,vecāmāte
507,Eltern::N,pares,ай-мам
508,Eltern::N,pares,бать-мам
509,Eltern::N,pares,vecāki
510,Vater::N,pare,бать
511,Vater::N,pare,ай
512,Vater::N,pare,tēvs
513,Mutter::N,mare,мам
514,Mutter::N,mare,māte
515,Sohn::N,fill,пи
516,Sohn::N,fill,dēls
517,Tochter::N,filla,ныв
518,Tochter::N,filla,meita
519,Bruder::N,germà,вок
520,Bruder::N,germà,brālis
521,Schwester::N,germana,чой
522,Schwester::N,germana,māsa
523,Onkel::N,oncle,дядь
524,Onkel::N,oncle,tēvocis
525,Tante::N,tia,тьӧт
526,Tante::N,tia,tante
527,Ehemann::N,espòs,верӧс
528,Ehemann::N,espòs,vīrs
529,Ehefrau::N,muller,гӧтыр
530,Ehefrau::N,muller,sieva
531,Freude::N,goig,радлун
532,Freude::N,goig,prieks
533,Freude::N,alegria,радлун
534,Freude::N,alegria,prieks
535,Gelächter::N,riallada,серам
536,Gelächter::N,riallada,smiekli
537,Glück::N,felicitat,шуд
538,Glück::N,felicitat,laime
539,Kummer::N,pena,шог
540,Kummer::N,pena,bēdas
541,Kummer::N,pena,raizes
542,Wunsch::N,desig,кӧсйӧм
543,Wunsch::N,desig,vēlme
544,Wunsch::N,desig,vēlējums
545,Lust::N,ganes,кыскӧм
546,Lust::N,ganes,радейтӧм
547,Lust::N,ganes,kāre
548,Geist::N,ment,лов
549,Geist::N,ment,gars
550,Geist::N,esperit,лов
551,Geist::N,esperit,gars
552,Gedanke::N,pensament,мӧвп
553,Gedanke::N,pensament,doma
554,Gedächtnis::N,memòria,паметь
555,Gedächtnis::N,memòria,atmiņa
556,Verstand::N,raó,вежӧр
557,Verstand::N,raó,prāts
558,Verstand::N,seny,вежӧр
559,Verstand::N,seny,prāts
560,Sinn::N,solta,мог
561,Sinn::N,solta,вежӧртас
562,Sinn::N,solta,nozīme
563,Sinn::N,sentit,мог
564,Sinn::N,sentit,вежӧртас
565,Sinn::N,sentit,nozīme
566,Grund::N,raó,помка
567,Grund::N,raó,pamats
568,Grund::N,raó,iemesls
569,Grund::N,causa,помка
570,Grund::N,causa,pamats
571,Grund::N,causa,iemesls
572,Wahrheit::N,veritāt,збыль
573,Wahrheit::N,veritāt,збыльтор
574,Wahrheit::N,veritāt,taisnība
575,Wahrheit::N,veritāt,patiesība
576,Gespräch::N,conversa,сёрни
577,Gespräch::N,conversa,saruna
578,Märchen::N,conte,мойд
579,Märchen::N,conte,pasaka
580,Erzählung::N,narració,висьт
581,Erzählung::N,narració,stāsts
582,Erzählung::N,narració,nostāsts
583,Nachricht::N,missatge,юӧртӧм
584,Nachricht::N,missatge,ziņa
585,Neuigkeit::N,novetat,выльтор
586,Neuigkeit::N,novetat,jaunums
587,Name::N,nom,ним
588,Name::N,nom,vārds
589,Rätsel::N,endevinalla,нӧдкыв
590,Rätsel::N,endevinalla,mīkla
591,Rede::N,discurs,сёрни
592,Rede::N,discurs,runa
593,Sprache::N,llēngua,кыв
594,Sprache::N,llēngua,valoda
595,Stimme::N,veu,гӧлӧс
596,Stimme::N,veu,вом шы
597,Stimme::N,veu,balss
598,Wort::N,mot,кыв
599,Wort::N,mot,vārds
600,Wort::N,paraula,кыв
601,Wort::N,paraula,vārds
602,Zeichen::N,signe,пас
603,Zeichen::N,signe,zīme
604,Zeichen::N,senyal,пас
605,Zeichen::N,senyal,zīme
606,Ruf::N,crida,чукӧстчӧм
607,Ruf::N,crida,корӧм
608,Ruf::N,crida,sauciens
609,Lärm::N,sorōll,шы
610,Lärm::N,sorōll,зык
611,Lärm::N,sorōll,зычитӧм
612,Lärm::N,sorōll,troksnis
613,Laut::N,so,шы
614,Laut::N,so,skaņa
615,Ton::N,to,шы
616,Ton::N,to,tonis
617,Lied::N,cançó,сьылан
618,Lied::N,cançó,сьыланкыв
619,Lied::N,cançó,dziesma
620,Ruhe::N,calma,чӧв
621,Ruhe::N,calma,miers
622,Ruhe::N,silenci,чӧв
623,Ruhe::N,silenci,miers
624,Leute::N,gent,йӧз
625,Leute::N,gent,войтыр
626,Leute::N,gent,ļaudis
627,Leute::N,gent,cilvēki
628,Volk::N,poble,йӧз
629,Volk::N,poble,войтыр
630,Volk::N,poble,tauta
631,Arbeit::N,labor,удж
632,Arbeit::N,labor,darbs
633,Arbeit::N,treball,удж
634,Arbeit::N,treball,darbs
635,Gast::N,hoste,гӧсть
636,Gast::N,hoste,viešņa
637,Gast::N,hoste,ciemiņš
638,Geschenk::N,regal,козин
639,Geschenk::N,regal,dāvana
640,Geschenk::N,obsequi,козин
641,Geschenk::N,obsequi,dāvana
642,Spiel::N,joc,ворсан
643,Spiel::N,joc,rotaļa
644,Gesellschaft::N,companyia,котыр
645,Gesellschaft::N,companyia,biedrība
646,Gesellschaft::N,companyia,kompānija
647,Hilfe::N,ajut,отсӧг
648,Hilfe::N,ajut,palīdzība
649,Freund::N,amīc,ёрт
650,Freund::N,amīc,draugs
651,Kamerad::N,company,ёрт
652,Kamerad::N,company,biedrs
653,Kamerad::N,camarada,ёрт
654,Kamerad::N,camarada,biedrs
655,Angelegenheit::N,afer,мог
656,Angelegenheit::N,afer,делӧ
657,Angelegenheit::N,afer,darīšana
658,Angelegenheit::N,assumpte,мог
659,Angelegenheit::N,assumpte,делӧ
660,Angelegenheit::N,assumpte,darīšana
661,Anzahl::N,nombre,лыд
662,Anzahl::N,nombre,тшӧт
663,Anzahl::N,nombre,skaits
664,Anzahl::N,nombre,daudzums
665,Anzahl::N,quantitat,лыд
666,Anzahl::N,quantitat,тшӧт
667,Anzahl::N,quantitat,skaits
668,Anzahl::N,quantitat,daudzums
669,Art::N,tipus,сикас
670,Art::N,tipus,suga
671,Art::N,tipus,šķira
672,Art::N,classe,сикас
673,Art::N,classe,suga
674,Art::N,classe,šķira
675,Stück::N,peça,тор
676,Stück::N,peça,gabals
677,Teil::N,part,юкӧн
678,Teil::N,part,daļa
679,Hälfte::N,meitat,пӧв
680,Hälfte::N,meitat,джын
681,Hälfte::N,meitat,puse
682,Kreis::N,cercle,кытш
683,Kreis::N,cercle,aplis
684,Kreis::N,cercle,riņķis
685,Kreuz::N,creu,перна
686,Kreuz::N,creu,крест
687,Kreuz::N,creu,krusts
688,Linie::N,línia,визь
689,Linie::N,línia,līnija
690,Strich::N,traç,визь
691,Strich::N,traç,svītra
692,Strich::N,ratlla,визь
693,Strich::N,ratlla,svītra
694,Abstand::N,distància,кост
695,Abstand::N,distància,коласт
696,Abstand::N,distància,atstarpe
697,Entfernung::N,distància,ылна
698,Entfernung::N,distància,attālums
699,Entfernung::N,distància,atstatums
700,Gegend::N,regió,му-ва
701,Gegend::N,regió,apvidus
702,Gegend::N,regió,apgabals
703,Gegend::N,contrada,му-ва
704,Gegend::N,contrada,apvidus
705,Gegend::N,contrada,apgabals
706,Platz::N,cabuda,ылдӧс
707,Platz::N,cabuda,йир
708,Platz::N,cabuda,гӧгӧртас
709,Platz::N,cabuda,vieta
710,Ort::N,lloc,ин
711,Ort::N,lloc,места
712,Ort::N,lloc,vieta
713,Seite::N,banda,бок
714,Seite::N,banda,ӧтарладор
715,Seite::N,banda,sāns
716,Seite::N,costāt,бок
717,Seite::N,costāt,ӧтарладор
718,Seite::N,costāt,sāns
719,Mitte::N,mig,шӧр
720,Mitte::N,mig,vidus
721,Mitte::N,centre,шӧр
722,Mitte::N,centre,vidus
723,Gegenstand::N,objecte,кӧлуй
724,Gegenstand::N,objecte,priekšmets
725,Sache::N,cosa,добра
726,Sache::N,cosa,lieta
727,Rand::N,vora,дор
728,Rand::N,vora,mala
729,Rand::N,vora,apmale
730,Rand::N,marge,дор
731,Rand::N,marge,mala
732,Rand::N,marge,apmale
733,Kante::N,caire,дор
734,Kante::N,caire,šķautne
735,Kante::N,cantell,дор
736,Kante::N,cantell,šķautne
737,Ecke::N,cantonada,пельӧс
738,Ecke::N,cantonada,kakts
739,Ecke::N,cantonada,stūris
740,Spitze::N,punta,йыв
741,Spitze::N,punta,smaile
742,Spitze::N,punta,galotne
743,Ende::N,cap,пом
744,Ende::N,cap,gals
745,Ende::N,cap,uzgalis
746,Loch::N,forāt,розь
747,Loch::N,forāt,caurums
748,Winkel::N,racó,пельӧс
749,Winkel::N,racó,leņķis
750,Muster::N,dibuix,сер
751,Muster::N,dibuix,piemērs
752,Muster::N,disseny,сер
753,Muster::N,disseny,piemērs
754,Größe::N,grandària,ыджда
755,Größe::N,grandària,lielums
756,Länge::N,longitud,кузьта
757,Länge::N,longitud,garums
758,Höhe::N,altura,джуджда
759,Höhe::N,altura,augstums
760,Höhe::N,altitud,джуджда
761,Höhe::N,altitud,augstums
762,Gewicht::N,pes,сьӧкта
763,Gewicht::N,pes,сьӧкталун
764,Gewicht::N,pes,svars
765,Gewicht::N,pes,smagums
766,Menge::N,quantitat,лун
767,Menge::N,quantitat,числӧ
768,Menge::N,quantitat,masa
769,Menge::N,quantitat,daudzums
770,Haufen::N,pila,чукӧр
771,Haufen::N,pila,čupa
772,Haufen::N,pila,grēda
773,Haufen::N,pila,kaudze
774,Reihe::N,fila,рад
775,Reihe::N,fila,rinda
776,Reihe::N,fila,virkne
777,Boot::N,bot,пыж
778,Boot::N,bot,laiva
779,Boot::N,barca,пыж
780,Boot::N,barca,laiva
781,Ruder::N,rem,пелыс
782,Ruder::N,rem,ӧпаснӧй
783,Ruder::N,rem,airis
784,Ruder::N,rem,irklis
785,Schlitten::N,trineu,дадь
786,Schlitten::N,trineu,ragavas
787,Ski::N,esquí,лызь
788,Ski::N,esquí,slēpe
789,Lagerfeuer::N,foc de campament,бипур
790,Lagerfeuer::N,foc de campament,ugunskurs
791,Last::N,càrrega,сьӧкыдтор
792,Last::N,càrrega,krava
793,Gang::N,marxa,мунӧм
794,Gang::N,marxa,ветлӧм
795,Gang::N,marxa,eja
796,Gang::N,marxa,gājums
797,Schritt::N,pas,воськов
798,Schritt::N,pas,воськовтӧм
799,Schritt::N,pas,solis
800,Norden::N,nord,войвыв
801,Norden::N,nord,ziemeļi
802,Süden::N,sud,лунвыв
803,Süden::N,sud,dienvidi
804,Westen::N,oest,рытыв
805,Westen::N,oest,rietumi
806,Westen::N,occident,рытыв
807,Westen::N,occident,rietumi
808,Osten::N,est,асыв
809,Osten::N,est,austrumi
810,Osten::N,orient,асыв
811,Osten::N,orient,austrumi
812,Holz::N,fusta,пу
813,Holz::N,fusta,koks
814,Holz::N,fusta,koksne
815,Brett::N,taula,пӧв
816,Brett::N,taula,dēlis
817,Platte::N,placa,плита
818,Platte::N,placa,plate
819,Platte::N,placa,plāksne
820,Stütze::N,suport,пыкӧд
821,Stütze::N,suport,мыджӧд
822,Stütze::N,suport,balsts
823,Stütze::N,suport,atspaids
824,Stange::N,vara,потш
825,Stange::N,vara,maikste
