,Concept_ID,myv,hi
92,Atem::N,лексема,दम
93,Atem::N,лексема,साँस
94,Atem::N,лексема,श्वास
95,Atem::N,оймень таргсема,दम
96,Atem::N,оймень таргсема,साँस
97,Atem::N,оймень таргсема,श्वास
98,Hunger::N,вачочи,भूख
99,Hunger::N,вачочи,क्षुधा
100,Träne::N,селведь,आँसू
101,Träne::N,селведь,अश्रु
102,Geschmack::N,тансть,स्वाद
103,Geschmack::N,тансть,ज़ायक़ा
104,Geruch::N,чине,बू
105,Geruch::N,чине,गंध
106,Schlaf::N,удома,नींद
107,Schlaf::N,удома,निद्रा
108,Traum::N,он,सपना
109,Traum::N,он,स्वप्न
110,Himmel::N,менель,आकाश
111,Himmel::N,менель,आसमान
112,Sonne::N,чи,रवि
113,Sonne::N,чи,सूरज
114,Sonne::N,чи,सूर्य
115,Mond::N,ков,चाँद
116,Mond::N,ков,चंद्र
117,Stern::N,теште,तारा
118,Stern::N,теште,सितारा
119,Luft::N,кошт,हवा
120,Luft::N,кошт,वायु
121,Wind::N,варма,पाद
122,Welle::N,толкун,लहर
123,Welle::N,толкун,तरंग
124,Wasser::N,ведь,जल
125,Wasser::N,ведь,पानी
126,Stein::N,кев,पत्थर
127,Boden::N,мода,मिट्टी
128,Erde::N,мастор,भूमि
129,Erde::N,мастор,ज़मीन
130,Staub::N,пуль,धूल
131,Rauch::N,качамо,धूआँ
132,Rauch::N,качамо,धुम्र
133,Funke::N,сятко,चिनगारी
134,Funke::N,сятко,स्फुलिंग
135,Feuer::N,тол,आग
136,Feuer::N,тол,आतिश
137,Feuer::N,тол,अग्नि
138,Licht::N,валдо,रोशनी
139,Licht::N,валдо,प्रकाश
140,Schatten::N,сулей,छाया
141,Schatten::N,сулей,परछाई
142,Schatten::N,сулейкс,छाया
143,Schatten::N,сулейкс,परछाई
144,Wetter::N,ушо,ऋतु
145,Wetter::N,ушо,मौसम
146,Nebel::N,сув,धुँध
147,Nebel::N,сув,कुहरा
148,Wolke::N,пель,मेघ
149,Wolke::N,пель,अभ्र
150,Regen::N,пиземс,मेंह
151,Regen::N,пиземс,बारिश
152,Schnee::N,лов,हिम
153,Schnee::N,лов,बर्फ़
154,Eis::N,эй,हिम
155,Eis::N,эй,बर्फ़
156,Frost::N,кельме,ठंड
157,Kälte::N,якшамо,सर्दी
158,Kälte::N,якшамо,शीतलता
159,Hitze::N,пси,ताप
160,Hitze::N,пси,गरमी
161,Raureif::N,лекш,पाला
162,Regenbogen::N,пурьгинечирьке,इंद्र-धनुष
163,Regenbogen::N,пурьгинеёнкс,इंद्र-धनुष
164,Donner::N,пурьгине,गरज
165,Donner::N,пурьгине,मेघ-गर्जन
166,Strömung::N,чудема,बहाव
167,Strömung::N,чудема,प्रवाह
168,Strömung::N,чудевкс,बहाव
169,Strömung::N,чудевкс,प्रवाह
170,Tropfen::N,петнявкс,बूँद
171,Schaum::N,чов,झाग
172,Schmutz::N,рудаз,गंद
173,Schmutz::N,рудаз,कीचड़
174,See::N,эрьке,झील
175,See::N,эрьке,सरोवर
176,Sumpf::N,чей,दलदल
177,Sumpf::N,чей,धँसान
178,Moor::N,чей,झाबर
179,Moor::N,чей,धँसान
180,Wiese::N,луга,घास-स्थल
181,Wald::N,вирь,जंगल
182,Hügel::N,губорь,टीला
183,Hügel::N,губорь,पहाड़
184,Hügel::N,пандыне,टीला
185,Hügel::N,пандыне,पहाड़
186,Anhöhe::N,губорь,टीला
187,Anhöhe::N,губорь,पहाड़ी
188,Anhöhe::N,пандыне,टीला
189,Anhöhe::N,пандыне,पहाड़ी
190,Berg::N,пандо,पहाड़
191,Gipfel::N,пря,शिखर
192,Höhle::N,пещера,गुहा
193,Höhle::N,пещера,गुफ़ा
194,Abhang::N,пандочама,ढाल
195,Abhang::N,пандочама,ढलान
196,Quelle::N,ушодкс,चश्मा
197,Bach::N,чудикерькс,सोता
198,Bach::N,чудикерькс,नदिका
199,Fluss::N,лей,नदी
200,Fluss::N,лей,सरिता
201,Ufer::N,чире,तट
202,Ufer::N,чире,किनारा
203,Küste::N,лейчире,समुद्र-तट
204,Festland::N,мода,महाद्वीप
205,Meer::N,моря,सागर
206,Meer::N,моря,समुद्र
207,Bucht::N,усия,खाड़ी
208,Insel::N,усия,टापू
209,Insel::N,усия,द्वीप
210,Blume::N,цеця,फूल
211,Blume::N,цеця,पुष्प
212,Gras::N,тикше,घास
213,Wurzel::N,юр,मूल
214,Wurzel::N,ундокс,मूल
215,Baum::N,чувто,पेड़
216,Baum::N,чувто,वृक्ष
217,Stamm::N,рунго,धड़
218,Rinde::N,суд,छाल
219,Rinde::N,суд,वल्कल
220,Rinde::N,керь,छाल
221,Rinde::N,керь,वल्कल
222,Ast::N,морго,डाल
223,Ast::N,морго,शाखा
224,Zweig::N,тарад,टहनी
225,Blatt::N,лопа,पत्र
226,Blatt::N,лопа,पत्ता
227,Birke::N,килей,भूर्ज
228,Kiefer[Baum]::N,пиче,पाइन-वृक्ष
229,Weide[Baum]::N,каль,बेंत
230,Tanne::N,куз,फ़र
231,Horn::N,сюро,सींग
232,Horn::N,сюро,विषाण
233,Feder::N,толга,पर
234,Feder::N,толга,पंख
235,Fell::N,пона,खाल
236,Fell::N,пона,पशु-चर्म
237,Flügel::N,сёлмо,पंख
238,Flügel::N,сёлмо,डैना
239,Klaue::N,кенже,पंजा
240,Kralle::N,кенже,पंजा
241,Kralle::N,кенже,नाख़ून
242,Schwanz::N,пуло,पूँछ
243,Ei::N,ал,अंडा
244,Nest::N,пизэ,नीड़
245,Nest::N,пизэ,घोंसला
246,Bau::N,варя,बिल
247,Bau::N,варя,माँद
248,Bau::N,пизе,बिल
249,Bau::N,пизе,माँद
250,Tier::N,ракша,पशु
251,Tier::N,ракша,जानवर
252,Herde::N,стада,गल्ला
253,Kuh::N,скал,गौ
254,Kuh::N,скал,गाय
255,Bulle::N,бука,साँड़
256,Pferd::N,лишме,अश्व
257,Pferd::N,лишме,घोड़ा
258,Schaf::N,реве,भेड़
259,Schwein::N,туво,शूकर
260,Hund::N,пине,श्वान
261,Hund::N,пине,कुत्ता
262,Hund::N,киска,श्वान
263,Hund::N,киска,कुत्ता
264,Katze::N,псака,बिल्ली
265,Bär::N,овто,रीछ
266,Bär::N,овто,भालू
267,Eichhörnchen::N,ур,गिलहरी
268,Elch::N,сярдо,एल्क
269,Fuchs::N,ривезь,लोमड़ी
270,Hase::N,нумоло,खरहा
271,Hase::N,нумоло,ख़रगोश
272,Maus::N,чеерь,मूष
273,Maus::N,чеерь,चूहा
274,Wolf::N,верьгиз,वृक
275,Wolf::N,верьгиз,भेड़िया
276,Vogel::N,нармунь,पक्षी
277,Vogel::N,нармунь,चिड़िया
278,Schwarm::N,полк,झुंड
279,Schwarm::N,стада,झुंड
280,Huhn::N,сараз,मुर्ग़ी
281,Hahn::N,атякш,मुर्ग़ा
282,Gans::N,гала,हंस
283,Gans::N,гала,हंसिनी
284,Gans::N,мацей,हंस
285,Gans::N,мацей,हंसिनी
286,Adler::N,куцькан,उक़ाब
287,Adler::N,тумоатякш,उक़ाब
288,Ente::N,яксярго,बतख़
289,Ente::N,яксярго,बत्तक
290,Eule::N,корж,उल्लू
291,Kranich::N,карго,सारस
292,Kranich::N,карго,क्रौंंच
293,Krähe::N,варака,काक
294,Kuckuck::N,куко,कोयल
295,Kuckuck::N,куко,कोकिल
296,Schwan::N,локсей,हंस
297,Schwan::N,локсей,मराल
298,Fisch::N,кал,मछली
299,Fisch::N,кал,मत्स्य
300,Barsch::N,окунь,पर्च
301,Hecht::N,щука,पाइक
302,Schlange[Tier]::N,гуй,सर्प
303,Wurm::N,сукс,कृमि
304,Wurm::N,сукс,कीड़ा
305,Spinne::N,шанжав,लूता
306,Spinne::N,шанжав,मकड़ी
307,Ameise::N,коткудав,चींटी
308,Laus::N,сий,जूँ
309,Mücke::N,сеське,डाँस
310,Fliege::N,карво,मक्खी
311,Fliege::N,карво,मक्षिका
312,Schmetterling::N,нимиляв,तितली
313,Beere::N,умарь,बेरी
314,Apfel::N,умарь,सेब
315,Pilz::N,панго,खुंबी
316,Zwiebel::N,чурька,प्याज़
317,Saat::N,видьметь,बीज
318,Korn::N,сюро,दाना
319,Heu::N,тикше,मूखी घास
320,Schale::N,кедь,बकला
321,Schale::N,кедь,छिलका
322,Schale::N,ваткавкс,बकला
323,Schale::N,ваткавкс,छिलका
324,Grube::N,латко,गड्ढा
325,Falle::N,тувор,जाल
326,Falle::N,тувор,फँदा
327,Falle::N,кундамка,जाल
328,Falle::N,кундамка,फँदा
329,Schlinge::N,килькш,फँदा
330,Spur::N,челькс,सुराग़
331,Spur::N,челькс,पद-चिह्न
332,Spur::N,пильгеки,सुराग़
333,Spur::N,пильгеки,पद-चिह्न
334,Asche::N,кулов,राख
335,Dreck::N,рудаз,मैल
336,Dreck::N,рудаз,गंदगी
337,Eisen::N,кшни,लोहा
338,Gold::N,сырне,सोना
339,Gold::N,сырне,स्वर्ण
340,Silber::N,сия,रजत
341,Silber::N,сия,चाँदी
342,Kohle::N,сэдь,कोयला
343,Kohle::N,уголия,कोयला
344,Glas::N,сулика,काँच
345,Lehm::N,сёвонь,चिकनी मिट्टी
346,Sand::N,човар,रेत
347,Sand::N,човар,बालू
348,Mensch::N,ломань,मानव
349,Mensch::N,ломань,इनसान
350,Mensch::N,ломань,मनुष्य
351,Mann::N,аля,आदमी
352,Mann::N,аля,पुरुष
353,Mann::N,цёраломань,आदमी
354,Mann::N,цёраломань,पुरुष
355,Frau::N,ава,औरत
356,Frau::N,ава,महिला
357,Frau::N,ава,स्त्री
358,Kind::N,эйкакш,बाल
359,Kind::N,эйкакш,बच्चा
360,Junge::N,цёрыне,लड़का
361,Mädchen::N,тейтерне,लड़की
362,Mädchen::N,тейтерне,कुमारी
363,Familie::N,семия,परिवार
364,Großvater::N,покштя,दादा
365,Großmutter::N,баба,नानी
366,Eltern::N,тетят-ават,माँ-बाप
367,Eltern::N,тетят-ават,माता-पिता
368,Vater::N,тетя,बाप
369,Vater::N,тетя,पिता
370,Mutter::N,ава,माँ
371,Mutter::N,ава,माता
372,Sohn::N,цёра,बेटा
373,Sohn::N,цёра,पुत्र
374,Tochter::N,тейтерь,बेटी
375,Tochter::N,тейтерь,पुत्री
376,Bruder::N,леля,भाई
377,Bruder::N,леля,भ्राता
378,Bruder::N,ялакс,भाई
379,Bruder::N,ялакс,भ्राता
380,Schwester::N,сазор,बहन
381,Schwester::N,сазор,भगिनी
382,Onkel::N,леля,ताऊ
383,Onkel::N,леля,काका
384,Tante::N,патя,बूआ
385,Tante::N,патя,फूफी
386,Tante::N,патя,ख़ाला
387,Ehemann::N,мирде,पति
388,Ehemann::N,мирде,शौहर
389,Ehefrau::N,ни,बीवी
390,Freude::N,кеняркс,आनंद
391,Freude::N,кеняркс,प्रसन्नता
392,Gelächter::N,ракамо,हँसी
393,Gelächter::N,ракамо,क़हक़हा
394,Gelächter::N,пейдема,हँसी
395,Gelächter::N,пейдема,क़हक़हा
396,Glück::N,уцяска,आनंद
397,Glück::N,уцяска,ख़ुशी
398,Kummer::N,рискс,शोक
399,Kummer::N,рискс,दुःख
400,Kummer::N,мелявкс,शोक
401,Kummer::N,мелявкс,दुःख
402,Wunsch::N,мель,इच्छा
403,Wunsch::N,мель,अभिलाषा
404,Wunsch::N,бажамо,इच्छा
405,Wunsch::N,бажамо,अभिलाषा
406,Lust::N,бажамо,चाह
407,Lust::N,бажамо,कामना
408,Geist::N,ойме,जान
409,Geist::N,ойме,प्राण
410,Gedanke::N,мель,विचार
411,Gedächtnis::N,мель,याददाश्त
412,Gedächtnis::N,мель,स्मरण-शक्ति
413,Verstand::N,прев,समझ
414,Verstand::N,прев,अक़्ल
415,Verstand::N,прев,बुद्धि
416,Sinn::N,толк,अर्थ
417,Sinn::N,смысла,अर्थ
418,Grund::N,тувтал,वजह
419,Grund::N,тувтал,कारण
420,Wahrheit::N,видечи,सत्य
421,Wahrheit::N,видечи,सच्चाई
422,Gespräch::N,кортнема,चर्चा
423,Gespräch::N,кортнема,वार्ता
424,Gespräch::N,кортнема,बात-चीत
425,Märchen::N,ёвкс,क़िस्सा
426,Erzählung::N,ёвтнема,कथा
427,Erzählung::N,ёвтнема,कहानी
428,Nachricht::N,куля,सूचना
429,Nachricht::N,куля,समाचार
430,Neuigkeit::N,куля,ख़बर
431,Neuigkeit::N,куля,समाचार
432,Name::N,лем,नाम
433,Rätsel::N,содамоёвкс,पहेली
434,Rede::N,кортамо,वचन
435,Rede::N,кортамо,भाषण
436,Sprache::N,кель,भाषा
437,Sprache::N,кель,ज़बान
438,Stimme::N,ваигель,स्वर
439,Stimme::N,ваигель,आवाज़
440,Wort::N,вал,शब्द
441,Wort::N,вал,लफ़्ज़
442,Zeichen::N,теште,निशान
443,Ruf::N,тердема,पुकार
444,Ruf::N,тердема,आह्वान
445,Lärm::N,шалнома,शोर
446,Lärm::N,шалнома,हुल्लड़
447,Laut::N,вайгель,स्वर
448,Laut::N,вайгель,ध्वनि
449,Ton::N,гайнема,सुर
450,Ton::N,гайнема,स्वर
451,Lied::N,моро,गीत
452,Ruhe::N,оймамо,आराम
453,Ruhe::N,оймамо,ख़ामोशी
454,Leute::N,ломанть,लोग
455,Volk::N,народ,क़ौम
456,Volk::N,народ,प्रजा
457,Arbeit::N,тев,काम
458,Gast::N,инже,अतिथि
459,Gast::N,инже,मेहमान
460,Geschenk::N,казне,उपहार
461,Geschenk::N,казне,तोहफ़ा
462,Spiel::N,налксема,खेल
463,Spiel::N,налксема,क्रीड़ा
464,Gesellschaft::N,община,साथ
465,Hilfe::N,лездамо,मदद
466,Hilfe::N,лездамо,सहायता
467,Freund::N,оя,मित्र
468,Freund::N,ялга,मित्र
469,Kamerad::N,оя,साथी
470,Kamerad::N,оя,कामरेड
471,Kamerad::N,ялга,साथी
472,Kamerad::N,ялга,कामरेड
473,Angelegenheit::N,тев,बात
474,Angelegenheit::N,тев,मामला
475,Anzahl::N,ламоксчи,तादाद
476,Anzahl::N,ламоксчи,संख्या
477,Art::N,вид,तरह
478,Art::N,вид,क़िस्म
479,Stück::N,пакш,फाँक
480,Stück::N,пакш,टुकड़ा
481,Stück::N,пелькс,फाँक
482,Stück::N,пелькс,टुकड़ा
483,Teil::N,часть,भाग
484,Teil::N,часть,हिस्सा
485,Teil::N,пелькс,भाग
486,Teil::N,пелькс,हिस्सा
487,Hälfte::N,пель,अर्धभाग
488,Hälfte::N,пелькс,अर्धभाग
489,Kreis::N,кирькс,चक्कर
490,Kreuz::N,крёст,सलीब
491,Kreuz::N,крёст,क्रूस
492,Linie::N,кикс,लाइन
493,Strich::N,межа,लकीर
494,Abstand::N,ютко,अंतर
495,Abstand::N,ютко,फ़ासला
496,Entfernung::N,ютко,दूरी
497,Entfernung::N,ютко,फ़ासला
498,Gegend::N,тарка,इलाक़ा
499,Gegend::N,пертьпелькс,इलाक़ा
500,Platz::N,васолкс,जगह
501,Platz::N,васолкс,स्थान
502,Ort::N,тарка,स्थल
503,Ort::N,тарка,स्थान
504,Seite::N,ён,ओर
505,Seite::N,ён,तरफ़
506,Seite::N,чире,ओर
507,Seite::N,чире,तरफ़
508,Mitte::N,куншка,बीच
509,Mitte::N,куншка,मध्य
510,Gegenstand::N,предмет,चीज़
511,Gegenstand::N,предмет,पदार्थ
512,Sache::N,тев,चीज़
513,Sache::N,тев,वस्तु
514,Sache::N,веща,चीज़
515,Sache::N,веща,वस्तु
516,Rand::N,пе,छोर
517,Rand::N,пе,उपांत
518,Rand::N,чире,छोर
519,Rand::N,чире,उपांत
520,Kante::N,ирдез,कोर
521,Kante::N,ирдез,किनारा
522,Ecke::N,ужо,कोना
523,Ecke::N,ужо,नुक्कड़
524,Spitze::N,пряне,नोक
525,Spitze::N,пе,नोक
526,Ende::N,пе,छोर
527,Ende::N,пе,सिरा
528,Loch::N,варя,छेद
529,Loch::N,варя,सूराख़
530,Winkel::N,ужо,कोण
531,Winkel::N,ужо,कोना
532,Muster::N,сёрма,नमूना
533,Muster::N,сёрма,डिज़ाइन
534,Größe::N,сэрь,परिमाण
535,Größe::N,сэрь,विस्तार
536,Größe::N,покшолма,परिमाण
537,Größe::N,покшолма,विस्तार
538,Länge::N,кувалмо,लंबाई
539,Höhe::N,сэрь,ऊँचाई
540,Höhe::N,сэрь,उच्चता
541,Höhe::N,пандо,ऊँचाई
542,Höhe::N,пандо,उच्चता
543,Gewicht::N,сталмо,भार
544,Gewicht::N,сталмо,वज़न
545,Menge::N,лововкс,मात्रा
546,Haufen::N,мар,ढेर
547,Haufen::N,мар,अंबार
548,Haufen::N,валявкс,ढेर
549,Haufen::N,валявкс,अंबार
550,Reihe::N,ряд,क़तार
551,Reihe::N,ряд,पंक्ति
552,Boot::N,венч,नाव
553,Boot::N,венч,नौका
554,Ruder::N,милё,चप्पू
555,Schlitten::N,нурдт,बर्फ़-गाड़ी
556,Ski::N,сокс,स्की
557,Lagerfeuer::N,толбандя,अलाव
558,Lagerfeuer::N,толбандя,कैंप-फ़ायर
559,Last::N,сталмо,भार
560,Last::N,кандома,भार
561,Gang::N,молема,चाल
562,Gang::N,якамо,चाल
563,Schritt::N,эскелькс,डग
564,Schritt::N,эскелькс,क़दम
565,Norden::N,якшамо ёнкс,उत्तर
566,Süden::N,лембе ёнкс,दक्खिन
567,Westen::N,чивалгома,पश्चिम
568,Osten::N,чилисема,पूरब
569,Holz::N,чувто,काठ
570,Holz::N,чувто,काष्ठ
571,Brett::N,лаз,पटरा
572,Brett::N,лаз,तख़्ता
573,Platte::N,плита,फलक
574,Platte::N,плита,तख़्ता
575,Stütze::N,неже,टेक
576,Stütze::N,неже,थूनी
577,Stange::N,олга,छड़
578,Stange::N,олга,बाँस
579,Stock::N,мандо,लाठी
580,Stab::N,олога,लग्गा
581,Rohr::N,турба,नल
582,Haus::N,кудо,घर
583,Haus::N,кудо,मकान
584,Heim::N,кудо,घर
585,Heim::N,кудо,गृह
586,Ofen::N,каштомо,चूल्हा
587,Fußboden::N,киякс,फ़र्श
588,Tisch::N,столь,मेज़
589,Stuhl::N,стул,कुरसी
590,Wiege::N,лавсь,पालना
591,Wiege::N,лавсь,हिंडोला
592,Wiege::N,нурямот,पालना
593,Wiege::N,нурямот,हिंडोला
594,Bett::N,ацамо,खाट
595,Bett::N,ацамо,पलंग
596,Regal::N,лався,शेल्फ़
597,Regal::N,лавсяланго,शेल्फ़
598,Kiste::N,горобия,पेटी
599,Kiste::N,горобия,डिब्बा
600,Kiste::N,сундук,पेटी
601,Kiste::N,сундук,डिब्बा
602,Fenster::N,вальма,खिड़की
603,Tür::N,кенкш,द्वार
604,Tür::N,кенкш,दरवाज़ा
605,Tor::N,ортат,फाटक
606,Zaun::N,пирявт,बाड़ा
607,Zaun::N,пирвякс,बाड़ा
608,Dach::N,кудопря,छत
609,Dach::N,кудопря,छप्पर
610,Leiter::N,кузтема,सीढ़ी
611,Besen::N,тенсть,झाड़ू
612,Besen::N,тенсть,बुहारी
613,Spaten::N,койме,कुदाल
614,Schaufel::N,кече,बेलचा
615,Schaufel::N,кече,फावड़ा
616,Schaufel::N,келей койме,बेलचा
617,Schaufel::N,келей койме,फावड़ा
618,Gabel::N,сянгине,काँटा
619,Löffel::N,пенч,चम्मच
620,Messer::N,пеель,छुरा
621,Messer::N,пеель,चाक़ू
622,Nagel::N,эске,कील
623,Nagel::N,эске,मेख़
624,Netz::N,алтыма,जाल
625,Haken::N,кечказ,अंकुश
626,Griff::N,кедне,मूठ
627,Griff::N,кедне,हत्था
628,Schloss::N,замок,ताला
629,Schloss::N,панжома,ताला
630,Bild::N,картина,चित्र
631,Figur::N,рунго,मूर्ति
632,Puppe::N,няка,पुतली
633,Puppe::N,няка,गुड़िया
634,Beutel::N,кескав,झोला
635,Bündel::N,керькс,पुलिंदा
636,Tasche::N,юдма,बेग
637,Tasche::N,юдма,बस्ता
638,Eimer::N,ведра,बाल्टी
639,Deckel::N,велькс,ढक्कन
640,Geschirr::N,кедьге,बरतन-भाँड़े
641,Sack::N,кескав,बोरा
642,Tasse::N,чакш,प्याला
643,Topf::N,кастрюля,देग़चा
644,Kessel::N,котёл,देग़
645,Kessel::N,котёл,बटलोई
646,Essen::N,ярсамо,खाना
647,Nahrung::N,ярсамопель,भोजन
648,Speise::N,ярсамопель,खाना
649,Speise::N,ярсамопель,व्यंजन
650,Fleisch::N,сывель,मांस
651,Fleisch::N,сывель,गोश्त
652,Getreide::N,сюро,अनाज
653,Brei::N,каша,भरता
654,Brei::N,каша,दलिया
655,Brot::N,кши,रोटी
656,Scheibe::N,кочом,कतला
657,Scheibe::N,сускомо,कतला
658,Fett::N,куя,वसा
659,Fett::N,куя,चरबी
660,Butter::N,ой,मक्खन
661,Öl::N,ой,तेल
662,Salz::N,сал,नमक
663,Suppe::N,ям,सूप
664,Suppe::N,ям,शोरबा
665,Honig::N,медь,शहद
666,Milch::N,ловсо,दूध
667,Tee::N,чай,चाय
668,Leder::N,киське,चमड़ा
669,Wolle::N,пона,ऊन
670,Stoff::N,коцт,कपड़ा
671,Nadel::N,салмукс,सूई
672,Faden::N,суре,डोरा
673,Knopf::N,пов,बटन
674,Knopf::N,пов,घुंडी
675,Knoten::N,сюлмо,गाँठ
676,Knoten::N,сюлмо,गुत्थी
677,Farbe::N,артомапель,रंग
678,Farbe::N,артомапель,वर्ण
679,Kleidung::N,оршамот,पहनावा
680,Hemd::N,панар,कुरता
681,Hemd::N,панар,क़मीज़
682,Kragen::N,сиве,गरदनी
683,Kragen::N,сиве,गरेबान
684,Ärmel::N,ожа,आस्तीन
685,Hose::N,понкст,पैंट
686,Hose::N,понкст,पतलून
687,Gürtel::N,каркс,पेटी
688,Gürtel::N,каркс,मेखला
689,Mütze::N,чапка,टोपी
690,Schuh::N,туфля,जूता
691,Stiefel::N,кем,बूट
692,Ring::N,суркс,अँगूठी
693,Band::N,лента,पट्टी
694,Kamm::N,сурсеме,कंघी
695,Spiegel::N,чавачамо,आईना
696,Spiegel::N,чавачамо,दर्पण
697,Riemen::N,кшнань каркс,तसमा
698,Riemen::N,кшнань каркс,पट्टा
699,Schnur::N,пикс,डोरी
700,Schnur::N,пикс,सुतली
701,Leine::N,ведьме,रस्सी
702,Decke::N,вельтямо,रज़ाई
703,Kissen::N,тодов,तकिया
704,Kissen::N,тодов,गाद्दा
705,Tuch::N,паця,रूमाल
706,Tuch::N,паця,वस्त्र
707,Handtuch::N,нардамо,अँगोछा
708,Kraft::N,вий,ज़ोर
709,Kraft::N,вий,शक्ति
710,Stärke::N,виевчи,बल
711,Stärke::N,виевчи,ताक़त
712,Gesundheit::N,шумбрачи,स्वास्थ्य
713,Gesundheit::N,шумбрачи,तंदुरुस्ती
714,Krankheit::N,орма,रोग
715,Krankheit::N,орма,बीमारी
716,Krankheit::N,сэредема,रोग
717,Krankheit::N,сэредема,बीमारी
718,Schmerz::N,сэредькс,दर्द
719,Schmerz::N,сэредькс,पीड़ा
720,Wunde::N,керявкс,घाव
721,Wunde::N,керявкс,ज़ख़्म
722,Fieber::N,маштыкс,ज्वर
723,Fieber::N,маштыкс,बुख़ार
724,Arznei::N,ормаменькс,दवा
725,Arznei::N,ормаменькс,औषाधि
726,Brücke::N,сэдь,पुल
727,Brücke::N,сэдь,सेतु
728,Brücke::N,мадамо,पुल
729,Brücke::N,мадамо,सेतु
730,Brunnen::N,лисьма,कुआँ
731,Weide::N,ракшань ванома тарка,चरागाह
732,Pfad::N,ян,पथ
733,Pfad::N,ян,पगडंडी
734,Weg::N,ки,मार्ग
735,Straße::N,ки,राह
736,Straße::N,ки,रास्ता
737,Dorf::N,веле,गाँव
738,Dorf::N,веле,ग्राम
739,Stadt::N,ош,शहर
740,Brief::N,сёрма,ख़त
741,Brief::N,сёрма,पत्र
742,Brief::N,сёрма,चिट्ठी
743,Buch::N,книга,किताब
744,Buch::N,книга,पुस्तक
745,Buchstabe::N,буква,अक्षर
746,Zeitung::N,газета,अख़बार
747,Zeitung::N,газета,समाचार-पत्र
748,Leben::N,эрямо,जीवन
749,Leben::N,эрямо,ज़िंदगी
750,Tod::N,кулома,मौत
751,Tod::N,кулома,मृत्यु
752,Grab::N,калмо,क़ब्र
753,Kirche::N,церькова,चर्च
754,Kirche::N,церькова,गिरजा
755,Sünde::N,чумочи,पाप
756,Sünde::N,чумочи,गुनाह
757,Gott::N,паз,देव
