,Concept_ID,lv,hi
90,Brust::N,krūts,वक्ष
91,Schulter::N,пельпом,कंधा
92,Schulter::N,пельпом,स्कंध
93,Schulter::N,plecs,कंधा
94,Schulter::N,plecs,स्कंध
95,Arm::N,ки,बाँह
96,Arm::N,ки,बाज़ू
97,Arm::N,roka,बाँह
98,Arm::N,roka,बाज़ू
99,Arm::N,delms,बाँह
100,Arm::N,delms,बाज़ू
101,Ellenbogen::N,гырддза,कुहनी
102,Ellenbogen::N,elkonis,कुहनी
103,Hand::N,ки,हाथ
104,Hand::N,ки,हस्त
105,Hand::N,roka,हाथ
106,Hand::N,roka,हस्त
107,Hand::N,plauksta,हाथ
108,Hand::N,plauksta,हस्त
109,Handfläche::N,ки пыдӧс,हथेली
110,Handfläche::N,delna,हथेली
111,Handfläche::N,plauksta,हथेली
112,Finger::N,чунь,उँगली
113,Finger::N,чунь,अँगुली
114,Finger::N,pirksts,उँगली
115,Finger::N,pirksts,अँगुली
116,Fingernagel::N,гыж,नख
117,Fingernagel::N,гыж,नाख़ून
118,Fingernagel::N,nags,नख
119,Fingernagel::N,nags,नाख़ून
120,Nagel[Anatomie]::N,гыж,नख
121,Nagel[Anatomie]::N,гыж,नाख़ून
122,Nagel[Anatomie]::N,nags,नख
123,Nagel[Anatomie]::N,nags,नाख़ून
124,Zeh::N,кок чунь,उँगली
125,Zeh::N,кок чунь,पाँव की उँगली
126,Zeh::N,pirksts,उँगली
127,Zeh::N,pirksts,पाँव की उँगली
128,Fuß::N,кок,चरण
129,Fuß::N,кок,पाँव
130,Fuß::N,kāja,चरण
131,Fuß::N,kāja,पाँव
132,Ferse::N,кокбӧр,एड़ी
133,Ferse::N,papēdis,एड़ी
134,Knie::N,пидзӧс,जानु
135,Knie::N,пидзӧс,घुटना
136,Knie::N,celis,जानु
137,Knie::N,celis,घुटना
138,Oberschenkel::N,лядьвей,उरु
139,Oberschenkel::N,бек,उरु
140,Oberschenkel::N,ciska,उरु
141,Oberschenkel::N,augšstilbs,उरु
142,Bein::N,кок,टाँग
143,Bein::N,kāja,टाँग
144,Körper::N,туша,तन
145,Körper::N,туша,देह
146,Körper::N,туша,शरीर
147,Körper::N,вывтыр,तन
148,Körper::N,вывтыр,देह
149,Körper::N,вывтыр,शरीर
150,Körper::N,miesa,तन
151,Körper::N,miesa,देह
152,Körper::N,miesa,शरीर
153,Körper::N,ķermenis,तन
154,Körper::N,ķermenis,देह
155,Körper::N,ķermenis,शरीर
156,Haut::N,ку,चर्म
157,Haut::N,ку,त्वचा
158,Haut::N,āda,चर्म
159,Haut::N,āda,त्वचा
160,Blut::N,вир,लहू
161,Blut::N,вир,ख़ून
162,Blut::N,asins,लहू
163,Blut::N,asins,ख़ून
164,Ader::N,сӧн,रग
165,Ader::N,сӧн,शिरा
166,Ader::N,asinsvads,रग
167,Ader::N,asinsvads,शिरा
168,Sehne::N,вез,कंडरा
169,Sehne::N,вез,स्नायु
170,Sehne::N,dzīsla,कंडरा
171,Sehne::N,dzīsla,स्नायु
172,Knochen::N,лы,अस्थि
173,Knochen::N,kauls,अस्थि
174,Gehirn::N,вем,दिमाग़
175,Gehirn::N,вем,मस्तिष्क
176,Gehirn::N,smadzenes,दिमाग़
177,Gehirn::N,smadzenes,मस्तिष्क
178,Herz::N,сьӧлӧм,दिल
179,Herz::N,сьӧлӧм,हृदय
180,Herz::N,sirds,दिल
181,Herz::N,sirds,हृदय
182,Magen::N,кынӧм,मेदा
183,Magen::N,кынӧм,अमाशय
184,Magen::N,kuņģis,मेदा
185,Magen::N,kuņģis,अमाशय
186,Leber::N,мус,जिगर
187,Leber::N,мус,यकृत्
188,Leber::N,aknas,जिगर
189,Leber::N,aknas,यकृत्
190,Atem::N,лов,दम
191,Atem::N,лов,साँस
192,Atem::N,лов,श्वास
193,Atem::N,elpa,दम
194,Atem::N,elpa,साँस
195,Atem::N,elpa,श्वास
196,Hunger::N,тшыг,भूख
197,Hunger::N,тшыг,क्षुधा
198,Hunger::N,bads,भूख
199,Hunger::N,bads,क्षुधा
200,Hunger::N,izsalkums,भूख
201,Hunger::N,izsalkums,क्षुधा
202,Träne::N,синва,आँसू
203,Träne::N,синва,अश्रु
204,Träne::N,asara,आँसू
205,Träne::N,asara,अश्रु
206,Geschmack::N,кӧр,स्वाद
207,Geschmack::N,кӧр,ज़ायक़ा
208,Geschmack::N,чӧсмӧс,स्वाद
209,Geschmack::N,чӧсмӧс,ज़ायक़ा
210,Geschmack::N,garša,स्वाद
211,Geschmack::N,garša,ज़ायक़ा
212,Geruch::N,зын,बू
213,Geruch::N,зын,गंध
214,Geruch::N,дук,बू
215,Geruch::N,дук,गंध
216,Geruch::N,smaka,बू
217,Geruch::N,smaka,गंध
218,Schlaf::N,узьӧм,नींद
219,Schlaf::N,узьӧм,निद्रा
220,Schlaf::N,miegs,नींद
221,Schlaf::N,miegs,निद्रा
222,Traum::N,вӧт,सपना
223,Traum::N,вӧт,स्वप्न
224,Traum::N,вӧтасьӧм,सपना
225,Traum::N,вӧтасьӧм,स्वप्न
226,Traum::N,sapnis,सपना
227,Traum::N,sapnis,स्वप्न
228,Himmel::N,енэж,आकाश
229,Himmel::N,енэж,आसमान
230,Himmel::N,debess,आकाश
231,Himmel::N,debess,आसमान
232,Sonne::N,шонді,रवि
233,Sonne::N,шонді,सूरज
234,Sonne::N,шонді,सूर्य
235,Sonne::N,saule,रवि
236,Sonne::N,saule,सूरज
237,Sonne::N,saule,सूर्य
238,Mond::N,тӧлысь,चाँद
239,Mond::N,тӧлысь,चंद्र
240,Mond::N,mēness,चाँद
241,Mond::N,mēness,चंद्र
242,Stern::N,кодзув,तारा
243,Stern::N,кодзув,सितारा
244,Stern::N,zvaigzne,तारा
245,Stern::N,zvaigzne,सितारा
246,Luft::N,сынӧд,हवा
247,Luft::N,сынӧд,वायु
248,Luft::N,gaiss,हवा
249,Luft::N,gaiss,वायु
250,Wind::N,тӧв,पाद
251,Wind::N,vējš,पाद
252,Welle::N,гы,लहर
253,Welle::N,гы,तरंग
254,Welle::N,vilnis,लहर
255,Welle::N,vilnis,तरंग
256,Wasser::N,ва,जल
257,Wasser::N,ва,पानी
258,Wasser::N,ūdens,जल
259,Wasser::N,ūdens,पानी
260,Stein::N,из,पत्थर
261,Stein::N,akmens,पत्थर
262,Boden::N,му,मिट्टी
263,Boden::N,augsne,मिट्टी
264,Erde::N,му,भूमि
265,Erde::N,му,ज़मीन
266,Erde::N,му-ва,भूमि
267,Erde::N,му-ва,ज़मीन
268,Erde::N,zeme,भूमि
269,Erde::N,zeme,ज़मीन
270,Staub::N,бус,धूल
271,Staub::N,putekļi,धूल
272,Rauch::N,тшын,धूआँ
273,Rauch::N,тшын,धुम्र
274,Rauch::N,dūmi,धूआँ
275,Rauch::N,dūmi,धुम्र
276,Funke::N,кинь,चिनगारी
277,Funke::N,кинь,स्फुलिंग
278,Funke::N,би кинь,चिनगारी
279,Funke::N,би кинь,स्फुलिंग
280,Funke::N,dzirkstele,चिनगारी
281,Funke::N,dzirkstele,स्फुलिंग
282,Feuer::N,би,आग
283,Feuer::N,би,आतिश
284,Feuer::N,би,अग्नि
285,Feuer::N,uguns,आग
286,Feuer::N,uguns,आतिश
287,Feuer::N,uguns,अग्नि
288,Licht::N,югӧр,रोशनी
289,Licht::N,югӧр,प्रकाश
290,Licht::N,gaisma,रोशनी
291,Licht::N,gaisma,प्रकाश
292,Schatten::N,вуджӧр,छाया
293,Schatten::N,вуджӧр,परछाई
294,Schatten::N,ēna,छाया
295,Schatten::N,ēna,परछाई
296,Wetter::N,поводдя,ऋतु
297,Wetter::N,поводдя,मौसम
298,Wetter::N,laiks,ऋतु
299,Wetter::N,laiks,मौसम
300,Nebel::N,ру,धुँध
301,Nebel::N,ру,कुहरा
302,Nebel::N,онь,धुँध
303,Nebel::N,онь,कुहरा
304,Nebel::N,migla,धुँध
305,Nebel::N,migla,कुहरा
306,Wolke::N,кымӧр,मेघ
307,Wolke::N,кымӧр,अभ्र
308,Wolke::N,mākonis,मेघ
309,Wolke::N,mākonis,अभ्र
310,Regen::N,зэр,मेंह
311,Regen::N,зэр,बारिश
312,Regen::N,lietus,मेंह
313,Regen::N,lietus,बारिश
314,Schnee::N,лым,हिम
315,Schnee::N,лым,बर्फ़
316,Schnee::N,sniegs,हिम
317,Schnee::N,sniegs,बर्फ़
318,Eis::N,йи,हिम
319,Eis::N,йи,बर्फ़
320,Eis::N,ledus,हिम
321,Eis::N,ledus,बर्फ़
322,Frost::N,кӧдзыд,ठंड
323,Frost::N,sals,ठंड
324,Kälte::N,кӧдзыд,सर्दी
325,Kälte::N,кӧдзыд,शीतलता
326,Kälte::N,saltums,सर्दी
327,Kälte::N,saltums,शीतलता
328,Kälte::N,aukstums,सर्दी
329,Kälte::N,aukstums,शीतलता
330,Hitze::N,пӧсь,ताप
331,Hitze::N,пӧсь,गरमी
332,Hitze::N,гожӧд,ताप
333,Hitze::N,гожӧд,गरमी
334,Hitze::N,karstums,ताप
335,Hitze::N,karstums,गरमी
336,Raureif::N,пуж,पाला
337,Raureif::N,гыӧр,पाला
338,Raureif::N,sarma,पाला
339,Regenbogen::N,ӧшкамӧшка,इंद्र-धनुष
340,Regenbogen::N,varavīksne,इंद्र-धनुष
341,Donner::N,гым,गरज
342,Donner::N,гым,मेघ-गर्जन
343,Donner::N,pērkons,गरज
344,Donner::N,pērkons,मेघ-गर्जन
345,Strömung::N,ва ныр,बहाव
346,Strömung::N,ва ныр,प्रवाह
347,Strömung::N,визувтӧм,बहाव
348,Strömung::N,визувтӧм,प्रवाह
349,Strömung::N,straume,बहाव
350,Strömung::N,straume,प्रवाह
351,Strömung::N,strāvojums,बहाव
352,Strömung::N,strāvojums,प्रवाह
353,Tropfen::N,войт,बूँद
354,Tropfen::N,lāse,बूँद
355,Schaum::N,быг,झाग
356,Schaum::N,быгзьӧм,झाग
357,Schaum::N,putas,झाग
358,Schmutz::N,няйт,गंद
359,Schmutz::N,няйт,कीचड़
360,Schmutz::N,dubļi,गंद
361,Schmutz::N,dubļi,कीचड़
362,See::N,ты,झील
363,See::N,ты,सरोवर
364,See::N,ezers,झील
365,See::N,ezers,सरोवर
366,Sumpf::N,гыбад,दलदल
367,Sumpf::N,гыбад,धँसान
368,Sumpf::N,кад,दलदल
369,Sumpf::N,кад,धँसान
370,Sumpf::N,dumbrājs,दलदल
371,Sumpf::N,dumbrājs,धँसान
372,Sumpf::N,staignājs,दलदल
373,Sumpf::N,staignājs,धँसान
374,Moor::N,нюр,झाबर
375,Moor::N,нюр,धँसान
376,Moor::N,purvs,झाबर
377,Moor::N,purvs,धँसान
378,Moor::N,muklājs,झाबर
379,Moor::N,muklājs,धँसान
380,Wiese::N,видз,घास-स्थल
381,Wiese::N,pļava,घास-स्थल
382,Wald::N,вӧр,जंगल
383,Wald::N,mežs,जंगल
384,Hügel::N,дзиб,टीला
385,Hügel::N,дзиб,पहाड़
386,Hügel::N,мыльк,टीला
387,Hügel::N,мыльк,पहाड़
388,Hügel::N,нӧрыс,टीला
389,Hügel::N,нӧрыс,पहाड़
390,Hügel::N,paugurs,टीला
391,Hügel::N,paugurs,पहाड़
392,Anhöhe::N,мыльк,टीला
393,Anhöhe::N,мыльк,पहाड़ी
394,Anhöhe::N,нӧрыс,टीला
395,Anhöhe::N,нӧрыс,पहाड़ी
396,Anhöhe::N,paugurs,टीला
397,Anhöhe::N,paugurs,पहाड़ी
398,Berg::N,чой,पहाड़
399,Berg::N,керӧс,पहाड़
400,Berg::N,kalns,पहाड़
401,Gipfel::N,чук,शिखर
402,Gipfel::N,virsotne,शिखर
403,Höhle::N,рудӧг,गुहा
404,Höhle::N,рудӧг,गुफ़ा
405,Höhle::N,ala,गुहा
406,Höhle::N,ala,गुफ़ा
407,Abhang::N,ньывк,ढाल
408,Abhang::N,ньывк,ढलान
409,Abhang::N,бокша,ढाल
410,Abhang::N,бокша,ढलान
411,Abhang::N,nogāze,ढाल
412,Abhang::N,nogāze,ढलान
413,Quelle::N,ӧшмӧс,चश्मा
414,Quelle::N,avots,चश्मा
415,Bach::N,шор,सोता
416,Bach::N,шор,नदिका
417,Bach::N,urga,सोता
418,Bach::N,urga,नदिका
419,Bach::N,strauts,सोता
420,Bach::N,strauts,नदिका
421,Fluss::N,ю,नदी
422,Fluss::N,ю,सरिता
423,Fluss::N,upe,नदी
424,Fluss::N,upe,सरिता
425,Ufer::N,вадор,तट
426,Ufer::N,вадор,किनारा
427,Ufer::N,krasts,तट
428,Ufer::N,krasts,किनारा
429,Küste::N,вадор,समुद्र-तट
430,Küste::N,piekraste,समुद्र-तट
431,Festland::N,му,महाद्वीप
432,Festland::N,sauszeme,महाद्वीप
433,Meer::N,саридз,सागर
434,Meer::N,саридз,समुद्र
435,Meer::N,jūra,सागर
436,Meer::N,jūra,समुद्र
437,Bucht::N,куръя,खाड़ी
438,Bucht::N,līcis,खाड़ी
439,Insel::N,ді,टापू
440,Insel::N,ді,द्वीप
441,Insel::N,sala,टापू
442,Insel::N,sala,द्वीप
443,Blume::N,дзоридз,फूल
444,Blume::N,дзоридз,पुष्प
445,Blume::N,puķe,फूल
446,Blume::N,puķe,पुष्प
447,Blume::N,zieds,फूल
448,Blume::N,zieds,पुष्प
449,Gras::N,турун,घास
450,Gras::N,zāle,घास
451,Wurzel::N,вуж,मूल
452,Wurzel::N,sakne,मूल
453,Baum::N,пу,पेड़
454,Baum::N,пу,वृक्ष
455,Baum::N,koks,पेड़
456,Baum::N,koks,वृक्ष
457,Stamm::N,пучер,धड़
458,Stamm::N,stumbrs,धड़
459,Rinde::N,кырсь,छाल
460,Rinde::N,кырсь,वल्कल
461,Rinde::N,miza,छाल
462,Rinde::N,miza,वल्कल
463,Ast::N,ув,डाल
464,Ast::N,ув,शाखा
465,Ast::N,zars,डाल
466,Ast::N,zars,शाखा
467,Zweig::N,вож,टहनी
468,Zweig::N,nozare,टहनी
469,Blatt::N,кор,पत्र
470,Blatt::N,кор,पत्ता
471,Blatt::N,lapa,पत्र
472,Blatt::N,lapa,पत्ता
473,Birke::N,кыдз,भूर्ज
474,Birke::N,bērzs,भूर्ज
475,Kiefer[Baum]::N,пожӧм,पाइन-वृक्ष
476,Kiefer[Baum]::N,priede,पाइन-वृक्ष
477,Weide[Baum]::N,бадь,बेंत
478,Weide[Baum]::N,kārkls,बेंत
479,Tanne::N,коз,फ़र
480,Tanne::N,egle,फ़र
481,Horn::N,сюр,सींग
482,Horn::N,сюр,विषाण
483,Horn::N,rags,सींग
484,Horn::N,rags,विषाण
485,Feder::N,гӧн,पर
486,Feder::N,гӧн,पंख
487,Feder::N,тывборд,पर
488,Feder::N,тывборд,पंख
489,Feder::N,spalva,पर
490,Feder::N,spalva,पंख
491,Fell::N,ку,खाल
492,Fell::N,ку,पशु-चर्म
493,Fell::N,āda,खाल
494,Fell::N,āda,पशु-चर्म
495,Flügel::N,борд,पंख
496,Flügel::N,борд,डैना
497,Flügel::N,spārns,पंख
498,Flügel::N,spārns,डैना
499,Klaue::N,гыж,पंजा
500,Klaue::N,nags,पंजा
501,Kralle::N,гыж,पंजा
502,Kralle::N,гыж,नाख़ून
503,Kralle::N,nags,पंजा
504,Kralle::N,nags,नाख़ून
505,Schwanz::N,бӧж,पूँछ
506,Schwanz::N,ļipa,पूँछ
507,Ei::N,кольк,अंडा
508,Ei::N,ola,अंडा
509,Nest::N,поз,नीड़
510,Nest::N,поз,घोंसला
511,Nest::N,ligzda,नीड़
512,Nest::N,ligzda,घोंसला
513,Bau::N,горс,बिल
514,Bau::N,горс,माँद
515,Bau::N,пырмӧс,बिल
516,Bau::N,пырмӧс,माँद
517,Bau::N,гу,बिल
518,Bau::N,гу,माँद
519,Bau::N,ala,बिल
520,Bau::N,ala,माँद
521,Tier::N,пемӧс,पशु
522,Tier::N,пемӧс,जानवर
523,Tier::N,dzīvnieks,पशु
524,Tier::N,dzīvnieks,जानवर
525,Herde::N,стада,गल्ला
526,Herde::N,кельӧб,गल्ला
527,Herde::N,ganāmpulks,गल्ला
528,Kuh::N,мӧс,गौ
529,Kuh::N,мӧс,गाय
530,Kuh::N,govs,गौ
531,Kuh::N,govs,गाय
532,Bulle::N,ӧш,साँड़
533,Bulle::N,bullis,साँड़
534,Pferd::N,вӧв,अश्व
535,Pferd::N,вӧв,घोड़ा
536,Pferd::N,zirgs,अश्व
537,Pferd::N,zirgs,घोड़ा
538,Schaf::N,ыж,भेड़
539,Schaf::N,aita,भेड़
540,Schwein::N,порсь,शूकर
541,Schwein::N,cūka,शूकर
542,Hund::N,пон,श्वान
543,Hund::N,пон,कुत्ता
544,Hund::N,suns,श्वान
545,Hund::N,suns,कुत्ता
546,Katze::N,кань,बिल्ली
547,Katze::N,kaķis,बिल्ली
548,Bär::N,ош,रीछ
549,Bär::N,ош,भालू
550,Bär::N,lācis,रीछ
551,Bär::N,lācis,भालू
552,Eichhörnchen::N,ур,गिलहरी
553,Eichhörnchen::N,vāvere,गिलहरी
554,Elch::N,йӧра,एल्क
555,Elch::N,alnis,एल्क
556,Fuchs::N,руч,लोमड़ी
557,Fuchs::N,lapsa,लोमड़ी
558,Hase::N,кӧч,खरहा
559,Hase::N,кӧч,ख़रगोश
560,Hase::N,zaķis,खरहा
561,Hase::N,zaķis,ख़रगोश
562,Maus::N,шыр,मूष
563,Maus::N,шыр,चूहा
564,Maus::N,pele,मूष
565,Maus::N,pele,चूहा
566,Wolf::N,кӧин,वृक
567,Wolf::N,кӧин,भेड़िया
568,Wolf::N,vilks,वृक
569,Wolf::N,vilks,भेड़िया
570,Vogel::N,кай,पक्षी
571,Vogel::N,кай,चिड़िया
572,Vogel::N,лэбач,पक्षी
573,Vogel::N,лэбач,चिड़िया
574,Vogel::N,putns,पक्षी
575,Vogel::N,putns,चिड़िया
576,Schwarm::N,чукӧр,झुंड
577,Schwarm::N,spiets,झुंड
578,Huhn::N,курӧг,मुर्ग़ी
579,Huhn::N,vista,मुर्ग़ी
580,Hahn::N,петук,मुर्ग़ा
581,Hahn::N,gailis,मुर्ग़ा
582,Gans::N,дзодзӧг,हंस
583,Gans::N,дзодзӧг,हंसिनी
584,Gans::N,zoss,हंस
585,Gans::N,zoss,हंसिनी
586,Adler::N,кутш,उक़ाब
587,Adler::N,ērglis,उक़ाब
588,Ente::N,утка,बतख़
589,Ente::N,утка,बत्तक
590,Ente::N,pīle,बतख़
591,Ente::N,pīle,बत्तक
592,Eule::N,сюзь,उल्लू
593,Eule::N,pūce,उल्लू
594,Kranich::N,тури,सारस
595,Kranich::N,тури,क्रौंंच
596,Kranich::N,dzērve,सारस
597,Kranich::N,dzērve,क्रौंंच
598,Krähe::N,рака,काक
599,Krähe::N,vārna,काक
600,Kuckuck::N,кӧк,कोयल
601,Kuckuck::N,кӧк,कोकिल
602,Kuckuck::N,dzeguze,कोयल
603,Kuckuck::N,dzeguze,कोकिल
604,Schwan::N,юсь,हंस
605,Schwan::N,юсь,मराल
606,Schwan::N,gulbis,हंस
607,Schwan::N,gulbis,मराल
608,Fisch::N,чери,मछली
609,Fisch::N,чери,मत्स्य
610,Fisch::N,zivs,मछली
611,Fisch::N,zivs,मत्स्य
612,Barsch::N,ёкыш,पर्च
613,Barsch::N,asaris,पर्च
614,Hecht::N,сир,पाइक
615,Hecht::N,līdaka,पाइक
616,Schlange[Tier]::N,кый,सर्प
617,Schlange[Tier]::N,čūska,सर्प
618,Wurm::N,номыр,कृमि
619,Wurm::N,номыр,कीड़ा
620,Wurm::N,tārps,कृमि
621,Wurm::N,tārps,कीड़ा
622,Spinne::N,черань,लूता
623,Spinne::N,черань,मकड़ी
624,Spinne::N,zirneklis,लूता
625,Spinne::N,zirneklis,मकड़ी
626,Ameise::N,кодзувкот,चींटी
627,Ameise::N,skudra,चींटी
628,Laus::N,той,जूँ
629,Laus::N,uts,जूँ
630,Mücke::N,ном,डाँस
631,Mücke::N,ods,डाँस
632,Fliege::N,гут,मक्खी
633,Fliege::N,гут,मक्षिका
634,Fliege::N,muša,मक्खी
635,Fliege::N,muša,मक्षिका
636,Schmetterling::N,бобув,तितली
637,Schmetterling::N,tauriņš,तितली
638,Beere::N,тусь,बेरी
639,Beere::N,вотӧс,बेरी
640,Beere::N,oga,बेरी
641,Apfel::N,яблӧг,सेब
642,Apfel::N,ābols,सेब
643,Pilz::N,тшак,खुंबी
644,Pilz::N,sēne,खुंबी
645,Zwiebel::N,луккок,प्याज़
646,Zwiebel::N,йӧнгыль,प्याज़
647,Zwiebel::N,sīpols,प्याज़
648,Saat::N,тусь,बीज
649,Saat::N,кӧйдыс,बीज
650,Saat::N,sēkla,बीज
651,Korn::N,тусь,दाना
652,Korn::N,grauds,दाना
653,Heu::N,турун,मूखी घास
654,Heu::N,siens,मूखी घास
655,Schale::N,кор,बकला
656,Schale::N,кор,छिलका
657,Schale::N,čaula,बकला
658,Schale::N,čaula,छिलका
659,Schale::N,čaumala,बकला
660,Schale::N,čaumala,छिलका
661,Grube::N,гу,गड्ढा
662,Grube::N,bedre,गड्ढा
663,Falle::N,лэч,जाल
664,Falle::N,лэч,फँदा
665,Falle::N,slazds,जाल
666,Falle::N,slazds,फँदा
667,Falle::N,lamatas,जाल
668,Falle::N,lamatas,फँदा
669,Schlinge::N,лэч,फँदा
670,Schlinge::N,cilpa,फँदा
671,Spur::N,туй,सुराग़
672,Spur::N,туй,पद-चिह्न
673,Spur::N,pēda,सुराग़
674,Spur::N,pēda,पद-चिह्न
675,Asche::N,пӧм,राख
676,Asche::N,pelni,राख
677,Dreck::N,няйт,मैल
678,Dreck::N,няйт,गंदगी
679,Dreck::N,dubļi,मैल
680,Dreck::N,dubļi,गंदगी
681,Eisen::N,кӧрт,लोहा
682,Eisen::N,dzelzs,लोहा
683,Gold::N,зарни,सोना
684,Gold::N,зарни,स्वर्ण
685,Gold::N,zelts,सोना
686,Gold::N,zelts,स्वर्ण
687,Silber::N,эзысь,रजत
688,Silber::N,эзысь,चाँदी
689,Silber::N,sudrabs,रजत
690,Silber::N,sudrabs,चाँदी
691,Kohle::N,шом,कोयला
692,Kohle::N,ogle,कोयला
693,Glas::N,стеклӧ,काँच
694,Glas::N,stikls,काँच
695,Lehm::N,сёй,चिकनी मिट्टी
696,Lehm::N,māls,चिकनी मिट्टी
697,Sand::N,лыа,रेत
698,Sand::N,лыа,बालू
699,Sand::N,smiltis,रेत
700,Sand::N,smiltis,बालू
701,Mensch::N,морт,मानव
702,Mensch::N,морт,इनसान
703,Mensch::N,морт,मनुष्य
704,Mensch::N,cilvēks,मानव
705,Mensch::N,cilvēks,इनसान
706,Mensch::N,cilvēks,मनुष्य
707,Mann::N,аймӧрт,आदमी
708,Mann::N,аймӧрт,पुरुष
709,Mann::N,мужичӧй,आदमी
710,Mann::N,мужичӧй,पुरुष
711,Mann::N,vīrietis,आदमी
712,Mann::N,vīrietis,पुरुष
713,Frau::N,ань,औरत
714,Frau::N,ань,महिला
715,Frau::N,ань,स्त्री
716,Frau::N,нывбаба,औरत
717,Frau::N,нывбаба,महिला
718,Frau::N,нывбаба,स्त्री
719,Frau::N,sieviete,औरत
720,Frau::N,sieviete,महिला
721,Frau::N,sieviete,स्त्री
722,Kind::N,кага,बाल
723,Kind::N,кага,बच्चा
724,Kind::N,bērns,बाल
725,Kind::N,bērns,बच्चा
726,Junge::N,пи,लड़का
727,Junge::N,zēns,लड़का
728,Junge::N,puika,लड़का
729,Junge::N,puisis,लड़का
730,Mädchen::N,ныв,लड़की
731,Mädchen::N,ныв,कुमारी
732,Mädchen::N,meiča,लड़की
733,Mädchen::N,meiča,कुमारी
734,Mädchen::N,skuķis,लड़की
735,Mädchen::N,skuķis,कुमारी
736,Mädchen::N,meitene,लड़की
737,Mädchen::N,meitene,कुमारी
738,Familie::N,семья,परिवार
739,Familie::N,ģimene,परिवार
740,Großvater::N,пӧль,दादा
741,Großvater::N,vecaistēvs,दादा
742,Großmutter::N,баб,नानी
743,Großmutter::N,vecāmāte,नानी
744,Eltern::N,ай-мам,माँ-बाप
745,Eltern::N,ай-мам,माता-पिता
746,Eltern::N,бать-мам,माँ-बाप
747,Eltern::N,бать-мам,माता-पिता
748,Eltern::N,vecāki,माँ-बाप
749,Eltern::N,vecāki,माता-पिता
750,Vater::N,бать,बाप
751,Vater::N,бать,पिता
752,Vater::N,ай,बाप
753,Vater::N,ай,पिता
754,Vater::N,tēvs,बाप
