,Concept_ID,fi,vep
209,Mücke::N,hyttynen,säs'k
210,Fliege::N,kärpänen,kärbhaine
211,Schmetterling::N,perhonen,lipkaine
212,Beere::N,marja,marj
213,Apfel::N,omena,jablok
214,Pilz::N,sieni,sen'
215,Pilz::N,sieni,babuk
216,Zwiebel::N,sipuli,lauk
217,Saat::N,siemenet,semned
218,Korn::N,jyvä,jüvä
219,Korn::N,jyvä,vill'
220,Korn::N,vilja,jüvä
221,Korn::N,vilja,vill'
222,Heu::N,heinä,hein
223,Schale::N,kuori,kor'
224,Grube::N,kuoppa,kop
225,Falle::N,loukku,rida
226,Schlinge::N,ansa,rihm
227,Spur::N,jälki,jäl'g
228,Asche::N,tuhka,tuhk
229,Dreck::N,lika,redu
230,Dreck::N,lika,pačak
231,Eisen::N,rauta,raud
232,Gold::N,kulta,kuld
233,Silber::N,hopea,hobed
234,Kohle::N,hiili,hil'
235,Glas::N,lasi,stökol
236,Lehm::N,savi,savi
237,Sand::N,hiekka,lete
238,Mensch::N,ihminen,mez'
239,Mensch::N,ihminen,ristit
240,Mann::N,mies,mez'
241,Frau::N,nainen,naine
242,Kind::N,lapsi,laps'
243,Junge::N,poika,poig
244,Junge::N,poika,prihaine
245,Mädchen::N,tyttö,neičukaine
246,Familie::N,perhe,kanz
247,Familie::N,perhe,pereh
248,Großvater::N,isoisä,ded
249,Großmutter::N,isoäiti,bab
250,Eltern::N,vanhemmat,vanhembad
251,Eltern::N,vanhemmat,kazvatajad
252,Vater::N,isä,tat
253,Mutter::N,äiti,mam
254,Sohn::N,poika,poig
255,Tochter::N,tytär,tütär
256,Bruder::N,veli,veik
257,Bruder::N,veli,vell'
258,Schwester::N,sisko,čiža
259,Schwester::N,sisko,sizar
260,Onkel::N,eno,däd'
261,Onkel::N,setä,däd'
262,Tante::N,täti,tädi
263,Ehemann::N,mies,mužik
264,Ehemann::N,aviomies,mužik
265,Ehefrau::N,vaimo,ak
266,Ehefrau::N,aviovaimo,ak
267,Freude::N,ilo,ilo
268,Freude::N,ilo,ihastuz
269,Freude::N,riemu,ilo
270,Freude::N,riemu,ihastuz
271,Gelächter::N,nauru,nagr
272,Glück::N,onni,oza
273,Kummer::N,suru,gor'a
274,Kummer::N,murhe,gor'a
275,Wunsch::N,toive,taht
276,Wunsch::N,toivomus,taht
277,Lust::N,himo,himo
278,Geist::N,henki,heng
279,Gedanke::N,aate,meletuz
280,Gedanke::N,ajatus,meletuz
281,Gedächtnis::N,muisti,mušt
282,Verstand::N,äly,mel'
283,Verstand::N,järki,mel'
284,Verstand::N,ymmärrys,mel'
285,Sinn::N,merkitys,jüvä
286,Grund::N,syy,sü
287,Grund::N,peruste,sü
288,Wahrheit::N,tosi,tozi
289,Wahrheit::N,totuus,tozi
290,Gespräch::N,puhelu,lodu
291,Gespräch::N,puhelu,pagin
292,Gespräch::N,keskustelu,lodu
293,Gespräch::N,keskustelu,pagin
294,Märchen::N,satu,sarn
295,Erzählung::N,tarina,sanutez
296,Erzählung::N,kertomus,sanutez
297,Nachricht::N,tieto,tedotuz
298,Nachricht::N,ilmoitus,tedotuz
299,Neuigkeit::N,uutinen,uzištuz
300,Name::N,nimi,nimi
301,Rätsel::N,arvoitus,ozoitez
302,Rede::N,puhe,pagin
303,Rede::N,puhe,sanad
304,Sprache::N,kieli,kel'
305,Stimme::N,ääni,än'
306,Wort::N,sana,sana
307,Zeichen::N,merkki,znam
308,Ruf::N,kutsu,kida
309,Ruf::N,kutsu,kucund
310,Lärm::N,melu,judu
311,Lärm::N,hälinä,judu
312,Laut::N,ääni,kulund
313,Ton::N,sävel,kulund
314,Lied::N,laulu,pajo
315,Ruhe::N,lepo,lebu
316,Ruhe::N,rauha,lebu
317,Leute::N,väki,rahvaz
318,Leute::N,ihmiset,rahvaz
319,Volk::N,kansa,rahvaz
320,Arbeit::N,työ,tö
321,Arbeit::N,työ,rad
322,Gast::N,vieras,adiv
323,Geschenk::N,lahja,lahj
324,Spiel::N,peli,vänd
325,Spiel::N,leikki,vänd
326,Gesellschaft::N,seura,sebr
327,Hilfe::N,apu,abu
328,Freund::N,ystävä,sebranik
329,Kamerad::N,toveri,sebranik
330,Angelegenheit::N,asia,azj
331,Anzahl::N,lukumäärä,lugu
332,Art::N,laji,rod
333,Art::N,laji,rodsugu
334,Stück::N,pala,pala
335,Stück::N,pala,supal
336,Stück::N,kappale,pala
337,Stück::N,kappale,supal
338,Teil::N,osa,pala
339,Hälfte::N,puoli,pol'
340,Kreis::N,ympyrä,ümbruz
341,Kreis::N,ympyrä,kehkruz
342,Kreuz::N,risti,rist
343,Linie::N,viiva,pird
344,Strich::N,piirto,pird
345,Abstand::N,väli,keskust
346,Abstand::N,väljyys,keskust
347,Entfernung::N,etäisyys,matk
348,Gegend::N,seutu,taho
349,Platz::N,tila,avaruz'
350,Ort::N,kohta,koht
351,Ort::N,paikka,koht
352,Seite::N,sivu,pol'
353,Seite::N,sivu,kül'g
354,Seite::N,kylki,pol'
355,Seite::N,kylki,kül'g
356,Mitte::N,keskus,kesk
357,Mitte::N,puoliväli,kesk
358,Gegenstand::N,kalu,kalu
359,Gegenstand::N,esine,kalu
360,Sache::N,asia,azj
361,Rand::N,ääri,röun
362,Rand::N,syrjä,röun
363,Kante::N,särmä,röun
364,Ecke::N,nurkka,saum
365,Spitze::N,terä,agjaine
366,Spitze::N,kärki,agjaine
367,Ende::N,pää,agj
368,Ende::N,perä,agj
369,Loch::N,kolo,reig
370,Loch::N,reikä,reig
371,Winkel::N,kulma,čoga
372,Winkel::N,kulma,saum
373,Muster::N,kuvio,kirjam
374,Größe::N,koko,suruz'
375,Größe::N,suuruus,suruz'
376,Länge::N,pituus,piduz
377,Höhe::N,korkeus,korktuz'
378,Gewicht::N,paino,jügu
379,Gewicht::N,paino,vedäduz
380,Menge::N,määrä,äjüz'
381,Haufen::N,kasa,kogo
382,Reihe::N,rivi,rivi
383,Boot::N,vene,veneh
384,Ruder::N,airo,air
385,Schlitten::N,reki,regi
386,Schlitten::N,reki,regut
387,Schlitten::N,kelkka,regi
388,Schlitten::N,kelkka,regut
389,Ski::N,suksi,suks'
390,Lagerfeuer::N,nuotio,nodj
391,Lagerfeuer::N,nuotio,pažag
392,Last::N,kuorma,jüguz
393,Gang::N,kulku,astund
394,Gang::N,käynti,astund
395,Schritt::N,askel,hašk
396,Norden::N,pohjoinen,pohjoine
397,Süden::N,etelä,suvi
398,Westen::N,länsi,päivlaskm
399,Osten::N,itä,päivnouzm
400,Holz::N,puu,pu
401,Brett::N,lauta,laud
402,Platte::N,levy,keitim
403,Stütze::N,noja,tugi
404,Stange::N,tanko,arz'
405,Stock::N,keppi,kalu
406,Stab::N,sauva,seibaz
407,Stab::N,seiväs,seibaz
408,Rohr::N,putki,torv
409,Haus::N,talo,pert'
410,Heim::N,koti,kodi
411,Ofen::N,uuni,päč
412,Fußboden::N,lattia,lava
413,Tisch::N,pöytä,laud
414,Tisch::N,pöytä,stal'c
415,Stuhl::N,tuoli,ištim
416,Wiege::N,kehto,kätte
417,Bett::N,sänky,sija
418,Bett::N,sänky,magaduzsija
419,Regal::N,hylly,palič
420,Kiste::N,arkku,mülütim
421,Kiste::N,kirstu,mülütim
422,Kiste::N,laatikko,mülütim
423,Fenster::N,ikkuna,ikun
424,Tür::N,ovi,uks'
425,Tor::N,portti,verai
426,Zaun::N,aita,aid
427,Dach::N,katto,katuz
428,Leiter::N,tikkaat,pordhad
429,Leiter::N,tikapuut,pordhad
430,Besen::N,luuta,lud
431,Besen::N,luuta,vast
432,Spaten::N,lapio,labid
433,Schaufel::N,lapio,labid
434,Gabel::N,haarukka,hangoine
435,Löffel::N,lusikka,luzik
436,Messer::N,veitsi,veič
437,Nagel::N,naula,nagl
438,Netz::N,verkko,verk
439,Haken::N,haka,kouk
440,Haken::N,koukku,kouk
441,Griff::N,ripa,kägä
442,Griff::N,ripa,varz'
443,Griff::N,kahva,kägä
444,Griff::N,kahva,varz'
445,Schloss::N,lukko,lukkol
446,Bild::N,kuva,kuva
447,Figur::N,kuvio,figur
448,Puppe::N,nukke,tätüine
449,Beutel::N,pussi,havad
450,Bündel::N,nippu,toppaz
451,Bündel::N,nippu,käč
452,Bündel::N,kimppu,toppaz
453,Bündel::N,kimppu,käč
454,Tasche::N,laukku,sumk
455,Eimer::N,sanko,vädr
456,Eimer::N,ämpäri,vädr
457,Deckel::N,kansi,katuz
458,Geschirr::N,astia,astii
459,Sack::N,säkki,havad
460,Tasse::N,kuppi,čašk
461,Topf::N,pata,pada
462,Kessel::N,kattila,katil
463,Essen::N,syönti,sönd
464,Nahrung::N,ruoka,söm
465,Nahrung::N,ravinto,söm
466,Speise::N,ruoka,sömine
467,Fleisch::N,liha,liha
468,Getreide::N,vilja,vill'
469,Brei::N,puuro,pudr
470,Brot::N,leipä,leib
471,Scheibe::N,viipale,bibaleh
472,Scheibe::N,viipale,šlik
473,Fett::N,rasva,razv
474,Butter::N,voi,voi
475,Öl::N,öljy,voi
476,Salz::N,suola,sol
477,Suppe::N,keitto,lem'
478,Suppe::N,keitto,keitoz
479,Honig::N,hunaja,mezi
480,Milch::N,maito,maid
481,Tee::N,tee,čai
482,Leder::N,nahka,nahk
483,Wolle::N,villa,vill
484,Stoff::N,kangas,kangaz
485,Nadel::N,neula,negl
486,Faden::N,lanka,nit'
487,Knopf::N,nappi,nübl'
488,Knoten::N,solmu,sol'm
489,Farbe::N,maali,muju
490,Kleidung::N,vaatteet,sobad
491,Hemd::N,paita,paid
492,Kragen::N,kaulus,kagluz
493,Ärmel::N,hiha,hijam
494,Hose::N,housut,štanad
495,Gürtel::N,vyö,vö
496,Mütze::N,lakki,šapuk
497,Schuh::N,kenkä,keng'
498,Stiefel::N,saapas,sapug
499,Ring::N,sormus,rengaz
500,Band::N,nauha,lentaine
501,Kamm::N,kampa,suga
502,Spiegel::N,peili,zerkol
503,Riemen::N,hihna,vö
504,Schnur::N,naru,nor
505,Schnur::N,nuora,nor
506,Leine::N,talutushihna,talutimnor
507,Decke::N,peite,sijakatuz
508,Kissen::N,tyyny,pöluz
509,Kissen::N,pielus,pöluz
510,Tuch::N,huivi,paik
511,Handtuch::N,pyyheliina,käzipaik
512,Kraft::N,väki,vägi
513,Kraft::N,voima,vägi
514,Stärke::N,vahvuus,vahvuz'
515,Gesundheit::N,terveys,tervhuz
516,Krankheit::N,tauti,läžund
517,Krankheit::N,sairaus,läžund
518,Schmerz::N,kipu,kibu
519,Schmerz::N,särky,kibu
520,Wunde::N,haava,čapatez
521,Fieber::N,kuume,säru
522,Arznei::N,lääke,zel'l'
523,Brücke::N,silta,sild
524,Brunnen::N,kaivo,kaiv
525,Weide::N,laidun,omaluine
526,Pfad::N,polku,tehut
527,Weg::N,tie,te
528,Straße::N,katu,te
529,Dorf::N,kylä,külä
530,Stadt::N,kaupunki,lidn
531,Brief::N,kirje,kirjeine
532,Buch::N,kirja,kirj
533,Buchstabe::N,kirjain,kirjam
534,Zeitung::N,lehti,lehtez
535,Zeitung::N,sanomalehti,lehtez
536,Leben::N,elo,elo
537,Leben::N,elämä,elo
538,Tod::N,kuolema,surm
539,Grab::N,hauta,kaum
540,Kirche::N,kirkko,jumalanpert'
541,Sünde::N,synti,grähk
542,Gott::N,jumala,jumal
543,Arbeiter::N,työläinen,radnik
544,Chef::N,päällikkö,pämez'
545,Meister::N,mestari,mastar
546,Arzt::N,lääkäri,lekar'
547,Lehrer::N,opettaja,opendai
548,Geld::N,raha,rahad
549,Geschäft::N,liike,biznes
550,Laden::N,puoti,lauk
551,Laden::N,kauppa,lauk
552,Preis::N,hinta,arv
553,Ware::N,tavara,tavar
554,Nutzen::N,hyöty,liža
555,Reichtum::N,rikkaus,kodielo
556,Reichtum::N,rikkaus,kal'huz'
557,Welt::N,maailma,mail'm
558,Land::N,maa,ma
559,Staat::N,valtio,valdkund
560,König::N,kuningas,kunigaz
561,Macht::N,mahti,vald
562,Grenze::N,raja,röun
563,Krieg::N,sota,soda
564,Feind::N,vihollinen,vihanik
565,Feind::N,vihollinen,vastustai
566,Gewalt::N,väkivalta,vägivald
567,Kampf::N,taistelu,tora
568,Bogen[Waffe]::N,jousi,taug
569,Pfeil::N,nuoli,nol
570,Gewehr::N,kivääri,oružj
571,Fehler::N,vika,viga
572,Fehler::N,virhe,viga
573,Lüge::N,valhe,kelastuz
574,Schaden::N,vaurio,pahuz'
575,Schaden::N,vahinko,pahuz'
576,Unglück::N,vahinko,bed
577,Unglück::N,vahinko,gor'a
578,Unglück::N,onnettomuus,bed
579,Unglück::N,onnettomuus,gor'a
580,Schuld::N,syy,värhuz'
581,Alter::N,ikä,igä
582,Schluss::N,loppu,lop
583,Zeit::N,aika,aig
584,Tag::N,päivä,päiv
585,Morgen::N,aamu,homendez
586,Morgen::N,huomen,homendez
587,Mittag::N,keskipäivä,keskpäiv
588,Abend::N,ilta,eht
589,Nacht::N,yö,ö
590,Woche::N,viikko,nedal'
591,Monat::N,kuukausi,ku
592,Jahr::N,vuosi,voz'
593,Frühling::N,kevät,keväz'
594,Sommer::N,kesä,keza
595,Herbst::N,syksy,sügüz'
596,Winter::N,talvi,tal'v
597,Januar::N,tammikuu,viluku
598,Februar::N,helmikuu,uhoku
599,März::N,maaliskuu,keväz'ku
600,April::N,huhtikuu,sulaku
601,Mai::N,toukokuu,semendku
602,Juni::N,kesäkuu,kezaku
603,Juli::N,heinäkuu,heinku
604,August::N,elokuu,eloku
605,September::N,syyskuu,sügüz'ku
606,Oktober::N,lokakuu,reduku
607,November::N,marraskuu,kül'mku
608,Dezember::N,joulukuu,tal'vku
609,Montag::N,maanantai,ezmärg
610,Dienstag::N,tiistai,tožnarg
611,Mittwoch::N,keskiviikko,koumanz'päiv
612,Donnerstag::N,torstai,nellänz'päiv
613,Freitag::N,perjantai,pätnič
614,Freitag::N,perjantai,videnz'päiv
615,Samstag::N,lauantai,sobat
616,Sonntag::N,sunnuntai,pühäpäiv
617,groß::A,iso,sur'
618,groß::A,iso,järed
619,groß::A,suuri,sur'
620,groß::A,suuri,järed
621,klein::A,pieni,pen'
622,klein::A,pieni,pičuine
623,lang::A,pitkä,pit'k
624,kurz::A,lyhyt,lühüd
625,breit::A,leveä,leved
626,schmal::A,kapea,kaid
627,dicht::A,taaja,tihed
628,dick[Gegenstand]::A,paksu,paks
629,dünn::A,ohut,hoik
630,fein::A,hieno,hen
631,fest::A,luja,luja
632,fest::A,luja,ninev
633,flach::A,litteä,lapak
634,flach::A,tasainen,lapak
635,glatt::A,sileä,siled
636,glatt::A,siloinen,siled
637,hart::A,kova,kova
638,weich::A,pehmeä,pehmed
639,rund::A,pyöreä,kehker
640,spitz::A,terävä,nügu
641,spitz::A,terävä,terav
642,scharf::A,terävä,terav
643,stumpf::A,tylsä,tül'c
644,schwer::A,raskas,jüged
645,schwer::A,painava,jüged
646,schön::A,kaunis,čoma
647,heiß::A,kuuma,räk
648,warm::A,lämmin,läm'
649,kalt::A,kylmä,vilu
650,kalt::A,viluinen,vilu
651,kühl::A,viileä,raibak
652,kühl::A,viileä,viluhk
653,frisch::A,tuore,lahed
654,feucht::A,kostea,neps
655,feucht::A,kostea,toreh
656,nass::A,märkä,märg
657,trocken::A,kuiva,kuiv
658,voll::A,täysi,täuz'
659,leer::A,tyhjä,joudai
660,offen::A,avonainen,avoin
661,offen::A,avonainen,avol'jaine
662,geschlossen::A,suljettu,saubaline
663,sauber::A,puhdas,puhtaz
664,schmutzig::A,likainen,redukaz
665,roh::A,raaka,rohk
666,roh::A,raaka,toreh
667,reif::A,kypsä,küps
668,lecker::A,herkullinen,magukaz
669,süß::A,makea,maged
670,bitter::A,karvas,karged
671,bitter::A,kitkerä,karged
672,sauer::A,hapan,muiged
673,hell::A,kirkas,kirkas
674,hell::A,kirkas,valgei
675,hell::A,valoisa,kirkas
676,hell::A,valoisa,valgei
677,dunkel::A,pimeä,pimed
678,schwarz::A,musta,must
679,weiß::A,valkea,vauged
680,rot::A,punainen,rusked
681,gelb::A,keltainen,pakuine
682,blau::A,sininen,sinine
683,grün::A,vihreä,vihand
684,grau::A,harmaa,hahk
685,bunt::A,kirjava,kirjav
686,billig::A,halpa,odav
687,billig::A,huokea,odav
688,teuer::A,kallis,kalliž
689,wertvoll::A,arvokas,arvokas
690,blind::A,sokea,soged
691,taub::A,kuuro,kurdiž
692,kräftig::A,väkevä,vägev
693,kräftig::A,voimakas,vägev
694,stark::A,vahva,vahv
695,stark::A,vahva,vägekaz
696,schwach::A,heikko,väll'
697,fett::A,lihava,razvakaz
698,schlank::A,hoikka,kapos
699,schlank::A,solakka,kapos
700,hübsch::A,soma,čoma
701,hübsch::A,sievä,čoma
702,böse::A,paha,äred
703,böse::A,paha,käred
704,böse::A,häijy,äred
705,böse::A,häijy,käred
706,dumm::A,tyhmä,el'getoi
707,dumm::A,typerä,el'getoi
708,faul::A,laiska,lašk
709,fleißig::A,ahkera,radonnavedii
710,geizig::A,saita,ažlak
711,klug::A,älykäs,melev
712,klug::A,älykäs,melekaz
713,geschickt::A,taitava,mahtokaz
714,lieb::A,rakas,izo
715,lieb::A,rakas,sula
716,lustig::A,hauska,ilokaz
717,lustig::A,iloinen,ilokaz
718,sanft::A,lauha,laskav
719,sanft::A,lempeä,laskav
720,hungrig::A,nälkäinen,näl'ghine
721,krank::A,sairas,läžui
722,nackt::A,alaston,alastoi
723,traurig::A,surullinen,opalahine
724,traurig::A,murheellinen,opalahine
725,lebendig::A,elävä,eläb
726,gut::A,hyvä,hüvä
727,schlecht::A,paha,huba
728,schlecht::A,huono,huba
729,richtig::A,oikea,oiged
730,schlimm::A,paha,paha
731,wahr::A,tosi,todesine
732,alt::A,vanha,vanh
733,neu::A,uusi,uz'
734,ehemalig::A,entinen,edeline
735,ehemalig::A,muinainen,edeline
736,alt[Lebewesen]::A,vanha,ravaz
737,jung::A,nuori,nor'
738,arm::A,köyhä,gol'l'
739,reich::A,rikas,elokaz
740,bekannt::A,tuttu,tutab
741,bekannt::A,tunnettu,tutab
742,berühmt::A,kuuluisa,tetab
743,fremd::A,vieras,veraz
744,verschieden::A,eri,erazvuitte
745,verschieden::A,erilainen,erazvuitte
746,nah::A,läheinen,läheline
747,fern::A,etäinen,edahaine
748,linker::A,vasen,hura
749,rechter::A,oikea,oiged
750,anderer::A,muu,toine
751,anderer::A,toinen,toine
752,erster::A,ensimmäinen,ezmäine
753,zweiter::A,toinen,toine
754,dritter::A,kolmas,koumanz'
755,letzter::A,viimeinen,jäl'gmäine
756,allein::ADV,yksin,üksnäze
757,auf einmal::ADV,yhdellä kertaa,ühten aigan
758,zusammen::ADV,yhdessä,ühtes
759,lange::ADV,kauan,hätken
760,lange::ADV,pitkään,hätken
761,plötzlich::ADV,äkkiä,äkkid
762,sofort::ADV,heti,kerdalaz
763,später::ADV,myöhemmin,möhemba
764,jetzt::ADV,nyt,nügüd'
765,heute::ADV,tänään,tämbei
766,morgen::ADV,huomenna,homen
767,bald::ADV,pian,pigai
768,dann::ADV,sitten,sid'
769,gestern::ADV,eilen,eglai
770,einst::ADV,aikanaan,ende
771,einst::ADV,aikanaan,kerdan
772,damals::ADV,silloin,siloi
773,damals::ADV,siihen aikaan,siloi
774,danach::ADV,sen jälkeen,sid'
775,vorher::ADV,ennen,ende
776,zuerst::ADV,ensin,ezmäi
777,zuerst::ADV,ensiksi,ezmäi
778,einmal::ADV,kerran,kerdan
779,manchmal::ADV,joskus,erašti
780,oft::ADV,usein,paksus
781,immer::ADV,aina,kaiken
782,niemals::ADV,ei koskaan,ei nikonz
783,hier::ADV,tässä,täs
784,hier::ADV,tässä,tägä
785,hier::ADV,täällä,täs
786,hier::ADV,täällä,tägä
787,hierhin::ADV,tähän,tänna
788,von hier::ADV,tästä,täspäi
789,von hier::ADV,tästä,sid'päi
790,von hier::ADV,täältä,täspäi
791,von hier::ADV,täältä,sid'päi
792,dort::ADV,siinä,sigä
793,dort::ADV,siellä,sigä
794,dorthin::ADV,sinne,sinna
795,dorthin::ADV,sinne,nakkale
796,dorthin::ADV,tuonne,sinna
797,dorthin::ADV,tuonne,nakkale
798,geradeaus::ADV,suoraan,kohtha
799,vorwärts::ADV,eteenpäin,edehe
800,rückwärts::ADV,taaksepäin,sel'gin
801,zurück::ADV,takaisin,tagaze
802,unten::ADV,alhaalla,alahan
803,hinab::ADV,alas,alaz
804,hinab::ADV,alas,alahaks
805,oben::ADV,ylhäällä,ülähän
806,hinauf::ADV,ylös,ülez
807,hinauf::ADV,ylös,ülähäks
808,überall::ADV,kaikkialla,kaikjal
809,nicht::ADV,ei,ei
810,ein wenig::ADV,vähän,vähän
811,kaum::ADV,tuskin,habi
