,Concept_ID,lv,mdf
112,Sehne::N,dzīsla,коське сан
113,Knochen::N,лы,пакарь
114,Knochen::N,kauls,пакарь
115,Gehirn::N,вем,уй
116,Gehirn::N,smadzenes,уй
117,Herz::N,сьӧлӧм,седи
118,Herz::N,sirds,седи
119,Magen::N,кынӧм,коткърдазь
120,Magen::N,kuņģis,коткърдазь
121,Leber::N,мус,макса
122,Leber::N,aknas,макса
123,Atem::N,лов,лекома
124,Atem::N,лов,ваймонь тарксема
125,Atem::N,elpa,лекома
126,Atem::N,elpa,ваймонь тарксема
127,Hunger::N,тшыг,вачеши
128,Hunger::N,bads,вачеши
129,Hunger::N,izsalkums,вачеши
130,Träne::N,синва,сельмове́дь
131,Träne::N,asara,сельмове́дь
132,Geschmack::N,кӧр,таньф
133,Geschmack::N,чӧсмӧс,таньф
134,Geschmack::N,garša,таньф
135,Geruch::N,зын,шине
136,Geruch::N,дук,шине
137,Geruch::N,smaka,шине
138,Schlaf::N,узьӧм,удома́
139,Schlaf::N,miegs,удома́
140,Traum::N,вӧт,он
141,Traum::N,вӧтасьӧм,он
142,Traum::N,sapnis,он
143,Himmel::N,енэж,менель
144,Himmel::N,debess,менель
145,Sonne::N,шонді,ши
146,Sonne::N,saule,ши
147,Mond::N,тӧлысь,ков
148,Mond::N,mēness,ков
149,Stern::N,кодзув,тяште
150,Stern::N,zvaigzne,тяште
151,Luft::N,сынӧд,кожф
152,Luft::N,gaiss,кожф
153,Wind::N,тӧв,варма
154,Wind::N,vējš,варма
155,Welle::N,гы,тавла
156,Welle::N,vilnis,тавла
157,Wasser::N,ва,ведь
158,Wasser::N,ūdens,ведь
159,Stein::N,из,кев
160,Stein::N,akmens,кев
161,Boden::N,му,мода
162,Boden::N,му,потмакс
163,Boden::N,augsne,мода
164,Boden::N,augsne,потмакс
165,Erde::N,му,мода
166,Erde::N,му,мастор
167,Erde::N,му-ва,мода
168,Erde::N,му-ва,мастор
169,Erde::N,zeme,мода
170,Erde::N,zeme,мастор
171,Staub::N,бус,пуль
172,Staub::N,putekļi,пуль
173,Rauch::N,тшын,качам
174,Rauch::N,dūmi,качам
175,Funke::N,кинь,ця́тка
176,Funke::N,би кинь,ця́тка
177,Funke::N,dzirkstele,ця́тка
178,Feuer::N,би,тол
179,Feuer::N,uguns,тол
180,Licht::N,югӧр,ва́лда
181,Licht::N,gaisma,ва́лда
182,Schatten::N,вуджӧр,цильф
183,Schatten::N,ēna,цильф
184,Wetter::N,поводдя,уша
185,Wetter::N,laiks,уша
186,Nebel::N,ру,тума́н
187,Nebel::N,онь,тума́н
188,Nebel::N,migla,тума́н
189,Wolke::N,кымӧр,ковол
190,Wolke::N,mākonis,ковол
191,Regen::N,зэр,пизем
192,Regen::N,lietus,пизем
193,Schnee::N,лым,лов
194,Schnee::N,sniegs,лов
195,Eis::N,йи,эй
196,Eis::N,ledus,эй
197,Frost::N,кӧдзыд,ке́льме
198,Frost::N,sals,ке́льме
199,Kälte::N,кӧдзыд,якшама
200,Kälte::N,saltums,якшама
201,Kälte::N,aukstums,якшама
202,Hitze::N,пӧсь,пси
203,Hitze::N,гожӧд,пси
204,Hitze::N,karstums,пси
205,Raureif::N,пуж,леш
206,Raureif::N,гыӧр,леш
207,Raureif::N,sarma,леш
208,Regenbogen::N,ӧшкамӧшка,а́тямъёнга
209,Regenbogen::N,varavīksne,а́тямъёнга
210,Donner::N,гым,атям
211,Donner::N,pērkons,атям
212,Strömung::N,ва ныр,шудема́
213,Strömung::N,визувтӧм,шудема́
214,Strömung::N,straume,шудема́
215,Strömung::N,strāvojums,шудема́
216,Tropfen::N,войт,путькс
217,Tropfen::N,войт,пътняфкс
218,Tropfen::N,lāse,путькс
219,Tropfen::N,lāse,пътняфкс
220,Schaum::N,быг,шов
221,Schaum::N,быгзьӧм,шов
222,Schaum::N,putas,шов
223,Schmutz::N,няйт,ърда́з
224,Schmutz::N,dubļi,ърда́з
225,See::N,ты,эрьхке
226,See::N,ezers,эрьхке
227,Sumpf::N,гыбад,шяй
228,Sumpf::N,кад,шяй
229,Sumpf::N,dumbrājs,шяй
230,Sumpf::N,staignājs,шяй
231,Moor::N,нюр,шяй
232,Moor::N,purvs,шяй
233,Moor::N,muklājs,шяй
234,Wiese::N,видз,луга
235,Wiese::N,pļava,луга
236,Wald::N,вӧр,вирь
237,Wald::N,mežs,вирь
238,Hügel::N,дзиб,губо́р
239,Hügel::N,дзиб,пандоня
240,Hügel::N,мыльк,губо́р
241,Hügel::N,мыльк,пандоня
242,Hügel::N,нӧрыс,губо́р
243,Hügel::N,нӧрыс,пандоня
244,Hügel::N,paugurs,губо́р
245,Hügel::N,paugurs,пандоня
246,Anhöhe::N,мыльк,губо́р
247,Anhöhe::N,нӧрыс,губо́р
248,Anhöhe::N,paugurs,губо́р
249,Berg::N,чой,панда
250,Berg::N,керӧс,панда
251,Berg::N,kalns,панда
252,Gipfel::N,чук,пря
253,Gipfel::N,virsotne,пря
254,Höhle::N,рудӧг,у́нда
255,Höhle::N,ala,у́нда
256,Abhang::N,ньывк,па́нда ша́ма
257,Abhang::N,бокша,па́нда ша́ма
258,Abhang::N,nogāze,па́нда ша́ма
259,Quelle::N,ӧшмӧс,эшиня
260,Quelle::N,avots,эшиня
261,Bach::N,шор,шудерькс
262,Bach::N,urga,шудерькс
263,Bach::N,strauts,шудерькс
264,Fluss::N,ю,ляй
265,Fluss::N,upe,ляй
266,Ufer::N,вадор,търва́
267,Ufer::N,krasts,търва́
268,Küste::N,вадор,ляйтърва́
269,Küste::N,piekraste,ляйтърва́
270,Festland::N,му,мода
271,Festland::N,sauszeme,мода
272,Meer::N,саридз,моря
273,Meer::N,jūra,моря
274,Bucht::N,куръя,ведьуське
275,Bucht::N,līcis,ведьуське
276,Insel::N,ді,цёнга
277,Insel::N,sala,цёнга
278,Blume::N,дзоридз,панчф
279,Blume::N,puķe,панчф
280,Blume::N,zieds,панчф
281,Gras::N,турун,тише
282,Gras::N,zāle,тише
283,Wurzel::N,вуж,юр
284,Wurzel::N,вуж,ункс
285,Wurzel::N,sakne,юр
286,Wurzel::N,sakne,ункс
287,Baum::N,пу,шуфта
288,Baum::N,koks,шуфта
289,Stamm::N,пучер,ро́нга
290,Stamm::N,stumbrs,ро́нга
291,Rinde::N,кырсь,кер
292,Rinde::N,miza,кер
293,Ast::N,ув,морга
294,Ast::N,zars,морга
295,Zweig::N,вож,тарад
296,Zweig::N,nozare,тарад
297,Blatt::N,кор,лопа
298,Blatt::N,lapa,лопа
299,Birke::N,кыдз,ке́лу
300,Birke::N,bērzs,ке́лу
301,Kiefer[Baum]::N,пожӧм,пиче
302,Kiefer[Baum]::N,priede,пиче
303,Weide[Baum]::N,бадь,каль
304,Weide[Baum]::N,kārkls,каль
305,Tanne::N,коз,куз
306,Tanne::N,egle,куз
307,Horn::N,сюр,сюра
308,Horn::N,rags,сюра
309,Feder::N,гӧн,толга
310,Feder::N,тывборд,толга
311,Feder::N,spalva,толга
312,Fell::N,ку,кедь
313,Fell::N,āda,кедь
314,Flügel::N,борд,паця
315,Flügel::N,spārns,паця
316,Klaue::N,гыж,кенже
317,Klaue::N,nags,кенже
318,Kralle::N,гыж,кенже
319,Kralle::N,nags,кенже
320,Schwanz::N,бӧж,пула
321,Schwanz::N,ļipa,пула
322,Ei::N,кольк,ал
323,Ei::N,ola,ал
324,Nest::N,поз,пиза
325,Nest::N,ligzda,пиза
326,Bau::N,горс,пиза
327,Bau::N,пырмӧс,пиза
328,Bau::N,гу,пиза
329,Bau::N,ala,пиза
330,Tier::N,пемӧс,жува́та
331,Tier::N,dzīvnieks,жува́та
332,Herde::N,стада,нал
333,Herde::N,стада,стада
334,Herde::N,кельӧб,нал
335,Herde::N,кельӧб,стада
336,Herde::N,ganāmpulks,нал
337,Herde::N,ganāmpulks,стада
338,Kuh::N,мӧс,скал
339,Kuh::N,мӧс,тракс
340,Kuh::N,govs,скал
341,Kuh::N,govs,тракс
342,Bulle::N,ӧш,бука
343,Bulle::N,bullis,бука
344,Pferd::N,вӧв,лишме
345,Pferd::N,zirgs,лишме
346,Schaf::N,ыж,уча́
347,Schaf::N,aita,уча́
348,Schwein::N,порсь,тува
349,Schwein::N,cūka,тува
350,Hund::N,пон,пине
351,Hund::N,suns,пине
352,Katze::N,кань,катоня
353,Katze::N,кань,аваката
354,Katze::N,kaķis,катоня
355,Katze::N,kaķis,аваката
356,Bär::N,ош,офта
357,Bär::N,lācis,офта
358,Eichhörnchen::N,ур,ур
359,Eichhörnchen::N,vāvere,ур
360,Elch::N,йӧра,ся́рда
361,Elch::N,alnis,ся́рда
362,Fuchs::N,руч,келазь
363,Fuchs::N,lapsa,келазь
364,Hase::N,кӧч,ну́мол
365,Hase::N,zaķis,ну́мол
366,Maus::N,шыр,шеер
367,Maus::N,pele,шеер
368,Wolf::N,кӧин,върьгаз
369,Wolf::N,vilks,върьгаз
370,Vogel::N,кай,нармонь
371,Vogel::N,лэбач,нармонь
372,Vogel::N,putns,нармонь
373,Schwarm::N,чукӧр,ко́вол
374,Schwarm::N,чукӧр,ме́швеле
375,Schwarm::N,spiets,ко́вол
376,Schwarm::N,spiets,ме́швеле
377,Huhn::N,курӧг,сараз
378,Huhn::N,vista,сараз
379,Hahn::N,петук,а́тякш
380,Hahn::N,gailis,а́тякш
381,Gans::N,дзодзӧг,маци
382,Gans::N,zoss,маци
383,Adler::N,кутш,куцькан
384,Adler::N,ērglis,куцькан
385,Ente::N,утка,яксярга
386,Ente::N,pīle,яксярга
387,Eule::N,сюзь,ко́рож
388,Eule::N,pūce,ко́рож
389,Kranich::N,тури,ка́рга
390,Kranich::N,dzērve,ка́рга
391,Krähe::N,рака,ва́рси
392,Krähe::N,vārna,ва́рси
393,Kuckuck::N,кӧк,ку́ку
394,Kuckuck::N,dzeguze,ку́ку
395,Schwan::N,юсь,ло́ксти
396,Schwan::N,gulbis,ло́ксти
397,Fisch::N,чери,кал
398,Fisch::N,zivs,кал
399,Barsch::N,ёкыш,о́кунь
400,Barsch::N,asaris,о́кунь
401,Hecht::N,сир,щу́ка
402,Hecht::N,līdaka,щу́ка
403,Schlange[Tier]::N,кый,куй
404,Schlange[Tier]::N,čūska,куй
405,Wurm::N,номыр,сукс
406,Wurm::N,tārps,сукс
407,Spinne::N,черань,унжа́
408,Spinne::N,zirneklis,унжа́
409,Ameise::N,кодзувкот,панжам
410,Ameise::N,skudra,панжам
411,Laus::N,той,си
412,Laus::N,uts,си
413,Mücke::N,ном,ся́ське
414,Mücke::N,ods,ся́ське
415,Fliege::N,гут,кару
416,Fliege::N,muša,кару
417,Schmetterling::N,бобув,ме́лав
418,Schmetterling::N,tauriņš,ме́лав
419,Beere::N,тусь,и́мож
420,Beere::N,вотӧс,и́мож
421,Beere::N,oga,и́мож
422,Apfel::N,яблӧг,марь
423,Apfel::N,ābols,марь
424,Pilz::N,тшак,панга
425,Pilz::N,sēne,панга
426,Zwiebel::N,луккок,шурьхкя́
427,Zwiebel::N,йӧнгыль,шурьхкя́
428,Zwiebel::N,sīpols,шурьхкя́
429,Saat::N,тусь,видьмот
430,Saat::N,кӧйдыс,видьмот
431,Saat::N,sēkla,видьмот
432,Korn::N,тусь,сёра
433,Korn::N,grauds,сёра
434,Heu::N,турун,тише
435,Heu::N,siens,тише
436,Schale::N,кор,кедь
437,Schale::N,čaula,кедь
438,Schale::N,čaumala,кедь
439,Grube::N,гу,лотка
440,Grube::N,bedre,лотка
441,Falle::N,лэч,туфкс
442,Falle::N,лэч,кунда́ма
443,Falle::N,slazds,туфкс
444,Falle::N,slazds,кунда́ма
445,Falle::N,lamatas,туфкс
446,Falle::N,lamatas,кунда́ма
447,Schlinge::N,лэч,килькш
448,Schlinge::N,cilpa,килькш
449,Spur::N,туй,пильгоки́
450,Spur::N,pēda,пильгоки́
451,Asche::N,пӧм,кулу
452,Asche::N,pelni,кулу
453,Dreck::N,няйт,ърда́з
454,Dreck::N,dubļi,ърда́з
455,Eisen::N,кӧрт,кшни
456,Eisen::N,dzelzs,кшни
457,Gold::N,зарни,ока
458,Gold::N,зарни,золота
459,Gold::N,zelts,ока
460,Gold::N,zelts,золота
461,Silber::N,эзысь,сия́
462,Silber::N,sudrabs,сия́
463,Kohle::N,шом,седь
464,Kohle::N,шом,седьвальмя
465,Kohle::N,ogle,седь
466,Kohle::N,ogle,седьвальмя
467,Glas::N,стеклӧ,кля́нцек
468,Glas::N,stikls,кля́нцек
469,Lehm::N,сёй,сёвонь
470,Lehm::N,māls,сёвонь
471,Sand::N,лыа,шува́р
472,Sand::N,smiltis,шува́р
473,Mensch::N,морт,ломань
474,Mensch::N,cilvēks,ломань
475,Mann::N,аймӧрт,аля
476,Mann::N,аймӧрт,цёраломань
477,Mann::N,мужичӧй,аля
478,Mann::N,мужичӧй,цёраломань
479,Mann::N,vīrietis,аля
480,Mann::N,vīrietis,цёраломань
481,Frau::N,ань,ава
482,Frau::N,нывбаба,ава
483,Frau::N,sieviete,ава
484,Kind::N,кага,идь
485,Kind::N,кага,шаба
486,Kind::N,bērns,идь
487,Kind::N,bērns,шаба
488,Junge::N,пи,цёраня
489,Junge::N,zēns,цёраня
490,Junge::N,puika,цёраня
491,Junge::N,puisis,цёраня
492,Mädchen::N,ныв,стирня́
493,Mädchen::N,meiča,стирня́
494,Mädchen::N,skuķis,стирня́
495,Mädchen::N,meitene,стирня́
496,Familie::N,семья,тнал
497,Familie::N,семья,семья
498,Familie::N,ģimene,тнал
499,Familie::N,ģimene,семья
500,Großvater::N,пӧль,атя
501,Großvater::N,пӧль,щя́тя
502,Großvater::N,vecaistēvs,атя
503,Großvater::N,vecaistēvs,щя́тя
504,Großmutter::N,баб,баба
505,Großmutter::N,vecāmāte,баба
506,Eltern::N,ай-мам,тя́дят-а́лят
507,Eltern::N,бать-мам,тя́дят-а́лят
508,Eltern::N,vecāki,тя́дят-а́лят
509,Vater::N,бать,аля
510,Vater::N,ай,аля
511,Vater::N,tēvs,аля
512,Mutter::N,мам,ава
513,Mutter::N,мам,тядя
514,Mutter::N,māte,ава
515,Mutter::N,māte,тядя
516,Sohn::N,пи,цёра
517,Sohn::N,dēls,цёра
518,Tochter::N,ныв,стирь
519,Tochter::N,meita,стирь
520,Bruder::N,вок,дуган
521,Bruder::N,вок,пяльне
522,Bruder::N,brālis,дуган
523,Bruder::N,brālis,пяльне
524,Schwester::N,чой,ака
525,Schwester::N,чой,сазор
526,Schwester::N,māsa,ака
527,Schwester::N,māsa,сазор
528,Onkel::N,дядь,оця
529,Onkel::N,дядь,патя
530,Onkel::N,дядь,щеня́
531,Onkel::N,tēvocis,оця
532,Onkel::N,tēvocis,патя
533,Onkel::N,tēvocis,щеня́
534,Tante::N,тьӧт,ака
535,Tante::N,тьӧт,щака
536,Tante::N,tante,ака
537,Tante::N,tante,щака
538,Ehemann::N,верӧс,мирде
539,Ehemann::N,vīrs,мирде
540,Ehefrau::N,гӧтыр,ърьвя́
541,Ehefrau::N,sieva,ърьвя́
542,Freude::N,радлун,ке́нярдема
543,Freude::N,prieks,ке́нярдема
544,Gelächter::N,серам,рахсема
545,Gelächter::N,smiekli,рахсема
546,Glück::N,шуд,паваз
547,Glück::N,laime,паваз
548,Kummer::N,шог,ризф
549,Kummer::N,шог,пичефкс
550,Kummer::N,bēdas,ризф
551,Kummer::N,bēdas,пичефкс
552,Kummer::N,raizes,ризф
553,Kummer::N,raizes,пичефкс
554,Wunsch::N,кӧсйӧм,мяль
555,Wunsch::N,кӧсйӧм,таколдома
556,Wunsch::N,vēlme,мяль
557,Wunsch::N,vēlme,таколдома
558,Wunsch::N,vēlējums,мяль
559,Wunsch::N,vēlējums,таколдома
560,Lust::N,кыскӧм,таколдома
561,Lust::N,радейтӧм,таколдома
562,Lust::N,kāre,таколдома
563,Geist::N,лов,вайме
564,Geist::N,gars,вайме
565,Gedanke::N,мӧвп,мяль
566,Gedanke::N,doma,мяль
567,Gedächtnis::N,паметь,прявий
568,Gedächtnis::N,atmiņa,прявий
569,Verstand::N,вежӧр,прявий
570,Verstand::N,prāts,прявий
571,Sinn::N,мог,ён
572,Sinn::N,вежӧртас,ён
573,Sinn::N,nozīme,ён
574,Grund::N,помка,туфта́л
575,Grund::N,pamats,туфта́л
576,Grund::N,iemesls,туфта́л
577,Wahrheit::N,збыль,ви́де
578,Wahrheit::N,збыль,видеши́
579,Wahrheit::N,збыльтор,ви́де
580,Wahrheit::N,збыльтор,видеши́
581,Wahrheit::N,taisnība,ви́де
582,Wahrheit::N,taisnība,видеши́
583,Wahrheit::N,patiesība,ви́де
584,Wahrheit::N,patiesība,видеши́
585,Gespräch::N,сёрни,корхтама
586,Gespräch::N,saruna,корхтама
587,Märchen::N,мойд,ёфкс
588,Märchen::N,pasaka,ёфкс
589,Erzählung::N,висьт,азкс
590,Erzählung::N,stāsts,азкс
591,Erzählung::N,nostāsts,азкс
592,Nachricht::N,юӧртӧм,куля́
593,Nachricht::N,ziņa,куля́
594,Neuigkeit::N,выльтор,куля́
595,Neuigkeit::N,jaunums,куля́
596,Name::N,ним,лем
597,Name::N,vārds,лем
598,Rätsel::N,нӧдкыв,со́дама ёфкс
599,Rätsel::N,mīkla,со́дама ёфкс
600,Rede::N,сёрни,вал
601,Rede::N,сёрни,корхтама
602,Rede::N,runa,вал
603,Rede::N,runa,корхтама
604,Sprache::N,кыв,кяль
605,Sprache::N,valoda,кяль
606,Stimme::N,гӧлӧс,вайгяль
607,Stimme::N,вом шы,вайгяль
608,Stimme::N,balss,вайгяль
609,Wort::N,кыв,вал
610,Wort::N,vārds,вал
611,Zeichen::N,пас,тя́ште
612,Zeichen::N,пас,тя́штькс
613,Zeichen::N,zīme,тя́ште
614,Zeichen::N,zīme,тя́штькс
615,Ruf::N,чукӧстчӧм,тердема
616,Ruf::N,корӧм,тердема
617,Ruf::N,sauciens,тердема
618,Lärm::N,шы,гайф
619,Lärm::N,шы,жалакодома
620,Lärm::N,зык,гайф
621,Lärm::N,зык,жалакодома
622,Lärm::N,зычитӧм,гайф
623,Lärm::N,зычитӧм,жалакодома
624,Lärm::N,troksnis,гайф
625,Lärm::N,troksnis,жалакодома
626,Laut::N,шы,вайгяль
627,Laut::N,skaņa,вайгяль
628,Ton::N,шы,вайгяль
629,Ton::N,tonis,вайгяль
630,Lied::N,сьылан,мора
631,Lied::N,сьыланкыв,мора
632,Lied::N,dziesma,мора
633,Ruhe::N,чӧв,сетьме
634,Ruhe::N,miers,сетьме
635,Leute::N,йӧз,ломатть
636,Leute::N,войтыр,ломатть
637,Leute::N,ļaudis,ломатть
638,Leute::N,cilvēki,ломатть
639,Volk::N,йӧз,наро́д
640,Volk::N,войтыр,наро́д
641,Volk::N,tauta,наро́д
642,Arbeit::N,удж,тев
643,Arbeit::N,darbs,тев
644,Gast::N,гӧсть,и́нжи
645,Gast::N,гӧсть,ко́нак
646,Gast::N,viešņa,и́нжи
647,Gast::N,viešņa,ко́нак
648,Gast::N,ciemiņš,и́нжи
649,Gast::N,ciemiņš,ко́нак
650,Geschenk::N,козин,казне
651,Geschenk::N,dāvana,казне
652,Spiel::N,ворсан,налхкома
653,Spiel::N,ворсан,налхксема
654,Spiel::N,rotaļa,налхкома
655,Spiel::N,rotaļa,налхксема
656,Gesellschaft::N,котыр,кружок
657,Gesellschaft::N,biedrība,кружок
658,Gesellschaft::N,kompānija,кружок
659,Hilfe::N,отсӧг,лездома
660,Hilfe::N,palīdzība,лездома
661,Freund::N,ёрт,я́лга
662,Freund::N,draugs,я́лга
663,Kamerad::N,ёрт,я́лга
664,Kamerad::N,biedrs,я́лга
665,Angelegenheit::N,мог,тев
666,Angelegenheit::N,делӧ,тев
667,Angelegenheit::N,darīšana,тев
668,Anzahl::N,лыд,лувкс
669,Anzahl::N,тшӧт,лувкс
670,Anzahl::N,skaits,лувкс
671,Anzahl::N,daudzums,лувкс
672,Art::N,сикас,вид
673,Art::N,suga,вид
674,Art::N,šķira,вид
675,Stück::N,тор,пакш
676,Stück::N,gabals,пакш
677,Teil::N,юкӧн,часть
678,Teil::N,юкӧн,пялькс
679,Teil::N,daļa,часть
680,Teil::N,daļa,пялькс
681,Hälfte::N,пӧв,пяле
682,Hälfte::N,джын,пяле
683,Hälfte::N,puse,пяле
684,Kreis::N,кытш,шаркс
685,Kreis::N,aplis,шаркс
686,Kreis::N,riņķis,шаркс
687,Kreuz::N,перна,крёз
688,Kreuz::N,крест,крёз
689,Kreuz::N,krusts,крёз
690,Linie::N,визь,межа
691,Linie::N,визь,китькс
692,Linie::N,līnija,межа
693,Linie::N,līnija,китькс
694,Strich::N,визь,межа
695,Strich::N,svītra,межа
696,Abstand::N,кост,ётка
697,Abstand::N,коласт,ётка
698,Abstand::N,atstarpe,ётка
699,Entfernung::N,ылна,ётка
700,Entfernung::N,attālums,ётка
701,Entfernung::N,atstatums,ётка
702,Gegend::N,му-ва,ва́ста
703,Gegend::N,му-ва,перьфпя́ль
704,Gegend::N,apvidus,ва́ста
705,Gegend::N,apvidus,перьфпя́ль
706,Gegend::N,apgabals,ва́ста
707,Gegend::N,apgabals,перьфпя́ль
708,Platz::N,ылдӧс,ва́ста
709,Platz::N,йир,ва́ста
710,Platz::N,гӧгӧртас,ва́ста
711,Platz::N,vieta,ва́ста
712,Ort::N,ин,ва́ста
713,Ort::N,места,ва́ста
714,Ort::N,vieta,ва́ста
715,Seite::N,бок,пяле
716,Seite::N,ӧтарладор,пяле
717,Seite::N,sāns,пяле
718,Mitte::N,шӧр,кучка́
719,Mitte::N,vidus,кучка́
720,Gegenstand::N,кӧлуй,веща
721,Gegenstand::N,priekšmets,веща
722,Sache::N,добра,тев
723,Sache::N,добра,веща
724,Sache::N,lieta,тев
725,Sache::N,lieta,веща
726,Rand::N,дор,пе
727,Rand::N,mala,пе
728,Rand::N,apmale,пе
729,Kante::N,дор,и́рдез
730,Kante::N,šķautne,и́рдез
731,Ecke::N,пельӧс,ужа
732,Ecke::N,kakts,ужа
733,Ecke::N,stūris,ужа
734,Spitze::N,йыв,пря
735,Spitze::N,smaile,пря
736,Spitze::N,galotne,пря
737,Ende::N,пом,пе
738,Ende::N,gals,пе
739,Ende::N,uzgalis,пе
740,Loch::N,розь,варя
741,Loch::N,caurums,варя
742,Winkel::N,пельӧс,ужа
743,Winkel::N,leņķis,ужа
744,Muster::N,сер,сёрма
745,Muster::N,piemērs,сёрма
746,Größe::N,ыджда,серь
747,Größe::N,lielums,серь
748,Länge::N,кузьта,кува́лма
749,Länge::N,garums,кува́лма
750,Höhe::N,джуджда,серь
751,Höhe::N,augstums,серь
752,Gewicht::N,сьӧкта,сталма
753,Gewicht::N,сьӧкталун,сталма
754,Gewicht::N,svars,сталма
755,Gewicht::N,smagums,сталма
756,Menge::N,лун,лувкс
757,Menge::N,числӧ,лувкс
758,Menge::N,masa,лувкс
759,Menge::N,daudzums,лувкс
760,Haufen::N,чукӧр,мар
761,Haufen::N,čupa,мар
762,Haufen::N,grēda,мар
763,Haufen::N,kaudze,мар
764,Reihe::N,рад,ряд
765,Reihe::N,rinda,ряд
766,Reihe::N,virkne,ряд
767,Boot::N,пыж,венеж
768,Boot::N,laiva,венеж
769,Ruder::N,пелыс,миле
770,Ruder::N,ӧпаснӧй,миле
771,Ruder::N,airis,миле
772,Ruder::N,irklis,миле
773,Schlitten::N,дадь,ну́рда
774,Schlitten::N,ragavas,ну́рда
775,Ski::N,лызь,сокс
776,Ski::N,slēpe,сокс
777,Lagerfeuer::N,бипур,то́лмар
778,Lagerfeuer::N,ugunskurs,то́лмар
779,Last::N,сьӧкыдтор,канкс
780,Last::N,сьӧкыдтор,сталма
781,Last::N,krava,канкс
