,Concept_ID,is,fi
63,Atem::N,andardráttur,hengitys
64,Hunger::N,hungur,nälkä
65,Träne::N,tár,kyynel
66,Geschmack::N,smekkur,maku
67,Geruch::N,lykt,haju
68,Schlaf::N,svefn,uni
69,Traum::N,draumur,uni
70,Himmel::N,himinn,taivas
71,Sonne::N,sól,aurinko
72,Mond::N,tungl,kuu
73,Stern::N,stjarna,tähti
74,Luft::N,loft,ilma
75,Wind::N,vindur,tuuli
76,Welle::N,alda,aalto
77,Welle::N,bylgja,aalto
78,Wasser::N,vatn,vesi
79,Stein::N,steinn,kivi
80,Boden::N,botn,maa
81,Boden::N,botn,maaperä
82,Erde::N,jörð,maa
83,Staub::N,ryk,pöly
84,Staub::N,duft,pöly
85,Rauch::N,reykur,savu
86,Funke::N,neisti,kipinä
87,Feuer::N,eldur,tuli
88,Licht::N,ljós,valo
89,Schatten::N,skuggi,varjo
90,Wetter::N,veður,sää
91,Nebel::N,þoka,sumu
92,Wolke::N,ský,pilvi
93,Regen::N,regn,sade
94,Schnee::N,snjór,lumi
95,Eis::N,ís,jää
96,Frost::N,frost,halla
97,Frost::N,frost,pakkanen
98,Kälte::N,kuldi,vilu
99,Kälte::N,kuldi,kylmyys
100,Hitze::N,hiti,helle
101,Hitze::N,hiti,kuumuus
102,Raureif::N,hrím,huurre
103,Regenbogen::N,regnbogi,sateenkaari
104,Donner::N,þruma,jyrinä
105,Strömung::N,straumur,virtaus
106,Tropfen::N,dropi,tippa
107,Tropfen::N,dropi,pisara
108,Schaum::N,froða,vaahto
109,Schmutz::N,óhreinindi,loka
110,See::N,stöðuvatn,järvi
111,Sumpf::N,fen,suo
112,Moor::N,mýri,räme
113,Wiese::N,engi,niitty
114,Wald::N,skógur,metsä
115,Hügel::N,hæð,mäki
116,Hügel::N,hæð,kumpu
117,Hügel::N,hæð,kukkula
118,Hügel::N,hóll,mäki
119,Hügel::N,hóll,kumpu
120,Hügel::N,hóll,kukkula
121,Anhöhe::N,hæð,mäki
122,Anhöhe::N,hæð,kumpare
123,Anhöhe::N,hóll,mäki
124,Anhöhe::N,hóll,kumpare
125,Berg::N,fell,mäki
126,Berg::N,fell,vuori
127,Berg::N,fjall,mäki
128,Berg::N,fjall,vuori
129,Gipfel::N,tindur,laki
130,Gipfel::N,tindur,huippu
131,Höhle::N,hellir,luola
132,Abhang::N,hlíð,rinne
133,Abhang::N,brekka,rinne
134,Quelle::N,lind,lähde
135,Quelle::N,uppspretta,lähde
136,Bach::N,lækur,puro
137,Fluss::N,á,joki
138,Fluss::N,fljót,joki
139,Ufer::N,árbakki,ranta
140,Ufer::N,sjávarbakki,ranta
141,Küste::N,strönd,rannikko
142,Festland::N,meginland,manner
143,Meer::N,haf,meri
144,Meer::N,sjór,meri
145,Bucht::N,vík,lahti
146,Insel::N,eyja,saari
147,Blume::N,blóm,kukka
148,Gras::N,gras,ruoho
149,Wurzel::N,rót,juuri
150,Baum::N,tré,puu
151,Stamm::N,stofn,runko
152,Rinde::N,börkur,kuori
153,Rinde::N,börkur,parkki
154,Ast::N,grein,oksa
155,Zweig::N,angi,haara
156,Zweig::N,kvistur,haara
157,Blatt::N,blað,lehti
158,Birke::N,birki,koivu
159,Kiefer[Baum]::N,fura,mänty
160,Kiefer[Baum]::N,fura,petäjä
161,Weide[Baum]::N,víðir,paju
162,Tanne::N,greni,kuusi
163,Horn::N,horn,sarvi
164,Feder::N,fjöður,sulka
165,Feder::N,fjöður,höyhen
166,Fell::N,skinn,talja
167,Flügel::N,vængur,siipi
168,Klaue::N,kló,kynsi
169,Kralle::N,kló,kynsi
170,Schwanz::N,rófa,häntä
171,Schwanz::N,rófa,pyrstö
172,Schwanz::N,skott,häntä
173,Schwanz::N,skott,pyrstö
174,Ei::N,egg,muna
175,Nest::N,hreiður,pesä
176,Bau::N,greni,pesä
177,Bau::N,bæli,pesä
178,Tier::N,dýr,eläin
179,Herde::N,hjörð,lauma
180,Kuh::N,kýr,lehmä
181,Bulle::N,boli,sonni
182,Pferd::N,hestur,hevonen
183,Schaf::N,kind,lammas
184,Schwein::N,svín,sika
185,Hund::N,hundur,koira
186,Katze::N,köttur,kissa
187,Bär::N,björn,karhu
188,Eichhörnchen::N,íkorni,orava
189,Elch::N,elgur,hirvi
190,Fuchs::N,refur,kettu
191,Hase::N,héri,jänis
192,Maus::N,mús,hiiri
193,Wolf::N,úlfur,susi
194,Vogel::N,fugl,lintu
195,Schwarm::N,sægur,parvi
196,Huhn::N,hæna,kana
197,Hahn::N,hani,kukko
198,Gans::N,gæs,hanhi
199,Adler::N,örn,kotka
200,Ente::N,önd,ankka
201,Eule::N,uggla,pöllö
202,Kranich::N,trana,kurki
203,Krähe::N,kráka,varis
204,Kuckuck::N,gaukur,käki
205,Schwan::N,svanur,joutsen
206,Fisch::N,fiskur,kala
207,Barsch::N,aborri,ahven
208,Hecht::N,gedda,hauki
209,Schlange[Tier]::N,naðra,käärme
210,Wurm::N,ormur,mato
211,Spinne::N,kónguló,hämähäkki
212,Ameise::N,maur,muurahainen
213,Laus::N,lús,täi
214,Mücke::N,mý,sääski
215,Mücke::N,mý,hyttynen
216,Mücke::N,mýfluga,sääski
217,Mücke::N,mýfluga,hyttynen
218,Fliege::N,fluga,kärpänen
219,Schmetterling::N,fiðrildi,perhonen
220,Beere::N,ber,marja
221,Apfel::N,epli,omena
222,Pilz::N,sveppur,sieni
223,Zwiebel::N,laukur,sipuli
224,Saat::N,fræ,siemenet
225,Saat::N,útsæði,siemenet
226,Korn::N,korn,jyvä
227,Korn::N,korn,vilja
228,Heu::N,hey,heinä
229,Schale::N,hýði,kuori
230,Grube::N,gryfja,kuoppa
231,Falle::N,gildra,loukku
232,Schlinge::N,snara,ansa
233,Spur::N,spor,jälki
234,Asche::N,aska,tuhka
235,Dreck::N,óþverri,lika
236,Eisen::N,járn,rauta
237,Gold::N,gull,kulta
238,Silber::N,silfur,hopea
239,Kohle::N,kol,hiili
240,Glas::N,gler,lasi
241,Lehm::N,leir,savi
242,Sand::N,sandur,hiekka
243,Mensch::N,maður,ihminen
244,Mensch::N,manneskja,ihminen
245,Mann::N,maður,mies
246,Mann::N,karlmaður,mies
247,Frau::N,kona,nainen
248,Kind::N,barn,lapsi
249,Kind::N,krakki,lapsi
250,Junge::N,drengur,poika
251,Mädchen::N,stelpa,tyttö
252,Familie::N,fjölskylda,perhe
253,Großvater::N,afi,isoisä
254,Großmutter::N,amma,isoäiti
255,Eltern::N,foreldrar,vanhemmat
256,Vater::N,faðir,isä
257,Mutter::N,móðir,äiti
258,Sohn::N,sonur,poika
259,Tochter::N,dóttir,tytär
260,Bruder::N,bróðir,veli
261,Schwester::N,systir,sisko
262,Onkel::N,föðurbróðir,eno
263,Onkel::N,föðurbróðir,setä
264,Tante::N,frænka,täti
265,Tante::N,móðursystir,täti
266,Ehemann::N,eiginmaður,mies
267,Ehemann::N,eiginmaður,aviomies
268,Ehefrau::N,eiginkona,vaimo
269,Ehefrau::N,eiginkona,aviovaimo
270,Freude::N,gleði,ilo
271,Freude::N,gleði,riemu
272,Gelächter::N,hlátur,nauru
273,Glück::N,gæfa,onni
274,Kummer::N,sorg,suru
275,Kummer::N,sorg,murhe
276,Wunsch::N,ósk,toive
277,Wunsch::N,ósk,toivomus
278,Lust::N,fýsn,himo
279,Lust::N,löngun,himo
280,Geist::N,andi,henki
281,Gedanke::N,hugsun,aate
282,Gedanke::N,hugsun,ajatus
283,Gedächtnis::N,minni,muisti
284,Verstand::N,vit,äly
285,Verstand::N,vit,järki
286,Verstand::N,vit,ymmärrys
287,Sinn::N,merking,merkitys
288,Grund::N,ástæða,syy
289,Grund::N,ástæða,peruste
290,Wahrheit::N,sannleikur,tosi
291,Wahrheit::N,sannleikur,totuus
292,Gespräch::N,samtal,puhelu
293,Gespräch::N,samtal,keskustelu
294,Märchen::N,ævintýri,satu
295,Erzählung::N,saga,tarina
296,Erzählung::N,saga,kertomus
297,Nachricht::N,frétt,tieto
298,Nachricht::N,frétt,ilmoitus
299,Neuigkeit::N,frétt,uutinen
300,Name::N,nafn,nimi
301,Rätsel::N,gáta,arvoitus
302,Rede::N,ræða,puhe
303,Sprache::N,mál,kieli
304,Sprache::N,tungumál,kieli
305,Stimme::N,rödd,ääni
306,Wort::N,orð,sana
307,Zeichen::N,tákn,merkki
308,Zeichen::N,merki,merkki
309,Ruf::N,kall,kutsu
310,Lärm::N,hávaði,melu
311,Lärm::N,hávaði,hälinä
312,Laut::N,hljóð,ääni
313,Ton::N,tónn,sävel
314,Lied::N,ljóð,laulu
315,Lied::N,söngur,laulu
316,Ruhe::N,ró,lepo
317,Ruhe::N,ró,rauha
318,Ruhe::N,kyrrð,lepo
319,Ruhe::N,kyrrð,rauha
320,Leute::N,fólk,väki
321,Leute::N,fólk,ihmiset
322,Volk::N,þjóð,kansa
323,Arbeit::N,vinna,työ
324,Gast::N,gestur,vieras
325,Geschenk::N,gjöf,lahja
326,Spiel::N,leikur,peli
327,Spiel::N,leikur,leikki
328,Gesellschaft::N,selskapur,seura
329,Hilfe::N,hjálp,apu
330,Freund::N,vinur,ystävä
331,Kamerad::N,félagi,toveri
332,Angelegenheit::N,mál,asia
333,Angelegenheit::N,málefni,asia
334,Anzahl::N,tala,lukumäärä
335,Anzahl::N,fjöldi,lukumäärä
336,Art::N,tegund,laji
337,Stück::N,biti,pala
338,Stück::N,biti,kappale
339,Stück::N,stykki,pala
340,Stück::N,stykki,kappale
341,Teil::N,hluti,osa
342,Teil::N,partur,osa
343,Hälfte::N,helmingur,puoli
344,Kreis::N,hringur,ympyrä
345,Kreuz::N,kross,risti
346,Kreuz::N,krossmark,risti
347,Linie::N,lína,viiva
348,Strich::N,strik,piirto
349,Abstand::N,millibil,väli
350,Abstand::N,millibil,väljyys
351,Entfernung::N,fjarlægð,etäisyys
352,Gegend::N,hérað,seutu
353,Platz::N,pláss,tila
354,Ort::N,staður,kohta
355,Ort::N,staður,paikka
356,Seite::N,hlið,sivu
357,Seite::N,hlið,kylki
358,Mitte::N,miðja,keskus
359,Mitte::N,miðja,puoliväli
360,Gegenstand::N,hlutur,kalu
361,Gegenstand::N,hlutur,esine
362,Sache::N,mál,asia
363,Rand::N,brún,ääri
364,Rand::N,brún,syrjä
365,Kante::N,rönd,särmä
366,Ecke::N,horn,nurkka
367,Spitze::N,oddur,terä
368,Spitze::N,oddur,kärki
369,Ende::N,endi,pää
370,Ende::N,endi,perä
371,Loch::N,gat,kolo
372,Loch::N,gat,reikä
373,Loch::N,hola,kolo
374,Loch::N,hola,reikä
375,Winkel::N,skot,kulma
376,Winkel::N,krókur,kulma
377,Muster::N,munstur,kuvio
378,Größe::N,stærð,koko
379,Größe::N,stærð,suuruus
380,Länge::N,lengd,pituus
381,Höhe::N,hæð,korkeus
382,Gewicht::N,vigt,paino
383,Gewicht::N,þyngd,paino
384,Menge::N,magn,määrä
385,Haufen::N,hrúga,kasa
386,Haufen::N,haugur,kasa
387,Reihe::N,röð,rivi
388,Boot::N,bátur,vene
389,Ruder::N,ár,airo
390,Schlitten::N,sleði,reki
391,Schlitten::N,sleði,kelkka
392,Ski::N,skíði,suksi
393,Lagerfeuer::N,varðeldur,nuotio
394,Last::N,byrði,kuorma
395,Last::N,farmur,kuorma
396,Gang::N,ganga,kulku
397,Gang::N,ganga,käynti
398,Schritt::N,skref,askel
399,Norden::N,norður,pohjoinen
400,Süden::N,suður,etelä
401,Westen::N,vestur,länsi
402,Osten::N,austur,itä
403,Holz::N,viður,puu
404,Brett::N,fjöl,lauta
405,Platte::N,flötur,levy
406,Stütze::N,stoð,noja
407,Stange::N,stöng,tanko
408,Stock::N,prik,keppi
409,Stock::N,stafur,keppi
410,Stab::N,prik,sauva
411,Stab::N,prik,seiväs
412,Stab::N,stafur,sauva
413,Stab::N,stafur,seiväs
414,Rohr::N,rör,putki
415,Rohr::N,pípa,putki
416,Haus::N,hús,talo
417,Heim::N,heimili,koti
418,Ofen::N,ofn,uuni
419,Fußboden::N,gólf,lattia
420,Tisch::N,borð,pöytä
421,Stuhl::N,stóll,tuoli
422,Wiege::N,vagga,kehto
423,Bett::N,rúm,sänky
424,Bett::N,hvíla,sänky
425,Regal::N,hilla,hylly
426,Kiste::N,kassi,arkku
427,Kiste::N,kassi,kirstu
428,Kiste::N,kassi,laatikko
429,Fenster::N,gluggi,ikkuna
430,Tür::N,dyr,ovi
431,Tür::N,hurð,ovi
432,Tor::N,hlið,portti
433,Zaun::N,girðing,aita
434,Zaun::N,limgarður,aita
435,Dach::N,þak,katto
436,Leiter::N,stigi,tikkaat
437,Leiter::N,stigi,tikapuut
438,Besen::N,sópur,luuta
439,Spaten::N,spaði,lapio
440,Schaufel::N,skófla,lapio
441,Gabel::N,gaffall,haarukka
442,Löffel::N,skeið,lusikka
443,Messer::N,hnífur,veitsi
444,Nagel::N,nögl,naula
445,Netz::N,net,verkko
446,Haken::N,krókur,haka
447,Haken::N,krókur,koukku
448,Griff::N,tak,ripa
449,Griff::N,tak,kahva
450,Schloss::N,lás,lukko
451,Bild::N,mynd,kuva
452,Figur::N,stytta,kuvio
453,Puppe::N,brúða,nukke
454,Beutel::N,poki,pussi
455,Beutel::N,baggi,pussi
456,Bündel::N,böggull,nippu
457,Bündel::N,böggull,kimppu
458,Tasche::N,veski,laukku
459,Eimer::N,fata,sanko
460,Eimer::N,fata,ämpäri
461,Deckel::N,lok,kansi
462,Geschirr::N,leirtau,astia
463,Sack::N,sekkur,säkki
464,Tasse::N,bolli,kuppi
465,Topf::N,pottur,pata
466,Kessel::N,ketill,kattila
467,Essen::N,matur,syönti
468,Nahrung::N,fæða,ruoka
469,Nahrung::N,fæða,ravinto
470,Speise::N,réttur,ruoka
471,Speise::N,matarréttur,ruoka
472,Fleisch::N,kjöt,liha
473,Getreide::N,korn,vilja
474,Brei::N,grautur,puuro
475,Brot::N,brauð,leipä
476,Scheibe::N,sneið,viipale
477,Fett::N,fita,rasva
478,Butter::N,smjör,voi
479,Öl::N,olía,öljy
480,Salz::N,salt,suola
481,Suppe::N,súpa,keitto
482,Honig::N,hunang,hunaja
483,Milch::N,mjólk,maito
484,Tee::N,te,tee
485,Leder::N,skinn,nahka
486,Wolle::N,ull,villa
487,Stoff::N,dúkur,kangas
488,Nadel::N,nál,neula
489,Faden::N,þráður,lanka
490,Knopf::N,tala,nappi
491,Knopf::N,hnappur,nappi
492,Knoten::N,hnútur,solmu
493,Farbe::N,málning,maali
494,Kleidung::N,búningur,vaatteet
495,Kleidung::N,klæðnaður,vaatteet
496,Hemd::N,skyrta,paita
497,Kragen::N,kragi,kaulus
498,Kragen::N,flibbi,kaulus
499,Ärmel::N,ermi,hiha
500,Hose::N,buxur,housut
501,Gürtel::N,belti,vyö
502,Mütze::N,húfa,lakki
503,Schuh::N,skór,kenkä
504,Stiefel::N,stígvél,saapas
505,Ring::N,hringur,sormus
506,Band::N,band,nauha
507,Kamm::N,greiða,kampa
508,Spiegel::N,spegill,peili
509,Riemen::N,ól,hihna
510,Riemen::N,reim,hihna
511,Schnur::N,snúra,naru
512,Schnur::N,snúra,nuora
513,Leine::N,band,talutushihna
514,Decke::N,teppi,peite
515,Kissen::N,koddi,tyyny
516,Kissen::N,koddi,pielus
517,Tuch::N,klútur,huivi
518,Handtuch::N,þurrka,pyyheliina
519,Handtuch::N,handklæði,pyyheliina
520,Kraft::N,afl,väki
521,Kraft::N,afl,voima
522,Kraft::N,kraftur,väki
523,Kraft::N,kraftur,voima
524,Stärke::N,styrkur,vahvuus
525,Gesundheit::N,heilsa,terveys
526,Gesundheit::N,heilbrigði,terveys
527,Krankheit::N,sjúkdómur,tauti
528,Krankheit::N,sjúkdómur,sairaus
529,Schmerz::N,sársauki,kipu
530,Schmerz::N,sársauki,särky
531,Wunde::N,sár,haava
532,Fieber::N,hitasótt,kuume
533,Arznei::N,lyf,lääke
534,Brücke::N,brú,silta
535,Brunnen::N,brunnur,kaivo
536,Weide::N,hagi,laidun
537,Pfad::N,stígur,polku
538,Weg::N,vegur,tie
539,Straße::N,gata,katu
540,Straße::N,stræti,katu
541,Dorf::N,þorp,kylä
542,Stadt::N,borg,kaupunki
543,Brief::N,bréf,kirje
544,Buch::N,bók,kirja
545,Buchstabe::N,bókstafur,kirjain
546,Zeitung::N,dagblað,lehti
547,Zeitung::N,dagblað,sanomalehti
548,Leben::N,líf,elo
549,Leben::N,líf,elämä
550,Tod::N,dauði,kuolema
551,Grab::N,gröf,hauta
552,Kirche::N,kirkja,kirkko
553,Sünde::N,synd,synti
554,Gott::N,guð,jumala
555,Arbeiter::N,verkamaður,työläinen
556,Chef::N,yfirmaður,päällikkö
557,Meister::N,meistari,mestari
558,Arzt::N,læknir,lääkäri
559,Lehrer::N,kennari,opettaja
560,Geld::N,peningar,raha
561,Geschäft::N,viðskipti,liike
562,Laden::N,búð,puoti
563,Laden::N,búð,kauppa
564,Laden::N,verslun,puoti
565,Laden::N,verslun,kauppa
566,Preis::N,verð,hinta
567,Ware::N,vara,tavara
568,Nutzen::N,gagn,hyöty
569,Reichtum::N,auður,rikkaus
570,Welt::N,veröld,maailma
571,Land::N,land,maa
572,Staat::N,ríki,valtio
573,König::N,konungur,kuningas
574,Macht::N,vald,mahti
575,Grenze::N,landamæri,raja
576,Krieg::N,stríð,sota
577,Feind::N,fjandmaður,vihollinen
578,Gewalt::N,ofbeldi,väkivalta
579,Kampf::N,bardagi,taistelu
580,Bogen[Waffe]::N,bogi,jousi
581,Pfeil::N,ör,nuoli
582,Gewehr::N,byssa,kivääri
583,Fehler::N,villa,vika
584,Fehler::N,villa,virhe
585,Lüge::N,lygi,valhe
586,Schaden::N,skemmd,vaurio
587,Schaden::N,skemmd,vahinko
588,Unglück::N,óhamingja,vahinko
589,Unglück::N,óhamingja,onnettomuus
590,Schuld::N,sök,syy
591,Alter::N,aldur,ikä
592,Schluss::N,lok,loppu
593,Schluss::N,endir,loppu
594,Zeit::N,tími,aika
595,Tag::N,dagur,päivä
596,Morgen::N,morgunn,aamu
597,Morgen::N,morgunn,huomen
598,Mittag::N,hádegi,keskipäivä
599,Abend::N,kvöld,ilta
600,Nacht::N,nótt,yö
601,Woche::N,vika,viikko
602,Monat::N,mánuður,kuukausi
603,Jahr::N,ár,vuosi
604,Frühling::N,vor,kevät
605,Sommer::N,sumar,kesä
606,Herbst::N,haust,syksy
607,Winter::N,vetur,talvi
608,Januar::N,janúar,tammikuu
609,Februar::N,február,helmikuu
610,März::N,mars,maaliskuu
611,April::N,apríl,huhtikuu
612,Mai::N,maí,toukokuu
613,Juni::N,júní,kesäkuu
614,Juli::N,júlí,heinäkuu
615,August::N,ágúst,elokuu
616,September::N,september,syyskuu
617,Oktober::N,október,lokakuu
618,November::N,nóvember,marraskuu
619,Dezember::N,desember,joulukuu
620,Montag::N,mánudagur,maanantai
621,Dienstag::N,þriðjudagur,tiistai
622,Mittwoch::N,miðvikudagur,keskiviikko
623,Donnerstag::N,fimmtudagur,torstai
624,Freitag::N,föstudagur,perjantai
625,Samstag::N,laugardagur,lauantai
626,Sonntag::N,sunnudagur,sunnuntai
627,groß::A,stór,iso
628,groß::A,stór,suuri
629,klein::A,lítill,pieni
630,lang::A,langur,pitkä
631,kurz::A,stuttur,lyhyt
632,breit::A,breiður,leveä
633,schmal::A,mjór,kapea
634,dicht::A,þéttur,taaja
635,dick[Gegenstand]::A,þykkur,paksu
636,dünn::A,þunnur,ohut
637,fein::A,fíngerður,hieno
638,fest::A,fastur,luja
639,flach::A,flatur,litteä
640,flach::A,flatur,tasainen
641,glatt::A,háll,sileä
642,glatt::A,háll,siloinen
643,glatt::A,sléttur,sileä
644,glatt::A,sléttur,siloinen
645,hart::A,harður,kova
646,weich::A,mjúkur,pehmeä
647,rund::A,kringlóttur,pyöreä
648,spitz::A,oddhvass,terävä
649,scharf::A,beittur,terävä
650,stumpf::A,bitlaus,tylsä
651,schwer::A,þungur,raskas
652,schwer::A,þungur,painava
653,schön::A,fagur,kaunis
654,schön::A,fallegur,kaunis
655,heiß::A,heitur,kuuma
656,warm::A,hlýr,lämmin
657,warm::A,heitur,lämmin
658,kalt::A,kaldur,kylmä
659,kalt::A,kaldur,viluinen
660,kühl::A,svalur,viileä
661,frisch::A,frískur,tuore
662,feucht::A,rakur,kostea
663,feucht::A,þvalur,kostea
664,nass::A,votur,märkä
665,nass::A,blautur,märkä
666,trocken::A,þurr,kuiva
667,voll::A,fullur,täysi
668,leer::A,tómur,tyhjä
669,offen::A,opinn,avonainen
670,geschlossen::A,lokaður,suljettu
671,sauber::A,þrifinn,puhdas
672,schmutzig::A,óhreinn,likainen
673,schmutzig::A,sóðalegur,likainen
674,roh::A,hrár,raaka
675,reif::A,þroskaður,kypsä
676,lecker::A,ljúffengur,herkullinen
677,süß::A,sætur,makea
678,bitter::A,beiskur,karvas
679,bitter::A,beiskur,kitkerä
680,sauer::A,súr,hapan
681,hell::A,bjartur,kirkas
682,hell::A,bjartur,valoisa
683,dunkel::A,dimmur,pimeä
684,schwarz::A,svartur,musta
685,weiß::A,hvítur,valkea
686,rot::A,rauður,punainen
687,gelb::A,gulur,keltainen
688,blau::A,blár,sininen
689,grün::A,grænn,vihreä
690,grau::A,grár,harmaa
691,bunt::A,marglitur,kirjava
692,billig::A,ódýr,halpa
693,billig::A,ódýr,huokea
694,teuer::A,dýr,kallis
695,wertvoll::A,verðmætur,arvokas
696,blind::A,blindur,sokea
697,taub::A,heyrnarlaus,kuuro
698,kräftig::A,öflugur,väkevä
699,kräftig::A,öflugur,voimakas
700,stark::A,sterkur,vahva
701,schwach::A,veill,heikko
702,fett::A,feitur,lihava
703,schlank::A,grannur,hoikka
704,schlank::A,grannur,solakka
705,schlank::A,spengilegur,hoikka
706,schlank::A,spengilegur,solakka
707,hübsch::A,snotur,soma
708,hübsch::A,snotur,sievä
709,hübsch::A,laglegur,soma
710,hübsch::A,laglegur,sievä
711,böse::A,illur,paha
712,böse::A,illur,häijy
713,böse::A,vondur,paha
714,böse::A,vondur,häijy
715,dumm::A,heimskur,tyhmä
716,dumm::A,heimskur,typerä
717,faul::A,latur,laiska
718,fleißig::A,iðinn,ahkera
719,geizig::A,nískur,saita
720,klug::A,hygginn,älykäs
721,geschickt::A,fimur,taitava
722,geschickt::A,laginn,taitava
723,lieb::A,kær,rakas
724,lieb::A,ljúfur,rakas
725,lustig::A,kátur,hauska
726,lustig::A,kátur,iloinen
727,sanft::A,blíður,lauha
728,sanft::A,blíður,lempeä
729,hungrig::A,soltinn,nälkäinen
730,hungrig::A,hungraður,nälkäinen
731,krank::A,sjúkur,sairas
732,nackt::A,nakinn,alaston
733,traurig::A,dapur,surullinen
734,traurig::A,dapur,murheellinen
735,traurig::A,hryggur,surullinen
736,traurig::A,hryggur,murheellinen
737,lebendig::A,lifandi,elävä
738,gut::A,góður,hyvä
739,schlecht::A,slæmur,paha
740,schlecht::A,slæmur,huono
741,schlecht::A,lélegur,paha
742,schlecht::A,lélegur,huono
743,richtig::A,réttur,oikea
744,schlimm::A,slæmur,paha
745,wahr::A,sannur,tosi
746,alt::A,gamall,vanha
747,neu::A,nýr,uusi
748,ehemalig::A,fyrrverandi,entinen
749,ehemalig::A,fyrrverandi,muinainen
750,alt[Lebewesen]::A,gamall,vanha
751,jung::A,ungur,nuori
752,arm::A,vesall,köyhä
753,arm::A,fátækur,köyhä
754,reich::A,ríkur,rikas
755,reich::A,auðugur,rikas
756,bekannt::A,kunnugur,tuttu
757,bekannt::A,kunnugur,tunnettu
758,berühmt::A,frægur,kuuluisa
759,fremd::A,framandi,vieras
760,fremd::A,ókunnugur,vieras
761,verschieden::A,ýmis,eri
762,verschieden::A,ýmis,erilainen
763,nah::A,nálægur,läheinen
764,fern::A,fjarri,etäinen
765,fern::A,fjarlægur,etäinen
766,linker::A,vinstri,vasen
767,rechter::A,hægri,oikea
768,anderer::A,annar,muu
769,anderer::A,annar,toinen
770,erster::A,fyrsti,ensimmäinen
771,zweiter::A,annar,toinen
772,dritter::A,þriðji,kolmas
773,letzter::A,síðasti,viimeinen
774,allein::ADV,einn,yksin
775,allein::ADV,aleinn,yksin
776,auf einmal::ADV,allt í einu,yhdellä kertaa
777,zusammen::ADV,saman,yhdessä
778,lange::ADV,lengi,kauan
779,lange::ADV,lengi,pitkään
780,plötzlich::ADV,skyndilega,äkkiä
781,sofort::ADV,strax,heti
782,sofort::ADV,þegar í stað,heti
783,später::ADV,seinna,myöhemmin
784,jetzt::ADV,nú,nyt
785,jetzt::ADV,núna,nyt
786,heute::ADV,í dag,tänään
787,morgen::ADV,á morgun,huomenna
788,bald::ADV,brátt,pian
789,bald::ADV,bráðum,pian
790,dann::ADV,svo,sitten
791,dann::ADV,síðan,sitten
792,gestern::ADV,í gær,eilen
793,einst::ADV,forðum,aikanaan
794,damals::ADV,þá,silloin
795,damals::ADV,þá,siihen aikaan
796,damals::ADV,á þeim tímum,silloin
797,damals::ADV,á þeim tímum,siihen aikaan
798,danach::ADV,á eftir því,sen jälkeen
799,vorher::ADV,áður,ennen
800,zuerst::ADV,fyrst,ensin
801,zuerst::ADV,fyrst,ensiksi
802,einmal::ADV,einu sinni,kerran
803,manchmal::ADV,stundum,joskus
804,oft::ADV,oft,usein
805,immer::ADV,alltaf,aina
806,immer::ADV,sífellt,aina
807,niemals::ADV,aldrei,ei koskaan
808,hier::ADV,hér,tässä
809,hier::ADV,hér,täällä
810,hierhin::ADV,hingað,tähän
811,von hier::ADV,héðan,tästä
812,von hier::ADV,héðan,täältä
813,dort::ADV,þar,siinä
814,dort::ADV,þar,siellä
