,Concept_ID,lv,it
113,Knochen::N,лы,osso
114,Knochen::N,kauls,osso
115,Gehirn::N,вем,cervello
116,Gehirn::N,smadzenes,cervello
117,Herz::N,сьӧлӧм,cuore
118,Herz::N,sirds,cuore
119,Magen::N,кынӧм,stòmaco
120,Magen::N,kuņģis,stòmaco
121,Leber::N,мус,fegato
122,Leber::N,aknas,fegato
123,Atem::N,лов,fiato
124,Atem::N,лов,respiro
125,Atem::N,elpa,fiato
126,Atem::N,elpa,respiro
127,Hunger::N,тшыг,fame
128,Hunger::N,bads,fame
129,Hunger::N,izsalkums,fame
130,Träne::N,синва,làcrima
131,Träne::N,asara,làcrima
132,Geschmack::N,кӧр,gusto
133,Geschmack::N,кӧр,sapore
134,Geschmack::N,чӧсмӧс,gusto
135,Geschmack::N,чӧсмӧс,sapore
136,Geschmack::N,garša,gusto
137,Geschmack::N,garša,sapore
138,Geruch::N,зын,odore
139,Geruch::N,дук,odore
140,Geruch::N,smaka,odore
141,Schlaf::N,узьӧм,sonno
142,Schlaf::N,miegs,sonno
143,Traum::N,вӧт,sogno
144,Traum::N,вӧтасьӧм,sogno
145,Traum::N,sapnis,sogno
146,Himmel::N,енэж,cielo
147,Himmel::N,debess,cielo
148,Sonne::N,шонді,sole
149,Sonne::N,saule,sole
150,Mond::N,тӧлысь,luna
151,Mond::N,mēness,luna
152,Stern::N,кодзув,stella
153,Stern::N,zvaigzne,stella
154,Luft::N,сынӧд,aria
155,Luft::N,gaiss,aria
156,Wind::N,тӧв,vento
157,Wind::N,vējš,vento
158,Welle::N,гы,onda
159,Welle::N,vilnis,onda
160,Wasser::N,ва,acqua
161,Wasser::N,ūdens,acqua
162,Stein::N,из,sasso
163,Stein::N,из,pietra
164,Stein::N,akmens,sasso
165,Stein::N,akmens,pietra
166,Boden::N,му,suolo
167,Boden::N,му,terreno
168,Boden::N,augsne,suolo
169,Boden::N,augsne,terreno
170,Erde::N,му,terra
171,Erde::N,му-ва,terra
172,Erde::N,zeme,terra
173,Staub::N,бус,polvere
174,Staub::N,putekļi,polvere
175,Rauch::N,тшын,fumo
176,Rauch::N,dūmi,fumo
177,Funke::N,кинь,scintilla
178,Funke::N,би кинь,scintilla
179,Funke::N,dzirkstele,scintilla
180,Feuer::N,би,fuoco
181,Feuer::N,uguns,fuoco
182,Licht::N,югӧр,luce
183,Licht::N,gaisma,luce
184,Schatten::N,вуджӧр,ombra
185,Schatten::N,ēna,ombra
186,Wetter::N,поводдя,tempo
187,Wetter::N,laiks,tempo
188,Nebel::N,ру,nebbia
189,Nebel::N,онь,nebbia
190,Nebel::N,migla,nebbia
191,Wolke::N,кымӧр,nube
192,Wolke::N,кымӧр,nùvola
193,Wolke::N,mākonis,nube
194,Wolke::N,mākonis,nùvola
195,Regen::N,зэр,pioggia
196,Regen::N,lietus,pioggia
197,Schnee::N,лым,neve
198,Schnee::N,sniegs,neve
199,Eis::N,йи,ghiaccio
200,Eis::N,ledus,ghiaccio
201,Frost::N,кӧдзыд,gelo
202,Frost::N,sals,gelo
203,Kälte::N,кӧдзыд,freddo
204,Kälte::N,saltums,freddo
205,Kälte::N,aukstums,freddo
206,Hitze::N,пӧсь,caldo
207,Hitze::N,пӧсь,calura
208,Hitze::N,гожӧд,caldo
209,Hitze::N,гожӧд,calura
210,Hitze::N,karstums,caldo
211,Hitze::N,karstums,calura
212,Raureif::N,пуж,brina
213,Raureif::N,гыӧр,brina
214,Raureif::N,sarma,brina
215,Regenbogen::N,ӧшкамӧшка,arcobaleno
216,Regenbogen::N,varavīksne,arcobaleno
217,Donner::N,гым,tuono
218,Donner::N,pērkons,tuono
219,Strömung::N,ва ныр,corrente
220,Strömung::N,визувтӧм,corrente
221,Strömung::N,straume,corrente
222,Strömung::N,strāvojums,corrente
223,Tropfen::N,войт,goccia
224,Tropfen::N,lāse,goccia
225,Schaum::N,быг,spuma
226,Schaum::N,быг,schiuma
227,Schaum::N,быгзьӧм,spuma
228,Schaum::N,быгзьӧм,schiuma
229,Schaum::N,putas,spuma
230,Schaum::N,putas,schiuma
231,Schmutz::N,няйт,sudiciume
232,Schmutz::N,dubļi,sudiciume
233,See::N,ты,lago
234,See::N,ezers,lago
235,Sumpf::N,гыбад,palude
236,Sumpf::N,кад,palude
237,Sumpf::N,dumbrājs,palude
238,Sumpf::N,staignājs,palude
239,Moor::N,нюр,torbiera
240,Moor::N,purvs,torbiera
241,Moor::N,muklājs,torbiera
242,Wiese::N,видз,prato
243,Wiese::N,pļava,prato
244,Wald::N,вӧр,bosco
245,Wald::N,вӧр,foresta
246,Wald::N,mežs,bosco
247,Wald::N,mežs,foresta
248,Hügel::N,дзиб,colle
249,Hügel::N,дзиб,collina
250,Hügel::N,мыльк,colle
251,Hügel::N,мыльк,collina
252,Hügel::N,нӧрыс,colle
253,Hügel::N,нӧрыс,collina
254,Hügel::N,paugurs,colle
255,Hügel::N,paugurs,collina
256,Anhöhe::N,мыльк,altura
257,Anhöhe::N,нӧрыс,altura
258,Anhöhe::N,paugurs,altura
259,Berg::N,чой,monte
260,Berg::N,чой,montagna
261,Berg::N,керӧс,monte
262,Berg::N,керӧс,montagna
263,Berg::N,kalns,monte
264,Berg::N,kalns,montagna
265,Gipfel::N,чук,cima
266,Gipfel::N,virsotne,cima
267,Höhle::N,рудӧг,grotta
268,Höhle::N,рудӧг,caverna
269,Höhle::N,ala,grotta
270,Höhle::N,ala,caverna
271,Abhang::N,ньывк,pendìo
272,Abhang::N,бокша,pendìo
273,Abhang::N,nogāze,pendìo
274,Quelle::N,ӧшмӧс,sorgente
275,Quelle::N,avots,sorgente
276,Bach::N,шор,ruscello
277,Bach::N,urga,ruscello
278,Bach::N,strauts,ruscello
279,Fluss::N,ю,fiume
280,Fluss::N,upe,fiume
281,Ufer::N,вадор,riva
282,Ufer::N,krasts,riva
283,Küste::N,вадор,costa
284,Küste::N,piekraste,costa
285,Festland::N,му,terraferma
286,Festland::N,sauszeme,terraferma
287,Meer::N,саридз,mare
288,Meer::N,jūra,mare
289,Bucht::N,куръя,cala
290,Bucht::N,līcis,cala
291,Insel::N,ді,ìsola
292,Insel::N,sala,ìsola
293,Blume::N,дзоридз,fiore
294,Blume::N,puķe,fiore
295,Blume::N,zieds,fiore
296,Gras::N,турун,erba
297,Gras::N,zāle,erba
298,Wurzel::N,вуж,radice
299,Wurzel::N,sakne,radice
300,Baum::N,пу,àlbero
301,Baum::N,koks,àlbero
302,Stamm::N,пучер,tronco
303,Stamm::N,stumbrs,tronco
304,Rinde::N,кырсь,corteccia
305,Rinde::N,miza,corteccia
306,Ast::N,ув,ramo
307,Ast::N,zars,ramo
308,Zweig::N,вож,ramo
309,Zweig::N,nozare,ramo
310,Blatt::N,кор,foglia
311,Blatt::N,lapa,foglia
312,Birke::N,кыдз,betulla
313,Birke::N,bērzs,betulla
314,Kiefer[Baum]::N,пожӧм,pino
315,Kiefer[Baum]::N,priede,pino
316,Weide[Baum]::N,бадь,sàlice
317,Weide[Baum]::N,kārkls,sàlice
318,Tanne::N,коз,abete
319,Tanne::N,egle,abete
320,Horn::N,сюр,corno
321,Horn::N,rags,corno
322,Feder::N,гӧн,penna
323,Feder::N,тывборд,penna
324,Feder::N,spalva,penna
325,Fell::N,ку,manto
326,Fell::N,ку,pelame
327,Fell::N,āda,manto
328,Fell::N,āda,pelame
329,Flügel::N,борд,ala
330,Flügel::N,spārns,ala
331,Klaue::N,гыж,grinfia
332,Klaue::N,nags,grinfia
333,Kralle::N,гыж,unghia
334,Kralle::N,гыж,artiglio
335,Kralle::N,nags,unghia
336,Kralle::N,nags,artiglio
337,Schwanz::N,бӧж,coda
338,Schwanz::N,ļipa,coda
339,Ei::N,кольк,uovo
340,Ei::N,ola,uovo
341,Nest::N,поз,nido
342,Nest::N,ligzda,nido
343,Bau::N,горс,covo
344,Bau::N,пырмӧс,covo
345,Bau::N,гу,covo
346,Bau::N,ala,covo
347,Tier::N,пемӧс,bestia
348,Tier::N,пемӧс,animale
349,Tier::N,dzīvnieks,bestia
350,Tier::N,dzīvnieks,animale
351,Herde::N,стада,gregge
352,Herde::N,кельӧб,gregge
353,Herde::N,ganāmpulks,gregge
354,Kuh::N,мӧс,vacca
355,Kuh::N,govs,vacca
356,Bulle::N,ӧш,toro
357,Bulle::N,bullis,toro
358,Pferd::N,вӧв,cavallo
359,Pferd::N,zirgs,cavallo
360,Schaf::N,ыж,pècora
361,Schaf::N,aita,pècora
362,Schwein::N,порсь,porco
363,Schwein::N,порсь,maiale
364,Schwein::N,cūka,porco
365,Schwein::N,cūka,maiale
366,Hund::N,пон,cane
367,Hund::N,suns,cane
368,Katze::N,кань,gatta
369,Katze::N,kaķis,gatta
370,Bär::N,ош,orso
371,Bär::N,lācis,orso
372,Eichhörnchen::N,ур,scoiàttolo
373,Eichhörnchen::N,vāvere,scoiàttolo
374,Elch::N,йӧра,alce
375,Elch::N,alnis,alce
376,Fuchs::N,руч,volpe
377,Fuchs::N,lapsa,volpe
378,Hase::N,кӧч,lepre
379,Hase::N,zaķis,lepre
380,Maus::N,шыр,topo
381,Maus::N,шыр,sorcio
382,Maus::N,pele,topo
383,Maus::N,pele,sorcio
384,Wolf::N,кӧин,lupo
385,Wolf::N,vilks,lupo
386,Vogel::N,кай,uccello
387,Vogel::N,лэбач,uccello
388,Vogel::N,putns,uccello
389,Schwarm::N,чукӧр,stormo
390,Schwarm::N,spiets,stormo
391,Huhn::N,курӧг,gallina
392,Huhn::N,vista,gallina
393,Hahn::N,петук,gallo
394,Hahn::N,gailis,gallo
395,Gans::N,дзодзӧг,oca
396,Gans::N,zoss,oca
397,Adler::N,кутш,àquila
398,Adler::N,ērglis,àquila
399,Ente::N,утка,ànatra
400,Ente::N,pīle,ànatra
401,Eule::N,сюзь,gufo
402,Eule::N,сюзь,civetta
403,Eule::N,pūce,gufo
404,Eule::N,pūce,civetta
405,Kranich::N,тури,gru
406,Kranich::N,dzērve,gru
407,Krähe::N,рака,cornacchia
408,Krähe::N,vārna,cornacchia
409,Kuckuck::N,кӧк,cuccù
410,Kuckuck::N,кӧк,cùculo
411,Kuckuck::N,dzeguze,cuccù
412,Kuckuck::N,dzeguze,cùculo
413,Schwan::N,юсь,cigno
414,Schwan::N,gulbis,cigno
415,Fisch::N,чери,pesce
416,Fisch::N,zivs,pesce
417,Barsch::N,ёкыш,pèrsico
418,Barsch::N,asaris,pèrsico
419,Hecht::N,сир,luccio
420,Hecht::N,līdaka,luccio
421,Schlange[Tier]::N,кый,serpente
422,Schlange[Tier]::N,čūska,serpente
423,Wurm::N,номыр,baco
424,Wurm::N,номыр,verme
425,Wurm::N,tārps,baco
426,Wurm::N,tārps,verme
427,Spinne::N,черань,ragno
428,Spinne::N,zirneklis,ragno
429,Ameise::N,кодзувкот,formica
430,Ameise::N,skudra,formica
431,Laus::N,той,pidocchio
432,Laus::N,uts,pidocchio
433,Mücke::N,ном,zanzara
434,Mücke::N,ods,zanzara
435,Fliege::N,гут,mosca
436,Fliege::N,muša,mosca
437,Schmetterling::N,бобув,farfalla
438,Schmetterling::N,tauriņš,farfalla
439,Beere::N,тусь,bacca
440,Beere::N,вотӧс,bacca
441,Beere::N,oga,bacca
442,Apfel::N,яблӧг,mela
443,Apfel::N,ābols,mela
444,Pilz::N,тшак,fungo
445,Pilz::N,sēne,fungo
446,Zwiebel::N,луккок,cipolla
447,Zwiebel::N,йӧнгыль,cipolla
448,Zwiebel::N,sīpols,cipolla
449,Saat::N,тусь,semente
450,Saat::N,кӧйдыс,semente
451,Saat::N,sēkla,semente
452,Korn::N,тусь,grano
453,Korn::N,grauds,grano
454,Heu::N,турун,fieno
455,Heu::N,siens,fieno
456,Schale::N,кор,buccia
457,Schale::N,čaula,buccia
458,Schale::N,čaumala,buccia
459,Grube::N,гу,cava
460,Grube::N,гу,fossa
461,Grube::N,bedre,cava
462,Grube::N,bedre,fossa
463,Falle::N,лэч,tràppola
464,Falle::N,slazds,tràppola
465,Falle::N,lamatas,tràppola
466,Schlinge::N,лэч,laccio
467,Schlinge::N,cilpa,laccio
468,Spur::N,туй,traccia
469,Spur::N,pēda,traccia
470,Asche::N,пӧм,cenere
471,Asche::N,pelni,cenere
472,Dreck::N,няйт,fango
473,Dreck::N,dubļi,fango
474,Eisen::N,кӧрт,ferro
475,Eisen::N,dzelzs,ferro
476,Gold::N,зарни,oro
477,Gold::N,zelts,oro
478,Silber::N,эзысь,argento
479,Silber::N,sudrabs,argento
480,Kohle::N,шом,carbone
481,Kohle::N,ogle,carbone
482,Glas::N,стеклӧ,vetro
483,Glas::N,stikls,vetro
484,Lehm::N,сёй,argilla
485,Lehm::N,māls,argilla
486,Sand::N,лыа,arena
487,Sand::N,лыа,sabbia
488,Sand::N,smiltis,arena
489,Sand::N,smiltis,sabbia
490,Mensch::N,морт,uomo
491,Mensch::N,морт,èssere umano
492,Mensch::N,cilvēks,uomo
493,Mensch::N,cilvēks,èssere umano
494,Mann::N,аймӧрт,uomo
495,Mann::N,мужичӧй,uomo
496,Mann::N,vīrietis,uomo
497,Frau::N,ань,donna
498,Frau::N,нывбаба,donna
499,Frau::N,sieviete,donna
500,Kind::N,кага,bambino
501,Kind::N,bērns,bambino
502,Junge::N,пи,ragazzo
503,Junge::N,zēns,ragazzo
504,Junge::N,puika,ragazzo
505,Junge::N,puisis,ragazzo
506,Mädchen::N,ныв,ragazza
507,Mädchen::N,meiča,ragazza
508,Mädchen::N,skuķis,ragazza
509,Mädchen::N,meitene,ragazza
510,Familie::N,семья,famiglia
511,Familie::N,ģimene,famiglia
512,Großvater::N,пӧль,nonno
513,Großvater::N,vecaistēvs,nonno
514,Großmutter::N,баб,nonna
515,Großmutter::N,vecāmāte,nonna
516,Eltern::N,ай-мам,genitori
517,Eltern::N,бать-мам,genitori
518,Eltern::N,vecāki,genitori
519,Vater::N,бать,padre
520,Vater::N,ай,padre
521,Vater::N,tēvs,padre
522,Mutter::N,мам,madre
523,Mutter::N,māte,madre
524,Sohn::N,пи,figlio
525,Sohn::N,dēls,figlio
526,Tochter::N,ныв,figlia
527,Tochter::N,meita,figlia
528,Bruder::N,вок,fratello
529,Bruder::N,brālis,fratello
530,Schwester::N,чой,sorella
531,Schwester::N,māsa,sorella
532,Onkel::N,дядь,zio
533,Onkel::N,tēvocis,zio
534,Tante::N,тьӧт,zia
535,Tante::N,tante,zia
536,Ehemann::N,верӧс,marito
537,Ehemann::N,vīrs,marito
538,Ehefrau::N,гӧтыр,moglie
539,Ehefrau::N,sieva,moglie
540,Freude::N,радлун,gioia
541,Freude::N,радлун,piacere
542,Freude::N,prieks,gioia
543,Freude::N,prieks,piacere
544,Gelächter::N,серам,risata
545,Gelächter::N,smiekli,risata
546,Glück::N,шуд,felicità
547,Glück::N,laime,felicità
548,Kummer::N,шог,afflizione
549,Kummer::N,bēdas,afflizione
550,Kummer::N,raizes,afflizione
551,Wunsch::N,кӧсйӧм,desiderio
552,Wunsch::N,vēlme,desiderio
553,Wunsch::N,vēlējums,desiderio
554,Lust::N,кыскӧм,voglia
555,Lust::N,радейтӧм,voglia
556,Lust::N,kāre,voglia
557,Geist::N,лов,mente
558,Geist::N,лов,spìrito
559,Geist::N,gars,mente
560,Geist::N,gars,spìrito
561,Gedanke::N,мӧвп,idea
562,Gedanke::N,мӧвп,pensiero
563,Gedanke::N,doma,idea
564,Gedanke::N,doma,pensiero
565,Gedächtnis::N,паметь,memoria
566,Gedächtnis::N,atmiņa,memoria
567,Verstand::N,вежӧр,intelletto
568,Verstand::N,prāts,intelletto
569,Sinn::N,мог,senso
570,Sinn::N,мог,significato
571,Sinn::N,вежӧртас,senso
572,Sinn::N,вежӧртас,significato
573,Sinn::N,nozīme,senso
574,Sinn::N,nozīme,significato
575,Grund::N,помка,causa
576,Grund::N,помка,motivo
577,Grund::N,помка,ragione
578,Grund::N,pamats,causa
579,Grund::N,pamats,motivo
580,Grund::N,pamats,ragione
581,Grund::N,iemesls,causa
582,Grund::N,iemesls,motivo
583,Grund::N,iemesls,ragione
584,Wahrheit::N,збыль,verità
585,Wahrheit::N,збыльтор,verità
586,Wahrheit::N,taisnība,verità
587,Wahrheit::N,patiesība,verità
588,Gespräch::N,сёрни,discorso
589,Gespräch::N,сёрни,conversazione
590,Gespräch::N,saruna,discorso
591,Gespräch::N,saruna,conversazione
592,Märchen::N,мойд,fiaba
593,Märchen::N,мойд,fàvola
594,Märchen::N,pasaka,fiaba
595,Märchen::N,pasaka,fàvola
596,Erzählung::N,висьт,racconto
597,Erzählung::N,висьт,narrazione
598,Erzählung::N,stāsts,racconto
599,Erzählung::N,stāsts,narrazione
600,Erzählung::N,nostāsts,racconto
601,Erzählung::N,nostāsts,narrazione
602,Nachricht::N,юӧртӧм,messaggio
603,Nachricht::N,ziņa,messaggio
604,Neuigkeit::N,выльтор,notizia
605,Neuigkeit::N,jaunums,notizia
606,Name::N,ним,nome
607,Name::N,vārds,nome
608,Rätsel::N,нӧдкыв,indovinello
609,Rätsel::N,mīkla,indovinello
610,Rede::N,сёрни,discorso
611,Rede::N,runa,discorso
612,Sprache::N,кыв,lingua
613,Sprache::N,кыв,linguaggio
614,Sprache::N,valoda,lingua
615,Sprache::N,valoda,linguaggio
616,Stimme::N,гӧлӧс,voce
617,Stimme::N,вом шы,voce
618,Stimme::N,balss,voce
619,Wort::N,кыв,parola
620,Wort::N,vārds,parola
621,Zeichen::N,пас,segno
622,Zeichen::N,пас,segnale
623,Zeichen::N,zīme,segno
624,Zeichen::N,zīme,segnale
625,Ruf::N,чукӧстчӧм,chiamata
626,Ruf::N,корӧм,chiamata
627,Ruf::N,sauciens,chiamata
628,Lärm::N,шы,chiasso
629,Lärm::N,шы,strèpito
630,Lärm::N,зык,chiasso
631,Lärm::N,зык,strèpito
632,Lärm::N,зычитӧм,chiasso
633,Lärm::N,зычитӧм,strèpito
634,Lärm::N,troksnis,chiasso
635,Lärm::N,troksnis,strèpito
636,Laut::N,шы,suono
637,Laut::N,skaņa,suono
638,Ton::N,шы,tono
639,Ton::N,tonis,tono
640,Lied::N,сьылан,canto
641,Lied::N,сьылан,canzone
642,Lied::N,сьыланкыв,canto
643,Lied::N,сьыланкыв,canzone
644,Lied::N,dziesma,canto
645,Lied::N,dziesma,canzone
646,Ruhe::N,чӧв,calma
647,Ruhe::N,чӧв,tranquillità
648,Ruhe::N,miers,calma
649,Ruhe::N,miers,tranquillità
650,Leute::N,йӧз,gente
651,Leute::N,войтыр,gente
652,Leute::N,ļaudis,gente
653,Leute::N,cilvēki,gente
654,Volk::N,йӧз,pòpolo
655,Volk::N,войтыр,pòpolo
656,Volk::N,tauta,pòpolo
657,Arbeit::N,удж,lavoro
658,Arbeit::N,darbs,lavoro
659,Gast::N,гӧсть,òspite
660,Gast::N,гӧсть,invitato
661,Gast::N,viešņa,òspite
662,Gast::N,viešņa,invitato
663,Gast::N,ciemiņš,òspite
664,Gast::N,ciemiņš,invitato
665,Geschenk::N,козин,regalo
666,Geschenk::N,dāvana,regalo
667,Spiel::N,ворсан,gioco
668,Spiel::N,rotaļa,gioco
669,Gesellschaft::N,котыр,compagnìa
670,Gesellschaft::N,biedrība,compagnìa
671,Gesellschaft::N,kompānija,compagnìa
672,Hilfe::N,отсӧг,aiuto
673,Hilfe::N,отсӧг,soccorso
674,Hilfe::N,palīdzība,aiuto
675,Hilfe::N,palīdzība,soccorso
676,Freund::N,ёрт,amico
677,Freund::N,draugs,amico
678,Kamerad::N,ёрт,camerata
679,Kamerad::N,biedrs,camerata
680,Angelegenheit::N,мог,affare
681,Angelegenheit::N,мог,faccenda
682,Angelegenheit::N,делӧ,affare
683,Angelegenheit::N,делӧ,faccenda
684,Angelegenheit::N,darīšana,affare
685,Angelegenheit::N,darīšana,faccenda
686,Anzahl::N,лыд,nùmero
687,Anzahl::N,лыд,quantità
688,Anzahl::N,тшӧт,nùmero
689,Anzahl::N,тшӧт,quantità
690,Anzahl::N,skaits,nùmero
691,Anzahl::N,skaits,quantità
692,Anzahl::N,daudzums,nùmero
693,Anzahl::N,daudzums,quantità
694,Art::N,сикас,tipo
695,Art::N,сикас,specie
696,Art::N,suga,tipo
697,Art::N,suga,specie
698,Art::N,šķira,tipo
699,Art::N,šķira,specie
700,Stück::N,тор,pezzo
701,Stück::N,gabals,pezzo
702,Teil::N,юкӧн,parte
703,Teil::N,daļa,parte
704,Hälfte::N,пӧв,metà
705,Hälfte::N,джын,metà
706,Hälfte::N,puse,metà
707,Kreis::N,кытш,cìrcolo
708,Kreis::N,aplis,cìrcolo
709,Kreis::N,riņķis,cìrcolo
710,Kreuz::N,перна,croce
711,Kreuz::N,крест,croce
712,Kreuz::N,krusts,croce
713,Linie::N,визь,lìnea
714,Linie::N,līnija,lìnea
715,Strich::N,визь,tratto
716,Strich::N,svītra,tratto
717,Abstand::N,кост,distanza
718,Abstand::N,коласт,distanza
719,Abstand::N,atstarpe,distanza
720,Entfernung::N,ылна,distanza
721,Entfernung::N,ылна,lontananza
722,Entfernung::N,attālums,distanza
723,Entfernung::N,attālums,lontananza
724,Entfernung::N,atstatums,distanza
725,Entfernung::N,atstatums,lontananza
726,Gegend::N,му-ва,regione
727,Gegend::N,apvidus,regione
728,Gegend::N,apgabals,regione
729,Platz::N,ылдӧс,posto
730,Platz::N,ылдӧс,spazio
731,Platz::N,йир,posto
732,Platz::N,йир,spazio
733,Platz::N,гӧгӧртас,posto
734,Platz::N,гӧгӧртас,spazio
735,Platz::N,vieta,posto
736,Platz::N,vieta,spazio
737,Ort::N,ин,luogo
738,Ort::N,ин,località
739,Ort::N,места,luogo
740,Ort::N,места,località
741,Ort::N,vieta,luogo
742,Ort::N,vieta,località
743,Seite::N,бок,lato
744,Seite::N,бок,parte
745,Seite::N,ӧтарладор,lato
746,Seite::N,ӧтарладор,parte
747,Seite::N,sāns,lato
748,Seite::N,sāns,parte
749,Mitte::N,шӧр,mezzo
750,Mitte::N,шӧр,centro
751,Mitte::N,vidus,mezzo
752,Mitte::N,vidus,centro
753,Gegenstand::N,кӧлуй,oggetto
754,Gegenstand::N,priekšmets,oggetto
755,Sache::N,добра,cosa
756,Sache::N,lieta,cosa
757,Rand::N,дор,orlo
758,Rand::N,дор,bordo
759,Rand::N,mala,orlo
760,Rand::N,mala,bordo
761,Rand::N,apmale,orlo
762,Rand::N,apmale,bordo
763,Kante::N,дор,spìgolo
764,Kante::N,šķautne,spìgolo
765,Ecke::N,пельӧс,canto
766,Ecke::N,kakts,canto
767,Ecke::N,stūris,canto
768,Spitze::N,йыв,punta
769,Spitze::N,smaile,punta
770,Spitze::N,galotne,punta
771,Ende::N,пом,capo
772,Ende::N,пом,estremità
773,Ende::N,gals,capo
774,Ende::N,gals,estremità
775,Ende::N,uzgalis,capo
776,Ende::N,uzgalis,estremità
777,Loch::N,розь,buco
778,Loch::N,caurums,buco
779,Winkel::N,пельӧс,àngolo
780,Winkel::N,leņķis,àngolo
781,Muster::N,сер,disegno
782,Muster::N,piemērs,disegno
783,Größe::N,ыджда,taglia
784,Größe::N,ыджда,grandezza
785,Größe::N,lielums,taglia
786,Größe::N,lielums,grandezza
787,Länge::N,кузьта,lunghezza
788,Länge::N,garums,lunghezza
789,Höhe::N,джуджда,altezza
790,Höhe::N,augstums,altezza
791,Gewicht::N,сьӧкта,peso
792,Gewicht::N,сьӧкталун,peso
793,Gewicht::N,svars,peso
794,Gewicht::N,smagums,peso
795,Menge::N,лун,quantità
796,Menge::N,числӧ,quantità
797,Menge::N,masa,quantità
798,Menge::N,daudzums,quantità
799,Haufen::N,чукӧр,cùmulo
800,Haufen::N,чукӧр,mucchio
801,Haufen::N,čupa,cùmulo
802,Haufen::N,čupa,mucchio
803,Haufen::N,grēda,cùmulo
804,Haufen::N,grēda,mucchio
