,Concept_ID,ro,lv
361,Bau::N,vizuină,пырмӧс
362,Bau::N,vizuină,гу
363,Bau::N,vizuină,ala
364,Tier::N,animal,пемӧс
365,Tier::N,animal,dzīvnieks
366,Herde::N,turmă,стада
367,Herde::N,turmă,кельӧб
368,Herde::N,turmă,ganāmpulks
369,Herde::N,cireadă,стада
370,Herde::N,cireadă,кельӧб
371,Herde::N,cireadă,ganāmpulks
372,Kuh::N,vacă,мӧс
373,Kuh::N,vacă,govs
374,Bulle::N,taur,ӧш
375,Bulle::N,taur,bullis
376,Pferd::N,cal,вӧв
377,Pferd::N,cal,zirgs
378,Schaf::N,oaie,ыж
379,Schaf::N,oaie,aita
380,Schwein::N,porc,порсь
381,Schwein::N,porc,cūka
382,Hund::N,câine,пон
383,Hund::N,câine,suns
384,Katze::N,pisică,кань
385,Katze::N,pisică,kaķis
386,Bär::N,urs,ош
387,Bär::N,urs,lācis
388,Eichhörnchen::N,veveriță,ур
389,Eichhörnchen::N,veveriță,vāvere
390,Elch::N,elan,йӧра
391,Elch::N,elan,alnis
392,Fuchs::N,vulpe,руч
393,Fuchs::N,vulpe,lapsa
394,Hase::N,iepure,кӧч
395,Hase::N,iepure,zaķis
396,Maus::N,șoarece,шыр
397,Maus::N,șoarece,pele
398,Wolf::N,lup,кӧин
399,Wolf::N,lup,vilks
400,Vogel::N,pasăre,кай
401,Vogel::N,pasăre,лэбач
402,Vogel::N,pasăre,putns
403,Schwarm::N,cârd,чукӧр
404,Schwarm::N,cârd,spiets
405,Huhn::N,găină,курӧг
406,Huhn::N,găină,vista
407,Hahn::N,cocoș,петук
408,Hahn::N,cocoș,gailis
409,Gans::N,gâscă,дзодзӧг
410,Gans::N,gâscă,zoss
411,Adler::N,vultur,кутш
412,Adler::N,vultur,ērglis
413,Ente::N,rață,утка
414,Ente::N,rață,pīle
415,Eule::N,bufniță,сюзь
416,Eule::N,bufniță,pūce
417,Kranich::N,cocor,тури
418,Kranich::N,cocor,dzērve
419,Krähe::N,cioară,рака
420,Krähe::N,cioară,vārna
421,Kuckuck::N,cuc,кӧк
422,Kuckuck::N,cuc,dzeguze
423,Schwan::N,lebădă,юсь
424,Schwan::N,lebădă,gulbis
425,Fisch::N,pește,чери
426,Fisch::N,pește,zivs
427,Barsch::N,biban,ёкыш
428,Barsch::N,biban,asaris
429,Hecht::N,știucă,сир
430,Hecht::N,știucă,līdaka
431,Schlange[Tier]::N,șarpe,кый
432,Schlange[Tier]::N,șarpe,čūska
433,Wurm::N,vierme,номыр
434,Wurm::N,vierme,tārps
435,Spinne::N,păianjen,черань
436,Spinne::N,păianjen,zirneklis
437,Ameise::N,furnică,кодзувкот
438,Ameise::N,furnică,skudra
439,Laus::N,păduche,той
440,Laus::N,păduche,uts
441,Mücke::N,țânțar,ном
442,Mücke::N,țânțar,ods
443,Fliege::N,muscă,гут
444,Fliege::N,muscă,muša
445,Schmetterling::N,fluture,бобув
446,Schmetterling::N,fluture,tauriņš
447,Beere::N,boabă,тусь
448,Beere::N,boabă,вотӧс
449,Beere::N,boabă,oga
450,Apfel::N,măr,яблӧг
451,Apfel::N,măr,ābols
452,Pilz::N,burete,тшак
453,Pilz::N,burete,sēne
454,Pilz::N,ciupercă,тшак
455,Pilz::N,ciupercă,sēne
456,Zwiebel::N,ceapă,луккок
457,Zwiebel::N,ceapă,йӧнгыль
458,Zwiebel::N,ceapă,sīpols
459,Saat::N,semănătură,тусь
460,Saat::N,semănătură,кӧйдыс
461,Saat::N,semănătură,sēkla
462,Korn::N,grâu,тусь
463,Korn::N,grâu,grauds
464,Heu::N,fân,турун
465,Heu::N,fân,siens
466,Schale::N,coajă,кор
467,Schale::N,coajă,čaula
468,Schale::N,coajă,čaumala
469,Grube::N,groapă,гу
470,Grube::N,groapă,bedre
471,Falle::N,cursă,лэч
472,Falle::N,cursă,slazds
473,Falle::N,cursă,lamatas
474,Falle::N,capcană,лэч
475,Falle::N,capcană,slazds
476,Falle::N,capcană,lamatas
477,Schlinge::N,laț,лэч
478,Schlinge::N,laț,cilpa
479,Spur::N,dâră,туй
480,Spur::N,dâră,pēda
481,Asche::N,cenușă,пӧм
482,Asche::N,cenușă,pelni
483,Dreck::N,noroi,няйт
484,Dreck::N,noroi,dubļi
485,Dreck::N,murdărie,няйт
486,Dreck::N,murdărie,dubļi
487,Eisen::N,fier,кӧрт
488,Eisen::N,fier,dzelzs
489,Gold::N,aur,зарни
490,Gold::N,aur,zelts
491,Silber::N,argint,эзысь
492,Silber::N,argint,sudrabs
493,Kohle::N,cărbune,шом
494,Kohle::N,cărbune,ogle
495,Glas::N,sticlă,стеклӧ
496,Glas::N,sticlă,stikls
497,Lehm::N,lut,сёй
498,Lehm::N,lut,māls
499,Lehm::N,humă,сёй
500,Lehm::N,humă,māls
501,Sand::N,nisip,лыа
502,Sand::N,nisip,smiltis
503,Mensch::N,om,морт
504,Mensch::N,om,cilvēks
505,Mensch::N,persoană,морт
506,Mensch::N,persoană,cilvēks
507,Mann::N,om,аймӧрт
508,Mann::N,om,мужичӧй
509,Mann::N,om,vīrietis
510,Mann::N,bărbat,аймӧрт
511,Mann::N,bărbat,мужичӧй
512,Mann::N,bărbat,vīrietis
513,Frau::N,femeie,ань
514,Frau::N,femeie,нывбаба
515,Frau::N,femeie,sieviete
516,Kind::N,copil,кага
517,Kind::N,copil,bērns
518,Junge::N,băiat,пи
519,Junge::N,băiat,zēns
520,Junge::N,băiat,puika
521,Junge::N,băiat,puisis
522,Junge::N,flăcău,пи
523,Junge::N,flăcău,zēns
524,Junge::N,flăcău,puika
525,Junge::N,flăcău,puisis
526,Mädchen::N,fată,ныв
527,Mädchen::N,fată,meiča
528,Mädchen::N,fată,skuķis
529,Mädchen::N,fată,meitene
530,Familie::N,familie,семья
531,Familie::N,familie,ģimene
532,Großvater::N,bunic,пӧль
533,Großvater::N,bunic,vecaistēvs
534,Großvater::N,tată mare,пӧль
535,Großvater::N,tată mare,vecaistēvs
536,Großmutter::N,bunică,баб
537,Großmutter::N,bunică,vecāmāte
538,Großmutter::N,mamă mare,баб
539,Großmutter::N,mamă mare,vecāmāte
540,Eltern::N,părinți,ай-мам
541,Eltern::N,părinți,бать-мам
542,Eltern::N,părinți,vecāki
543,Vater::N,tată,бать
544,Vater::N,tată,ай
545,Vater::N,tată,tēvs
546,Vater::N,părinte,бать
547,Vater::N,părinte,ай
548,Vater::N,părinte,tēvs
549,Mutter::N,mamă,мам
550,Mutter::N,mamă,māte
551,Sohn::N,fiu,пи
552,Sohn::N,fiu,dēls
553,Sohn::N,fecior,пи
554,Sohn::N,fecior,dēls
555,Tochter::N,fiică,ныв
556,Tochter::N,fiică,meita
557,Bruder::N,frate,вок
558,Bruder::N,frate,brālis
559,Schwester::N,soră,чой
560,Schwester::N,soră,māsa
561,Onkel::N,unchi,дядь
562,Onkel::N,unchi,tēvocis
563,Tante::N,mătușă,тьӧт
564,Tante::N,mătușă,tante
565,Ehemann::N,soț,верӧс
566,Ehemann::N,soț,vīrs
567,Ehemann::N,bărbat,верӧс
568,Ehemann::N,bărbat,vīrs
569,Ehefrau::N,soție,гӧтыр
570,Ehefrau::N,soție,sieva
571,Freude::N,bucurie,радлун
572,Freude::N,bucurie,prieks
573,Gelächter::N,râset,серам
574,Gelächter::N,râset,smiekli
575,Glück::N,fericire,шуд
576,Glück::N,fericire,laime
577,Kummer::N,mâhnire,шог
578,Kummer::N,mâhnire,bēdas
579,Kummer::N,mâhnire,raizes
580,Wunsch::N,dorință,кӧсйӧм
581,Wunsch::N,dorință,vēlme
582,Wunsch::N,dorință,vēlējums
583,Wunsch::N,deziderat,кӧсйӧм
584,Wunsch::N,deziderat,vēlme
585,Wunsch::N,deziderat,vēlējums
586,Lust::N,poftă,кыскӧм
587,Lust::N,poftă,радейтӧм
588,Lust::N,poftă,kāre
589,Lust::N,înclinare,кыскӧм
590,Lust::N,înclinare,радейтӧм
591,Lust::N,înclinare,kāre
592,Geist::N,duh,лов
593,Geist::N,duh,gars
594,Geist::N,minte,лов
595,Geist::N,minte,gars
596,Geist::N,suflet,лов
597,Geist::N,suflet,gars
598,Gedanke::N,gând,мӧвп
599,Gedanke::N,gând,doma
600,Gedanke::N,cuget,мӧвп
601,Gedanke::N,cuget,doma
602,Gedächtnis::N,memorie,паметь
603,Gedächtnis::N,memorie,atmiņa
604,Verstand::N,minte,вежӧр
605,Verstand::N,minte,prāts
606,Verstand::N,intelect,вежӧр
607,Verstand::N,intelect,prāts
608,Sinn::N,sens,мог
609,Sinn::N,sens,вежӧртас
610,Sinn::N,sens,nozīme
611,Sinn::N,înțeles,мог
612,Sinn::N,înțeles,вежӧртас
613,Sinn::N,înțeles,nozīme
614,Grund::N,cauză,помка
615,Grund::N,cauză,pamats
616,Grund::N,cauză,iemesls
617,Grund::N,pricină,помка
618,Grund::N,pricină,pamats
619,Grund::N,pricină,iemesls
620,Wahrheit::N,adevăr,збыль
621,Wahrheit::N,adevăr,збыльтор
622,Wahrheit::N,adevăr,taisnība
623,Wahrheit::N,adevăr,patiesība
624,Gespräch::N,convorbire,сёрни
625,Gespräch::N,convorbire,saruna
626,Gespräch::N,conversație,сёрни
627,Gespräch::N,conversație,saruna
628,Märchen::N,basm,мойд
629,Märchen::N,basm,pasaka
630,Märchen::N,poveste,мойд
631,Märchen::N,poveste,pasaka
632,Erzählung::N,poveste,висьт
633,Erzählung::N,poveste,stāsts
634,Erzählung::N,poveste,nostāsts
635,Nachricht::N,veste,юӧртӧм
636,Nachricht::N,veste,ziņa
637,Neuigkeit::N,noutate,выльтор
638,Neuigkeit::N,noutate,jaunums
639,Neuigkeit::N,actualitate,выльтор
640,Neuigkeit::N,actualitate,jaunums
641,Name::N,nume,ним
642,Name::N,nume,vārds
643,Rätsel::N,ghicitoare,нӧдкыв
644,Rätsel::N,ghicitoare,mīkla
645,Rede::N,discurs,сёрни
646,Rede::N,discurs,runa
647,Sprache::N,limbă,кыв
648,Sprache::N,limbă,valoda
649,Sprache::N,limbaj,кыв
650,Sprache::N,limbaj,valoda
651,Stimme::N,glas,гӧлӧс
652,Stimme::N,glas,вом шы
653,Stimme::N,glas,balss
654,Wort::N,cuvânt,кыв
655,Wort::N,cuvânt,vārds
656,Zeichen::N,semn,пас
657,Zeichen::N,semn,zīme
658,Zeichen::N,semnal,пас
659,Zeichen::N,semnal,zīme
660,Ruf::N,chemare,чукӧстчӧм
661,Ruf::N,chemare,корӧм
662,Ruf::N,chemare,sauciens
663,Lärm::N,zgomot,шы
664,Lärm::N,zgomot,зык
665,Lärm::N,zgomot,зычитӧм
666,Lärm::N,zgomot,troksnis
667,Lärm::N,tărăboi,шы
668,Lärm::N,tărăboi,зык
669,Lärm::N,tărăboi,зычитӧм
670,Lärm::N,tărăboi,troksnis
671,Laut::N,sunet,шы
672,Laut::N,sunet,skaņa
673,Ton::N,ton,шы
674,Ton::N,ton,tonis
675,Lied::N,cântec,сьылан
676,Lied::N,cântec,сьыланкыв
677,Lied::N,cântec,dziesma
678,Ruhe::N,odihnă,чӧв
679,Ruhe::N,odihnă,miers
680,Ruhe::N,liniște,чӧв
681,Ruhe::N,liniște,miers
682,Leute::N,lume,йӧз
683,Leute::N,lume,войтыр
684,Leute::N,lume,ļaudis
685,Leute::N,lume,cilvēki
686,Leute::N,oameni,йӧз
687,Leute::N,oameni,войтыр
688,Leute::N,oameni,ļaudis
689,Leute::N,oameni,cilvēki
690,Volk::N,popor,йӧз
691,Volk::N,popor,войтыр
692,Volk::N,popor,tauta
693,Volk::N,națiune,йӧз
694,Volk::N,națiune,войтыр
695,Volk::N,națiune,tauta
696,Arbeit::N,lucru,удж
697,Arbeit::N,lucru,darbs
698,Gast::N,musafir,гӧсть
699,Gast::N,musafir,viešņa
700,Gast::N,musafir,ciemiņš
701,Geschenk::N,dar,козин
702,Geschenk::N,dar,dāvana
703,Geschenk::N,cadou,козин
704,Geschenk::N,cadou,dāvana
705,Spiel::N,joc,ворсан
706,Spiel::N,joc,rotaļa
707,Gesellschaft::N,societate,котыр
708,Gesellschaft::N,societate,biedrība
709,Gesellschaft::N,societate,kompānija
710,Hilfe::N,ajutor,отсӧг
711,Hilfe::N,ajutor,palīdzība
712,Freund::N,amic,ёрт
713,Freund::N,amic,draugs
714,Freund::N,prieten,ёрт
715,Freund::N,prieten,draugs
716,Kamerad::N,tovarăș,ёрт
717,Kamerad::N,tovarăș,biedrs
718,Angelegenheit::N,afacere,мог
719,Angelegenheit::N,afacere,делӧ
720,Angelegenheit::N,afacere,darīšana
721,Anzahl::N,număr,лыд
722,Anzahl::N,număr,тшӧт
723,Anzahl::N,număr,skaits
724,Anzahl::N,număr,daudzums
725,Anzahl::N,cantitate,лыд
726,Anzahl::N,cantitate,тшӧт
727,Anzahl::N,cantitate,skaits
728,Anzahl::N,cantitate,daudzums
729,Art::N,fel,сикас
730,Art::N,fel,suga
731,Art::N,fel,šķira
732,Art::N,specie,сикас
733,Art::N,specie,suga
734,Art::N,specie,šķira
735,Stück::N,bucată,тор
736,Stück::N,bucată,gabals
737,Teil::N,parte,юкӧн
738,Teil::N,parte,daļa
739,Teil::N,porție,юкӧн
740,Teil::N,porție,daļa
741,Hälfte::N,jumătate,пӧв
742,Hälfte::N,jumătate,джын
743,Hälfte::N,jumătate,puse
744,Kreis::N,cerc,кытш
745,Kreis::N,cerc,aplis
746,Kreis::N,cerc,riņķis
747,Kreuz::N,cruce,перна
748,Kreuz::N,cruce,крест
749,Kreuz::N,cruce,krusts
750,Linie::N,linie,визь
751,Linie::N,linie,līnija
752,Strich::N,linie,визь
753,Strich::N,linie,svītra
754,Strich::N,trăsătură,визь
755,Strich::N,trăsătură,svītra
756,Abstand::N,distanță,кост
757,Abstand::N,distanță,коласт
758,Abstand::N,distanță,atstarpe
759,Abstand::N,depărtare,кост
760,Abstand::N,depărtare,коласт
761,Abstand::N,depărtare,atstarpe
762,Entfernung::N,distanță,ылна
763,Entfernung::N,distanță,attālums
764,Entfernung::N,distanță,atstatums
765,Entfernung::N,depărtare,ылна
766,Entfernung::N,depărtare,attālums
767,Entfernung::N,depărtare,atstatums
768,Gegend::N,regiune,му-ва
769,Gegend::N,regiune,apvidus
770,Gegend::N,regiune,apgabals
771,Platz::N,loc,ылдӧс
772,Platz::N,loc,йир
773,Platz::N,loc,гӧгӧртас
774,Platz::N,loc,vieta
775,Ort::N,loc,ин
776,Ort::N,loc,места
777,Ort::N,loc,vieta
778,Seite::N,latură,бок
779,Seite::N,latură,ӧтарладор
780,Seite::N,latură,sāns
781,Mitte::N,centru,шӧр
782,Mitte::N,centru,vidus
783,Gegenstand::N,obiect,кӧлуй
784,Gegenstand::N,obiect,priekšmets
785,Sache::N,lucru,добра
786,Sache::N,lucru,lieta
787,Sache::N,chestie,добра
788,Sache::N,chestie,lieta
789,Rand::N,bordură,дор
790,Rand::N,bordură,mala
791,Rand::N,bordură,apmale
792,Kante::N,muchie,дор
793,Kante::N,muchie,šķautne
794,Kante::N,bordură,дор
795,Kante::N,bordură,šķautne
796,Ecke::N,colț,пельӧс
797,Ecke::N,colț,kakts
798,Ecke::N,colț,stūris
799,Spitze::N,vârf,йыв
800,Spitze::N,vârf,smaile
801,Spitze::N,vârf,galotne
802,Spitze::N,creștet,йыв
803,Spitze::N,creștet,smaile
804,Spitze::N,creștet,galotne
805,Ende::N,capăt,пом
806,Ende::N,capăt,gals
807,Ende::N,capăt,uzgalis
808,Loch::N,gaură,розь
