,Concept_ID,lv,sah
0,Auge::N,син,харах
1,Auge::N,acs,харах
2,Ohr::N,пель,кулгаах
3,Ohr::N,auss,кулгаах
4,Nase::N,ныр,мурун
5,Nase::N,deguns,мурун
6,Mund::N,вом,айах
7,Mund::N,mute,айах
8,Zahn::N,пинь,тиис
9,Zahn::N,zobs,тиис
10,Zunge::N,кыв,тыл
11,Zunge::N,mēle,тыл
12,Lippe::N,вом дор,уос
13,Lippe::N,lūpa,уос
14,Wange::N,бан,иэдэс
15,Wange::N,vaigs,иэдэс
16,Gesicht::N,чужӧм,сирэй
17,Gesicht::N,seja,сирэй
18,Gesicht::N,ģīmis,сирэй
19,Stirn::N,плеш,сүүс
20,Stirn::N,кымӧс,сүүс
21,Stirn::N,piere,сүүс
22,Haar::N,си,баттах
23,Haar::N,юрси,баттах
24,Haar::N,mats,баттах
25,Schnurrbart::N,ус,уос бытыга
26,Schnurrbart::N,пыртсим,уос бытыга
27,Schnurrbart::N,ūsas,уос бытыга
28,Bart::N,тош,сэҥийэ бытыга
29,Bart::N,bārda,сэҥийэ бытыга
30,Kinn::N,тшӧка,сэҥийэ
31,Kinn::N,zods,сэҥийэ
32,Kinn::N,smakrs,сэҥийэ
33,Kiefer[Anatomie]::N,черлы,сыҥаах
34,Kiefer[Anatomie]::N,алака лы,сыҥаах
35,Kiefer[Anatomie]::N,вомкӧтш лы,сыҥаах
36,Kiefer[Anatomie]::N,žoklis,сыҥаах
37,Kehle::N,голя,тамах
38,Kehle::N,голя,күөмэй
39,Kehle::N,rīkle,тамах
40,Kehle::N,rīkle,күөмэй
41,Hals::N,сьылі,моой
42,Hals::N,kakls,моой
43,Genick::N,юрбӧр,кэтэх
44,Genick::N,балябӧж,кэтэх
45,Genick::N,sprands,кэтэх
46,Kopf::N,юр,бас
47,Kopf::N,galva,бас
48,Rücken::N,мыш,көҕүс
49,Rücken::N,mugura,көҕүс
50,Bauch::N,рушку,ис
51,Bauch::N,vēders,ис
52,Nabel::N,гӧг,киин
53,Nabel::N,naba,киин
54,Busen::N,морӧс,эмиий
55,Busen::N,krūts,эмиий
56,Brust::N,морӧс,түөс
57,Brust::N,krūts,түөс
58,Schulter::N,пельпом,сарын
59,Schulter::N,plecs,сарын
60,Arm::N,ки,илии
61,Arm::N,roka,илии
62,Arm::N,delms,илии
63,Ellenbogen::N,гырддза,тоҕонох
64,Ellenbogen::N,elkonis,тоҕонох
65,Hand::N,ки,илии
66,Hand::N,roka,илии
67,Hand::N,plauksta,илии
68,Handfläche::N,ки пыдӧс,ытыс
69,Handfläche::N,delna,ытыс
70,Handfläche::N,plauksta,ытыс
71,Finger::N,чунь,тарбах
72,Finger::N,pirksts,тарбах
73,Fingernagel::N,гыж,тыҥырах
74,Fingernagel::N,nags,тыҥырах
75,Nagel[Anatomie]::N,гыж,тыҥырах
76,Nagel[Anatomie]::N,nags,тыҥырах
77,Zeh::N,кок чунь,тарбах
78,Zeh::N,pirksts,тарбах
79,Fuß::N,кок,уллуҥах
80,Fuß::N,kāja,уллуҥах
81,Ferse::N,кокбӧр,тилэх
82,Ferse::N,papēdis,тилэх
83,Knie::N,пидзӧс,тобук
84,Knie::N,пидзӧс,дьилбэк
85,Knie::N,celis,тобук
86,Knie::N,celis,дьилбэк
87,Oberschenkel::N,лядьвей,уллук
88,Oberschenkel::N,лядьвей,өттүк
89,Oberschenkel::N,бек,уллук
90,Oberschenkel::N,бек,өттүк
91,Oberschenkel::N,ciska,уллук
92,Oberschenkel::N,ciska,өттүк
93,Oberschenkel::N,augšstilbs,уллук
94,Oberschenkel::N,augšstilbs,өттүк
95,Bein::N,кок,атах
96,Bein::N,kāja,атах
97,Körper::N,туша,бэйэ
98,Körper::N,вывтыр,бэйэ
99,Körper::N,miesa,бэйэ
100,Körper::N,ķermenis,бэйэ
101,Haut::N,ку,тирии
102,Haut::N,āda,тирии
103,Blut::N,вир,хаан
104,Blut::N,asins,хаан
105,Ader::N,сӧн,вена
106,Ader::N,сӧн,күөх_тымыр
107,Ader::N,asinsvads,вена
108,Ader::N,asinsvads,күөх_тымыр
109,Sehne::N,вез,иҥиир
110,Sehne::N,dzīsla,иҥиир
111,Knochen::N,лы,уҥуох
112,Knochen::N,лы,уҥгуох
113,Knochen::N,kauls,уҥуох
114,Knochen::N,kauls,уҥгуох
115,Gehirn::N,вем,мэйии
116,Gehirn::N,smadzenes,мэйии
117,Herz::N,сьӧлӧм,сүрэх
118,Herz::N,sirds,сүрэх
119,Magen::N,кынӧм,куртах
120,Magen::N,kuņģis,куртах
121,Leber::N,мус,быар
122,Leber::N,aknas,быар
123,Atem::N,лов,тыын
124,Atem::N,elpa,тыын
125,Hunger::N,тшыг,аас
126,Hunger::N,bads,аас
127,Hunger::N,izsalkums,аас
128,Träne::N,синва,харах уута
129,Träne::N,asara,харах уута
130,Geschmack::N,кӧр,амтан
131,Geschmack::N,чӧсмӧс,амтан
132,Geschmack::N,garša,амтан
133,Geruch::N,зын,сыт
134,Geruch::N,дук,сыт
135,Geruch::N,smaka,сыт
136,Schlaf::N,узьӧм,утуйуу
137,Schlaf::N,miegs,утуйуу
138,Traum::N,вӧт,түүл
139,Traum::N,вӧтасьӧм,түүл
140,Traum::N,sapnis,түүл
141,Himmel::N,енэж,халлаан
142,Himmel::N,debess,халлаан
143,Sonne::N,шонді,күн
144,Sonne::N,saule,күн
145,Mond::N,тӧлысь,ый
146,Mond::N,mēness,ый
147,Stern::N,кодзув,сулус
148,Stern::N,zvaigzne,сулус
149,Luft::N,сынӧд,салгын
150,Luft::N,gaiss,салгын
151,Wind::N,тӧв,тыал
152,Wind::N,vējš,тыал
153,Welle::N,гы,долгун
154,Welle::N,гы,балхаан
155,Welle::N,vilnis,долгун
156,Welle::N,vilnis,балхаан
157,Wasser::N,ва,уу
158,Wasser::N,ūdens,уу
159,Stein::N,из,таас
160,Stein::N,akmens,таас
161,Boden::N,му,сир
162,Boden::N,augsne,сир
163,Erde::N,му,буор
164,Erde::N,му-ва,буор
165,Erde::N,zeme,буор
166,Staub::N,бус,быыл
167,Staub::N,putekļi,быыл
168,Rauch::N,тшын,буруо
169,Rauch::N,dūmi,буруо
170,Funke::N,кинь,кыым
171,Funke::N,би кинь,кыым
172,Funke::N,dzirkstele,кыым
173,Feuer::N,би,уот
174,Feuer::N,uguns,уот
175,Licht::N,югӧр,уот
176,Licht::N,gaisma,уот
177,Schatten::N,вуджӧр,күлүк
178,Schatten::N,ēna,күлүк
179,Wetter::N,поводдя,күн-дьыл
180,Wetter::N,laiks,күн-дьыл
181,Nebel::N,ру,туман
182,Nebel::N,онь,туман
183,Nebel::N,migla,туман
184,Wolke::N,кымӧр,былыт
185,Wolke::N,mākonis,былыт
186,Regen::N,зэр,самыыр
187,Regen::N,lietus,самыыр
188,Schnee::N,лым,хаар
189,Schnee::N,sniegs,хаар
190,Eis::N,йи,муус
191,Eis::N,ledus,муус
192,Frost::N,кӧдзыд,тымныы
193,Frost::N,sals,тымныы
194,Kälte::N,кӧдзыд,тымныы
195,Kälte::N,saltums,тымныы
196,Kälte::N,aukstums,тымныы
197,Hitze::N,пӧсь,куйаас
198,Hitze::N,гожӧд,куйаас
199,Hitze::N,karstums,куйаас
200,Raureif::N,пуж,кырыа
201,Raureif::N,гыӧр,кырыа
202,Raureif::N,sarma,кырыа
203,Regenbogen::N,ӧшкамӧшка,кустук
204,Regenbogen::N,varavīksne,кустук
205,Donner::N,гым,этиҥ
206,Donner::N,pērkons,этиҥ
207,Strömung::N,ва ныр,сүүрүк
208,Strömung::N,визувтӧм,сүүрүк
209,Strömung::N,straume,сүүрүк
210,Strömung::N,strāvojums,сүүрүк
211,Tropfen::N,войт,таммах
212,Tropfen::N,войт,хааппыла
213,Tropfen::N,lāse,таммах
214,Tropfen::N,lāse,хааппыла
215,Schaum::N,быг,күүгэн
216,Schaum::N,быгзьӧм,күүгэн
217,Schaum::N,putas,күүгэн
218,Schmutz::N,няйт,кир
219,Schmutz::N,dubļi,кир
220,See::N,ты,күөл
221,See::N,ezers,күөл
222,Sumpf::N,гыбад,бадараан
223,Sumpf::N,кад,бадараан
224,Sumpf::N,dumbrājs,бадараан
225,Sumpf::N,staignājs,бадараан
226,Moor::N,нюр,дьэбэрэ
227,Moor::N,purvs,дьэбэрэ
228,Moor::N,muklājs,дьэбэрэ
229,Wiese::N,видз,ходуһа
230,Wiese::N,pļava,ходуһа
231,Wald::N,вӧр,ойуур
232,Wald::N,mežs,ойуур
233,Hügel::N,дзиб,булгунньах
234,Hügel::N,мыльк,булгунньах
235,Hügel::N,нӧрыс,булгунньах
236,Hügel::N,paugurs,булгунньах
237,Anhöhe::N,мыльк,үрдэл
238,Anhöhe::N,нӧрыс,үрдэл
239,Anhöhe::N,paugurs,үрдэл
240,Berg::N,чой,хайа
241,Berg::N,керӧс,хайа
242,Berg::N,kalns,хайа
243,Gipfel::N,чук,чыпчаал
244,Gipfel::N,virsotne,чыпчаал
245,Höhle::N,рудӧг,хайа_хаспаҕа
246,Höhle::N,рудӧг,көҥүс
247,Höhle::N,ala,хайа_хаспаҕа
248,Höhle::N,ala,көҥүс
249,Abhang::N,ньывк,эниэ
250,Abhang::N,бокша,эниэ
251,Abhang::N,nogāze,эниэ
252,Quelle::N,ӧшмӧс,дьүүктэ
253,Quelle::N,avots,дьүүктэ
254,Bach::N,шор,үрүйэ
255,Bach::N,urga,үрүйэ
256,Bach::N,strauts,үрүйэ
257,Fluss::N,ю,өрүс
258,Fluss::N,upe,өрүс
259,Ufer::N,вадор,биэрэк
260,Ufer::N,krasts,биэрэк
261,Küste::N,вадор,кытыл
262,Küste::N,piekraste,кытыл
263,Festland::N,му,кураанах сир
264,Festland::N,sauszeme,кураанах сир
265,Meer::N,саридз,муора
266,Meer::N,jūra,муора
267,Bucht::N,куръя,хомо
268,Bucht::N,куръя,бухта
269,Bucht::N,līcis,хомо
270,Bucht::N,līcis,бухта
271,Insel::N,ді,арыы
272,Insel::N,sala,арыы
273,Blume::N,дзоридз,сибэкки
274,Blume::N,puķe,сибэкки
275,Blume::N,zieds,сибэкки
276,Gras::N,турун,от
277,Gras::N,zāle,от
278,Wurzel::N,вуж,силис
279,Wurzel::N,sakne,силис
280,Baum::N,пу,мас
281,Baum::N,koks,мас
282,Stamm::N,пучер,умнас
283,Stamm::N,stumbrs,умнас
284,Rinde::N,кырсь,хатырык
285,Rinde::N,miza,хатырык
286,Ast::N,ув,мутук
287,Ast::N,zars,мутук
288,Zweig::N,вож,лабаа
289,Zweig::N,nozare,лабаа
290,Blatt::N,кор,сэбирдэх
291,Blatt::N,lapa,сэбирдэх
292,Birke::N,кыдз,хатыҥ
293,Birke::N,bērzs,хатыҥ
294,Kiefer[Baum]::N,пожӧм,бэс
295,Kiefer[Baum]::N,priede,бэс
296,Weide[Baum]::N,бадь,үөт
297,Weide[Baum]::N,бадь,талах
298,Weide[Baum]::N,kārkls,үөт
299,Weide[Baum]::N,kārkls,талах
300,Tanne::N,коз,харыйа
301,Tanne::N,egle,харыйа
302,Horn::N,сюр,муос
303,Horn::N,rags,муос
304,Feder::N,гӧн,куорсун
305,Feder::N,тывборд,куорсун
306,Feder::N,spalva,куорсун
307,Fell::N,ку,тирии
308,Fell::N,āda,тирии
309,Flügel::N,борд,кынат
310,Flügel::N,spārns,кынат
311,Klaue::N,гыж,тыҥырах
312,Klaue::N,nags,тыҥырах
313,Kralle::N,гыж,баппаҕай
314,Kralle::N,nags,баппаҕай
315,Schwanz::N,бӧж,кутурук
316,Schwanz::N,ļipa,кутурук
317,Ei::N,кольк,сымыыт
318,Ei::N,ola,сымыыт
319,Nest::N,поз,уйа
320,Nest::N,ligzda,уйа
321,Bau::N,горс,хороон
322,Bau::N,пырмӧс,хороон
323,Bau::N,гу,хороон
324,Bau::N,ala,хороон
325,Tier::N,пемӧс,кыыл
326,Tier::N,пемӧс,харамай
327,Tier::N,dzīvnieks,кыыл
328,Tier::N,dzīvnieks,харамай
329,Herde::N,стада,үөр
330,Herde::N,кельӧб,үөр
331,Herde::N,ganāmpulks,үөр
332,Kuh::N,мӧс,ынах
333,Kuh::N,govs,ынах
334,Bulle::N,ӧш,оҕус
335,Bulle::N,bullis,оҕус
336,Pferd::N,вӧв,сылгы
337,Pferd::N,zirgs,сылгы
338,Schaf::N,ыж,овца
339,Schaf::N,aita,овца
340,Schwein::N,порсь,сибиинньэ
341,Schwein::N,cūka,сибиинньэ
342,Hund::N,пон,ыт
343,Hund::N,suns,ыт
344,Katze::N,кань,куоска
345,Katze::N,kaķis,куоска
346,Bär::N,ош,эһэ
347,Bär::N,lācis,эһэ
348,Eichhörnchen::N,ур,тииҥ
349,Eichhörnchen::N,vāvere,тииҥ
350,Elch::N,йӧра,тайах
351,Elch::N,alnis,тайах
352,Fuchs::N,руч,саһыл
353,Fuchs::N,lapsa,саһыл
354,Hase::N,кӧч,куобах
355,Hase::N,zaķis,куобах
356,Maus::N,шыр,кутуйах
357,Maus::N,pele,кутуйах
358,Wolf::N,кӧин,бөрө
359,Wolf::N,vilks,бөрө
360,Vogel::N,кай,көтөр
361,Vogel::N,лэбач,көтөр
362,Vogel::N,putns,көтөр
363,Schwarm::N,чукӧр,бөлөх
364,Schwarm::N,spiets,бөлөх
365,Huhn::N,курӧг,куурусса
366,Huhn::N,vista,куурусса
367,Hahn::N,петук,бөтүүк
368,Hahn::N,gailis,бөтүүк
369,Gans::N,дзодзӧг,хаас
370,Gans::N,zoss,хаас
371,Adler::N,кутш,хотой
372,Adler::N,ērglis,хотой
373,Ente::N,утка,кус
374,Ente::N,pīle,кус
375,Eule::N,сюзь,мэкчиргэ
376,Eule::N,pūce,мэкчиргэ
377,Kranich::N,тури,туруйа
378,Kranich::N,dzērve,туруйа
379,Krähe::N,рака,тураах
380,Krähe::N,vārna,тураах
381,Kuckuck::N,кӧк,кэҕэ
382,Kuckuck::N,dzeguze,кэҕэ
383,Schwan::N,юсь,куба
384,Schwan::N,gulbis,куба
385,Fisch::N,чери,балык
386,Fisch::N,zivs,балык
387,Barsch::N,ёкыш,алыһар
388,Barsch::N,asaris,алыһар
389,Hecht::N,сир,сордон
390,Hecht::N,līdaka,сордон
391,Schlange[Tier]::N,кый,моҕой
392,Schlange[Tier]::N,кый,эриэн үөн
393,Schlange[Tier]::N,čūska,моҕой
394,Schlange[Tier]::N,čūska,эриэн үөн
395,Wurm::N,номыр,үөн
396,Wurm::N,tārps,үөн
397,Spinne::N,черань,ооҕуй
398,Spinne::N,zirneklis,ооҕуй
399,Ameise::N,кодзувкот,кымырдаҕас
400,Ameise::N,skudra,кымырдаҕас
401,Laus::N,той,быт
402,Laus::N,uts,быт
403,Mücke::N,ном,кумаар
404,Mücke::N,ods,кумаар
405,Fliege::N,гут,сахсырҕа
406,Fliege::N,muša,сахсырҕа
407,Schmetterling::N,бобув,лыах
408,Schmetterling::N,бобув,үрүмэччи
409,Schmetterling::N,tauriņš,лыах
410,Schmetterling::N,tauriņš,үрүмэччи
411,Beere::N,тусь,отон
412,Beere::N,вотӧс,отон
413,Beere::N,oga,отон
414,Apfel::N,яблӧг,яблоко
415,Apfel::N,ābols,яблоко
416,Pilz::N,тшак,тэллэй
417,Pilz::N,sēne,тэллэй
418,Zwiebel::N,луккок,луук
419,Zwiebel::N,йӧнгыль,луук
420,Zwiebel::N,sīpols,луук
421,Saat::N,тусь,сиэмэ
422,Saat::N,кӧйдыс,сиэмэ
423,Saat::N,sēkla,сиэмэ
424,Korn::N,тусь,сиэмэ
425,Korn::N,grauds,сиэмэ
426,Heu::N,турун,от
427,Heu::N,siens,от
428,Schale::N,кор,хах
429,Schale::N,čaula,хах
430,Schale::N,čaumala,хах
431,Grube::N,гу,дьаама
432,Grube::N,bedre,дьаама
433,Falle::N,лэч,сохсо
434,Falle::N,slazds,сохсо
435,Falle::N,lamatas,сохсо
436,Schlinge::N,лэч,уктаа
437,Schlinge::N,cilpa,уктаа
438,Spur::N,туй,суол
439,Spur::N,pēda,суол
440,Asche::N,пӧм,күл
441,Asche::N,pelni,күл
442,Dreck::N,няйт,бадараан
443,Dreck::N,dubļi,бадараан
444,Eisen::N,кӧрт,тимир
445,Eisen::N,dzelzs,тимир
446,Gold::N,зарни,көмүс
447,Gold::N,зарни,кыһыл көмүс
448,Gold::N,zelts,көмүс
449,Gold::N,zelts,кыһыл көмүс
450,Silber::N,эзысь,көмүс
451,Silber::N,эзысь,үрүҥ көмүс
452,Silber::N,sudrabs,көмүс
453,Silber::N,sudrabs,үрүҥ көмүс
454,Kohle::N,шом,чох
455,Kohle::N,ogle,чох
456,Glas::N,стеклӧ,өстүөкүлэ
457,Glas::N,stikls,өстүөкүлэ
458,Lehm::N,сёй,туой
459,Lehm::N,māls,туой
460,Sand::N,лыа,кумах
461,Sand::N,smiltis,кумах
462,Mensch::N,морт,киһи
463,Mensch::N,cilvēks,киһи
464,Mann::N,аймӧрт,эр
465,Mann::N,мужичӧй,эр
466,Mann::N,vīrietis,эр
467,Frau::N,ань,дьахтар
468,Frau::N,нывбаба,дьахтар
469,Frau::N,sieviete,дьахтар
470,Kind::N,кага,оҕо
471,Kind::N,bērns,оҕо
472,Junge::N,пи,уол
473,Junge::N,zēns,уол
474,Junge::N,puika,уол
475,Junge::N,puisis,уол
476,Mädchen::N,ныв,кыыс оҕо
477,Mädchen::N,meiča,кыыс оҕо
478,Mädchen::N,skuķis,кыыс оҕо
479,Mädchen::N,meitene,кыыс оҕо
480,Familie::N,семья,кэргэн
481,Familie::N,ģimene,кэргэн
482,Großvater::N,пӧль,эһэ
483,Großvater::N,vecaistēvs,эһэ
484,Großmutter::N,баб,эбэ
485,Großmutter::N,vecāmāte,эбэ
486,Eltern::N,ай-мам,аҕа-ийэ
487,Eltern::N,бать-мам,аҕа-ийэ
488,Eltern::N,vecāki,аҕа-ийэ
489,Vater::N,бать,аҕа
490,Vater::N,ай,аҕа
491,Vater::N,tēvs,аҕа
492,Mutter::N,мам,ийэ
493,Mutter::N,māte,ийэ
494,Sohn::N,пи,уол
495,Sohn::N,dēls,уол
496,Tochter::N,ныв,кыыс
497,Tochter::N,meita,кыыс
498,Bruder::N,вок,убай
499,Bruder::N,вок,быраат
500,Bruder::N,brālis,убай
501,Bruder::N,brālis,быраат
502,Schwester::N,чой,аҕас
503,Schwester::N,чой,балыс
504,Schwester::N,māsa,аҕас
505,Schwester::N,māsa,балыс
506,Onkel::N,дядь,таай
507,Onkel::N,дядь,абаҕа
508,Onkel::N,tēvocis,таай
509,Onkel::N,tēvocis,абаҕа
510,Tante::N,тьӧт,эдьиий
511,Tante::N,tante,эдьиий
512,Ehemann::N,верӧс,эр
513,Ehemann::N,vīrs,эр
514,Ehefrau::N,гӧтыр,ойох
515,Ehefrau::N,sieva,ойох
516,Freude::N,радлун,үөрүү
517,Freude::N,prieks,үөрүү
518,Gelächter::N,серам,күлүү
519,Gelächter::N,smiekli,күлүү
520,Glück::N,шуд,дьол
521,Glück::N,шуд,соргу
522,Glück::N,laime,дьол
523,Glück::N,laime,соргу
524,Kummer::N,шог,кутурҕан
525,Kummer::N,bēdas,кутурҕан
526,Kummer::N,raizes,кутурҕан
527,Wunsch::N,кӧсйӧм,баҕарыы
528,Wunsch::N,vēlme,баҕарыы
529,Wunsch::N,vēlējums,баҕарыы
530,Lust::N,кыскӧм,баҕа
531,Lust::N,радейтӧм,баҕа
532,Lust::N,kāre,баҕа
533,Geist::N,лов,тыын
534,Geist::N,gars,тыын
535,Gedanke::N,мӧвп,санаа
536,Gedanke::N,doma,санаа
537,Gedächtnis::N,паметь,өй
538,Gedächtnis::N,atmiņa,өй
539,Verstand::N,вежӧр,өй
540,Verstand::N,prāts,өй
541,Sinn::N,мог,суолта
542,Sinn::N,вежӧртас,суолта
543,Sinn::N,nozīme,суолта
544,Grund::N,помка,төрүөт
545,Grund::N,pamats,төрүөт
546,Grund::N,iemesls,төрүөт
547,Wahrheit::N,збыль,кырдьык
548,Wahrheit::N,збыльтор,кырдьык
549,Wahrheit::N,taisnība,кырдьык
550,Wahrheit::N,patiesība,кырдьык
551,Gespräch::N,сёрни,бэсиэдэ
552,Gespräch::N,сёрни,кэпсэтии
553,Gespräch::N,saruna,бэсиэдэ
554,Gespräch::N,saruna,кэпсэтии
555,Märchen::N,мойд,остуоруйа
556,Märchen::N,pasaka,остуоруйа
557,Erzählung::N,висьт,кэпсээн
558,Erzählung::N,stāsts,кэпсээн
559,Erzählung::N,nostāsts,кэпсээн
560,Nachricht::N,юӧртӧм,биллэриллии
561,Nachricht::N,ziņa,биллэриллии
562,Neuigkeit::N,выльтор,сонун
563,Neuigkeit::N,jaunums,сонун
564,Name::N,ним,аат
565,Name::N,vārds,аат
566,Rätsel::N,нӧдкыв,таабырын
567,Rätsel::N,mīkla,таабырын
568,Rede::N,сёрни,этии
569,Rede::N,runa,этии
570,Sprache::N,кыв,тыл
571,Sprache::N,valoda,тыл
572,Stimme::N,гӧлӧс,куолас
573,Stimme::N,вом шы,куолас
574,Stimme::N,balss,куолас
575,Wort::N,кыв,тыл
576,Wort::N,vārds,тыл
577,Zeichen::N,пас,бэлиэ
578,Zeichen::N,zīme,бэлиэ
579,Ruf::N,чукӧстчӧм,ыҥырыы
580,Ruf::N,корӧм,ыҥырыы
581,Ruf::N,sauciens,ыҥырыы
582,Lärm::N,шы,айдаан
583,Lärm::N,зык,айдаан
584,Lärm::N,зычитӧм,айдаан
585,Lärm::N,troksnis,айдаан
586,Laut::N,шы,тыас
587,Laut::N,skaņa,тыас
588,Ton::N,шы,дорҕоон
589,Ton::N,tonis,дорҕоон
590,Lied::N,сьылан,ырыа
591,Lied::N,сьыланкыв,ырыа
592,Lied::N,dziesma,ырыа
593,Ruhe::N,чӧв,уу чуумпу
594,Ruhe::N,miers,уу чуумпу
595,Leute::N,йӧз,дьон
596,Leute::N,войтыр,дьон
597,Leute::N,ļaudis,дьон
598,Leute::N,cilvēki,дьон
599,Volk::N,йӧз,дьон
600,Volk::N,йӧз,норуот
601,Volk::N,войтыр,дьон
602,Volk::N,войтыр,норуот
603,Volk::N,tauta,дьон
604,Volk::N,tauta,норуот
605,Arbeit::N,удж,үлэ
606,Arbeit::N,darbs,үлэ
607,Gast::N,гӧсть,ыалдьыт
608,Gast::N,viešņa,ыалдьыт
609,Gast::N,ciemiņš,ыалдьыт
610,Geschenk::N,козин,бэлэх
611,Geschenk::N,dāvana,бэлэх
612,Spiel::N,ворсан,оонньуу
613,Spiel::N,rotaļa,оонньуу
614,Gesellschaft::N,котыр,общество
615,Gesellschaft::N,biedrība,общество
616,Gesellschaft::N,kompānija,общество
617,Hilfe::N,отсӧг,көмө
618,Hilfe::N,palīdzība,көмө
619,Freund::N,ёрт,доҕор
620,Freund::N,draugs,доҕор
621,Kamerad::N,ёрт,атас
622,Kamerad::N,biedrs,атас
623,Angelegenheit::N,мог,дьыала
624,Angelegenheit::N,делӧ,дьыала
625,Angelegenheit::N,darīšana,дьыала
626,Anzahl::N,лыд,ахсаан
627,Anzahl::N,тшӧт,ахсаан
628,Anzahl::N,skaits,ахсаан
629,Anzahl::N,daudzums,ахсаан
630,Art::N,сикас,биис
631,Art::N,suga,биис
632,Art::N,šķira,биис
633,Stück::N,тор,кырбас
634,Stück::N,gabals,кырбас
635,Teil::N,юкӧн,ирээт
636,Teil::N,daļa,ирээт
637,Hälfte::N,пӧв,аҥар
638,Hälfte::N,джын,аҥар
639,Hälfte::N,puse,аҥар
640,Kreis::N,кытш,төгүрүк
641,Kreis::N,кытш,төгүрүмтэ
642,Kreis::N,aplis,төгүрүк
643,Kreis::N,aplis,төгүрүмтэ
644,Kreis::N,riņķis,төгүрүк
645,Kreis::N,riņķis,төгүрүмтэ
646,Kreuz::N,перна,кириэс
647,Kreuz::N,крест,кириэс
648,Kreuz::N,krusts,кириэс
649,Linie::N,визь,сурааһын
650,Linie::N,līnija,сурааһын
651,Strich::N,визь,сурааһын
652,Strich::N,svītra,сурааһын
653,Abstand::N,кост,арыт
654,Abstand::N,коласт,арыт
655,Abstand::N,atstarpe,арыт
656,Entfernung::N,ылна,ыраах
657,Entfernung::N,attālums,ыраах
658,Entfernung::N,atstatums,ыраах
659,Gegend::N,му-ва,сир
660,Gegend::N,apvidus,сир
661,Gegend::N,apgabals,сир
662,Platz::N,ылдӧс,арыт
663,Platz::N,йир,арыт
664,Platz::N,гӧгӧртас,арыт
665,Platz::N,vieta,арыт
666,Ort::N,ин,сир
667,Ort::N,места,сир
668,Ort::N,vieta,сир
669,Seite::N,бок,өрүт
670,Seite::N,бок,сирэй
671,Seite::N,ӧтарладор,өрүт
672,Seite::N,ӧтарладор,сирэй
673,Seite::N,sāns,өрүт
674,Seite::N,sāns,сирэй
675,Mitte::N,шӧр,орто
676,Mitte::N,vidus,орто
677,Gegenstand::N,кӧлуй,предмет
678,Gegenstand::N,priekšmets,предмет
679,Sache::N,добра,мал
680,Sache::N,lieta,мал
681,Rand::N,дор,кытыы
682,Rand::N,дор,ойоҕос
683,Rand::N,mala,кытыы
684,Rand::N,mala,ойоҕос
685,Rand::N,apmale,кытыы
686,Rand::N,apmale,ойоҕос
687,Kante::N,дор,кырыы
688,Kante::N,šķautne,кырыы
689,Ecke::N,пельӧс,муннук
690,Ecke::N,kakts,муннук
691,Ecke::N,stūris,муннук
692,Spitze::N,йыв,чыпчаал
693,Spitze::N,smaile,чыпчаал
694,Spitze::N,galotne,чыпчаал
695,Ende::N,пом,төбө
696,Ende::N,gals,төбө
697,Ende::N,uzgalis,төбө
698,Loch::N,розь,тэһэҕэс
699,Loch::N,розь,дьөлөҕөс
700,Loch::N,caurums,тэһэҕэс
701,Loch::N,caurums,дьөлөҕөс
702,Winkel::N,пельӧс,муннук
703,Winkel::N,leņķis,муннук
704,Muster::N,сер,оһуор
705,Muster::N,piemērs,оһуор
706,Größe::N,ыджда,кээмэй
707,Größe::N,lielums,кээмэй
708,Länge::N,кузьта,уста
709,Länge::N,garums,уста
710,Höhe::N,джуджда,үрдүк
711,Höhe::N,augstums,үрдүк
712,Gewicht::N,сьӧкта,ыйааһын
713,Gewicht::N,сьӧкталун,ыйааһын
714,Gewicht::N,svars,ыйааһын
715,Gewicht::N,smagums,ыйааһын
716,Menge::N,лун,ахсаан
717,Menge::N,числӧ,ахсаан
718,Menge::N,masa,ахсаан
719,Menge::N,daudzums,ахсаан
720,Haufen::N,чукӧр,чөмчөх
721,Haufen::N,čupa,чөмчөх
722,Haufen::N,grēda,чөмчөх
723,Haufen::N,kaudze,чөмчөх
724,Reihe::N,рад,кэккэ
725,Reihe::N,rinda,кэккэ
726,Reihe::N,virkne,кэккэ
727,Boot::N,пыж,оҥочо
728,Boot::N,laiva,оҥочо
729,Ruder::N,пелыс,эрдии
730,Ruder::N,ӧпаснӧй,эрдии
731,Ruder::N,airis,эрдии
732,Ruder::N,irklis,эрдии
733,Schlitten::N,дадь,сыарҕа
734,Schlitten::N,ragavas,сыарҕа
735,Ski::N,лызь,хайыһар
736,Ski::N,slēpe,хайыһар
737,Lagerfeuer::N,бипур,кутаа
738,Lagerfeuer::N,ugunskurs,кутаа
739,Last::N,сьӧкыдтор,ыарахан
740,Last::N,krava,ыарахан
741,Gang::N,мунӧм,хаамыы
742,Gang::N,ветлӧм,хаамыы
743,Gang::N,eja,хаамыы
744,Gang::N,gājums,хаамыы
745,Schritt::N,воськов,хардыы
746,Schritt::N,воськовтӧм,хардыы
747,Schritt::N,solis,хардыы
748,Norden::N,войвыв,хоту
749,Norden::N,ziemeļi,хоту
750,Süden::N,лунвыв,соҕуруу
751,Süden::N,dienvidi,соҕуруу
752,Westen::N,рытыв,арҕаа
753,Westen::N,rietumi,арҕаа
754,Osten::N,асыв,илин
755,Osten::N,austrumi,илин
