,Concept_ID,lv,pt
94,Fuß::N,kāja,pé
95,Ferse::N,кокбӧр,calcanhar
96,Ferse::N,papēdis,calcanhar
97,Knie::N,пидзӧс,joelho
98,Knie::N,celis,joelho
99,Oberschenkel::N,лядьвей,coxa
100,Oberschenkel::N,бек,coxa
101,Oberschenkel::N,ciska,coxa
102,Oberschenkel::N,augšstilbs,coxa
103,Bein::N,кок,perna
104,Bein::N,kāja,perna
105,Körper::N,туша,corpo
106,Körper::N,вывтыр,corpo
107,Körper::N,miesa,corpo
108,Körper::N,ķermenis,corpo
109,Haut::N,ку,pele
110,Haut::N,āda,pele
111,Blut::N,вир,sangue
112,Blut::N,asins,sangue
113,Ader::N,сӧн,veia
114,Ader::N,asinsvads,veia
115,Sehne::N,вез,tendão
116,Sehne::N,dzīsla,tendão
117,Knochen::N,лы,osso
118,Knochen::N,kauls,osso
119,Gehirn::N,вем,cérebro
120,Gehirn::N,smadzenes,cérebro
121,Herz::N,сьӧлӧм,coração
122,Herz::N,sirds,coração
123,Magen::N,кынӧм,estômago
124,Magen::N,kuņģis,estômago
125,Leber::N,мус,fígado
126,Leber::N,aknas,fígado
127,Atem::N,лов,fôlego
128,Atem::N,elpa,fôlego
129,Hunger::N,тшыг,fome
130,Hunger::N,bads,fome
131,Hunger::N,izsalkums,fome
132,Träne::N,синва,lágrima
133,Träne::N,asara,lágrima
134,Geschmack::N,кӧр,gosto
135,Geschmack::N,чӧсмӧс,gosto
136,Geschmack::N,garša,gosto
137,Geruch::N,зын,odor
138,Geruch::N,зын,cheiro
139,Geruch::N,дук,odor
140,Geruch::N,дук,cheiro
141,Geruch::N,smaka,odor
142,Geruch::N,smaka,cheiro
143,Schlaf::N,узьӧм,sono
144,Schlaf::N,miegs,sono
145,Traum::N,вӧт,sonho
146,Traum::N,вӧтасьӧм,sonho
147,Traum::N,sapnis,sonho
148,Himmel::N,енэж,céu
149,Himmel::N,debess,céu
150,Sonne::N,шонді,sol
151,Sonne::N,saule,sol
152,Mond::N,тӧлысь,lua
153,Mond::N,mēness,lua
154,Stern::N,кодзув,estrela
155,Stern::N,zvaigzne,estrela
156,Luft::N,сынӧд,ar
157,Luft::N,gaiss,ar
158,Wind::N,тӧв,vento
159,Wind::N,vējš,vento
160,Welle::N,гы,onda
161,Welle::N,vilnis,onda
162,Wasser::N,ва,água
163,Wasser::N,ūdens,água
164,Stein::N,из,pedra
165,Stein::N,akmens,pedra
166,Boden::N,му,solo
167,Boden::N,augsne,solo
168,Erde::N,му,terra
169,Erde::N,му-ва,terra
170,Erde::N,zeme,terra
171,Staub::N,бус,pó
172,Staub::N,putekļi,pó
173,Rauch::N,тшын,fumo
174,Rauch::N,dūmi,fumo
175,Funke::N,кинь,faísca
176,Funke::N,кинь,centelha
177,Funke::N,би кинь,faísca
178,Funke::N,би кинь,centelha
179,Funke::N,dzirkstele,faísca
180,Funke::N,dzirkstele,centelha
181,Feuer::N,би,fogo
182,Feuer::N,uguns,fogo
183,Licht::N,югӧр,luz
184,Licht::N,gaisma,luz
185,Schatten::N,вуджӧр,sombra
186,Schatten::N,ēna,sombra
187,Wetter::N,поводдя,tempo
188,Wetter::N,laiks,tempo
189,Nebel::N,ру,nevoeiro
190,Nebel::N,онь,nevoeiro
191,Nebel::N,migla,nevoeiro
192,Wolke::N,кымӧр,nuvem
193,Wolke::N,mākonis,nuvem
194,Regen::N,зэр,chuva
195,Regen::N,lietus,chuva
196,Schnee::N,лым,neve
197,Schnee::N,sniegs,neve
198,Eis::N,йи,gelo
199,Eis::N,ledus,gelo
200,Frost::N,кӧдзыд,gelo
201,Frost::N,кӧдзыд,geada
202,Frost::N,sals,gelo
203,Frost::N,sals,geada
204,Kälte::N,кӧдзыд,frio
205,Kälte::N,saltums,frio
206,Kälte::N,aukstums,frio
207,Hitze::N,пӧсь,ardor
208,Hitze::N,гожӧд,ardor
209,Hitze::N,karstums,ardor
210,Raureif::N,пуж,geada
211,Raureif::N,гыӧр,geada
212,Raureif::N,sarma,geada
213,Regenbogen::N,ӧшкамӧшка,arco-iris
214,Regenbogen::N,varavīksne,arco-iris
215,Donner::N,гым,trovão
216,Donner::N,pērkons,trovão
217,Strömung::N,ва ныр,corrente
218,Strömung::N,визувтӧм,corrente
219,Strömung::N,straume,corrente
220,Strömung::N,strāvojums,corrente
221,Tropfen::N,войт,gota
222,Tropfen::N,lāse,gota
223,Schaum::N,быг,espuma
224,Schaum::N,быгзьӧм,espuma
225,Schaum::N,putas,espuma
226,Schmutz::N,няйт,sujidade
227,Schmutz::N,няйт,imundície
228,Schmutz::N,dubļi,sujidade
229,Schmutz::N,dubļi,imundície
230,See::N,ты,lago
231,See::N,ezers,lago
232,Sumpf::N,гыбад,charco
233,Sumpf::N,гыбад,pântano
234,Sumpf::N,кад,charco
235,Sumpf::N,кад,pântano
236,Sumpf::N,dumbrājs,charco
237,Sumpf::N,dumbrājs,pântano
238,Sumpf::N,staignājs,charco
239,Sumpf::N,staignājs,pântano
240,Moor::N,нюр,pântano
241,Moor::N,purvs,pântano
242,Moor::N,muklājs,pântano
243,Wiese::N,видз,prado
244,Wiese::N,pļava,prado
245,Wald::N,вӧр,bosque
246,Wald::N,вӧр,floresta
247,Wald::N,mežs,bosque
248,Wald::N,mežs,floresta
249,Hügel::N,дзиб,colina
250,Hügel::N,мыльк,colina
251,Hügel::N,нӧрыс,colina
252,Hügel::N,paugurs,colina
253,Anhöhe::N,мыльк,alto
254,Anhöhe::N,мыльк,outeiro
255,Anhöhe::N,нӧрыс,alto
256,Anhöhe::N,нӧрыс,outeiro
257,Anhöhe::N,paugurs,alto
258,Anhöhe::N,paugurs,outeiro
259,Berg::N,чой,monte
260,Berg::N,чой,montanha
261,Berg::N,керӧс,monte
262,Berg::N,керӧс,montanha
263,Berg::N,kalns,monte
264,Berg::N,kalns,montanha
265,Gipfel::N,чук,pico
266,Gipfel::N,virsotne,pico
267,Höhle::N,рудӧг,caverna
268,Höhle::N,ala,caverna
269,Abhang::N,ньывк,encosta
270,Abhang::N,бокша,encosta
271,Abhang::N,nogāze,encosta
272,Quelle::N,ӧшмӧс,fonte
273,Quelle::N,avots,fonte
274,Bach::N,шор,regato
275,Bach::N,шор,ribeiro
276,Bach::N,urga,regato
277,Bach::N,urga,ribeiro
278,Bach::N,strauts,regato
279,Bach::N,strauts,ribeiro
280,Fluss::N,ю,rio
281,Fluss::N,upe,rio
282,Ufer::N,вадор,beira
283,Ufer::N,krasts,beira
284,Küste::N,вадор,costa
285,Küste::N,piekraste,costa
286,Festland::N,му,terra firme
287,Festland::N,sauszeme,terra firme
288,Meer::N,саридз,mar
289,Meer::N,jūra,mar
290,Bucht::N,куръя,baía
291,Bucht::N,līcis,baía
292,Insel::N,ді,ilha
293,Insel::N,sala,ilha
294,Blume::N,дзоридз,flor
295,Blume::N,puķe,flor
296,Blume::N,zieds,flor
297,Gras::N,турун,erva
298,Gras::N,zāle,erva
299,Wurzel::N,вуж,raiz
300,Wurzel::N,sakne,raiz
301,Baum::N,пу,árvore
302,Baum::N,koks,árvore
303,Stamm::N,пучер,tronco
304,Stamm::N,stumbrs,tronco
305,Rinde::N,кырсь,casca
306,Rinde::N,miza,casca
307,Ast::N,ув,ramo
308,Ast::N,zars,ramo
309,Zweig::N,вож,galho
310,Zweig::N,nozare,galho
311,Blatt::N,кор,folha
312,Blatt::N,lapa,folha
313,Birke::N,кыдз,bétula
314,Birke::N,bērzs,bétula
315,Kiefer[Baum]::N,пожӧм,pinheiro
316,Kiefer[Baum]::N,priede,pinheiro
317,Weide[Baum]::N,бадь,salgueiro
318,Weide[Baum]::N,kārkls,salgueiro
319,Tanne::N,коз,abeto
320,Tanne::N,egle,abeto
321,Horn::N,сюр,corno
322,Horn::N,сюр,chifre
323,Horn::N,rags,corno
324,Horn::N,rags,chifre
325,Feder::N,гӧн,pena
326,Feder::N,тывборд,pena
327,Feder::N,spalva,pena
328,Fell::N,ку,pele
329,Fell::N,āda,pele
330,Flügel::N,борд,asa
331,Flügel::N,spārns,asa
332,Klaue::N,гыж,pata
333,Klaue::N,nags,pata
334,Kralle::N,гыж,unha
335,Kralle::N,гыж,garra
336,Kralle::N,nags,unha
337,Kralle::N,nags,garra
338,Schwanz::N,бӧж,rabo
339,Schwanz::N,бӧж,cauda
340,Schwanz::N,ļipa,rabo
341,Schwanz::N,ļipa,cauda
342,Ei::N,кольк,ovo
343,Ei::N,ola,ovo
344,Nest::N,поз,ninho
345,Nest::N,ligzda,ninho
346,Bau::N,горс,toca
347,Bau::N,горс,covil
348,Bau::N,пырмӧс,toca
349,Bau::N,пырмӧс,covil
350,Bau::N,гу,toca
351,Bau::N,гу,covil
352,Bau::N,ala,toca
353,Bau::N,ala,covil
354,Tier::N,пемӧс,animal
355,Tier::N,dzīvnieks,animal
356,Herde::N,стада,rebanho
357,Herde::N,кельӧб,rebanho
358,Herde::N,ganāmpulks,rebanho
359,Kuh::N,мӧс,vaca
360,Kuh::N,govs,vaca
361,Bulle::N,ӧш,touro
362,Bulle::N,bullis,touro
363,Pferd::N,вӧв,cavalo
364,Pferd::N,zirgs,cavalo
365,Schaf::N,ыж,ovelha
366,Schaf::N,aita,ovelha
367,Schwein::N,порсь,porco
368,Schwein::N,cūka,porco
369,Hund::N,пон,cão
370,Hund::N,suns,cão
371,Katze::N,кань,gata
372,Katze::N,kaķis,gata
373,Bär::N,ош,urso
374,Bär::N,lācis,urso
375,Eichhörnchen::N,ур,esquilo
376,Eichhörnchen::N,vāvere,esquilo
377,Elch::N,йӧра,alce
378,Elch::N,alnis,alce
379,Fuchs::N,руч,raposa
380,Fuchs::N,lapsa,raposa
381,Hase::N,кӧч,lebre
382,Hase::N,zaķis,lebre
383,Maus::N,шыр,rato
384,Maus::N,pele,rato
385,Wolf::N,кӧин,lobo
386,Wolf::N,vilks,lobo
387,Vogel::N,кай,ave
388,Vogel::N,кай,pássaro
389,Vogel::N,лэбач,ave
390,Vogel::N,лэбач,pássaro
391,Vogel::N,putns,ave
392,Vogel::N,putns,pássaro
393,Schwarm::N,чукӧр,bando
394,Schwarm::N,чукӧр,enxame
395,Schwarm::N,spiets,bando
396,Schwarm::N,spiets,enxame
397,Huhn::N,курӧг,galinha
398,Huhn::N,vista,galinha
399,Hahn::N,петук,galo
400,Hahn::N,gailis,galo
401,Gans::N,дзодзӧг,ganso
402,Gans::N,zoss,ganso
403,Adler::N,кутш,águia
404,Adler::N,ērglis,águia
405,Ente::N,утка,pata
406,Ente::N,pīle,pata
407,Eule::N,сюзь,mocho
408,Eule::N,сюзь,coruja
409,Eule::N,pūce,mocho
410,Eule::N,pūce,coruja
411,Kranich::N,тури,grou
412,Kranich::N,dzērve,grou
413,Krähe::N,рака,gralha
414,Krähe::N,vārna,gralha
415,Kuckuck::N,кӧк,cuco
416,Kuckuck::N,dzeguze,cuco
417,Schwan::N,юсь,cisne
418,Schwan::N,gulbis,cisne
419,Fisch::N,чери,peixe
420,Fisch::N,zivs,peixe
421,Barsch::N,ёкыш,perca
422,Barsch::N,asaris,perca
423,Hecht::N,сир,lúcio
424,Hecht::N,līdaka,lúcio
425,Schlange[Tier]::N,кый,serpente
426,Schlange[Tier]::N,čūska,serpente
427,Wurm::N,номыр,verme
428,Wurm::N,tārps,verme
429,Spinne::N,черань,aranha
430,Spinne::N,zirneklis,aranha
431,Ameise::N,кодзувкот,formiga
432,Ameise::N,skudra,formiga
433,Laus::N,той,piolho
434,Laus::N,uts,piolho
435,Mücke::N,ном,mosquito
436,Mücke::N,ods,mosquito
437,Fliege::N,гут,mosca
438,Fliege::N,muša,mosca
439,Schmetterling::N,бобув,borboleta
440,Schmetterling::N,tauriņš,borboleta
441,Beere::N,тусь,bago
442,Beere::N,вотӧс,bago
443,Beere::N,oga,bago
444,Apfel::N,яблӧг,maçã
445,Apfel::N,ābols,maçã
446,Pilz::N,тшак,fungo
447,Pilz::N,тшак,cogumelo
448,Pilz::N,sēne,fungo
449,Pilz::N,sēne,cogumelo
450,Zwiebel::N,луккок,cebola
451,Zwiebel::N,йӧнгыль,cebola
452,Zwiebel::N,sīpols,cebola
453,Saat::N,тусь,sementeira
454,Saat::N,кӧйдыс,sementeira
455,Saat::N,sēkla,sementeira
456,Korn::N,тусь,grão
457,Korn::N,grauds,grão
458,Heu::N,турун,feno
459,Heu::N,siens,feno
460,Schale::N,кор,casca
461,Schale::N,čaula,casca
462,Schale::N,čaumala,casca
463,Grube::N,гу,cova
464,Grube::N,гу,fossa
465,Grube::N,bedre,cova
466,Grube::N,bedre,fossa
467,Falle::N,лэч,armadilha
468,Falle::N,slazds,armadilha
469,Falle::N,lamatas,armadilha
470,Schlinge::N,лэч,laço
471,Schlinge::N,cilpa,laço
472,Spur::N,туй,pista
473,Spur::N,туй,vestígio
474,Spur::N,pēda,pista
475,Spur::N,pēda,vestígio
476,Asche::N,пӧм,cinza
477,Asche::N,pelni,cinza
478,Dreck::N,няйт,sujidade
479,Dreck::N,dubļi,sujidade
480,Eisen::N,кӧрт,ferro
481,Eisen::N,dzelzs,ferro
482,Gold::N,зарни,ouro
483,Gold::N,zelts,ouro
484,Silber::N,эзысь,prata
485,Silber::N,sudrabs,prata
486,Kohle::N,шом,carvão
487,Kohle::N,ogle,carvão
488,Glas::N,стеклӧ,vidro
489,Glas::N,stikls,vidro
490,Lehm::N,сёй,barro
491,Lehm::N,сёй,argila
492,Lehm::N,māls,barro
493,Lehm::N,māls,argila
494,Sand::N,лыа,areia
495,Sand::N,smiltis,areia
496,Mensch::N,морт,homem
497,Mensch::N,морт,pessoa
498,Mensch::N,cilvēks,homem
499,Mensch::N,cilvēks,pessoa
500,Mann::N,аймӧрт,homem
501,Mann::N,мужичӧй,homem
502,Mann::N,vīrietis,homem
503,Frau::N,ань,mulher
504,Frau::N,нывбаба,mulher
505,Frau::N,sieviete,mulher
506,Kind::N,кага,filho
507,Kind::N,кага,criança
508,Kind::N,bērns,filho
509,Kind::N,bērns,criança
510,Junge::N,пи,rapaz
511,Junge::N,пи,menino
512,Junge::N,zēns,rapaz
513,Junge::N,zēns,menino
514,Junge::N,puika,rapaz
515,Junge::N,puika,menino
516,Junge::N,puisis,rapaz
517,Junge::N,puisis,menino
518,Mädchen::N,ныв,menina
519,Mädchen::N,ныв,rapariga
520,Mädchen::N,meiča,menina
521,Mädchen::N,meiča,rapariga
522,Mädchen::N,skuķis,menina
523,Mädchen::N,skuķis,rapariga
524,Mädchen::N,meitene,menina
525,Mädchen::N,meitene,rapariga
526,Familie::N,семья,família
527,Familie::N,ģimene,família
528,Großvater::N,пӧль,avô
529,Großvater::N,vecaistēvs,avô
530,Großmutter::N,баб,avó
531,Großmutter::N,vecāmāte,avó
532,Eltern::N,ай-мам,pais
533,Eltern::N,бать-мам,pais
534,Eltern::N,vecāki,pais
535,Vater::N,бать,pai
536,Vater::N,ай,pai
537,Vater::N,tēvs,pai
538,Mutter::N,мам,mãe
539,Mutter::N,māte,mãe
540,Sohn::N,пи,filho
541,Sohn::N,dēls,filho
542,Tochter::N,ныв,filha
543,Tochter::N,meita,filha
544,Bruder::N,вок,irmão
545,Bruder::N,brālis,irmão
546,Schwester::N,чой,irmã
547,Schwester::N,māsa,irmã
548,Onkel::N,дядь,tio
549,Onkel::N,tēvocis,tio
550,Tante::N,тьӧт,tia
551,Tante::N,tante,tia
552,Ehemann::N,верӧс,esposo
553,Ehemann::N,vīrs,esposo
554,Ehefrau::N,гӧтыр,esposa
555,Ehefrau::N,sieva,esposa
556,Freude::N,радлун,prazer
557,Freude::N,радлун,alegria
558,Freude::N,prieks,prazer
559,Freude::N,prieks,alegria
560,Gelächter::N,серам,risada
561,Gelächter::N,серам,gargalhada
562,Gelächter::N,smiekli,risada
563,Gelächter::N,smiekli,gargalhada
564,Glück::N,шуд,felicidade
565,Glück::N,laime,felicidade
566,Kummer::N,шог,aflição
567,Kummer::N,шог,desgosto
568,Kummer::N,bēdas,aflição
569,Kummer::N,bēdas,desgosto
570,Kummer::N,raizes,aflição
571,Kummer::N,raizes,desgosto
572,Wunsch::N,кӧсйӧм,desejo
573,Wunsch::N,vēlme,desejo
574,Wunsch::N,vēlējums,desejo
575,Lust::N,кыскӧм,vontade
576,Lust::N,радейтӧм,vontade
577,Lust::N,kāre,vontade
578,Geist::N,лов,mente
579,Geist::N,лов,espírito
580,Geist::N,gars,mente
581,Geist::N,gars,espírito
582,Gedanke::N,мӧвп,ideia
583,Gedanke::N,мӧвп,pensamento
584,Gedanke::N,doma,ideia
585,Gedanke::N,doma,pensamento
586,Gedächtnis::N,паметь,memória
587,Gedächtnis::N,atmiņa,memória
588,Verstand::N,вежӧр,razão
589,Verstand::N,вежӧр,inteligência
590,Verstand::N,prāts,razão
591,Verstand::N,prāts,inteligência
592,Sinn::N,мог,sentido
593,Sinn::N,мог,significado
594,Sinn::N,вежӧртас,sentido
595,Sinn::N,вежӧртас,significado
596,Sinn::N,nozīme,sentido
597,Sinn::N,nozīme,significado
598,Grund::N,помка,causa
599,Grund::N,помка,motivo
600,Grund::N,pamats,causa
601,Grund::N,pamats,motivo
602,Grund::N,iemesls,causa
603,Grund::N,iemesls,motivo
604,Wahrheit::N,збыль,verdade
605,Wahrheit::N,збыльтор,verdade
606,Wahrheit::N,taisnība,verdade
607,Wahrheit::N,patiesība,verdade
608,Gespräch::N,сёрни,conversa
609,Gespräch::N,сёрни,conversação
610,Gespräch::N,saruna,conversa
611,Gespräch::N,saruna,conversação
612,Märchen::N,мойд,conto
613,Märchen::N,pasaka,conto
614,Erzählung::N,висьт,conto
615,Erzählung::N,висьт,narrativa
616,Erzählung::N,stāsts,conto
617,Erzählung::N,stāsts,narrativa
618,Erzählung::N,nostāsts,conto
619,Erzählung::N,nostāsts,narrativa
620,Nachricht::N,юӧртӧм,mensagem
621,Nachricht::N,ziņa,mensagem
622,Neuigkeit::N,выльтор,notícia
623,Neuigkeit::N,выльтор,novidade
624,Neuigkeit::N,jaunums,notícia
625,Neuigkeit::N,jaunums,novidade
626,Name::N,ним,nome
627,Name::N,vārds,nome
628,Rätsel::N,нӧдкыв,adivinha
629,Rätsel::N,mīkla,adivinha
630,Rede::N,сёрни,oração
631,Rede::N,сёрни,discurso
632,Rede::N,runa,oração
633,Rede::N,runa,discurso
634,Sprache::N,кыв,língua
635,Sprache::N,valoda,língua
636,Stimme::N,гӧлӧс,voz
637,Stimme::N,вом шы,voz
638,Stimme::N,balss,voz
639,Wort::N,кыв,palavra
640,Wort::N,vārds,palavra
641,Zeichen::N,пас,marca
642,Zeichen::N,zīme,marca
643,Ruf::N,чукӧстчӧм,grito
644,Ruf::N,чукӧстчӧм,chamada
645,Ruf::N,корӧм,grito
646,Ruf::N,корӧм,chamada
647,Ruf::N,sauciens,grito
648,Ruf::N,sauciens,chamada
649,Lärm::N,шы,ruído
650,Lärm::N,шы,barulho
651,Lärm::N,зык,ruído
652,Lärm::N,зык,barulho
653,Lärm::N,зычитӧм,ruído
654,Lärm::N,зычитӧм,barulho
655,Lärm::N,troksnis,ruído
656,Lärm::N,troksnis,barulho
657,Laut::N,шы,som
658,Laut::N,skaņa,som
659,Ton::N,шы,tom
660,Ton::N,tonis,tom
661,Lied::N,сьылан,canção
662,Lied::N,сьыланкыв,canção
663,Lied::N,dziesma,canção
664,Ruhe::N,чӧв,calma
665,Ruhe::N,чӧв,silêncio
666,Ruhe::N,miers,calma
667,Ruhe::N,miers,silêncio
668,Leute::N,йӧз,gente
669,Leute::N,йӧз,pessoas
670,Leute::N,войтыр,gente
671,Leute::N,войтыр,pessoas
672,Leute::N,ļaudis,gente
673,Leute::N,ļaudis,pessoas
674,Leute::N,cilvēki,gente
675,Leute::N,cilvēki,pessoas
676,Volk::N,йӧз,povo
677,Volk::N,йӧз,nação
678,Volk::N,войтыр,povo
679,Volk::N,войтыр,nação
680,Volk::N,tauta,povo
681,Volk::N,tauta,nação
682,Arbeit::N,удж,trabalho
683,Arbeit::N,darbs,trabalho
684,Gast::N,гӧсть,hóspede
685,Gast::N,гӧсть,convidado
686,Gast::N,viešņa,hóspede
687,Gast::N,viešņa,convidado
688,Gast::N,ciemiņš,hóspede
689,Gast::N,ciemiņš,convidado
690,Geschenk::N,козин,prenda
691,Geschenk::N,козин,presente
692,Geschenk::N,dāvana,prenda
693,Geschenk::N,dāvana,presente
694,Spiel::N,ворсан,jogo
695,Spiel::N,rotaļa,jogo
696,Gesellschaft::N,котыр,companhia
697,Gesellschaft::N,biedrība,companhia
698,Gesellschaft::N,kompānija,companhia
699,Hilfe::N,отсӧг,ajuda
700,Hilfe::N,отсӧг,socorro
701,Hilfe::N,palīdzība,ajuda
702,Hilfe::N,palīdzība,socorro
703,Freund::N,ёрт,amigo
704,Freund::N,draugs,amigo
705,Kamerad::N,ёрт,camarada
706,Kamerad::N,biedrs,camarada
707,Angelegenheit::N,мог,assunto
708,Angelegenheit::N,делӧ,assunto
709,Angelegenheit::N,darīšana,assunto
710,Anzahl::N,лыд,número
711,Anzahl::N,лыд,quantidade
712,Anzahl::N,тшӧт,número
713,Anzahl::N,тшӧт,quantidade
714,Anzahl::N,skaits,número
715,Anzahl::N,skaits,quantidade
716,Anzahl::N,daudzums,número
717,Anzahl::N,daudzums,quantidade
718,Art::N,сикас,tipo
719,Art::N,сикас,espécie
720,Art::N,suga,tipo
721,Art::N,suga,espécie
722,Art::N,šķira,tipo
723,Art::N,šķira,espécie
724,Stück::N,тор,pedaço
725,Stück::N,gabals,pedaço
726,Teil::N,юкӧн,peça
727,Teil::N,юкӧн,parte
728,Teil::N,daļa,peça
729,Teil::N,daļa,parte
730,Hälfte::N,пӧв,metade
731,Hälfte::N,джын,metade
732,Hälfte::N,puse,metade
733,Kreis::N,кытш,círculo
734,Kreis::N,aplis,círculo
735,Kreis::N,riņķis,círculo
736,Kreuz::N,перна,cruz
737,Kreuz::N,крест,cruz
738,Kreuz::N,krusts,cruz
739,Linie::N,визь,linha
740,Linie::N,līnija,linha
741,Strich::N,визь,traço
742,Strich::N,svītra,traço
743,Abstand::N,кост,distância
744,Abstand::N,коласт,distância
745,Abstand::N,atstarpe,distância
746,Entfernung::N,ылна,distância
747,Entfernung::N,attālums,distância
748,Entfernung::N,atstatums,distância
749,Gegend::N,му-ва,área
750,Gegend::N,му-ва,região
751,Gegend::N,apvidus,área
752,Gegend::N,apvidus,região
753,Gegend::N,apgabals,área
754,Gegend::N,apgabals,região
755,Platz::N,ылдӧс,lugar
756,Platz::N,йир,lugar
757,Platz::N,гӧгӧртас,lugar
758,Platz::N,vieta,lugar
759,Ort::N,ин,sítio
760,Ort::N,места,sítio
761,Ort::N,vieta,sítio
762,Seite::N,бок,lado
763,Seite::N,ӧтарладор,lado
764,Seite::N,sāns,lado
765,Mitte::N,шӧр,meio
766,Mitte::N,vidus,meio
767,Gegenstand::N,кӧлуй,objecto
768,Gegenstand::N,priekšmets,objecto
769,Sache::N,добра,coisa
770,Sache::N,lieta,coisa
771,Rand::N,дор,bordo
772,Rand::N,дор,margem
773,Rand::N,mala,bordo
774,Rand::N,mala,margem
775,Rand::N,apmale,bordo
776,Rand::N,apmale,margem
777,Kante::N,дор,borda
778,Kante::N,дор,aresta
779,Kante::N,šķautne,borda
780,Kante::N,šķautne,aresta
781,Ecke::N,пельӧс,esquina
782,Ecke::N,kakts,esquina
783,Ecke::N,stūris,esquina
784,Spitze::N,йыв,ponta
785,Spitze::N,smaile,ponta
786,Spitze::N,galotne,ponta
787,Ende::N,пом,cabo
788,Ende::N,пом,extremo
789,Ende::N,gals,cabo
790,Ende::N,gals,extremo
791,Ende::N,uzgalis,cabo
792,Ende::N,uzgalis,extremo
793,Loch::N,розь,furo
794,Loch::N,розь,buraco
795,Loch::N,caurums,furo
796,Loch::N,caurums,buraco
797,Winkel::N,пельӧс,canto
798,Winkel::N,пельӧс,ângulo
799,Winkel::N,leņķis,canto
800,Winkel::N,leņķis,ângulo
801,Muster::N,сер,padrão
802,Muster::N,сер,desenho
803,Muster::N,piemērs,padrão
804,Muster::N,piemērs,desenho
805,Größe::N,ыджда,tamanho
806,Größe::N,lielums,tamanho
807,Länge::N,кузьта,comprimento
808,Länge::N,garums,comprimento
809,Höhe::N,джуджда,altura
810,Höhe::N,джуджда,altitude
811,Höhe::N,augstums,altura
812,Höhe::N,augstums,altitude
813,Gewicht::N,сьӧкта,peso
