,Concept_ID,is,ka
728,schlecht::A,lélegur,უხეირო
729,richtig::A,réttur,ნამდვილი
730,schlimm::A,slæmur,ცუდი
731,wahr::A,sannur,სწორი
732,wahr::A,sannur,ჭეშმარიტი
733,alt::A,gamall,ძველი
734,neu::A,nýr,ახალი
735,ehemalig::A,fyrrverandi,ყოფილი
736,alt[Lebewesen]::A,gamall,ბებერი
737,jung::A,ungur,ნორჩი
738,jung::A,ungur,ახალგაზრდა
739,arm::A,vesall,ღარიბი
740,arm::A,fátækur,ღარიბი
741,reich::A,ríkur,მდიდარი
742,reich::A,auðugur,მდიდარი
743,bekannt::A,kunnugur,ცნობილი
744,berühmt::A,frægur,გამოჩენილი
745,fremd::A,framandi,უცხო
746,fremd::A,framandi,გარეშე
747,fremd::A,ókunnugur,უცხო
748,fremd::A,ókunnugur,გარეშე
749,verschieden::A,ýmis,სხვაგვარი
750,nah::A,nálægur,ახლო
751,fern::A,fjarri,შორი
752,fern::A,fjarri,შორეული
753,fern::A,fjarlægur,შორი
754,fern::A,fjarlægur,შორეული
755,linker::A,vinstri,მარცხენა
756,rechter::A,hægri,მარჯვენა
757,anderer::A,annar,სხვა
758,erster::A,fyrsti,პირველი
759,zweiter::A,annar,მეორე
760,dritter::A,þriðji,მესამე
761,letzter::A,síðasti,ბოლო
762,letzter::A,síðasti,უკანასკნელი
763,allein::ADV,einn,მარტო
764,allein::ADV,aleinn,მარტო
765,auf einmal::ADV,allt í einu,ერთდროულად
766,zusammen::ADV,saman,ერთად
767,lange::ADV,lengi,დიდხანს
768,plötzlich::ADV,skyndilega,მოულოდნელად
769,sofort::ADV,strax,ახლავე
770,sofort::ADV,þegar í stað,ახლავე
771,später::ADV,seinna,მოგვიანებით
772,jetzt::ADV,nú,ახლა
773,jetzt::ADV,núna,ახლა
774,heute::ADV,í dag,დღეს
775,morgen::ADV,á morgun,ხვალ
776,bald::ADV,brátt,მალე
777,bald::ADV,bráðum,მალე
778,dann::ADV,svo,მერე
779,dann::ADV,síðan,მერე
780,gestern::ADV,í gær,გუშინ
781,einst::ADV,forðum,ოდესღაც
782,damals::ADV,þá,მაშინ
783,damals::ADV,á þeim tímum,მაშინ
784,danach::ADV,á eftir því,მერმე
785,danach::ADV,á eftir því,შემდეგ
786,vorher::ADV,áður,ადრე
787,vorher::ADV,áður,წინათ
788,zuerst::ADV,fyrst,ჯერ
789,einmal::ADV,einu sinni,ერთხელ
790,manchmal::ADV,stundum,ხან
791,manchmal::ADV,stundum,ზოგჯერ
792,oft::ADV,oft,ხშირად
793,immer::ADV,alltaf,მუდამ
794,immer::ADV,alltaf,ყოველთვის
795,immer::ADV,sífellt,მუდამ
796,immer::ADV,sífellt,ყოველთვის
797,niemals::ADV,aldrei,არასდროს
798,hier::ADV,hér,აქ
799,hierhin::ADV,hingað,აქეთ
800,von hier::ADV,héðan,აქედან
801,dort::ADV,þar,იქ
802,dort::ADV,þarna,იქ
803,dorthin::ADV,þangað,იქით
804,geradeaus::ADV,beint áfram,პირდაპირ
805,vorwärts::ADV,áfram,წინ
806,rückwärts::ADV,aftur á bak,უკან
807,zurück::ADV,aftur,უკანვე
808,zurück::ADV,til baka,უკანვე
809,unten::ADV,niðri,დაბლა
810,unten::ADV,niðri,ქვევით
811,unten::ADV,fyrir neðan,დაბლა
812,unten::ADV,fyrir neðan,ქვევით
813,hinab::ADV,niður,ძირს
814,hinab::ADV,niður eftir,ძირს
815,oben::ADV,uppi,ზემოთ
816,hinauf::ADV,upp,ზევით
817,hinauf::ADV,upp eftir,ზევით
818,überall::ADV,alls staðar,ყველგან
819,nicht::ADV,ekki,არ
820,ein wenig::ADV,dálítið,ცოტა
821,kaum::ADV,varla,ძლივს
822,kaum::ADV,tæplega,ძლივს
823,sehr::ADV,mjög,მეტად
824,sehr::ADV,mjög,ძალიან
825,so::ADV,svo,ისე
826,so::ADV,þannig,ისე
827,noch::ADV,enn,ჯერ
828,noch::ADV,ennþá,ჯერ
829,nur::ADV,bara,მხოლოდ
830,nur::ADV,aðeins,მხოლოდ
831,schon::ADV,nú þegar,უკვე
832,wieder::ADV,aftur,ისევ
833,wieder::ADV,aftur,კიდევ
834,wieder::ADV,að nýju,ისევ
835,wieder::ADV,að nýju,კიდევ
836,vergebens::ADV,árangurslaust,ამაოდ
837,vergebens::ADV,árangurslaust,ტყუილად
838,vor::PRP,fyrir,წინ
839,hinter::PRP,bak við,უკან
840,hinter::PRP,bak við,მიღმა
841,hinter::PRP,aftur fyrir,უკან
842,hinter::PRP,aftur fyrir,მიღმა
843,unter::PRP,undir,ქვეშ
844,unter::PRP,undir,ქვევით
845,durch::PRP,gegnum,გავლით
846,neben::PRP,hjá,გვერდით
847,neben::PRP,við hliðina á,გვერდით
848,zwischen::PRP,milli,შუა
849,zwischen::PRP,milli,შორის
850,zwischen::PRP,á milli,შუა
851,zwischen::PRP,á milli,შორის
852,wegen::PRP,vegna,გამო
853,wegen::PRP,vegna,შედეგად
854,dies::PRN,þetta,ეს
855,das::PRN,það,ეგ
856,alles::PRN,allt,ყველაფერი
857,ich::PRN,ég,მე
858,du::PRN,þú,შენ
859,er::PRN,hann,ის
860,er::PRN,hann,იგი
861,wir::PRN,við,ჩვენ
862,ihr::PRN,þið,თქვენ
863,sie::PRN,þær,ისინი
864,sie::PRN,þeir,ისინი
865,was::FPRN,hvað,რა
866,wer::FPRN,hver,ვინ
867,wo::FADV,hvar,სად
868,wohin::FADV,hvert,საით
869,wie::FADV,hvernig,როგორ
870,warum::FADV,hvers vegna,რაზე
871,warum::FADV,hvers vegna,რატომ
872,wieviel::FNUM,hve mikill,რამდენი
873,eins::NUM,einn,ერთი
874,zwei::NUM,tveir,ორი
875,drei::NUM,þrír,სამი
876,vier::NUM,fjórir,ოთხი
877,fünf::NUM,fimm,ხუთი
878,sechs::NUM,sex,ექვსი
879,sieben::NUM,sjö,შვიდი
880,acht::NUM,átta,რვა
881,neun::NUM,níu,ცხრა
882,zehn::NUM,tíu,ათი
883,elf::NUM,ellefu,თერთმეტი
884,zwölf::NUM,tólf,თორმეტი
885,zwanzig::NUM,tuttugu,ოცი
886,dreißig::NUM,þrjátíu,ოცდაათი
887,vierzig::NUM,fjörutíu,ორმოცი
888,fünfzig::NUM,fimmtíu,ორმოცდაათი
889,sechzig::NUM,sextíu,სამოცი
890,siebzig::NUM,sjötíu,სამოცდაათი
891,achtzig::NUM,áttatíu,ოთხმოცი
892,neunzig::NUM,níutíu,ოთხმოცდაათი
893,hundert::NUM,hundrað,ასი
894,tausend::NUM,þúsund,ათასი
895,und::CNJ,og,და
896,oder::CNJ,eða,ან
897,stehen::V,standa,დგას
898,sitzen::V,sitja,ზის
899,liegen::V,liggja,აწევს
900,hängen::V,hanga,კიდია
901,werden::V,verða,გახდება
902,passieren::V,gerast,მოხდება
903,beginnen::V,byrja,იწყება
904,enden::V,enda,გათავდება
905,enden::V,lykta,გათავდება
906,wechseln::V,skipta,იცვლება
907,aufgehen[Sonne]::V,koma upp,ამოდის
908,untergehen[Sonne]::V,ganga til viðar,ჩადის
909,scheinen[Sonne]::V,skína,ანათებს
910,donnern::V,þruma,ქუხს
911,wehen::V,blása,ქრის
912,wehen::V,blása,დაუბერავს
913,strömen::V,streyma,იღვრება
914,fließen::V,fljóta,დის
915,fließen::V,fljóta,მიედინება
916,sich drehen::V,snúast,ტრიალებს
917,schwanken::V,riða,ირხევა
918,schwanken::V,rugga,ირხევა
919,schwingen::V,sveiflast,ირხევა
920,fallen::V,falla,დავარდება
921,brennen::V,brenna,იწვის
922,rauchen::V,reykja,ბოლავს
923,rauchen::V,reykja,აბოლებს
924,regnen::V,rigna,წვიმს
925,gefrieren::V,frjósa,იყინება
926,tauen::V,þiðna,დნება
927,schmelzen::V,bráðna,დნება
928,trocknen::V,þorna,გაშრება
929,sieden::V,sjóða,დუღს
930,faulen::V,rotna,ლპება
931,verfaulen::V,rotna,ლპება
932,reißen::V,rifna,დაიხევა
933,versinken::V,sökkva,ეფლობა
934,versinken::V,sökkva,ჩაიძირება
935,vergehen::V,líða,გადის
936,erscheinen::V,birtast,გამოჩნდება
937,verschwinden::V,hverfa,გააქრება
938,verschwinden::V,hverfa,დაიკარგება
939,sinken::V,síga,დაიწევს
940,abnehmen::V,lækka,შემცირდება
941,abnehmen::V,minnka,შემცირდება
942,zunehmen::V,aukast,გასუქდება
943,steigen::V,stíga,მოიმატებს
944,wachsen::V,vaxa,იზრდება
945,wachsen::V,vaxa,მრავლდება
946,glänzen::V,glóa,ბრწყინავს
947,glänzen::V,glampa,ბრწყინავს
948,funkeln::V,leiftra,კაშკაშებს
949,lärmen::V,hafa hátt,ხმაურობს
950,läuten::V,hringja,დარეკავს
951,klingeln::V,hringja,დარეკავს
952,klirren::V,glamra,დააწკარუნებს
953,klirren::V,skrölta,დააწკარუნებს
954,brausen::V,ólga,ბობოქრობს
955,rauschen::V,suða,შრიალებს
956,klingen::V,hljóma,ხმას გამოსცემს
957,bellen::V,gelta,უყეფს
958,heulen::V,væla,ღმუის
959,heulen::V,ýlfra,ღმუის
960,blasen::V,blása,დაუბერავს
961,pfeifen::V,blístra,უსტვენს
962,schreien::V,æpa,ყვირის
963,stöhnen::V,stynja,კვნესის
964,zittern::V,titra,აძაგძაგებს
965,zittern::V,skjálfa,აძაგძაგებს
966,leben::V,lifa,ცოცხლობს
967,geboren werden::V,fæðast,იშვება
968,geboren werden::V,fæðast,იბადება
969,atmen::V,anda,სუნთქავს
970,atmen::V,draga andann,სუნთქავს
971,trinken::V,drekka,სვამს
972,trinken::V,drekka,დალევს
973,essen::V,borða,შეჭამს
974,schlucken::V,kingja,ყლაპავს
975,müde werden::V,þreytast,დაიქანცება
976,einschlafen::V,sofna,დაიძინებს
977,schlafen::V,sofa,სძინავს
978,aufwachen::V,vakna,გაიღვიძებს
979,aufstehen::V,fara á fætur,ადგება
980,sich erholen::V,hvíla sig,დაისვენებს
981,krank werden::V,veikjast,ავად გახდება
982,krank werden::V,verða veikur,ავად გახდება
983,krank sein::V,vera veikur,ავადმყოფობს
984,schmerzen::V,kenna til,სტკივა
985,husten::V,hósta,ახველებს
986,genesen::V,batna,მორჩება
987,genesen::V,frískast,მორჩება
988,sterben::V,deyja,კვდება
989,umkommen::V,farast,დაიღუპება
990,sich bewegen::V,bifast,იძვრის
991,sich bewegen::V,bifast,მოძრაობს
992,sich rühren::V,hreyfast,გაინძრევა
993,sich erheben::V,standa upp,ადგება
994,sich setzen::V,setjast,დაჯდება
995,hinfallen::V,detta,დაეცემა
996,laufen::V,labba,დადის
997,schreiten::V,ganga,აბიჯებს
998,spazierengehen::V,ganga sér til skemmtunar,დასეირნობს
999,eilen::V,fara hratt,მიიჩქარის
1000,sich beeilen::V,flýta sér,აჩქარდება
1001,sausen::V,þjóta,მიქრის
1002,rennen::V,hlaupa,დარბის
1003,springen::V,stökkva,ხტის
1004,klettern::V,klifra,ძვრება
1005,schaukeln::V,róla,ქანაობს
1006,schaukeln::V,rugga,ქანაობს
1007,kriechen::V,skríða,დაბობღავს
1008,schwimmen::V,synda,ცურავს
1009,tauchen::V,kafa,ჩაიძირება
1010,rudern::V,róa,ნიჩაბს უსვამს
1011,fahren::V,aka,დადის
1012,fahren::V,aka,მგზავრობს
1013,fahren::V,fara,დადის
1014,fahren::V,fara,მგზავრობს
1015,fliegen::V,fljúga,იფრენს
1016,fliegen::V,fljúga,გაფრინდება
1017,gehen::V,fara,მიდის
1018,gehen::V,ganga,მიდის
1019,weggehen::V,fara burt,წამოდის
1020,weggehen::V,ganga burt,წამოდის
1021,abfahren::V,aka burt,მიემგზავრება
1022,anhalten::V,stöðva,ჩერდება
1023,hineingehen::V,ganga inn,შედის
1024,eintreten::V,koma inn,შედის
1025,eintreten::V,ganga inn,შედის
1026,kommen::V,koma,მოდის
1027,ankommen::V,koma til,ჩადის
1028,zurückkommen::V,koma til baka,დაბრუნდება
1029,bleiben::V,haldast,დარჩება
1030,bleiben::V,vera kyrr,დარჩება
1031,warten::V,bíða,ელოდება
1032,erwarten::V,búast við,ელის
1033,erwarten::V,búast við,დაიცდის
1034,erwarten::V,eiga von á,ელის
1035,erwarten::V,eiga von á,დაიცდის
1036,suchen::V,leita,ეძებს
1037,suchen::V,leita,მოძებნის
1038,finden::V,finna,მიაგნებს
1039,finden::V,finna,გამოძებნის
1040,versuchen::V,reyna,ცდის
1041,versuchen::V,reyna,ცდილობს
1042,vorbereiten::V,undirbúa,მოამზადებს
1043,lieben::V,elska,უყვარს
1044,mögen::V,þykja gott,ეტრფის
1045,mögen::V,falla í geð,ეტრფის
1046,lachen::V,hlæja,იცინის
1047,rühren::V,snerta,გულს აუჩუყებს
1048,weinen::V,gráta,ტირის
1049,schimpfen::V,skammast,შეიგინება
1050,sich ärgern::V,sárna,გაბრაზობს
1051,sich ärgern::V,gremjast,გაბრაზობს
1052,sich fürchten::V,óttast,შიშობს
1053,fürchten::V,óttast,ფრთხილობს
1054,fliehen::V,flýja,გაიქცევა
1055,flüchten::V,strjúka,გაიქცევა
1056,sehen::V,sjá,ხედავს
1057,anschauen::V,horfa á,ნახავს
1058,ansehen::V,líta á,უყურებს
1059,hören::V,heyra,ისმენს
1060,zuhören::V,hlusta,მოისმენს
1061,probieren::V,smakka,გასინჯავს
1062,riechen::V,þefa,ყნოსავს
1063,fühlen::V,finna til,გრძნობს
1064,scheinen::V,virðast,ეჩვენება
1065,zu sehen sein::V,vera að sjá,მოჩანს
1066,vernehmen::V,heyra,გაიგებს
1067,vernehmen::V,greina,გაიგებს
1068,frieren::V,frjósa,იყინება
1069,tun::V,gera,აკეთებს
1070,können::V,geta,შეიძლება
1071,wollen::V,ætla,უნდა
1072,wollen::V,vilja,უნდა
1073,anfangen::V,hefja,დაიწყებს
1074,beenden::V,enda,ამთავრებს
1075,beenden::V,ljúka,ამთავრებს
1076,aufhören::V,lykta,შეწყვეტს
1077,gelingen::V,heppnast,მოახერხებს
1078,geraten::V,lukkast,გამოდის
1079,öffnen::V,opna,გახსნის
1080,schließen::V,loka,ხურავს
1081,schließen::V,loka,დაკეტავს
1082,stellen::V,láta,დადგამს
1083,stellen::V,setja,დადგამს
1084,setzen::V,láta,დასვამს
1085,setzen::V,setja,დასვამს
1086,legen::V,láta,დადებს
1087,legen::V,leggja,დადებს
1088,berühren::V,koma við,შეახებს
1089,berühren::V,koma við,მიაკარებს
1090,verbinden::V,sameina,შეაერთებს
1091,bedecken::V,hylja,გადააფარებს
1092,aufhängen::V,hengja,დაკიდებს
1093,aufhängen::V,hengja upp,დაკიდებს
1094,anzünden::V,kveikja í,დაანთებს
1095,anzünden::V,kveikja í,მოუკიდებს
1096,aufheben::V,taka upp,აიღებს
1097,aufheben::V,taka upp,აიყვანს
1098,aufheben::V,lyfta upp,აიღებს
1099,aufheben::V,lyfta upp,აიყვანს
1100,zurücklassen::V,skilja eftir,დატოვებს
1101,verlieren::V,týna,დაკარგავს
1102,verlieren::V,glata,დაკარგავს
1103,fallen lassen::V,missa,გაუვარდება
1104,machen::V,búa til,გააკეთებს
1105,machen::V,búa til,გამოიწვევს
1106,herstellen::V,framleiða,დაამზადებს
1107,bauen::V,smíða,ააშენებს
1108,bauen::V,byggja,ააშენებს
1109,reparieren::V,gera við,შეაკეთებს
1110,reparieren::V,gera við,გაარემონტებს
1111,verbessern::V,bæta,გამოაკეთებს
1112,verbessern::V,bæta,გააუმჯობესებს
1113,ändern::V,breyta,შეცვლის
1114,graben::V,grafa,თხრის
1115,beugen::V,beygja,ხრის
1116,biegen::V,sveigja,გაღუნავს
1117,drehen::V,snúa,ატრიალებს
1118,wenden::V,snúa,მოაბრუნებს
1119,wenden::V,venda,მოაბრუნებს
1120,umdrehen::V,venda,შეატრიალებს
1121,umdrehen::V,snúa við,შეატრიალებს
1122,heben::V,hefja,ასწევს
1123,hochheben::V,lyfta upp,აიყვანს
1124,ergreifen::V,grípa,სტაცებს
1125,halten::V,rúma,უჭირავს
1126,halten::V,halda,უჭირავს
1127,drücken::V,þjá,დააწვება
1128,drücken::V,þrýsta,დააწვება
1129,schieben::V,ýta,მისწევს
1130,kratzen::V,klóra,მოფხანს
1131,lecken::V,sleikja,ლოკავს
1132,beißen::V,bíta,უკბენს
1133,abreißen::V,rífa af,გლეჯს
1134,abreißen::V,rífa af,მოწყვეტს
1135,abreißen::V,rífa frá,გლეჯს
1136,abreißen::V,rífa frá,მოწყვეტს
1137,abschneiden::V,skera af,გაჭრის
1138,abschneiden::V,klippa af,გაჭრის
1139,binden::V,binda,შეკრავს
1140,binden::V,binda,გადააბამს
1141,stecken::V,stinga,ჩაასობს
1142,brechen::V,brjóta,მოიტეხს
1143,klopfen::V,berja,აკაკუნებს
1144,klopfen::V,klappa,აკაკუნებს
1145,hauen::V,berja,ლეწავს
1146,hauen::V,höggva,ლეწავს
1147,kleben::V,líma,წებავს
1148,kleben::V,líma,დააწებებს
1149,reiben::V,núa,დაზელს
1150,streichen::V,smyrja,უსვამს
1151,schleifen::V,slípa,ლესავს
1152,schneiden::V,skera,გაჭრის
1153,schneiden::V,klippa,გაჭრის
1154,rütteln::V,skaka,არხევს
1155,schütteln::V,hrista,არყევს
1156,schütteln::V,hrista,ანძრევს
1157,schwenken::V,sveifla,აქნევს
1158,schütten::V,hella,ღვრის
1159,schütten::V,hella,დააქცევს
1160,füllen::V,fylla,გაავსებს
1161,einwickeln::V,vefja inn í,შეახვევს
1162,tragen::V,bera,მიიტანს
1163,schleppen::V,draga,მიათრევს
1164,ziehen::V,toga,წევს
1165,ziehen::V,toga,ათრევს
1166,ziehen::V,draga,წევს
1167,ziehen::V,draga,ათრევს
1168,aufbewahren::V,geyma,შეინახავს
1169,werfen::V,kasta,ისვრის
1170,fangen::V,grípa,დაიჭერს
1171,packen::V,þrífa í,სტაცებს
1172,verstecken::V,fela,მალავს
1173,teilen::V,deila,დაყოფს
1174,schicken::V,senda,გაგზავნის
1175,bringen::V,færa,მოიტანს
1176,bringen::V,flytja,მოიტანს
1177,hinzufügen::V,bæta við,დაამატებს
1178,bekommen::V,hljóta,ამოიღებს
1179,bekommen::V,ná,ამოიღებს
1180,erhalten::V,fá,იღებს
1181,nehmen::V,taka,აიღებს
1182,wählen::V,velja,გადაარჩევს
1183,auswählen::V,velja úr,ამოარჩევს
1184,bewahren::V,gæta,ინარჩუნებს
1185,bewahren::V,vernda,ინარჩუნებს
1186,behindern::V,varna,აბრკოლებს
1187,behindern::V,varna,გააძნელებს
1188,verderben::V,spilla,გააფუჭებს
1189,beschädigen::V,skemma,დააზიანებს
1190,zerbrechen::V,brjóta,დაამტვრევს
1191,zerreißen::V,rífa,გახევს
1192,zerreißen::V,rífa sundur,გახევს
1193,zerstören::V,rífa niður,მოსპობს
1194,zerstören::V,rífa niður,დაანგრევს
1195,verbrennen::V,brenna,დაწვავს
1196,geben::V,gefa,აძლევს
1197,reichen::V,rétta,მიაწოდებს
1198,schenken::V,gefa,აჩუქებს
1199,versprechen::V,lofa,აღუთქვამს
1200,versprechen::V,heita,აღუთქვამს
1201,wünschen::V,óska,უსურვებს
1202,loben::V,lofa,აქებს
1203,loben::V,lofa,ამკობს
1204,loben::V,hrósa,აქებს
1205,loben::V,hrósa,ამკობს
1206,küssen::V,kyssa,აკოცებს
1207,wiegen::V,rugga,არხევს
1208,zudecken::V,þekja,გადახურავს
1209,zudecken::V,breiða yfir,გადახურავს
1210,wecken::V,vekja,გააღვიძებს
1211,zeigen::V,sýna,დაანახვებს
1212,führen::V,leiða,მიჰყავს
1213,lehren::V,kenna,ასწავლის
1214,unterrichten::V,fræða,ასწავლის
1215,aufziehen::V,ala upp,აღზრდის
1216,leiten::V,stjórna,აწარმოებს
1217,leiten::V,stjórna,ხელმძღვანელობს
1218,antreiben::V,hvetja,დააჩქარებს
1219,lassen::V,láta,ა--ინებს
1220,einladen::V,bjóða heim,მოიპატიჟებს
1221,vereinigen::V,sameina,შეაერთებს
1222,besuchen::V,heimsækja,სანახავად მიდის
1223,treffen::V,hitta,შეხვდება
1224,sich versammeln::V,safnast saman,შეიკრიბება
1225,spielen::V,leika sér,ეთამაშება
1226,singen::V,syngja,მღერის
1227,tanzen::V,dansa,ცეკვავს
1228,sich trennen::V,skiljast,მოშორდება
1229,verlassen::V,yfirgefa,მიატოვებს
1230,retten::V,bjarga,იხსნის
1231,retten::V,bjarga,გადაარჩენს
1232,bewachen::V,gæta,დარაჯობს
1233,bewachen::V,gæta,უთვალთვალებს
1234,bewachen::V,hafa vörð á,დარაჯობს
1235,bewachen::V,hafa vörð á,უთვალთვალებს
1236,schützen::V,vernda,დაიფარავს
1237,verteidigen::V,verja,დაიცავს
1238,sich schlagen::V,slást,იჩხუბებს
1239,sich schlagen::V,berjast,იჩხუბებს
1240,schießen::V,skjóta,ისვრის
1241,siegen::V,sigra,გაიმარჯვებს
1242,ärgern::V,ergja,აჯავრებს
1243,ärgern::V,skaprauna,აჯავრებს
1244,schlagen::V,slá,ცემს
1245,schlagen::V,lemja,ცემს
1246,treten::V,sparka,პანღურს ამოჰკრავს
1247,stechen::V,stinga,სჩხვლეტს
1248,stoßen::V,hrinda,დაეჯახება
1249,stehlen::V,stela,ქურდობს
1250,stehlen::V,stela,მოიპარავს
1251,stören::V,trufla,შეაწუხებს
1252,belästigen::V,ónáða,მობეზრდება
1253,verbergen::V,leyna,დამალავს
1254,täuschen::V,gabba,შეცდებს
1255,täuschen::V,blekkja,შეცდებს
1256,betrügen::V,svíkja,მოატყუებს
1257,betrügen::V,blekkja,მოატყუებს
1258,töten::V,drepa,მოკლავს
1259,wohnen::V,búa,ცხოვრობს
1260,wohnen::V,búa,ბინადრობს
1261,arbeiten::V,vinna,მუშაობს
1262,sammeln::V,safna,შეკრებს
1263,pflücken::V,tína,კრეფს
1264,pflücken::V,reyta,კრეფს
1265,jagen::V,veiða,ნადირობს
1266,fischen::V,fiska,თევზაობს
1267,fassen::V,veiða,დააჭერს
1268,hüten::V,gæta,მწყემსავს
1269,hüten::V,vakta,მწყემსავს
1270,treiben::V,reka,მიერეკება
1271,anbinden::V,binda við,მიაბამს
1272,anbinden::V,binda fast,მიაბამს
1273,füttern::V,fóðra,აჭმევს
1274,melken::V,mjólka,წველის
1275,hacken::V,höggva,კეპავს
1276,gießen::V,hella,რწყავს
1277,reifen::V,þroskast,მწიფდება
1278,zubereiten::V,elda,მოამზადებს
1279,zubereiten::V,tilbúa,მოამზადებს
1280,kochen::V,sjóða,მოხარშავს
1281,backen::V,baka,გამოაცხობს
1282,braten::V,steikja,შეწვავს
1283,umrühren::V,hræra í,შეურევს
1284,umrühren::V,hræra í,გათქვეფს
1285,stricken::V,prjóna,ქსოვს
1286,nähen::V,sauma,გაკერავს
1287,färben::V,lita,შეღებავს
1288,reinigen::V,hreinsa,გაწმენდს
1289,reinigen::V,hreinsa,გასუფთავებს
1290,waschen::V,þvo,გარეცხავს
1291,abwischen::V,þerra,წაშლის
1292,spülen::V,skola,გაავლებს
1293,spülen::V,þvo upp,გაავლებს
1294,fegen::V,sópa,დაბლანდავს
1295,fegen::V,hreinsa,დაბლანდავს
1296,kehren::V,sópa,დაგვის
1297,baden::V,baða sig,ბანაობს
1298,sich waschen::V,þvo sér,იბანება
1299,ausziehen::V,fara úr,გაიხდის
1300,anziehen::V,fara í,ჩაიცვამს
1301,sich anziehen::V,klæðast,ჩაიცვამს
1302,kämmen::V,greiða,დავარცხნის
1303,schmücken::V,prýða,მორთავს
1304,schmücken::V,skreyta,მორთავს
1305,sagen::V,segja,იტყვის
1306,sprechen::V,tala,ლაპარაკობს
1307,reden::V,ræða,საუბრობს
1308,sich unterhalten::V,spjalla,ბაასობს
1309,sich unterhalten::V,spjalla,მუსაიფობს
1310,sich unterhalten::V,ræðast við,ბაასობს
1311,sich unterhalten::V,ræðast við,მუსაიფობს
1312,fragen::V,spyrja,ჰკითხავს
1313,bitten::V,biðja,სთხოვს
1314,erzählen::V,segja frá,მოუთხრობს
1315,mitteilen::V,tilkynna,აუწყებს
1316,mitteilen::V,tilkynna,აცნობებს
1317,nennen::V,nefna,უწოდებს
1318,rufen::V,kalla,დაუძახებს
1319,prahlen::V,gorta,ტრაბახობს
1320,übersetzen::V,þýða,გადათარგმნის
1321,denken::V,hugsa,ფიქრობს
1322,denken::V,hugsa,აზროვნებს
1323,glauben::V,trúa,სჯერა
1324,bemerken::V,taka eftir,შენიშვნავს
1325,erkennen::V,þekkja,გამოიცნობს
1326,begreifen::V,skilja,გაიგებს
1327,verstehen::V,skilja,გაიგონებს
1328,lernen::V,læra,ისწავლის
1329,wissen::V,vita,ეცოდინება
1330,sich erinnern an::V,minnast,მოიგონებს
1331,sich erinnern an::V,minnast,გაიხსენებს
1332,vergessen::V,gleyma,ივიწყებს
1333,messen::V,mæla,ზომავს
1334,zählen::V,telja,ითვლის
1335,rechnen::V,reikna,გაიანგარიშებს
1336,lesen::V,lesa,კითხულობს
1337,malen::V,mála,ხატავს
1338,zeichnen::V,teikna,ხაზავს
1339,schreiben::V,skrifa,დაწერს
1340,besitzen::V,hafa,ექნება
1341,kaufen::V,kaupa,ყიდულობს
1342,verkaufen::V,selja,გაყიდის
1343,bezahlen::V,borga,გადაიხდის
1344,zahlen::V,borga,გადაიხდის
1345,beherrschen::V,hafa á valdi sínu,ფლობს
1346,ertragen::V,þola,მოითმენს
