,Concept_ID,mdf,hi
91,Leber::N,макса,जिगर
92,Leber::N,макса,यकृत्
93,Atem::N,лекома,दम
94,Atem::N,лекома,साँस
95,Atem::N,лекома,श्वास
96,Atem::N,ваймонь тарксема,दम
97,Atem::N,ваймонь тарксема,साँस
98,Atem::N,ваймонь тарксема,श्वास
99,Hunger::N,вачеши,भूख
100,Hunger::N,вачеши,क्षुधा
101,Träne::N,сельмове́дь,आँसू
102,Träne::N,сельмове́дь,अश्रु
103,Geschmack::N,таньф,स्वाद
104,Geschmack::N,таньф,ज़ायक़ा
105,Geruch::N,шине,बू
106,Geruch::N,шине,गंध
107,Schlaf::N,удома́,नींद
108,Schlaf::N,удома́,निद्रा
109,Traum::N,он,सपना
110,Traum::N,он,स्वप्न
111,Himmel::N,менель,आकाश
112,Himmel::N,менель,आसमान
113,Sonne::N,ши,रवि
114,Sonne::N,ши,सूरज
115,Sonne::N,ши,सूर्य
116,Mond::N,ков,चाँद
117,Mond::N,ков,चंद्र
118,Stern::N,тяште,तारा
119,Stern::N,тяште,सितारा
120,Luft::N,кожф,हवा
121,Luft::N,кожф,वायु
122,Wind::N,варма,पाद
123,Welle::N,тавла,लहर
124,Welle::N,тавла,तरंग
125,Wasser::N,ведь,जल
126,Wasser::N,ведь,पानी
127,Stein::N,кев,पत्थर
128,Boden::N,мода,मिट्टी
129,Boden::N,потмакс,मिट्टी
130,Erde::N,мода,भूमि
131,Erde::N,мода,ज़मीन
132,Erde::N,мастор,भूमि
133,Erde::N,мастор,ज़मीन
134,Staub::N,пуль,धूल
135,Rauch::N,качам,धूआँ
136,Rauch::N,качам,धुम्र
137,Funke::N,ця́тка,चिनगारी
138,Funke::N,ця́тка,स्फुलिंग
139,Feuer::N,тол,आग
140,Feuer::N,тол,आतिश
141,Feuer::N,тол,अग्नि
142,Licht::N,ва́лда,रोशनी
143,Licht::N,ва́лда,प्रकाश
144,Schatten::N,цильф,छाया
145,Schatten::N,цильф,परछाई
146,Wetter::N,уша,ऋतु
147,Wetter::N,уша,मौसम
148,Nebel::N,тума́н,धुँध
149,Nebel::N,тума́н,कुहरा
150,Wolke::N,ковол,मेघ
151,Wolke::N,ковол,अभ्र
152,Regen::N,пизем,मेंह
153,Regen::N,пизем,बारिश
154,Schnee::N,лов,हिम
155,Schnee::N,лов,बर्फ़
156,Eis::N,эй,हिम
157,Eis::N,эй,बर्फ़
158,Frost::N,ке́льме,ठंड
159,Kälte::N,якшама,सर्दी
160,Kälte::N,якшама,शीतलता
161,Hitze::N,пси,ताप
162,Hitze::N,пси,गरमी
163,Raureif::N,леш,पाला
164,Regenbogen::N,а́тямъёнга,इंद्र-धनुष
165,Donner::N,атям,गरज
166,Donner::N,атям,मेघ-गर्जन
167,Strömung::N,шудема́,बहाव
168,Strömung::N,шудема́,प्रवाह
169,Tropfen::N,путькс,बूँद
170,Tropfen::N,пътняфкс,बूँद
171,Schaum::N,шов,झाग
172,Schmutz::N,ърда́з,गंद
173,Schmutz::N,ърда́з,कीचड़
174,See::N,эрьхке,झील
175,See::N,эрьхке,सरोवर
176,Sumpf::N,шяй,दलदल
177,Sumpf::N,шяй,धँसान
178,Moor::N,шяй,झाबर
179,Moor::N,шяй,धँसान
180,Wiese::N,луга,घास-स्थल
181,Wald::N,вирь,जंगल
182,Hügel::N,губо́р,टीला
183,Hügel::N,губо́р,पहाड़
184,Hügel::N,пандоня,टीला
185,Hügel::N,пандоня,पहाड़
186,Anhöhe::N,губо́р,टीला
187,Anhöhe::N,губо́р,पहाड़ी
188,Berg::N,панда,पहाड़
189,Gipfel::N,пря,शिखर
190,Höhle::N,у́нда,गुहा
191,Höhle::N,у́нда,गुफ़ा
192,Abhang::N,па́нда ша́ма,ढाल
193,Abhang::N,па́нда ша́ма,ढलान
194,Quelle::N,эшиня,चश्मा
195,Bach::N,шудерькс,सोता
196,Bach::N,шудерькс,नदिका
197,Fluss::N,ляй,नदी
198,Fluss::N,ляй,सरिता
199,Ufer::N,търва́,तट
200,Ufer::N,търва́,किनारा
201,Küste::N,ляйтърва́,समुद्र-तट
202,Festland::N,мода,महाद्वीप
203,Meer::N,моря,सागर
204,Meer::N,моря,समुद्र
205,Bucht::N,ведьуське,खाड़ी
206,Insel::N,цёнга,टापू
207,Insel::N,цёнга,द्वीप
208,Blume::N,панчф,फूल
209,Blume::N,панчф,पुष्प
210,Gras::N,тише,घास
211,Wurzel::N,юр,मूल
212,Wurzel::N,ункс,मूल
213,Baum::N,шуфта,पेड़
214,Baum::N,шуфта,वृक्ष
215,Stamm::N,ро́нга,धड़
216,Rinde::N,кер,छाल
217,Rinde::N,кер,वल्कल
218,Ast::N,морга,डाल
219,Ast::N,морга,शाखा
220,Zweig::N,тарад,टहनी
221,Blatt::N,лопа,पत्र
222,Blatt::N,лопа,पत्ता
223,Birke::N,ке́лу,भूर्ज
224,Kiefer[Baum]::N,пиче,पाइन-वृक्ष
225,Weide[Baum]::N,каль,बेंत
226,Tanne::N,куз,फ़र
227,Horn::N,сюра,सींग
228,Horn::N,сюра,विषाण
229,Feder::N,толга,पर
230,Feder::N,толга,पंख
231,Fell::N,кедь,खाल
232,Fell::N,кедь,पशु-चर्म
233,Flügel::N,паця,पंख
234,Flügel::N,паця,डैना
235,Klaue::N,кенже,पंजा
236,Kralle::N,кенже,पंजा
237,Kralle::N,кенже,नाख़ून
238,Schwanz::N,пула,पूँछ
239,Ei::N,ал,अंडा
240,Nest::N,пиза,नीड़
241,Nest::N,пиза,घोंसला
242,Bau::N,пиза,बिल
243,Bau::N,пиза,माँद
244,Tier::N,жува́та,पशु
245,Tier::N,жува́та,जानवर
246,Herde::N,нал,गल्ला
247,Herde::N,стада,गल्ला
248,Kuh::N,скал,गौ
249,Kuh::N,скал,गाय
250,Kuh::N,тракс,गौ
251,Kuh::N,тракс,गाय
252,Bulle::N,бука,साँड़
253,Pferd::N,лишме,अश्व
254,Pferd::N,лишме,घोड़ा
255,Schaf::N,уча́,भेड़
256,Schwein::N,тува,शूकर
257,Hund::N,пине,श्वान
258,Hund::N,пине,कुत्ता
259,Katze::N,катоня,बिल्ली
260,Katze::N,аваката,बिल्ली
261,Bär::N,офта,रीछ
262,Bär::N,офта,भालू
263,Eichhörnchen::N,ур,गिलहरी
264,Elch::N,ся́рда,एल्क
265,Fuchs::N,келазь,लोमड़ी
266,Hase::N,ну́мол,खरहा
267,Hase::N,ну́мол,ख़रगोश
268,Maus::N,шеер,मूष
269,Maus::N,шеер,चूहा
270,Wolf::N,върьгаз,वृक
271,Wolf::N,върьгаз,भेड़िया
272,Vogel::N,нармонь,पक्षी
273,Vogel::N,нармонь,चिड़िया
274,Schwarm::N,ко́вол,झुंड
275,Schwarm::N,ме́швеле,झुंड
276,Huhn::N,сараз,मुर्ग़ी
277,Hahn::N,а́тякш,मुर्ग़ा
278,Gans::N,маци,हंस
279,Gans::N,маци,हंसिनी
280,Adler::N,куцькан,उक़ाब
281,Ente::N,яксярга,बतख़
282,Ente::N,яксярга,बत्तक
283,Eule::N,ко́рож,उल्लू
284,Kranich::N,ка́рга,सारस
285,Kranich::N,ка́рга,क्रौंंच
286,Krähe::N,ва́рси,काक
287,Kuckuck::N,ку́ку,कोयल
288,Kuckuck::N,ку́ку,कोकिल
289,Schwan::N,ло́ксти,हंस
290,Schwan::N,ло́ксти,मराल
291,Fisch::N,кал,मछली
292,Fisch::N,кал,मत्स्य
293,Barsch::N,о́кунь,पर्च
294,Hecht::N,щу́ка,पाइक
295,Schlange[Tier]::N,куй,सर्प
296,Wurm::N,сукс,कृमि
297,Wurm::N,сукс,कीड़ा
298,Spinne::N,унжа́,लूता
299,Spinne::N,унжа́,मकड़ी
300,Ameise::N,панжам,चींटी
301,Laus::N,си,जूँ
302,Mücke::N,ся́ське,डाँस
303,Fliege::N,кару,मक्खी
304,Fliege::N,кару,मक्षिका
305,Schmetterling::N,ме́лав,तितली
306,Beere::N,и́мож,बेरी
307,Apfel::N,марь,सेब
308,Pilz::N,панга,खुंबी
309,Zwiebel::N,шурьхкя́,प्याज़
310,Saat::N,видьмот,बीज
311,Korn::N,сёра,दाना
312,Heu::N,тише,मूखी घास
313,Schale::N,кедь,बकला
314,Schale::N,кедь,छिलका
315,Grube::N,лотка,गड्ढा
316,Falle::N,туфкс,जाल
317,Falle::N,туфкс,फँदा
318,Falle::N,кунда́ма,जाल
319,Falle::N,кунда́ма,फँदा
320,Schlinge::N,килькш,फँदा
321,Spur::N,пильгоки́,सुराग़
322,Spur::N,пильгоки́,पद-चिह्न
323,Asche::N,кулу,राख
324,Dreck::N,ърда́з,मैल
325,Dreck::N,ърда́з,गंदगी
326,Eisen::N,кшни,लोहा
327,Gold::N,ока,सोना
328,Gold::N,ока,स्वर्ण
329,Gold::N,золота,सोना
330,Gold::N,золота,स्वर्ण
331,Silber::N,сия́,रजत
332,Silber::N,сия́,चाँदी
333,Kohle::N,седь,कोयला
334,Kohle::N,седьвальмя,कोयला
335,Glas::N,кля́нцек,काँच
336,Lehm::N,сёвонь,चिकनी मिट्टी
337,Sand::N,шува́р,रेत
338,Sand::N,шува́р,बालू
339,Mensch::N,ломань,मानव
340,Mensch::N,ломань,इनसान
341,Mensch::N,ломань,मनुष्य
342,Mann::N,аля,आदमी
343,Mann::N,аля,पुरुष
344,Mann::N,цёраломань,आदमी
345,Mann::N,цёраломань,पुरुष
346,Frau::N,ава,औरत
347,Frau::N,ава,महिला
348,Frau::N,ава,स्त्री
349,Kind::N,идь,बाल
350,Kind::N,идь,बच्चा
351,Kind::N,шаба,बाल
352,Kind::N,шаба,बच्चा
353,Junge::N,цёраня,लड़का
354,Mädchen::N,стирня́,लड़की
355,Mädchen::N,стирня́,कुमारी
356,Familie::N,тнал,परिवार
357,Familie::N,семья,परिवार
358,Großvater::N,атя,दादा
359,Großvater::N,щя́тя,दादा
360,Großmutter::N,баба,नानी
361,Eltern::N,тя́дят-а́лят,माँ-बाप
362,Eltern::N,тя́дят-а́лят,माता-पिता
363,Vater::N,аля,बाप
364,Vater::N,аля,पिता
365,Mutter::N,ава,माँ
366,Mutter::N,ава,माता
367,Mutter::N,тядя,माँ
368,Mutter::N,тядя,माता
369,Sohn::N,цёра,बेटा
370,Sohn::N,цёра,पुत्र
371,Tochter::N,стирь,बेटी
372,Tochter::N,стирь,पुत्री
373,Bruder::N,дуган,भाई
374,Bruder::N,дуган,भ्राता
375,Bruder::N,пяльне,भाई
376,Bruder::N,пяльне,भ्राता
377,Schwester::N,ака,बहन
378,Schwester::N,ака,भगिनी
379,Schwester::N,сазор,बहन
380,Schwester::N,сазор,भगिनी
381,Onkel::N,оця,ताऊ
382,Onkel::N,оця,काका
383,Onkel::N,патя,ताऊ
384,Onkel::N,патя,काका
385,Onkel::N,щеня́,ताऊ
386,Onkel::N,щеня́,काका
387,Tante::N,ака,बूआ
388,Tante::N,ака,फूफी
389,Tante::N,ака,ख़ाला
390,Tante::N,щака,बूआ
391,Tante::N,щака,फूफी
392,Tante::N,щака,ख़ाला
393,Ehemann::N,мирде,पति
394,Ehemann::N,мирде,शौहर
395,Ehefrau::N,ърьвя́,बीवी
396,Freude::N,ке́нярдема,आनंद
397,Freude::N,ке́нярдема,प्रसन्नता
398,Gelächter::N,рахсема,हँसी
399,Gelächter::N,рахсема,क़हक़हा
400,Glück::N,паваз,आनंद
401,Glück::N,паваз,ख़ुशी
402,Kummer::N,ризф,शोक
403,Kummer::N,ризф,दुःख
404,Kummer::N,пичефкс,शोक
405,Kummer::N,пичефкс,दुःख
406,Wunsch::N,мяль,इच्छा
407,Wunsch::N,мяль,अभिलाषा
408,Wunsch::N,таколдома,इच्छा
409,Wunsch::N,таколдома,अभिलाषा
410,Lust::N,таколдома,चाह
411,Lust::N,таколдома,कामना
412,Geist::N,вайме,जान
413,Geist::N,вайме,प्राण
414,Gedanke::N,мяль,विचार
415,Gedächtnis::N,прявий,याददाश्त
416,Gedächtnis::N,прявий,स्मरण-शक्ति
417,Verstand::N,прявий,समझ
418,Verstand::N,прявий,अक़्ल
419,Verstand::N,прявий,बुद्धि
420,Sinn::N,ён,अर्थ
421,Grund::N,туфта́л,वजह
422,Grund::N,туфта́л,कारण
423,Wahrheit::N,ви́де,सत्य
424,Wahrheit::N,ви́де,सच्चाई
425,Wahrheit::N,видеши́,सत्य
426,Wahrheit::N,видеши́,सच्चाई
427,Gespräch::N,корхтама,चर्चा
428,Gespräch::N,корхтама,वार्ता
429,Gespräch::N,корхтама,बात-चीत
430,Märchen::N,ёфкс,क़िस्सा
431,Erzählung::N,азкс,कथा
432,Erzählung::N,азкс,कहानी
433,Nachricht::N,куля́,सूचना
434,Nachricht::N,куля́,समाचार
435,Neuigkeit::N,куля́,ख़बर
436,Neuigkeit::N,куля́,समाचार
437,Name::N,лем,नाम
438,Rätsel::N,со́дама ёфкс,पहेली
439,Rede::N,вал,वचन
440,Rede::N,вал,भाषण
441,Rede::N,корхтама,वचन
442,Rede::N,корхтама,भाषण
443,Sprache::N,кяль,भाषा
444,Sprache::N,кяль,ज़बान
445,Stimme::N,вайгяль,स्वर
446,Stimme::N,вайгяль,आवाज़
447,Wort::N,вал,शब्द
448,Wort::N,вал,लफ़्ज़
449,Zeichen::N,тя́ште,निशान
450,Zeichen::N,тя́штькс,निशान
451,Ruf::N,тердема,पुकार
452,Ruf::N,тердема,आह्वान
453,Lärm::N,гайф,शोर
454,Lärm::N,гайф,हुल्लड़
455,Lärm::N,жалакодома,शोर
456,Lärm::N,жалакодома,हुल्लड़
457,Laut::N,вайгяль,स्वर
458,Laut::N,вайгяль,ध्वनि
459,Ton::N,вайгяль,सुर
460,Ton::N,вайгяль,स्वर
461,Lied::N,мора,गीत
462,Ruhe::N,сетьме,आराम
463,Ruhe::N,сетьме,ख़ामोशी
464,Leute::N,ломатть,लोग
465,Volk::N,наро́д,क़ौम
466,Volk::N,наро́д,प्रजा
467,Arbeit::N,тев,काम
468,Gast::N,и́нжи,अतिथि
469,Gast::N,и́нжи,मेहमान
470,Gast::N,ко́нак,अतिथि
471,Gast::N,ко́нак,मेहमान
472,Geschenk::N,казне,उपहार
473,Geschenk::N,казне,तोहफ़ा
474,Spiel::N,налхкома,खेल
475,Spiel::N,налхкома,क्रीड़ा
476,Spiel::N,налхксема,खेल
477,Spiel::N,налхксема,क्रीड़ा
478,Gesellschaft::N,кружок,साथ
479,Hilfe::N,лездома,मदद
480,Hilfe::N,лездома,सहायता
481,Freund::N,я́лга,मित्र
482,Kamerad::N,я́лга,साथी
483,Kamerad::N,я́лга,कामरेड
484,Angelegenheit::N,тев,बात
485,Angelegenheit::N,тев,मामला
486,Anzahl::N,лувкс,तादाद
487,Anzahl::N,лувкс,संख्या
488,Art::N,вид,तरह
489,Art::N,вид,क़िस्म
490,Stück::N,пакш,फाँक
491,Stück::N,пакш,टुकड़ा
492,Teil::N,часть,भाग
493,Teil::N,часть,हिस्सा
494,Teil::N,пялькс,भाग
495,Teil::N,пялькс,हिस्सा
496,Hälfte::N,пяле,अर्धभाग
497,Kreis::N,шаркс,चक्कर
498,Kreuz::N,крёз,सलीब
499,Kreuz::N,крёз,क्रूस
500,Linie::N,межа,लाइन
501,Linie::N,китькс,लाइन
502,Strich::N,межа,लकीर
503,Abstand::N,ётка,अंतर
504,Abstand::N,ётка,फ़ासला
505,Entfernung::N,ётка,दूरी
506,Entfernung::N,ётка,फ़ासला
507,Gegend::N,ва́ста,इलाक़ा
508,Gegend::N,перьфпя́ль,इलाक़ा
509,Platz::N,ва́ста,जगह
510,Platz::N,ва́ста,स्थान
511,Ort::N,ва́ста,स्थल
512,Ort::N,ва́ста,स्थान
513,Seite::N,пяле,ओर
514,Seite::N,пяле,तरफ़
515,Mitte::N,кучка́,बीच
516,Mitte::N,кучка́,मध्य
517,Gegenstand::N,веща,चीज़
518,Gegenstand::N,веща,पदार्थ
519,Sache::N,тев,चीज़
520,Sache::N,тев,वस्तु
521,Sache::N,веща,चीज़
522,Sache::N,веща,वस्तु
523,Rand::N,пе,छोर
524,Rand::N,пе,उपांत
525,Kante::N,и́рдез,कोर
526,Kante::N,и́рдез,किनारा
527,Ecke::N,ужа,कोना
528,Ecke::N,ужа,नुक्कड़
529,Spitze::N,пря,नोक
530,Ende::N,пе,छोर
531,Ende::N,пе,सिरा
532,Loch::N,варя,छेद
533,Loch::N,варя,सूराख़
534,Winkel::N,ужа,कोण
535,Winkel::N,ужа,कोना
536,Muster::N,сёрма,नमूना
537,Muster::N,сёрма,डिज़ाइन
538,Größe::N,серь,परिमाण
539,Größe::N,серь,विस्तार
540,Länge::N,кува́лма,लंबाई
541,Höhe::N,серь,ऊँचाई
542,Höhe::N,серь,उच्चता
543,Gewicht::N,сталма,भार
544,Gewicht::N,сталма,वज़न
545,Menge::N,лувкс,मात्रा
546,Haufen::N,мар,ढेर
547,Haufen::N,мар,अंबार
548,Reihe::N,ряд,क़तार
549,Reihe::N,ряд,पंक्ति
550,Boot::N,венеж,नाव
551,Boot::N,венеж,नौका
552,Ruder::N,миле,चप्पू
553,Schlitten::N,ну́рда,बर्फ़-गाड़ी
554,Ski::N,сокс,स्की
555,Lagerfeuer::N,то́лмар,अलाव
556,Lagerfeuer::N,то́лмар,कैंप-फ़ायर
557,Last::N,канкс,भार
558,Last::N,сталма,भार
559,Gang::N,молема,चाल
560,Schritt::N,аськолкс,डग
561,Schritt::N,аськолкс,क़दम
562,Norden::N,якшама шире,उत्तर
563,Süden::N,ля́мбе ши́ре,दक्खिन
564,Westen::N,ши валгома шире,पश्चिम
565,Osten::N,шинь стяма шире,पूरब
566,Holz::N,вирь,काठ
567,Holz::N,вирь,काष्ठ
568,Holz::N,шуфта,काठ
569,Holz::N,шуфта,काष्ठ
570,Brett::N,лавця,पटरा
571,Brett::N,лавця,तख़्ता
572,Platte::N,плита́,फलक
573,Platte::N,плита́,तख़्ता
574,Stütze::N,неже,टेक
575,Stütze::N,неже,थूनी
576,Stange::N,олга,छड़
577,Stange::N,олга,बाँस
578,Stock::N,байдек,लाठी
579,Stab::N,олгоня,लग्गा
580,Rohr::N,турама,नल
581,Haus::N,куд,घर
582,Haus::N,куд,मकान
583,Heim::N,куд,घर
584,Heim::N,куд,गृह
585,Ofen::N,пянакуд,चूल्हा
586,Fußboden::N,кия́кс,फ़र्श
587,Tisch::N,шра,मेज़
588,Tisch::N,моркш,मेज़
589,Stuhl::N,стул,कुरसी
590,Wiege::N,нюря́м,पालना
591,Wiege::N,нюря́м,हिंडोला
592,Bett::N,ацам,खाट
593,Bett::N,ацам,पलंग
594,Regal::N,лавцяланга,शेल्फ़
595,Kiste::N,парга,पेटी
596,Kiste::N,парга,डिब्बा
597,Fenster::N,валмья,खिड़की
598,Tür::N,кенкш,द्वार
599,Tür::N,кенкш,दरवाज़ा
600,Tor::N,ортат,फाटक
601,Zaun::N,перяфкс,बाड़ा
602,Dach::N,кудпря,छत
603,Dach::N,кудпря,छप्पर
604,Leiter::N,куцема,सीढ़ी
605,Besen::N,тяльме,झाड़ू
606,Besen::N,тяльме,बुहारी
607,Spaten::N,ка́йме,कुदाल
608,Schaufel::N,ко́поня,बेलचा
609,Schaufel::N,ко́поня,फावड़ा
610,Schaufel::N,ця́рдом,बेलचा
611,Schaufel::N,ця́рдом,फावड़ा
612,Gabel::N,ця́нгоня,काँटा
613,Löffel::N,куцю,चम्मच
614,Messer::N,пеель,छुरा
615,Messer::N,пеель,चाक़ू
616,Nagel::N,эска,कील
617,Nagel::N,эска,मेख़
618,Haken::N,кя́чказ,अंकुश
619,Griff::N,недь,मूठ
620,Griff::N,недь,हत्था
621,Griff::N,кунда́мка,मूठ
622,Griff::N,кунда́мка,हत्था
623,Schloss::N,замо́к,ताला
624,Bild::N,карти́на,चित्र
625,Figur::N,ронга-понда,मूर्ति
626,Puppe::N,ня́ка,पुतली
627,Puppe::N,ня́ка,गुड़िया
628,Beutel::N,кяскав,झोला
629,Bündel::N,кярьме,पुलिंदा
630,Tasche::N,кошяльня,बेग
631,Tasche::N,кошяльня,बस्ता
632,Eimer::N,ве́дарка,बाल्टी
633,Deckel::N,тавадкс,ढक्कन
634,Deckel::N,вельхкс,ढक्कन
635,Geschirr::N,кядьге,बरतन-भाँड़े
636,Sack::N,кяскав,बोरा
637,Tasse::N,ша́ваня,प्याला
638,Topf::N,кавозь,देग़चा
639,Kessel::N,сргавозь,देग़
640,Kessel::N,сргавозь,बटलोई
641,Essen::N,ярхцама,खाना
642,Nahrung::N,ярхцампяль,भोजन
643,Speise::N,ярхцама,खाना
644,Speise::N,ярхцама,व्यंजन
645,Fleisch::N,пал,मांस
646,Fleisch::N,пал,गोश्त
647,Fleisch::N,сиволь,मांस
648,Fleisch::N,сиволь,गोश्त
649,Getreide::N,сёра,अनाज
650,Brei::N,ям,भरता
651,Brei::N,ям,दलिया
652,Brot::N,кши,रोटी
653,Scheibe::N,кочам,कतला
654,Fett::N,куя́,वसा
655,Fett::N,куя́,चरबी
656,Butter::N,вай,मक्खन
657,Öl::N,вай,तेल
658,Salz::N,сал,नमक
659,Suppe::N,шонгарям,सूप
660,Suppe::N,шонгарям,शोरबा
661,Suppe::N,коршампяль,सूप
662,Suppe::N,коршампяль,शोरबा
663,Honig::N,медь,शहद
664,Milch::N,лофца,दूध
665,Tee::N,чай,चाय
666,Leder::N,кедь,चमड़ा
667,Wolle::N,пона,ऊन
668,Stoff::N,котф,कपड़ा
669,Nadel::N,салмокс,सूई
670,Faden::N,сюре,डोरा
671,Knopf::N,пуня,बटन
672,Knopf::N,пуня,घुंडी
673,Knoten::N,сюлма,गाँठ
674,Knoten::N,сюлма,गुत्थी
675,Farbe::N,архтомбяль,रंग
676,Farbe::N,архтомбяль,वर्ण
677,Kleidung::N,щам,पहनावा
678,Hemd::N,па́нар,कुरता
679,Hemd::N,па́нар,क़मीज़
680,Kragen::N,сиве,गरदनी
681,Kragen::N,сиве,गरेबान
682,Ärmel::N,ожа,आस्तीन
683,Hose::N,понкст,पैंट
684,Hose::N,понкст,पतलून
685,Gürtel::N,каркс,पेटी
686,Gürtel::N,каркс,मेखला
687,Mütze::N,вазь,टोपी
688,Schuh::N,башма́к,जूता
689,Stiefel::N,кя́ме,बूट
690,Ring::N,суркс,अँगूठी
691,Band::N,керькс,पट्टी
692,Band::N,лента,पट्टी
693,Kamm::N,сюрьхцем,कंघी
694,Spiegel::N,ванома,आईना
695,Spiegel::N,ванома,दर्पण
696,Riemen::N,шнань каркс,तसमा
697,Riemen::N,шнань каркс,पट्टा
698,Schnur::N,пикс,डोरी
699,Schnur::N,пикс,सुतली
700,Schnur::N,карькскя,डोरी
701,Schnur::N,карькскя,सुतली
702,Leine::N,вядьме,रस्सी
703,Decke::N,вельхкс,रज़ाई
704,Kissen::N,тоду,तकिया
705,Kissen::N,тоду,गाद्दा
706,Tuch::N,руця́,रूमाल
707,Tuch::N,руця́,वस्त्र
708,Handtuch::N,на́рдама,अँगोछा
709,Kraft::N,вий,ज़ोर
710,Kraft::N,вий,शक्ति
711,Stärke::N,вииши,बल
712,Stärke::N,вииши,ताक़त
713,Gesundheit::N,шумбраши́,स्वास्थ्य
714,Gesundheit::N,шумбраши́,तंदुरुस्ती
715,Krankheit::N,урма́,रोग
716,Krankheit::N,урма́,बीमारी
717,Krankheit::N,сярядема,रोग
718,Krankheit::N,сярядема,बीमारी
719,Schmerz::N,маряма,दर्द
720,Schmerz::N,маряма,पीड़ा
721,Wunde::N,керф,घाव
722,Wunde::N,керф,ज़ख़्म
723,Fieber::N,маштыкс,ज्वर
724,Fieber::N,маштыкс,बुख़ार
725,Arznei::N,надо́бья,दवा
726,Arznei::N,надо́бья,औषाधि
727,Arznei::N,пъчка́фтома,दवा
728,Arznei::N,пъчка́фтома,औषाधि
729,Brücke::N,седь,पुल
730,Brücke::N,седь,सेतु
731,Brunnen::N,эши,कुआँ
732,Weide::N,ванома васта,चरागाह
733,Pfad::N,ян,पथ
734,Pfad::N,ян,पगडंडी
735,Pfad::N,киня́,पथ
736,Pfad::N,киня́,पगडंडी
737,Weg::N,ки,मार्ग
738,Straße::N,ки,राह
739,Straße::N,ки,रास्ता
740,Dorf::N,веле,गाँव
741,Dorf::N,веле,ग्राम
742,Stadt::N,ош,शहर
743,Brief::N,сёрма,ख़त
744,Brief::N,сёрма,पत्र
745,Brief::N,сёрма,चिट्ठी
746,Buch::N,книга,किताब
