,Concept_ID,,de
101,Fluss::N,,Fluss
102,Ufer::N,,Ufer
103,Küste::N,,Küste
104,Festland::N,,Festland
105,Meer::N,,Meer
106,Bucht::N,,Bucht
107,Insel::N,,Insel
108,Blume::N,,Blume
109,Gras::N,,Gras
110,Wurzel::N,,Wurzel
111,Baum::N,,Baum
112,Stamm::N,,Stamm
113,Rinde::N,,Rinde
114,Ast::N,,Ast
115,Zweig::N,,Zweig
116,Blatt::N,,Blatt
117,Birke::N,,Birke
118,Kiefer[Baum]::N,,Kiefer
119,Weide[Baum]::N,,Weide
120,Tanne::N,,Tanne
121,Horn::N,,Horn
122,Feder::N,,Feder
123,Fell::N,,Fell
124,Flügel::N,,Flügel
125,Klaue::N,,Klaue
126,Kralle::N,,Kralle
127,Schwanz::N,,Schwanz
128,Ei::N,,Ei
129,Nest::N,,Nest
130,Bau::N,,Bau
131,Tier::N,,Tier
132,Herde::N,,Herde
133,Kuh::N,,Kuh
134,Bulle::N,,Bulle
135,Pferd::N,,Pferd
136,Schaf::N,,Schaf
137,Schwein::N,,Schwein
138,Hund::N,,Hund
139,Katze::N,,Katze
140,Bär::N,,Bär
141,Eichhörnchen::N,,Eichhörnchen
142,Elch::N,,Elch
143,Fuchs::N,,Fuchs
144,Hase::N,,Hase
145,Maus::N,,Maus
146,Wolf::N,,Wolf
147,Vogel::N,,Vogel
148,Schwarm::N,,Schwarm
149,Huhn::N,,Huhn
150,Hahn::N,,Hahn
151,Gans::N,,Gans
152,Adler::N,,Adler
153,Ente::N,,Ente
154,Eule::N,,Eule
155,Kranich::N,,Kranich
156,Krähe::N,,Krähe
157,Kuckuck::N,,Kuckuck
158,Schwan::N,,Schwan
159,Fisch::N,,Fisch
160,Barsch::N,,Barsch
161,Hecht::N,,Hecht
162,Schlange[Tier]::N,,Schlange
163,Wurm::N,,Wurm
164,Spinne::N,,Spinne
165,Ameise::N,,Ameise
166,Laus::N,,Laus
167,Mücke::N,,Mücke
168,Fliege::N,,Fliege
169,Schmetterling::N,,Schmetterling
170,Beere::N,,Beere
171,Apfel::N,,Apfel
172,Pilz::N,,Pilz
173,Zwiebel::N,,Zwiebel
174,Saat::N,,Saat
175,Korn::N,,Korn
176,Heu::N,,Heu
177,Schale::N,,Schale
178,Grube::N,,Grube
179,Falle::N,,Falle
180,Schlinge::N,,Schlinge
181,Spur::N,,Spur
182,Asche::N,,Asche
183,Dreck::N,,Dreck
184,Eisen::N,,Eisen
185,Gold::N,,Gold
186,Silber::N,,Silber
187,Kohle::N,,Kohle
188,Glas::N,,Glas
189,Lehm::N,,Lehm
190,Sand::N,,Sand
191,Mensch::N,,Mensch
192,Mann::N,,Mann
193,Frau::N,,Frau
194,Kind::N,,Kind
195,Junge::N,,Junge
196,Mädchen::N,,Mädchen
197,Familie::N,,Familie
198,Großvater::N,,Großvater
199,Großmutter::N,,Großmutter
200,Eltern::N,,Eltern
201,Vater::N,,Vater
202,Mutter::N,,Mutter
203,Sohn::N,,Sohn
204,Tochter::N,,Tochter
205,Bruder::N,,Bruder
206,Schwester::N,,Schwester
207,Onkel::N,,Onkel
208,Tante::N,,Tante
209,Ehemann::N,,Ehemann
210,Ehefrau::N,,Ehefrau
211,Freude::N,,Freude
212,Gelächter::N,,Gelächter
213,Glück::N,,Glück
214,Kummer::N,,Kummer
215,Wunsch::N,,Wunsch
216,Lust::N,,Lust
217,Geist::N,,Geist
218,Gedanke::N,,Gedanke
219,Gedächtnis::N,,Gedächtnis
220,Verstand::N,,Verstand
221,Sinn::N,,Sinn
222,Grund::N,,Grund
223,Wahrheit::N,,Wahrheit
224,Gespräch::N,,Gespräch
225,Märchen::N,,Märchen
226,Erzählung::N,,Erzählung
227,Nachricht::N,,Nachricht
228,Neuigkeit::N,,Neuigkeit
229,Name::N,,Name
230,Rätsel::N,,Rätsel
231,Rede::N,,Rede
232,Sprache::N,,Sprache
233,Stimme::N,,Stimme
234,Wort::N,,Wort
235,Zeichen::N,,Zeichen
236,Ruf::N,,Ruf
237,Lärm::N,,Lärm
238,Laut::N,,Laut
239,Ton::N,,Ton
240,Lied::N,,Lied
241,Ruhe::N,,Ruhe
242,Leute::N,,Leute
243,Volk::N,,Volk
244,Arbeit::N,,Arbeit
245,Gast::N,,Gast
246,Geschenk::N,,Geschenk
247,Spiel::N,,Spiel
248,Gesellschaft::N,,Gesellschaft
249,Hilfe::N,,Hilfe
250,Freund::N,,Freund
251,Kamerad::N,,Kamerad
252,Angelegenheit::N,,Angelegenheit
253,Anzahl::N,,Anzahl
254,Art::N,,Art
255,Stück::N,,Stück
256,Teil::N,,Teil
257,Hälfte::N,,Hälfte
258,Kreis::N,,Kreis
259,Kreuz::N,,Kreuz
260,Linie::N,,Linie
261,Strich::N,,Strich
262,Abstand::N,,Abstand
263,Entfernung::N,,Entfernung
264,Gegend::N,,Gegend
265,Platz::N,,Platz
266,Ort::N,,Ort
267,Seite::N,,Seite
268,Mitte::N,,Mitte
269,Gegenstand::N,,Gegenstand
270,Sache::N,,Sache
271,Rand::N,,Rand
272,Kante::N,,Kante
273,Ecke::N,,Ecke
274,Spitze::N,,Spitze
275,Ende::N,,Ende
276,Loch::N,,Loch
277,Winkel::N,,Winkel
278,Muster::N,,Muster
279,Größe::N,,Größe
280,Länge::N,,Länge
281,Höhe::N,,Höhe
282,Gewicht::N,,Gewicht
283,Menge::N,,Menge
284,Haufen::N,,Haufen
285,Reihe::N,,Reihe
286,Boot::N,,Boot
287,Ruder::N,,Ruder
288,Schlitten::N,,Schlitten
289,Ski::N,,Ski
290,Lagerfeuer::N,,Lagerfeuer
291,Last::N,,Last
292,Gang::N,,Gang
293,Schritt::N,,Schritt
294,Norden::N,,Norden
295,Süden::N,,Süden
296,Westen::N,,Westen
297,Osten::N,,Osten
298,Holz::N,,Holz
299,Brett::N,,Brett
300,Platte::N,,Platte
301,Stütze::N,,Stütze
302,Stange::N,,Stange
303,Stock::N,,Stock
304,Stab::N,,Stab
305,Rohr::N,,Rohr
306,Haus::N,,Haus
307,Heim::N,,Heim
308,Ofen::N,,Ofen
309,Fußboden::N,,Fußboden
310,Tisch::N,,Tisch
311,Stuhl::N,,Stuhl
312,Wiege::N,,Wiege
313,Bett::N,,Bett
314,Regal::N,,Regal
315,Kiste::N,,Kiste
316,Fenster::N,,Fenster
317,Tür::N,,Tür
318,Tor::N,,Tor
319,Zaun::N,,Zaun
320,Dach::N,,Dach
321,Leiter::N,,Leiter
322,Besen::N,,Besen
323,Spaten::N,,Spaten
324,Schaufel::N,,Schaufel
325,Gabel::N,,Gabel
326,Löffel::N,,Löffel
327,Messer::N,,Messer
328,Nagel::N,,Nagel
329,Netz::N,,Netz
330,Haken::N,,Haken
331,Griff::N,,Griff
332,Schloss::N,,Schloss
333,Bild::N,,Bild
334,Figur::N,,Figur
335,Puppe::N,,Puppe
336,Beutel::N,,Beutel
337,Bündel::N,,Bündel
338,Tasche::N,,Tasche
339,Eimer::N,,Eimer
340,Deckel::N,,Deckel
341,Geschirr::N,,Geschirr
342,Sack::N,,Sack
343,Tasse::N,,Tasse
344,Topf::N,,Topf
345,Kessel::N,,Kessel
346,Essen::N,,Essen
347,Nahrung::N,,Nahrung
348,Speise::N,,Speise
349,Fleisch::N,,Fleisch
350,Getreide::N,,Getreide
351,Brei::N,,Brei
352,Brot::N,,Brot
353,Scheibe::N,,Scheibe
354,Fett::N,,Fett
355,Butter::N,,Butter
356,Öl::N,,Öl
357,Salz::N,,Salz
358,Suppe::N,,Suppe
359,Honig::N,,Honig
360,Milch::N,,Milch
361,Tee::N,,Tee
362,Leder::N,,Leder
363,Wolle::N,,Wolle
364,Stoff::N,,Stoff
365,Nadel::N,,Nadel
366,Faden::N,,Faden
367,Knopf::N,,Knopf
368,Knoten::N,,Knoten
369,Farbe::N,,Farbe
370,Kleidung::N,,Kleidung
371,Hemd::N,,Hemd
372,Kragen::N,,Kragen
373,Ärmel::N,,Ärmel
374,Hose::N,,Hose
375,Gürtel::N,,Gürtel
376,Mütze::N,,Mütze
377,Schuh::N,,Schuh
378,Stiefel::N,,Stiefel
379,Ring::N,,Ring
380,Band::N,,Band
381,Kamm::N,,Kamm
382,Spiegel::N,,Spiegel
383,Riemen::N,,Riemen
384,Schnur::N,,Schnur
385,Leine::N,,Leine
386,Decke::N,,Decke
387,Kissen::N,,Kissen
388,Tuch::N,,Tuch
389,Handtuch::N,,Handtuch
390,Kraft::N,,Kraft
391,Stärke::N,,Stärke
392,Gesundheit::N,,Gesundheit
393,Krankheit::N,,Krankheit
394,Schmerz::N,,Schmerz
395,Wunde::N,,Wunde
396,Fieber::N,,Fieber
397,Arznei::N,,Arznei
398,Brücke::N,,Brücke
399,Brunnen::N,,Brunnen
400,Weide::N,,Weide
401,Pfad::N,,Pfad
402,Weg::N,,Weg
403,Straße::N,,Straße
404,Dorf::N,,Dorf
405,Stadt::N,,Stadt
406,Brief::N,,Brief
407,Buch::N,,Buch
408,Buchstabe::N,,Buchstabe
409,Zeitung::N,,Zeitung
410,Leben::N,,Leben
411,Tod::N,,Tod
412,Grab::N,,Grab
413,Kirche::N,,Kirche
414,Sünde::N,,Sünde
415,Gott::N,,Gott
416,Arbeiter::N,,Arbeiter
417,Chef::N,,Chef
418,Meister::N,,Meister
419,Arzt::N,,Arzt
420,Lehrer::N,,Lehrer
421,Geld::N,,Geld
422,Geschäft::N,,Geschäft
423,Laden::N,,Laden
424,Preis::N,,Preis
425,Ware::N,,Ware
426,Nutzen::N,,Nutzen
427,Reichtum::N,,Reichtum
428,Welt::N,,Welt
429,Land::N,,Land
430,Staat::N,,Staat
431,König::N,,König
432,Macht::N,,Macht
433,Grenze::N,,Grenze
434,Krieg::N,,Krieg
435,Feind::N,,Feind
436,Gewalt::N,,Gewalt
437,Kampf::N,,Kampf
438,Bogen[Waffe]::N,,Bogen
439,Pfeil::N,,Pfeil
440,Gewehr::N,,Gewehr
441,Fehler::N,,Fehler
442,Lüge::N,,Lüge
443,Schaden::N,,Schaden
444,Unglück::N,,Unglück
445,Schuld::N,,Schuld
446,Alter::N,,Alter
447,Schluss::N,,Schluss
448,Zeit::N,,Zeit
449,Tag::N,,Tag
450,Morgen::N,,Morgen
451,Mittag::N,,Mittag
452,Abend::N,,Abend
453,Nacht::N,,Nacht
454,Woche::N,,Woche
455,Monat::N,,Monat
456,Jahr::N,,Jahr
457,Frühling::N,,Frühling
458,Sommer::N,,Sommer
459,Herbst::N,,Herbst
460,Winter::N,,Winter
461,Januar::N,,Januar
462,Februar::N,,Februar
463,März::N,,März
464,April::N,,April
465,Mai::N,,Mai
466,Juni::N,,Juni
467,Juli::N,,Juli
468,August::N,,August
469,September::N,,September
470,Oktober::N,,Oktober
471,November::N,,November
472,Dezember::N,,Dezember
473,Montag::N,,Montag
474,Dienstag::N,,Dienstag
475,Mittwoch::N,,Mittwoch
476,Donnerstag::N,,Donnerstag
477,Freitag::N,,Freitag
478,Samstag::N,,Samstag
479,Sonntag::N,,Sonntag
480,groß::A,,groß
481,klein::A,,klein
482,lang::A,,lang
483,kurz::A,,kurz
484,breit::A,,breit
485,schmal::A,,schmal
486,dicht::A,,dicht
487,dick[Gegenstand]::A,,dick
488,dünn::A,,dünn
489,fein::A,,fein
490,fest::A,,fest
491,flach::A,,flach
492,glatt::A,,glatt
493,hart::A,,hart
494,weich::A,,weich
495,rund::A,,rund
496,spitz::A,,spitz
497,scharf::A,,scharf
498,stumpf::A,,stumpf
499,schwer::A,,schwer
500,schön::A,,schön
501,heiß::A,,heiß
502,warm::A,,warm
503,kalt::A,,kalt
504,kühl::A,,kühl
505,frisch::A,,frisch
506,feucht::A,,feucht
507,nass::A,,nass
508,trocken::A,,trocken
509,voll::A,,voll
510,leer::A,,leer
511,offen::A,,offen
512,geschlossen::A,,geschlossen
513,sauber::A,,sauber
514,schmutzig::A,,schmutzig
515,roh::A,,roh
516,reif::A,,reif
517,lecker::A,,lecker
518,süß::A,,süß
519,bitter::A,,bitter
520,sauer::A,,sauer
521,hell::A,,hell
522,dunkel::A,,dunkel
523,schwarz::A,,schwarz
524,weiß::A,,weiß
525,rot::A,,rot
526,gelb::A,,gelb
527,blau::A,,blau
528,grün::A,,grün
529,grau::A,,grau
530,bunt::A,,bunt
531,billig::A,,billig
532,teuer::A,,teuer
533,wertvoll::A,,wertvoll
534,blind::A,,blind
535,taub::A,,taub
536,kräftig::A,,kräftig
537,stark::A,,stark
538,schwach::A,,schwach
539,fett::A,,fett
540,schlank::A,,schlank
541,hübsch::A,,hübsch
542,böse::A,,böse
543,dumm::A,,dumm
544,faul::A,,faul
545,fleißig::A,,fleißig
546,geizig::A,,geizig
547,klug::A,,klug
548,geschickt::A,,geschickt
549,lieb::A,,lieb
550,lustig::A,,lustig
551,sanft::A,,sanft
552,hungrig::A,,hungrig
553,krank::A,,krank
554,nackt::A,,nackt
555,traurig::A,,traurig
556,lebendig::A,,lebendig
557,gut::A,,gut
558,schlecht::A,,schlecht
559,richtig::A,,richtig
560,schlimm::A,,schlimm
561,wahr::A,,wahr
562,alt::A,,alt
563,neu::A,,neu
564,ehemalig::A,,ehemalig
565,alt[Lebewesen]::A,,alt
566,jung::A,,jung
567,arm::A,,arm
568,reich::A,,reich
569,bekannt::A,,bekannt
570,berühmt::A,,berühmt
571,fremd::A,,fremd
572,verschieden::A,,verschieden
573,nah::A,,nah
574,fern::A,,fern
575,linker::A,,linker
576,rechter::A,,rechter
577,anderer::A,,anderer
578,erster::A,,erster
579,zweiter::A,,zweiter
580,dritter::A,,dritter
581,letzter::A,,letzter
582,allein::ADV,,allein
583,auf einmal::ADV,,auf einmal
584,zusammen::ADV,,zusammen
585,lange::ADV,,lange
586,plötzlich::ADV,,plötzlich
587,sofort::ADV,,sofort
588,später::ADV,,später
589,jetzt::ADV,,jetzt
590,heute::ADV,,heute
591,morgen::ADV,,morgen
592,bald::ADV,,bald
593,dann::ADV,,dann
594,gestern::ADV,,gestern
595,einst::ADV,,einst
596,damals::ADV,,damals
597,danach::ADV,,danach
598,vorher::ADV,,vorher
599,zuerst::ADV,,zuerst
600,einmal::ADV,,einmal
601,manchmal::ADV,,manchmal
602,oft::ADV,,oft
603,immer::ADV,,immer
604,niemals::ADV,,niemals
605,hier::ADV,,hier
606,hierhin::ADV,,hierhin
607,von hier::ADV,,von hier
608,dort::ADV,,dort
609,dorthin::ADV,,dorthin
610,geradeaus::ADV,,geradeaus
611,vorwärts::ADV,,vorwärts
612,rückwärts::ADV,,rückwärts
613,zurück::ADV,,zurück
614,unten::ADV,,unten
615,hinab::ADV,,hinab
616,oben::ADV,,oben
617,hinauf::ADV,,hinauf
618,überall::ADV,,überall
619,nicht::ADV,,nicht
620,ein wenig::ADV,,ein wenig
621,kaum::ADV,,kaum
622,sehr::ADV,,sehr
623,so::ADV,,so
624,noch::ADV,,noch
625,nur::ADV,,nur
626,schon::ADV,,schon
627,wieder::ADV,,wieder
628,vergebens::ADV,,vergebens
629,vor::PRP,,vor
630,hinter::PRP,,hinter
631,unter::PRP,,unter
632,durch::PRP,,durch
633,neben::PRP,,neben
634,zwischen::PRP,,zwischen
635,wegen::PRP,,wegen
636,dies::PRN,,dies
637,das::PRN,,das
638,alles::PRN,,alles
639,ich::PRN,,ich
640,du::PRN,,du
641,er::PRN,,er
642,wir::PRN,,wir
643,ihr::PRN,,ihr
644,sie::PRN,,sie
645,was::FPRN,,was
646,wer::FPRN,,wer
647,wo::FADV,,wo
648,wohin::FADV,,wohin
649,wie::FADV,,wie
650,warum::FADV,,warum
651,wieviel::FNUM,,wieviel
652,eins::NUM,,eins
653,zwei::NUM,,zwei
654,drei::NUM,,drei
655,vier::NUM,,vier
656,fünf::NUM,,fünf
657,sechs::NUM,,sechs
658,sieben::NUM,,sieben
659,acht::NUM,,acht
660,neun::NUM,,neun
661,zehn::NUM,,zehn
662,elf::NUM,,elf
663,zwölf::NUM,,zwölf
664,zwanzig::NUM,,zwanzig
665,dreißig::NUM,,dreißig
666,vierzig::NUM,,vierzig
667,fünfzig::NUM,,fünfzig
668,sechzig::NUM,,sechzig
669,siebzig::NUM,,siebzig
670,achtzig::NUM,,achtzig
671,neunzig::NUM,,neunzig
672,hundert::NUM,,hundert
673,tausend::NUM,,tausend
674,und::CNJ,,und
675,oder::CNJ,,oder
676,stehen::V,,stehen
677,sitzen::V,,sitzen
678,liegen::V,,liegen
679,hängen::V,,hängen
680,werden::V,,werden
681,passieren::V,,passieren
682,beginnen::V,,beginnen
683,enden::V,,enden
684,wechseln::V,,wechseln
685,aufgehen[Sonne]::V,,aufgehen
686,untergehen[Sonne]::V,,untergehen
687,scheinen[Sonne]::V,,scheinen
688,donnern::V,,donnern
689,wehen::V,,wehen
690,strömen::V,,strömen
691,fließen::V,,fließen
692,sich drehen::V,,sich drehen
693,schwanken::V,,schwanken
694,schwingen::V,,schwingen
695,fallen::V,,fallen
696,brennen::V,,brennen
697,rauchen::V,,rauchen
698,regnen::V,,regnen
699,gefrieren::V,,gefrieren
700,tauen::V,,tauen
701,schmelzen::V,,schmelzen
702,trocknen::V,,trocknen
703,sieden::V,,sieden
704,faulen::V,,faulen
705,verfaulen::V,,verfaulen
706,reißen::V,,reißen
707,versinken::V,,versinken
708,vergehen::V,,vergehen
709,erscheinen::V,,erscheinen
710,verschwinden::V,,verschwinden
711,sinken::V,,sinken
712,abnehmen::V,,abnehmen
713,zunehmen::V,,zunehmen
714,steigen::V,,steigen
715,wachsen::V,,wachsen
716,glänzen::V,,glänzen
717,funkeln::V,,funkeln
718,lärmen::V,,lärmen
719,läuten::V,,läuten
720,klingeln::V,,klingeln
721,klirren::V,,klirren
722,brausen::V,,brausen
723,rauschen::V,,rauschen
724,klingen::V,,klingen
725,bellen::V,,bellen
726,heulen::V,,heulen
727,blasen::V,,blasen
728,pfeifen::V,,pfeifen
729,schreien::V,,schreien
730,stöhnen::V,,stöhnen
731,zittern::V,,zittern
732,leben::V,,leben
733,geboren werden::V,,geboren werden
734,atmen::V,,atmen
735,trinken::V,,trinken
736,essen::V,,essen
737,schlucken::V,,schlucken
738,müde werden::V,,müde werden
739,einschlafen::V,,einschlafen
740,schlafen::V,,schlafen
741,aufwachen::V,,aufwachen
742,aufstehen::V,,aufstehen
743,sich erholen::V,,sich erholen
744,krank werden::V,,krank werden
745,krank sein::V,,krank sein
746,schmerzen::V,,schmerzen
747,husten::V,,husten
748,genesen::V,,genesen
749,sterben::V,,sterben
750,umkommen::V,,umkommen
751,sich bewegen::V,,sich bewegen
752,sich rühren::V,,sich rühren
753,sich erheben::V,,sich erheben
754,sich setzen::V,,sich setzen
755,hinfallen::V,,hinfallen
756,laufen::V,,laufen
757,schreiten::V,,schreiten
758,spazierengehen::V,,spazierengehen
759,eilen::V,,eilen
760,sich beeilen::V,,sich beeilen
761,sausen::V,,sausen
762,rennen::V,,rennen
763,springen::V,,springen
764,klettern::V,,klettern
765,schaukeln::V,,schaukeln
766,kriechen::V,,kriechen
767,schwimmen::V,,schwimmen
768,tauchen::V,,tauchen
769,rudern::V,,rudern
770,fahren::V,,fahren
771,fliegen::V,,fliegen
772,gehen::V,,gehen
773,weggehen::V,,weggehen
774,abfahren::V,,abfahren
775,anhalten::V,,anhalten
776,hineingehen::V,,hineingehen
777,eintreten::V,,eintreten
778,kommen::V,,kommen
779,ankommen::V,,ankommen
780,zurückkommen::V,,zurückkommen
781,bleiben::V,,bleiben
782,warten::V,,warten
783,erwarten::V,,erwarten
784,suchen::V,,suchen
785,finden::V,,finden
786,versuchen::V,,versuchen
787,vorbereiten::V,,vorbereiten
788,lieben::V,,lieben
789,mögen::V,,mögen
790,lachen::V,,lachen
791,rühren::V,,rühren
792,weinen::V,,weinen
793,schimpfen::V,,schimpfen
794,sich ärgern::V,,sich ärgern
795,sich fürchten::V,,sich fürchten
796,fürchten::V,,fürchten
797,fliehen::V,,fliehen
798,flüchten::V,,flüchten
799,sehen::V,,sehen
800,anschauen::V,,anschauen
801,ansehen::V,,ansehen
802,hören::V,,hören
803,zuhören::V,,zuhören
804,probieren::V,,probieren
805,riechen::V,,riechen
806,fühlen::V,,fühlen
807,scheinen::V,,scheinen
808,zu sehen sein::V,,zu sehen sein
809,vernehmen::V,,vernehmen
810,frieren::V,,frieren
811,tun::V,,tun
812,können::V,,können
813,wollen::V,,wollen
814,anfangen::V,,anfangen
815,beenden::V,,beenden
816,aufhören::V,,aufhören
817,gelingen::V,,gelingen
818,geraten::V,,geraten
819,öffnen::V,,öffnen
820,schließen::V,,schließen
821,stellen::V,,stellen
822,setzen::V,,setzen
823,legen::V,,legen
824,berühren::V,,berühren
825,verbinden::V,,verbinden
826,bedecken::V,,bedecken
827,aufhängen::V,,aufhängen
828,anzünden::V,,anzünden
829,aufheben::V,,aufheben
830,zurücklassen::V,,zurücklassen
831,verlieren::V,,verlieren
832,fallen lassen::V,,fallen lassen
833,machen::V,,machen
834,herstellen::V,,herstellen
835,bauen::V,,bauen
836,reparieren::V,,reparieren
837,verbessern::V,,verbessern
838,ändern::V,,ändern
839,graben::V,,graben
840,beugen::V,,beugen
841,biegen::V,,biegen
842,drehen::V,,drehen
843,wenden::V,,wenden
844,umdrehen::V,,umdrehen
845,heben::V,,heben
846,hochheben::V,,hochheben
847,ergreifen::V,,ergreifen
848,halten::V,,halten
849,drücken::V,,drücken
850,schieben::V,,schieben
851,kratzen::V,,kratzen
852,lecken::V,,lecken
853,beißen::V,,beißen
854,abreißen::V,,abreißen
855,abschneiden::V,,abschneiden
856,binden::V,,binden
857,stecken::V,,stecken
858,brechen::V,,brechen
859,klopfen::V,,klopfen
860,hauen::V,,hauen
861,kleben::V,,kleben
862,reiben::V,,reiben
863,streichen::V,,streichen
864,schleifen::V,,schleifen
865,schneiden::V,,schneiden
866,rütteln::V,,rütteln
867,schütteln::V,,schütteln
868,schwenken::V,,schwenken
869,schütten::V,,schütten
870,füllen::V,,füllen
871,einwickeln::V,,einwickeln
872,tragen::V,,tragen
873,schleppen::V,,schleppen
874,ziehen::V,,ziehen
875,aufbewahren::V,,aufbewahren
876,werfen::V,,werfen
877,fangen::V,,fangen
878,packen::V,,packen
879,verstecken::V,,verstecken
880,teilen::V,,teilen
881,schicken::V,,schicken
882,bringen::V,,bringen
883,hinzufügen::V,,hinzufügen
884,bekommen::V,,bekommen
885,erhalten::V,,erhalten
886,nehmen::V,,nehmen
887,wählen::V,,wählen
888,auswählen::V,,auswählen
889,bewahren::V,,bewahren
890,behindern::V,,behindern
891,verderben::V,,verderben
892,beschädigen::V,,beschädigen
893,zerbrechen::V,,zerbrechen
894,zerreißen::V,,zerreißen
895,zerstören::V,,zerstören
896,verbrennen::V,,verbrennen
897,geben::V,,geben
898,reichen::V,,reichen
899,schenken::V,,schenken
900,versprechen::V,,versprechen
901,wünschen::V,,wünschen
902,loben::V,,loben
903,küssen::V,,küssen
904,wiegen::V,,wiegen
905,zudecken::V,,zudecken
906,wecken::V,,wecken
907,zeigen::V,,zeigen
908,führen::V,,führen
909,lehren::V,,lehren
910,unterrichten::V,,unterrichten
911,aufziehen::V,,aufziehen
912,leiten::V,,leiten
913,antreiben::V,,antreiben
914,lassen::V,,lassen
915,einladen::V,,einladen
916,vereinigen::V,,vereinigen
917,besuchen::V,,besuchen
918,treffen::V,,treffen
919,sich versammeln::V,,sich versammeln
920,spielen::V,,spielen
921,singen::V,,singen
922,tanzen::V,,tanzen
923,sich trennen::V,,sich trennen
924,verlassen::V,,verlassen
925,retten::V,,retten
926,bewachen::V,,bewachen
927,schützen::V,,schützen
928,verteidigen::V,,verteidigen
929,sich schlagen::V,,sich schlagen
930,schießen::V,,schießen
931,siegen::V,,siegen
932,ärgern::V,,ärgern
933,schlagen::V,,schlagen
934,treten::V,,treten
935,stechen::V,,stechen
936,stoßen::V,,stoßen
937,stehlen::V,,stehlen
938,stören::V,,stören
939,belästigen::V,,belästigen
940,verbergen::V,,verbergen
941,täuschen::V,,täuschen
942,betrügen::V,,betrügen
943,töten::V,,töten
944,wohnen::V,,wohnen
945,arbeiten::V,,arbeiten
946,sammeln::V,,sammeln
947,pflücken::V,,pflücken
948,jagen::V,,jagen
949,fischen::V,,fischen
950,fassen::V,,fassen
951,hüten::V,,hüten
952,treiben::V,,treiben
953,anbinden::V,,anbinden
954,füttern::V,,füttern
955,melken::V,,melken
956,hacken::V,,hacken
957,gießen::V,,gießen
958,reifen::V,,reifen
959,zubereiten::V,,zubereiten
960,kochen::V,,kochen
961,backen::V,,backen
962,braten::V,,braten
963,umrühren::V,,umrühren
964,stricken::V,,stricken
965,nähen::V,,nähen
966,färben::V,,färben
967,reinigen::V,,reinigen
968,waschen::V,,waschen
969,abwischen::V,,abwischen
970,spülen::V,,spülen
971,fegen::V,,fegen
972,kehren::V,,kehren
973,baden::V,,baden
